id_plt,id_cohort,id_axis,N_phytomer,HS_final,TT_stop_axis,TT_del_axis,id_dim,id_phen,id_ear,TT_em_phytomer1,TT_col_phytomer1,TT_sen_phytomer1,TT_del_phytomer1
123,4,T1,10,10.0,NA,NA,4101,410,1.0,416.047517746,572.24439256,757.728181401,1050.59732168
123,5,T2,9,5.30233951918,1124.0,1724.0,5060,509,NA,612.172200868,751.952136288,917.940809599,1180.02818851
123,6,T1.0,9,5.73176515242,1123.0,1723.0,6060,609,NA,612.172200868,751.952136288,917.940809599,1180.02818851
123,6,T3,9,5.29089295501,1123.0,1723.0,6060,609,NA,612.172200868,751.952136288,917.940809599,1180.02818851
123,10,T1.0.2,7,5.28141666955,1254.0,1854.0,10060,1007,NA,597.195779216,776.912839041,993.758862557,1330.72834973
124,1,MS,13,13.0,NA,NA,1131,113,1.0,182.012905091,331.033748881,657.64863293,937.082314003
124,4,T1,10,10.0,NA,NA,4101,410,1.0,413.885781663,570.082656477,755.566445318,1048.43558559
124,5,T2,9,5.47403798168,1139.0,1739.0,5060,509,NA,610.010464785,749.790400205,915.779073516,1177.86645243
124,6,T1.0,8,5.80316380916,1202.0,1802.0,6060,608,NA,603.458280312,760.710707659,947.447965134,1242.29626641
124,6,T3,9,5.47403798168,1139.0,1739.0,6060,609,NA,610.010464785,749.790400205,915.779073516,1177.86645243
124,10,T1.0.2,7,5.46837721761,1275.0,1875.0,10060,1007,NA,595.034043133,774.751102958,991.597126474,1328.56661365
124,10,T2.3,7,5.65042909519,1275.0,1875.0,10060,1007,NA,595.034043133,774.751102958,991.597126474,1328.56661365
124,10,T3.2,7,5.19117057005,1274.0,1874.0,10060,1007,NA,595.034043133,774.751102958,991.597126474,1328.56661365
125,1,MS,13,13.0,NA,NA,1131,113,1.0,188.954529017,337.975372806,664.590256855,944.023937928
125,4,T1,10,10.0,NA,NA,4101,410,1.0,420.827405589,577.024280402,762.508069243,1055.37720952
125,5,T2,9,5.00472885085,1098.0,1698.0,5060,509,NA,616.952088711,756.73202413,922.720697441,1184.80807635
125,6,T3,8,4.84546209187,1137.0,1737.0,6050,608,NA,610.399904238,767.652331585,954.38958906,1249.23789034
125,10,T1.4,7,5.16405968074,1213.0,1813.0,10060,1007,NA,601.975667059,781.692726884,998.5387504,1335.50823757
125,10,T2.3,7,5.16405968074,1213.0,1813.0,10060,1007,NA,601.975667059,781.692726884,998.5387504,1335.50823757
125,10,T7,6,5.00005322613,1316.0,1916.0,10060,1006,NA,590.74335082,800.413253949,1162.28509551,1555.41616388
126,1,MS,12,12.0,NA,NA,1121,112,1.0,184.694359793,346.131397796,670.298665947,972.993112202
126,4,T1,9,9.0,NA,NA,4091,409,1.0,414.698535309,588.250618435,794.343717147,1119.75387301
126,5,T2,9,4.98183572251,1096.0,1696.0,5050,509,NA,617.331421548,757.111356968,923.100030279,1185.18740919
126,6,T1.0,8,5.18455570599,1133.0,1733.0,6060,608,NA,610.779237075,768.031664422,954.768921897,1249.61722317
126,10,T1.0.2,6,4.96952905502,1312.0,1912.0,10050,1006,NA,591.122683657,800.792586786,1162.66442835,1555.79549672
126,10,T2.3,6,5.09201298022,1312.0,1912.0,10060,1006,NA,591.122683657,800.792586786,1162.66442835,1555.79549672
126,10,T7,6,4.96189801224,1311.0,1911.0,10050,1006,NA,591.122683657,800.792586786,1162.66442835,1555.79549672
127,1,MS,13,13.0,NA,NA,1131,113,1.0,183.050830707,332.071674496,658.686558546,938.120239619
127,4,T1,10,10.0,NA,NA,4101,410,1.0,414.923707279,571.120582092,756.604370934,1049.47351121
127,5,T2,9,5.39391203252,1132.0,1732.0,5060,509,NA,611.048390401,750.828325821,916.816999131,1178.90437804
127,6,T1.0,9,5.82253916756,1132.0,1732.0,6060,609,NA,611.048390401,750.828325821,916.816999131,1178.90437804
127,6,T3,9,5.38246546835,1131.0,1731.0,6060,609,NA,611.048390401,750.828325821,916.816999131,1178.90437804
127,7,T4,9,9.0,NA,NA,7091,709,1.0,408.415504162,581.967587288,788.060686,1113.47084186
127,10,T1.4,7,5.58767175139,1267.0,1867.0,10060,1007,NA,596.071968749,775.789028574,992.63505209,1329.60453926
127,10,T4.1,7,5.57982708341,1266.0,1866.0,10060,1007,NA,596.071968749,775.789028574,992.63505209,1329.60453926
128,1,MS,12,12.0,NA,NA,1121,112,1.0,166.583538077,328.02057608,652.18784423,954.882290485
128,4,T1,9,9.0,NA,NA,4091,409,1.0,396.587713592,570.139796718,776.232895431,1101.64305129
128,5,T2,8,6.49376733187,1299.0,1899.0,5070,508,NA,592.668415359,749.920842706,936.65810018,1231.50640146
128,6,T1.0,8,6.67280128752,1299.0,1899.0,6070,608,NA,592.668415359,749.920842706,936.65810018,1231.50640146
128,6,T3,8,6.49376733187,1299.0,1899.0,6070,608,NA,592.668415359,749.920842706,936.65810018,1231.50640146
128,7,T1.1,7,7.0,NA,NA,7071,707,1.0,377.992847543,601.131240134,866.108081335,1284.49256744
128,10,T1.0.2,6,5.77078854669,1417.0,2017.0,10060,1006,NA,573.01186194,782.68176507,1144.55360663,1537.684675
128,10,T1.1.1,6,5.80924556933,1416.0,2016.0,10060,1006,NA,573.01186194,782.68176507,1144.55360663,1537.684675
128,10,T1.4,6,5.79130909684,1416.0,2016.0,10060,1006,NA,573.01186194,782.68176507,1144.55360663,1537.684675
128,10,T2.3,6,5.78458509572,1415.0,2015.0,10060,1006,NA,573.01186194,782.68176507,1144.55360663,1537.684675
128,10,T3.2,6,5.71294802689,1415.0,2015.0,10060,1006,NA,573.01186194,782.68176507,1144.55360663,1537.684675
129,1,MS,13,13.0,NA,NA,1131,113,1.0,187.85272235,336.87356614,663.488450189,942.922131262
129,4,T1,10,10.0,NA,NA,4101,410,1.0,419.725598922,575.922473735,761.406262577,1054.27540285
129,5,T2,10,5.38275216946,1084.0,1684.0,5060,510,NA,621.092029622,746.8939715,896.28377748,1132.1624185
129,6,T1.0,9,5.55021712214,1105.0,1705.0,6060,609,NA,615.850282044,755.630217464,921.618890775,1183.70626969
129,6,T3,9,5.07340823585,1104.0,1704.0,6060,609,NA,615.850282044,755.630217464,921.618890775,1183.70626969
129,7,T1.1,8,8.0,NA,NA,7081,708,1.0,405.082141908,600.328235425,832.182971477,1198.26939682
129,10,T1.4,6,5.1794249948,1325.0,1925.0,10060,1006,NA,589.641544153,799.311447282,1161.18328884,1554.31435721
129,10,T7,6,5.06110156835,1324.0,1924.0,10060,1006,NA,589.641544153,799.311447282,1161.18328884,1554.31435721
130,1,MS,12,12.0,NA,NA,1121,112,1.0,168.017526714,329.454564717,653.621832868,956.316279123
130,4,T1,9,9.0,NA,NA,4091,409,1.0,398.02170223,571.573785356,777.666884068,1103.07703993
130,5,T2,8,6.38184537113,1288.0,1888.0,5070,508,NA,594.102403996,751.354831343,938.092088818,1232.94039009
130,10,T1.4,6,5.744241089,1409.0,2009.0,10060,1006,NA,574.445850578,784.115753707,1145.98759527,1539.11866364
131,1,MS,12,12.0,NA,NA,1121,112,1.0,162.629804312,324.066842315,648.234110465,950.928556721
131,4,T1,9,9.0,NA,NA,4091,409,1.0,392.633979827,566.186062953,772.279161666,1097.68931753
131,6,T1.0,8,6.93279599755,1328.0,1928.0,6070,608,NA,588.714681594,745.967108941,932.704366416,1227.55266769
131,6,T3,8,6.78883431928,1328.0,1928.0,6070,608,NA,588.714681594,745.967108941,932.704366416,1227.55266769
131,7,T1.1,8,8.0,NA,NA,7081,708,1.0,384.498725931,579.744819448,811.599555499,1177.68598084
131,10,T1.0.2,5,5.0,NA,NA,10051,1005,1.0,553.332885441,804.936769196,1506.08994234,1977.84722439
131,10,T3.2,6,5.8742297187,1433.0,2033.0,10060,1006,NA,569.058128175,778.728031305,1140.59987287,1533.73094124
131,10,T7,6,5.89288523113,1433.0,2033.0,10060,1006,NA,569.058128175,778.728031305,1140.59987287,1533.73094124
132,1,MS,12,12.0,NA,NA,1121,112,1.0,178.262770317,339.69980832,663.867076471,966.561522726
132,4,T1,9,9.0,NA,NA,4091,409,1.0,408.266945832,581.819028959,787.912127671,1113.32228353
132,5,T2,8,5.45594551409,1197.0,1797.0,5060,508,NA,604.347647599,761.600074946,948.337332421,1243.1856337
132,6,T1.0,8,5.75833713502,1197.0,1797.0,6060,608,NA,604.347647599,761.600074946,948.337332421,1243.1856337
132,6,T3,8,5.44577079039,1196.0,1796.0,6060,608,NA,604.347647599,761.600074946,948.337332421,1243.1856337
132,7,T2.0,7,7.0,NA,NA,7071,707,1.0,389.672079783,612.810472374,877.787313576,1296.17179968
132,10,T2.0.1,6,5.45277236802,1358.0,1958.0,10060,1006,NA,584.691094181,794.36099731,1156.23283887,1549.36390724
132,10,T2.3,6,5.39459303068,1357.0,1957.0,10060,1006,NA,584.691094181,794.36099731,1156.23283887,1549.36390724
132,10,T3.2,6,5.19326257548,1357.0,1957.0,10060,1006,NA,584.691094181,794.36099731,1156.23283887,1549.36390724
132,10,T7,6,5.31292598002,1357.0,1957.0,10060,1006,NA,584.691094181,794.36099731,1156.23283887,1549.36390724
133,1,MS,12,12.0,NA,NA,1121,112,1.0,181.444435584,342.881473586,667.048741737,969.743187992
133,4,T1,9,9.0,NA,NA,4091,409,1.0,411.448611099,585.000694225,791.093792938,1116.5039488
133,5,T2,9,5.15353418501,1111.0,1711.0,5060,509,NA,614.081497338,753.861432758,919.850106069,1181.93748498
133,6,T1.0,8,5.48041175533,1166.0,1766.0,6060,608,NA,607.529312866,764.781740213,951.518997687,1246.36729896
133,10,T1.0.2,6,5.16030512446,1337.0,1937.0,10060,1006,NA,587.872759447,797.542662577,1159.41450414,1552.54557251
133,10,T7,6,5.15267408168,1336.0,1936.0,10060,1006,NA,587.872759447,797.542662577,1159.41450414,1552.54557251
134,1,MS,13,13.0,NA,NA,1131,113,1.0,189.754766465,338.775610255,665.390494304,944.824175377
134,4,T1,10,10.0,NA,NA,4101,410,1.0,421.627643037,577.824517851,763.308306692,1056.17744697
134,5,T2,9,4.97038915835,1095.0,1695.0,5050,509,NA,617.752326159,757.532261579,923.52093489,1185.6083138
134,6,T1.0,9,5.43927110364,1094.0,1694.0,6060,609,NA,617.752326159,757.532261579,923.52093489,1185.6083138
135,1,MS,13,13.0,NA,NA,1131,113,1.0,182.811245924,331.832089714,658.446973763,937.880654836
135,4,T1,10,10.0,NA,NA,4101,410,1.0,414.684122496,570.88099731,756.364786151,1049.23392643
135,5,T2,10,5.62440185742,1103.0,1703.0,5060,510,NA,616.050553197,741.852495074,891.242301054,1127.12094207
135,6,T1.0,8,5.76730246984,1198.0,1798.0,6060,608,NA,604.256621146,761.509048493,948.246305968,1243.09460724
135,7,T2.0,8,8.0,NA,NA,7081,708,1.0,400.040665483,595.286759,827.141495051,1193.2279204
135,10,T1.4,7,5.59551641936,1268.0,1868.0,10060,1007,NA,595.832383966,775.549443792,992.395467308,1329.36495448
136,1,MS,12,12.0,NA,NA,1121,112,1.0,181.637826016,343.074864019,667.242132169,969.936578425
136,4,T1,10,10.0,NA,NA,4101,410,1.0,418.150204648,574.347079462,759.830868303,1052.70000858
136,6,T1.0,8,5.43558508119,1161.0,1761.0,6060,608,NA,607.722703298,764.975130645,951.71238812,1246.5606894
136,6,T3,8,5.08965546076,1161.0,1761.0,6060,608,NA,607.722703298,764.975130645,951.71238812,1246.5606894
136,7,T1.1,8,8.0,NA,NA,7081,708,1.0,403.506747635,598.752841152,830.607577203,1196.69400255
136,10,T1.0.2,6,5.12978095335,1333.0,1933.0,10060,1006,NA,588.066149879,797.736053009,1159.60789457,1552.73896294
136,10,T1.4,6,5.23321700377,1333.0,1933.0,10060,1006,NA,588.066149879,797.736053009,1159.60789457,1552.73896294
136,10,T3.2,6,4.97822031973,1333.0,1933.0,10050,1006,NA,588.066149879,797.736053009,1159.60789457,1552.73896294
137,1,MS,13,13.0,NA,NA,1131,113,1.0,169.278298946,318.299142735,644.914026785,924.347707858
137,4,T1,10,10.0,NA,NA,4101,410,1.0,401.151175518,557.348050331,742.831839173,1035.70097945
137,5,T2,10,6.94711593891,1207.0,1807.0,5070,510,NA,602.517606218,728.319548096,877.709354076,1113.5879951
137,6,T1.0,9,7.03285936941,1252.0,1852.0,6080,609,NA,597.27585864,737.05579406,903.04446737,1165.13184628
137,6,T3,9,6.75605316835,1251.0,1851.0,6070,609,NA,597.27585864,737.05579406,903.04446737,1165.13184628
137,7,T4,8,8.0,NA,NA,7081,708,1.0,386.507718504,581.753812021,813.608548072,1179.69497342
137,10,T1.4,7,6.40351722078,1371.0,1971.0,10070,1007,NA,582.299436988,762.016496813,978.862520329,1315.8320075
137,10,T2.3,7,6.3956725528,1370.0,1970.0,10070,1007,NA,582.299436988,762.016496813,978.862520329,1315.8320075
137,10,T3.2,7,6.19470109691,1370.0,1970.0,10070,1007,NA,582.299436988,762.016496813,978.862520329,1315.8320075
137,10,T4.1,6,5.85182510694,1425.0,2025.0,10060,1006,NA,571.067120749,780.737023878,1142.60886544,1535.73993381
138,1,MS,12,12.0,NA,NA,1121,112,1.0,165.194346077,326.63138408,650.79865223,953.493098485
138,4,T1,9,9.0,NA,NA,4091,409,1.0,395.198521592,568.750604718,774.843703431,1100.25385929
138,5,T2,8,6.60568929261,1310.0,1910.0,5070,508,NA,591.279223359,748.531650706,935.268908181,1230.11720946
138,6,T1.0,8,6.77141997064,1310.0,1910.0,6070,608,NA,591.279223359,748.531650706,935.268908181,1230.11720946
138,6,T3,8,6.59551456891,1309.0,1909.0,6070,608,NA,591.279223359,748.531650706,935.268908181,1230.11720946
138,10,T2.3,6,5.84510110582,1424.0,2024.0,10060,1006,NA,571.62266994,781.29257307,1143.16441463,1536.295483
139,1,MS,13,13.0,NA,NA,1131,113,1.0,173.411757856,322.432601646,649.047485695,928.481166768
139,4,T1,10,10.0,NA,NA,4101,410,1.0,405.284634428,561.481509242,746.965298083,1039.83443836
139,5,T2,10,6.52740858613,1174.0,1774.0,5070,510,NA,606.651065129,732.453007006,881.842812986,1117.72145401
139,6,T1.0,9,6.71010731558,1220.0,1820.0,6070,609,NA,601.40931755,741.18925297,907.177926281,1169.26530519
139,6,T3,9,6.38976311502,1219.0,1819.0,6070,609,NA,601.40931755,741.18925297,907.177926281,1169.26530519
139,7,T2.0,9,9.0,NA,NA,7091,709,1.0,398.776431311,572.328514437,778.42161315,1103.83176901
139,10,T1.0.2,6,5.67921603335,1405.0,2005.0,10060,1006,NA,575.200579659,784.870482789,1146.74232435,1539.87339272
139,10,T1.4,7,6.20740052141,1346.0,1946.0,10070,1007,NA,586.432895898,766.149955724,982.99597924,1319.96546641
139,10,T2.3,7,6.20740052141,1346.0,1946.0,10070,1007,NA,586.432895898,766.149955724,982.99597924,1319.96546641
139,10,T3.2,6,5.62334708699,1405.0,2005.0,10060,1006,NA,575.200579659,784.870482789,1146.74232435,1539.87339272
140,1,MS,13,13.0,NA,NA,1131,113,1.0,194.186588662,343.207432451,669.822316501,949.255997574
140,4,T1,10,10.0,NA,NA,4101,410,1.0,426.059465234,582.256340047,767.740128888,1060.60926916
140,5,T2,10,5.2301313139,1072.0,1672.0,5060,510,NA,627.425895934,753.227837812,902.617643792,1138.49628481
140,6,T3,9,4.81013726001,1081.0,1681.0,6050,609,NA,622.184148356,761.964083776,927.952757086,1190.040136
140,10,T1.4,7,4.81104962187,1168.0,1768.0,10050,1007,NA,607.207726704,786.924786529,1003.77081005,1340.74029722
140,10,T7,7,4.50686582761,1167.0,1767.0,10050,1007,NA,607.207726704,786.924786529,1003.77081005,1340.74029722
141,1,MS,13,13.0,NA,NA,1131,113,1.0,176.024934577,325.045778367,651.660662416,931.094343489
141,4,T1,10,10.0,NA,NA,4101,410,1.0,407.897811149,564.094685963,749.578474804,1042.44761508
141,5,T2,10,6.15857485187,1145.0,1745.0,5070,510,NA,609.26424185,735.066183727,884.455989707,1120.33463073
141,6,T1.0,9,6.49830128026,1199.0,1799.0,6070,609,NA,604.022494272,743.802429691,909.791103002,1171.87848191
141,6,T3,9,6.16083183168,1199.0,1799.0,6070,609,NA,604.022494272,743.802429691,909.791103002,1171.87848191
141,7,T4,9,9.0,NA,NA,7091,709,1.0,401.389608032,574.941691158,781.034789871,1106.44494573
141,10,T2.3,7,6.05835182988,1327.0,1927.0,10070,1007,NA,589.046072619,768.763132445,985.609155961,1322.57864313
141,10,T3.2,6,5.55166633507,1397.0,1997.0,10060,1006,NA,577.81375638,787.48365951,1149.35550107,1542.48656944
142,1,MS,13,13.0,NA,NA,1131,113,1.0,184.893144734,333.913988523,660.528872573,939.962553646
142,4,T1,10,10.0,NA,NA,4101,410,1.0,416.766021306,572.962896119,758.446684961,1051.31582524
142,5,T2,10,5.50993621576,1094.0,1694.0,5060,510,NA,618.132452006,743.934393884,893.324199864,1129.20284088
142,6,T1.0,9,5.68133514401,1118.0,1718.0,6060,609,NA,612.890704428,752.670639848,918.659313159,1180.74669207
142,6,T3,9,5.23366013418,1118.0,1718.0,6060,609,NA,612.890704428,752.670639848,918.659313159,1180.74669207
142,7,T2.0,8,8.0,NA,NA,7081,708,1.0,402.122564292,597.368657809,829.22339386,1195.3098192
142,10,T1.0.2,7,5.21019360363,1246.0,1846.0,10060,1007,NA,597.914282776,777.631342601,994.477366117,1331.44685329
142,10,T1.4,7,5.42293372391,1246.0,1846.0,10060,1007,NA,597.914282776,777.631342601,994.477366117,1331.44685329
142,10,T2.0.1,7,5.55130827349,1245.0,1845.0,10060,1007,NA,597.914282776,777.631342601,994.477366117,1331.44685329
142,10,T3.2,7,4.8880207234,1245.0,1845.0,10050,1007,NA,597.914282776,777.631342601,994.477366117,1331.44685329
143,1,MS,13,13.0,NA,NA,1131,113,1.0,173.155524868,322.176368658,648.791252707,928.22493378
143,4,T1,10,10.0,NA,NA,4101,410,1.0,405.02840144,561.225276254,746.709065095,1039.57820537
143,5,T2,10,6.57828220465,1178.0,1778.0,5070,510,NA,606.394832141,732.196774019,881.586579998,1117.46522102
143,6,T1.0,9,6.76053732399,1225.0,1825.0,6070,609,NA,601.153084563,740.933019982,906.921693293,1169.00907221
143,6,T3,9,6.44699593585,1224.0,1824.0,6070,609,NA,601.153084563,740.933019982,906.921693293,1169.00907221
143,10,T3.2,7,5.97517879416,1349.0,1949.0,10060,1007,NA,586.176662911,765.893722736,982.739746252,1319.70923342
143,10,T7,7,6.11828769419,1348.0,1948.0,10070,1007,NA,586.176662911,765.893722736,982.739746252,1319.70923342
144,1,MS,13,13.0,NA,NA,1131,113,1.0,179.05135487,328.072198659,654.687082708,934.120763781
144,4,T1,10,10.0,NA,NA,4101,410,1.0,410.924231442,567.121106255,752.604895096,1045.47403537
144,5,T2,10,5.86605154539,1122.0,1722.0,5060,510,NA,612.290662142,738.09260402,887.48241,1123.36105102
144,6,T1.0,9,6.1957212298,1169.0,1769.0,6070,609,NA,607.048914564,746.828849983,912.817523294,1174.90490221
144,6,T3,8,5.77136194891,1228.0,1828.0,6060,608,NA,600.496730091,757.749157438,944.486414913,1239.33471619
144,10,T1.0.2,7,5.71765794835,1303.0,1903.0,10060,1007,NA,592.072492912,771.789552737,988.635576253,1325.60506343
144,10,T3.2,6,5.38142454927,1378.0,1978.0,10060,1006,NA,580.840176673,790.510079802,1152.38192136,1545.51298973
145,1,MS,13,13.0,NA,NA,1131,113,1.0,171.099662576,320.120506366,646.735390415,926.169071488
145,5,T2,9,6.59580127002,1237.0,1837.0,5070,509,NA,599.09722227,738.87715769,904.865831001,1166.95320991
145,7,T2.0,8,8.0,NA,NA,7081,708,1.0,388.329082134,583.575175651,815.429911703,1181.51633705
145,10,T2.3,7,6.30938120508,1359.0,1959.0,10070,1007,NA,584.120800618,763.837860443,980.683883959,1317.65337113
145,10,T7,7,6.21621940983,1359.0,1959.0,10070,1007,NA,584.120800618,763.837860443,980.683883959,1317.65337113
146,1,MS,13,13.0,NA,NA,1131,113,1.0,174.803198089,323.824041878,650.438925928,929.872607001
146,4,T1,10,10.0,NA,NA,4101,410,1.0,406.676074661,562.872949474,748.356738315,1041.22587859
146,5,T2,10,6.31119570743,1157.0,1757.0,5070,510,NA,608.042505361,733.844447239,883.234253219,1119.11289424
146,6,T1.0,9,6.55881729035,1205.0,1805.0,6070,609,NA,602.800757783,742.580693203,908.569366513,1170.65674543
146,6,T3,9,6.21806465252,1204.0,1804.0,6070,609,NA,602.800757783,742.580693203,908.569366513,1170.65674543
146,7,T4,8,8.0,NA,NA,7081,708,1.0,392.032617647,587.278711164,819.133447215,1185.21987256
146,10,T1.0.2,7,6.02925886178,1338.0,1938.0,10070,1007,NA,587.824336131,767.541395956,984.387419472,1321.35690664
146,10,T7,6,5.64106081946,1400.0,2000.0,10060,1006,NA,576.592019892,786.261923021,1148.13376458,1541.26483295
147,1,MS,13,13.0,NA,NA,1131,113,1.0,183.20970953,332.230553319,658.845437368,938.279118441
147,4,T1,10,10.0,NA,NA,4101,410,1.0,415.082586102,571.279460915,756.763249756,1049.63239003
147,5,T2,9,5.37101890418,1130.0,1730.0,5060,509,NA,611.207269224,750.987204643,916.975877954,1179.06325687
147,6,T1.0,9,5.79228116251,1129.0,1729.0,6060,609,NA,611.207269224,750.987204643,916.975877954,1179.06325687
147,6,T3,9,5.35957234002,1129.0,1729.0,6060,609,NA,611.207269224,750.987204643,916.975877954,1179.06325687
147,7,T2.0,8,8.0,NA,NA,7081,708,1.0,400.439129088,595.685222605,827.539958656,1193.626384
147,10,T1.0.2,6,5.30529493724,1356.0,1956.0,10060,1006,NA,584.998531333,794.668434462,1156.54027602,1549.67134439
147,10,T2.0.1,7,5.69471703264,1265.0,1865.0,10060,1007,NA,596.230847572,775.947907397,992.793930913,1329.76341809
148,1,MS,13,13.0,NA,NA,1131,113,1.0,193.04468875,342.06553254,668.680416589,948.114097662
148,5,T2,10,5.24284971853,1073.0,1673.0,5060,510,NA,626.283996022,752.0859379,901.47574388,1137.3543849
148,6,T3,9,4.85592351668,1085.0,1685.0,6050,609,NA,621.042248444,760.822183864,926.810857175,1188.89823609
148,10,T3.2,7,4.23990725814,1183.0,1783.0,10050,1007,NA,606.065826792,785.782886617,1002.62891013,1339.59839731
148,10,T7,7,4.64931195946,1183.0,1783.0,10050,1007,NA,606.065826792,785.782886617,1002.62891013,1339.59839731
149,1,MS,13,13.0,NA,NA,1131,113,1.0,190.507066579,339.527910369,666.142794418,945.576475491
149,4,T1,10,10.0,NA,NA,4101,410,1.0,422.379943151,578.576817965,764.060606806,1056.92974708
149,5,T2,9,4.94749603001,1093.0,1693.0,5050,509,NA,618.504626273,758.284561693,924.273235004,1186.36061392
149,6,T1.0,9,5.41909910028,1092.0,1692.0,6060,609,NA,618.504626273,758.284561693,924.273235004,1186.36061392
149,6,T3,9,4.93604946585,1092.0,1692.0,6050,609,NA,618.504626273,758.284561693,924.273235004,1186.36061392
149,7,T2.0,8,8.0,NA,NA,7081,708,1.0,407.736486137,602.982579654,834.837315706,1200.92374105
149,7,T4,8,8.0,NA,NA,7081,708,1.0,407.736486137,602.982579654,834.837315706,1200.92374105
149,10,T3.2,7,4.42806923193,1201.0,1801.0,10050,1007,NA,603.528204621,783.245264446,1000.09128796,1337.06077513
149,10,T7,7,4.80066097455,1200.0,1800.0,10050,1007,NA,603.528204621,783.245264446,1000.09128796,1337.06077513
150,1,MS,12,12.0,NA,NA,1121,112,1.0,165.044666055,326.481704058,650.648972209,953.343418464
150,5,T2,8,6.61586401632,1311.0,1911.0,5070,508,NA,591.129543338,748.381970685,935.119228159,1229.96752944
150,6,T3,8,6.60568929261,1310.0,1910.0,6070,608,NA,591.129543338,748.381970685,935.119228159,1229.96752944
150,7,T2.0,8,8.0,NA,NA,7081,708,1.0,386.913587674,582.159681191,814.014417243,1180.10084259
150,10,T2.0.1,5,5.0,NA,NA,10051,1005,1.0,555.747747184,807.35163094,1508.50480409,1980.26208613
150,10,T2.3,5,5.0,NA,NA,10051,1005,1.0,555.747747184,807.35163094,1508.50480409,1980.26208613
150,10,T3.2,6,5.79358887279,1424.0,2024.0,10060,1006,NA,571.472989919,781.142893049,1143.01473461,1536.14580298
151,1,MS,13,13.0,NA,NA,1131,113,1.0,189.030073078,338.050916867,664.665800916,944.099481989
151,4,T1,10,10.0,NA,NA,4101,410,1.0,420.90294965,577.099824463,762.583613304,1055.45275358
151,5,T2,10,5.34459695557,1081.0,1681.0,5060,510,NA,622.26938035,748.071322228,897.461128207,1133.33976923
151,6,T1.0,9,5.46952910869,1097.0,1697.0,6060,609,NA,617.027632772,756.807568191,922.796241502,1184.88362041
151,6,T3,9,4.99328228668,1097.0,1697.0,6050,609,NA,617.027632772,756.807568191,922.796241502,1184.88362041
151,10,T1.4,6,5.11218498359,1315.0,1915.0,10060,1006,NA,590.818894881,800.48879801,1162.36063957,1555.49170794
151,10,T7,7,4.90749557344,1212.0,1812.0,10050,1007,NA,602.05121112,781.768270945,998.614294461,1335.58378163
152,1,MS,12,12.0,NA,NA,1121,112,1.0,174.788874519,336.225912522,660.393180672,963.087626928
152,4,T1,9,9.0,NA,NA,4091,409,1.0,404.793050034,578.345133161,784.438231873,1109.84838773
152,6,T1.0,8,6.02729717987,1227.0,1827.0,6070,608,NA,600.873751801,758.126179148,944.863436623,1239.7117379
152,6,T3,8,5.7611872252,1227.0,1827.0,6060,608,NA,600.873751801,758.126179148,944.863436623,1239.7117379
152,10,T1.0.2,6,5.47317787835,1378.0,1978.0,10060,1006,NA,581.217198383,790.887101512,1152.75894307,1545.89001144
152,10,T1.4,6,5.52907305311,1377.0,1977.0,10060,1006,NA,581.217198383,790.887101512,1152.75894307,1545.89001144
153,1,MS,12,12.0,NA,NA,1121,112,1.0,173.623040494,335.060078497,659.227346648,961.921792903
153,4,T1,9,9.0,NA,NA,4091,409,1.0,403.62721601,577.179299136,783.272397848,1108.68255371
153,5,T2,9,5.95479367668,1181.0,1781.0,5060,509,NA,606.260102249,746.040037669,912.028710979,1174.11608989
153,6,T1.0,8,6.07212385401,1232.0,1832.0,6070,608,NA,599.707917776,756.960345123,943.697602598,1238.54590387
153,7,T4,7,7.0,NA,NA,7071,707,1.0,385.03234996,608.170742551,873.147583753,1291.53206986
153,10,T4.1,6,5.58286506208,1385.0,1985.0,10060,1006,NA,580.051364358,789.721267487,1151.59310905,1544.72417742
153,10,T7,5,4.98068891807,1444.0,2044.0,10050,1005,NA,564.326121623,815.930005378,1517.08317853,1988.84046057
154,1,MS,12,12.0,NA,NA,1121,112,1.0,178.352752901,339.789790904,663.957059054,966.65150531
154,4,T1,9,9.0,NA,NA,4091,409,1.0,408.356928416,581.909011543,788.002110255,1113.41226612
154,5,T2,9,5.40535859668,1133.0,1733.0,5060,509,NA,610.989814656,750.769750076,916.758423386,1178.8458023
154,6,T1.0,8,5.74040646536,1195.0,1795.0,6060,608,NA,604.437630183,761.69005753,948.427315005,1243.27561628
154,6,T3,8,5.42542134298,1194.0,1794.0,6060,608,NA,604.437630183,761.69005753,948.427315005,1243.27561628
154,7,T2.0,7,7.0,NA,NA,7071,707,1.0,389.762062367,612.900454958,877.87729616,1296.26178227
154,10,T2.0.1,5,4.92810757821,1433.0,2033.0,10050,1005,NA,569.05583403,820.659717785,1521.81289093,1993.57017297
155,1,MS,13,13.0,NA,NA,1131,113,1.0,177.376626616,326.397470406,653.012354455,932.446035528
155,5,T2,10,6.03139080557,1135.0,1735.0,5070,510,NA,610.615933888,736.417875766,885.807681746,1121.68632277
155,6,T3,8,5.87310918594,1238.0,1838.0,6060,608,NA,598.822001837,756.074429184,942.811686659,1237.65998793
156,1,MS,12,12.0,NA,NA,1121,112,1.0,189.12337237,350.560410373,674.727678523,977.422124779
156,4,T1,9,9.0,NA,NA,4091,409,1.0,419.127547885,592.679631012,798.772729724,1124.18288559
