Epos,axe_id,Gpo,numphy,Ll,LcIndex,SGv,Lv,LsenShrink,Lr,SGl,Esen,SEl,Ginc,TT,Gsen,L_shape,Gd,Laz,Linc,Slv,plant,El,SLsen,Lsen,Lpos,Lpo,Epo,SEsen,Lw_shape,Gv,Gl,SGsen,Ed,refplant_id,SLl,Einc,Gpos,LcType,Ev,SEv,ms_insertion
2.0,MS,1.0,1,0.0,31.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1569.0,0.0,8.20898234389,0.499052632,59.6995228808,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.547091333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0
2.0,MS,1.0,2,0.0,51.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1569.0,0.0,8.0795874385,0.499052632,181.772105952,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.660027727,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0
2.0,MS,1.0,3,0.0,46.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1569.0,0.0,8.09354458841,0.499052632,181.374833328,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.772964121,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0
2.0,MS,1.0,4,0.0,133.0,5.58660787978,0.0,0.5,0.0,5.58660787978,0.0,0.0,0.0,1569.0,3.56329654297,8.56338969411,0.499052632,177.752658732,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.885900515,3.56329654297,3.56329654297,5.58660787978,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0
2.0,MS,1.0,5,9.62418477912,112.0,1.20929065364,9.62418477912,0.5,0.0,6.79589853342,0.0,0.0,0.0,1569.0,4.33461633099,9.62418477912,0.499052632,177.236224003,1.0,6.30654210323,1,0.0,3.7806724364,9.62418477912,2.0,1.0,1.0,0.0,0.998836909,0.771319788014,4.33461633099,6.79589853342,0.0,1.0,7.5613448728,0.0,2.0,6.0,0.0,0.0,0.0
2.0,MS,1.0,6,11.3440266714,112.0,2.01025316932,11.3440266714,0.5,0.0,8.80615170274,0.0,0.0,0.0,1569.0,4.67384725874,11.3440266714,0.499052632,176.129932839,1.0,8.27401387568,1,0.0,4.96014070566,11.3440266714,2.0,1.0,1.0,0.0,1.111773303,1.28219633861,5.6168126696,7.32775159454,0.0,1.0,9.92028141131,0.0,2.0,6.0,0.0,0.0,0.0
2.0,MS,1.0,7,13.7380622152,25.0,2.88834515574,13.7380622152,0.5,0.0,11.6944968585,0.0,5.77531770054e-23,0.0,1569.0,0.0,13.7380622152,0.499052632,179.331156199,1.0,11.0380256813,1,1.02109625946e-11,6.61712215067,13.7380622152,2.0,1.0,1.0,0.0,1.224709697,1.84226824754,7.45908091713,0.0,1.80035986118e-12,1.0,13.2342443013,0.0,2.0,6.0,0.0,0.0,0.0
2.0,MS,1.0,8,16.6860100128,38.0,7.37003638323,16.6860100128,0.5,0.0,15.0630951665,0.0,3.60813072285,0.0,1569.0,0.0,16.6860100128,0.499052632,174.040659224,1.0,15.9767972933,1,2.5522303994,7.47355015286,13.8847183884,2.0,1.0,1.0,0.0,1.337646091,4.70081769314,9.60766821087,0.0,0.449999999998,1.0,18.1614820051,0.0,2.0,5.0,0.0,0.0,0.0
2.0,MS,1.0,9,19.7531886973,2.0,8.37180764588,19.7531886973,0.5,0.0,18.1563035635,0.0,4.75975780843,0.0,1569.0,0.0,19.7531886973,0.499052632,205.517070503,1.0,22.8959463624,1,3.36683992503,0.0,0.0,2.0,1.0,1.0,0.0,1.450582485,5.33977574316,11.580604029,0.0,0.45,1.0,22.8959463624,0.0,2.0,4.0,0.0,0.0,0.0
2.0,MS,1.0,10,21.9150517346,16.0,16.6170448517,21.9150517346,0.5,0.0,20.2697819367,0.0,13.0779891675,0.0,1569.0,0.0,21.9150517346,0.499052632,207.80856227,1.0,27.7599144249,1,9.25078498541,0.0,0.0,2.0,1.0,1.0,0.0,1.563518879,10.5988212791,12.9286403227,0.0,0.45,1.0,27.7599144249,0.0,2.0,3.0,0.0,0.0,0.0
