Epos,axe_id,Gpo,numphy,Ll,LcIndex,SGv,Lv,LsenShrink,Lr,SGl,Esen,SEl,Ginc,TT,Gsen,L_shape,Gd,Laz,Linc,Slv,plant,El,SLsen,Lsen,Lpos,Lpo,Epo,SEsen,Lw_shape,Gv,Gl,SGsen,Ed,refplant_id,SLl,Einc,Gpos,LcType,Ev,SEv,ms_insertion
2.0,MS,1.0,1,0.0,20.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1796.0,0.0,9.446296296,0.158,94.2506340891,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.3803515,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0
2.0,MS,1.0,2,0.0,11.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1796.0,0.0,9.266666667,0.1833,183.437652995,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.373503448,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0
2.0,MS,1.0,3,0.0,4.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1796.0,0.0,8.029185185,0.2086,175.695786781,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.444632667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0
2.0,MS,1.0,4,0.0,12.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1796.0,0.0,9.66518518501,0.2339,183.75272515,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.579264483001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0
2.0,MS,1.0,5,0.0,2.0,3.64998365662,0.0,0.5,0.0,3.64998365662,0.0,0.0,0.0,1796.0,4.48235294101,11.25962963,0.2592,178.520164751,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.750448148001,4.48235294101,4.48235294101,3.64998365662,0.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0
2.0,MS,1.0,6,12.32777778,17.0,2.08284921777,12.32777778,0.5,0.0,6.08910056926,0.0,0.0,0.0,1796.0,6.81272727299,12.32777778,0.2845,182.286608729,1.0,7.97581931406,1,0.0,4.78137777323,12.32777778,2.0,1.0,1.0,0.0,0.986183528999,2.33037433198,6.81272727299,6.08910056926,0.0,1.0,9.56275554647,0.0,2.0,6.0,0.0,0.0,0.0
2.0,MS,1.0,7,14.07333333,20.0,3.53578927083,14.07333333,0.5,0.0,8.65457543907,0.0,0.0,0.0,1796.0,6.04260181085,14.07333333,0.3098,185.513978032,1.0,9.41737600546,1,1.55333333299,5.64556825345,14.07333333,2.0,1.0,1.0,0.0,1.02,3.632913752,8.89230769199,5.88105529315,0.0,1.0,11.2911365069,0.0,2.0,5.0,0.0,0.0,0.0
2.0,MS,1.0,8,17.25333333,13.0,5.4067975992,17.25333333,0.5,0.0,10.0883325947,0.0,0.899643227506,0.0,1796.0,0.0,17.25333333,0.3352,167.003444983,1.0,11.9980769496,1,4.44666666699,7.19265773075,17.25333333,2.0,1.0,1.0,0.0,1.06,5.134358975,9.58,0.0,0.0643999999998,1.0,14.3853154615,0.0,2.0,4.0,0.0,0.0,0.0
2.0,MS,1.0,9,17.74666667,3.0,7.88628244659,17.74666667,0.5,0.0,11.457571671,0.0,2.70343682072,0.0,1796.0,0.0,17.74666667,0.3605,166.760334824,1.0,15.4484313089,1,6.426666667,2.46608821791,7.48705536911,2.0,1.0,1.0,0.0,1.08,6.963333337,10.11666667,0.0,0.1339,1.0,15.0758240336,0.0,2.0,3.0,0.0,0.0,0.0
2.0,MS,1.0,10,16.26444444,10.0,13.4211728386,16.26444444,0.5,0.0,13.4211728386,0.0,6.79824942273,0.0,1796.0,0.0,16.26444444,0.3858,204.883531197,1.0,14.8560852211,1,11.3,0.298185209121,1.91216509783,2.0,1.0,1.0,0.0,1.1,11.07333333,11.07333333,0.0,0.1915,1.0,14.0725380129,0.0,2.0,2.0,1.18333333,0.711911073234,0.0
2.0,MS,1.0,11,10.73604651,0.0,17.8410292815,10.73604651,0.5,0.0,17.8410292815,0.0,14.4638925803,0.0,1796.0,0.0,10.73604651,0.3858,187.495407094,1.0,10.6978891608,1,15.34666667,0.214723614537,1.26220686485,2.0,1.0,1.0,0.0,1.2,14.72,14.72,0.0,0.3,1.0,10.1336556456,0.0,2.0,1.0,4.27333334,4.02752178819,0.0
4.0,MS,1.0,12,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,13.3360608145,0.0,1796.0,0.0,0.0,0.0,0.0,1.0,0.0,1,14.15,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4.0,MS,1.0,13,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,23.6486528592,0.0,1796.0,0.0,0.0,0.0,0.0,1.0,0.0,1,7.38,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.02,1.0,0.0,0.0,2.0,0.0,6.81,21.8221308904,0.0
4.0,MS,1.0,14,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1796.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.02,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2.0,T1,1.0,1,0.0,11.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1796.0,0.0,9.06640900792,0.158,75.0,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.3803515,0.0,0.0,0.0,0.0,1.0,0.0,28.4310388507,2.0,9.0,0.0,0.0,1.0
2.0,T1,1.0,2,0.0,4.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1796.0,0.0,9.99425419866,0.186475,180.531298702,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.4828075625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0
2.0,T1,1.0,3,0.0,18.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1796.0,0.0,11.4548327722,0.21495,178.537079345,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.585263625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0
2.0,T1,1.0,4,0.0,20.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1796.0,0.0,13.3376000354,0.243425,180.668159258,0.0,0.0,1,1.20360282607e-11,0.0,0.0,2.0,1.0,1.0,0.0,0.6877196875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,1.20360282607e-11,0.0,1.0
2.0,T1,1.0,5,0.0,16.0,7.70806839482,0.0,0.5,0.0,7.70806839482,0.0,0.0,-22.5469665591,1796.0,9.02373804138,15.3880568743,0.2719,202.321155863,0.0,0.0,1,3.00915715382,0.0,0.0,2.0,1.0,1.0,0.0,0.79017575,9.02373804138,9.02373804138,7.70806839482,0.0,1.0,0.0,0.0,2.0,5.0,3.00915715382,0.0,1.0
2.0,T1,1.0,6,17.1200309931,11.0,5.408619166,17.1200309931,0.5,0.0,9.38618555044,0.0,0.972884812508,-5.88407229157,1796.0,0.14754798594,17.1200309931,0.300375,184.226549026,1.0,10.0255838128,1,4.80867785621,6.01017923284,17.1200309931,2.0,1.0,1.0,0.0,0.8926318125,5.73155872207,9.94661890724,0.13923452648,0.0643999999998,1.0,12.0203584657,0.0,2.0,4.0,0.0,0.0,1.0
2.0,T1,1.0,7,17.7143634495,6.0,7.79428100725,17.7143634495,0.5,0.0,10.6489645711,0.0,4.11178343825,0.0,1796.0,0.0128438952865,17.7143634495,0.32885,165.245402721,1.0,12.8078361214,1,7.18343204305,4.34627828171,11.6956429597,2.0,1.0,1.0,0.0,0.995087875,7.54446313001,10.3076499942,0.0132691919048,0.1822,1.0,13.8652433857,0.0,2.0,3.0,0.0,0.0,1.0
2.0,T1,1.0,8,15.9040004865,10.0,12.5824650207,15.9040004865,0.5,0.0,12.5824650207,0.0,11.4818849746,0.0,1796.0,0.013966563157,15.9040004865,0.357325,167.01190812,1.0,14.5623536765,1,12.1826583315,0.392527147727,2.24637732199,2.0,1.0,1.0,0.0,1.0975439375,11.2086280239,11.2086280239,0.0156784391459,0.3,1.0,13.7299453171,0.0,2.0,2.0,1.8750083373,1.76715372536,1.0
