Filename,ThermalTime,axe_id,NFF,HS,SSI,LAI totale,LAI vert,PAI total,PAI vert,has_ear
tmpwc8har-1137.csv,1137.0,T2.0,6,4.17186616818,1.25651403656,0.0960388628747,0.0890320533058,0.108851507527,0.101844697958,0
tmpwc8har-1137.csv,1137.0,T2.0,7,4.7833121831,1.83054223083,0.137352367027,0.121894145256,0.155726249402,0.14026802763,0
tmpwc8har-1137.csv,1137.0,T2.0,8,5.01450773219,2.34135050914,0.0102473626142,0.00875697521196,0.0115014609,0.00986221976098,0
tmpwc8har-1137.csv,1137.0,T3,6,4.65414775,1.33208149491,0.0109277808021,0.0102812440554,0.0122644778155,0.0116179410688,0
tmpwc8har-1137.csv,1137.0,T3,7,5.31235316493,1.98359078845,0.438915867297,0.397110420405,0.487966713188,0.446026470627,0
tmpwc8har-1137.csv,1137.0,T3,8,5.97043983153,2.72991660812,0.178825802579,0.15489523774,0.199443349273,0.172474749676,0
tmpwc8har-1137.csv,1137.0,T4,5,3.59116075759,0.706779880881,0.0168033905991,0.0160199845087,0.0190949787399,0.0183115726495,0
tmpwc8har-1137.csv,1137.0,T4,6,4.30078763198,1.27184765384,0.0700727825826,0.0650819758428,0.079488379619,0.0744975728792,0
tmpwc8har-1137.csv,1137.0,T4,7,4.68490308488,1.81086786081,0.142243352202,0.125852348671,0.160943284947,0.144552281416,0
tmpwc8har-1137.csv,1137.0,T4,8,5.0500346925,2.33929821465,0.031112809253,0.0266436318975,0.034974496349,0.0300614426336,0
tmpe4bilv-1281.csv,1281.0,MS,10,9.48636652275,5.59748164281,0.0555770312932,0.0483496581943,0.0634552279675,0.0545626991125,1
tmpe4bilv-1281.csv,1281.0,MS,11,10.4019264864,6.14667373897,1.03584846837,0.914390353816,1.192491794,1.04664376567,1
tmpe4bilv-1281.csv,1281.0,MS,12,11.2550213508,6.71383496612,0.41461609314,0.367973930706,0.482695844642,0.425376713771,1
tmpe4bilv-1281.csv,1281.0,T1,7,6.51788258089,2.80977000078,0.0310783050878,0.0276089943471,0.0350716231351,0.031218593551,1
tmpe4bilv-1281.csv,1281.0,T1,8,7.44632808364,3.72048618966,0.659964869357,0.572890224595,0.753680206829,0.646728981107,1
tmpe4bilv-1281.csv,1281.0,T1,9,8.07154658124,4.54811225146,0.0347545230513,0.0297324752437,0.0402489880866,0.0338882612649,0
tmpe4bilv-1281.csv,1281.0,T1,9,8.35393379226,4.64454629907,0.378937720802,0.322649589264,0.443312508318,0.371828655188,1
tmpe4bilv-1281.csv,1281.0,T1,10,8.9494119174,5.47737357941,0.0549199552059,0.0463469679163,0.0651311471949,0.0539023153064,0
tmpe4bilv-1281.csv,1281.0,T1.0,6,5.53861770894,1.84244809604,0.0274604457092,0.0251878582266,0.03153524778,0.0292626602974,0
tmpe4bilv-1281.csv,1281.0,T1.0,7,6.29807754215,2.7382993807,0.473049651302,0.415447893204,0.539084966992,0.47474237841,0
tmpe4bilv-1281.csv,1281.0,T1.0,8,6.99283974585,3.64203095576,0.220216184007,0.188173647547,0.253879341777,0.213490992127,0
tmpe4bilv-1281.csv,1281.0,T1.1,5,3.96530318218,1.08080135512,0.00990847489658,0.00931213775075,0.0112736454488,0.010677308303,0
tmpe4bilv-1281.csv,1281.0,T1.1,6,4.42230518568,1.85861274701,0.0609764205275,0.0530338178053,0.0696408195847,0.0616982168626,0
tmpe4bilv-1281.csv,1281.0,T1.1,7,4.93115302092,2.68362935443,0.173026649554,0.13940563232,0.196972580274,0.158581766305,0
tmpe4bilv-1281.csv,1281.0,T1.1,8,5.22919969568,3.47283709759,0.0295787382496,0.0226658601225,0.0339608926715,0.0248511006563,0
tmpe4bilv-1281.csv,1281.0,T2,6,2.93175101367,1.84244809604,0.0115745438882,0.00822674060311,0.0135274545416,0.0101796512564,0
tmpe4bilv-1281.csv,1281.0,T2,7,3.35163766594,2.68347835248,0.0728594576017,0.0465652583003,0.0887638672241,0.0562344569965,0
tmpe4bilv-1281.csv,1281.0,T2,8,3.43280437359,3.41068807937,0.144289010326,0.0672921649048,0.175346219117,0.0688503843352,0
tmpe4bilv-1281.csv,1281.0,T2,9,3.51096767297,4.06034456798,0.0342480967228,0.011240381446,0.0433485952446,0.0107993346144,0
tmpe4bilv-1281.csv,1281.0,T2.0,5,4.07063489932,1.12771925355,0.0104514096789,0.00977031936226,0.0120436991343,0.0113626088176,0
tmpe4bilv-1281.csv,1281.0,T2.0,6,4.32191110497,1.85044002238,0.0991310232262,0.0856287913166,0.113511898434,0.100009666524,0
tmpe4bilv-1281.csv,1281.0,T2.0,7,4.91227674068,2.68217673858,0.139929687981,0.112640046484,0.159319174888,0.128162308349,0
tmpe4bilv-1281.csv,1281.0,T2.0,8,5.01450773219,3.45069353884,0.00897292784318,0.00670842127684,0.010227026129,0.00724408783539,0
tmpe4bilv-1281.csv,1281.0,T3,6,5.62203029152,1.92600748073,0.0140434235808,0.0128365143298,0.0162526789801,0.0150457697291,0
tmpe4bilv-1281.csv,1281.0,T3,7,6.26805493466,2.73704450702,0.576676275658,0.506128354931,0.656933787508,0.578136957672,0
tmpe4bilv-1281.csv,1281.0,T3,8,7.01131276565,3.64147233776,0.220922437414,0.188771390262,0.254873813617,0.214346800488,0
tmpe4bilv-1281.csv,1281.0,T4,5,3.86629488239,1.06081510872,0.019155612517,0.0179794735005,0.0218050343092,0.0206288952927,0
tmpe4bilv-1281.csv,1281.0,T4,6,4.53965499705,1.86577363966,0.0748548001676,0.0652906860344,0.0858309128356,0.0762667987025,0
tmpe4bilv-1281.csv,1281.0,T4,7,4.79667004928,2.66250236857,0.144596447771,0.115608275042,0.164388247256,0.131355483094,0
tmpe4bilv-1281.csv,1281.0,T4,8,5.0500346925,3.44864124434,0.0272994942767,0.0205146513095,0.0311611813727,0.0222249005007,0
tmpoi61st-1796.csv,1796.0,MS,10,10.0,7.84097919689,0.0560932184568,0.0404092819036,0.0888579041525,0.0672683010807,1
tmpoi61st-1796.csv,1796.0,MS,11,11.0,8.65848512223,1.01064036279,0.714629622184,1.58779685883,1.17952786342,1
tmpoi61st-1796.csv,1796.0,MS,12,12.0,9.48851225527,0.401632776134,0.294160203498,0.65252817876,0.497949499447,1
tmpoi61st-1796.csv,1796.0,T1,7,7.0,4.92705279309,0.0281760210029,0.0228119275029,0.0481184437644,0.0413634570567,1
tmpoi61st-1796.csv,1796.0,T1,8,8.0,5.94223644982,0.550492182685,0.432442256383,0.979522702057,0.823735435411,1
tmpoi61st-1796.csv,1796.0,T1,9,8.91111960893,6.96920275771,0.0261523486161,0.0186765627517,0.03463953384,0.0249744233623,0
tmpoi61st-1796.csv,1796.0,T1,9,9.0,6.96144591283,0.29580984221,0.226989491508,0.543069368183,0.449199314871,1
tmpoi61st-1796.csv,1796.0,T1,10,9.94643919112,7.99670424873,0.0395241292565,0.0277974792637,0.0544938961795,0.0389920011847,0
tmpoi61st-1796.csv,1796.0,T1.0,6,5.79388658098,3.99924283333,0.0232763375993,0.0173783888248,0.0284885888779,0.0213533605218,0
