Filename,ThermalTime,axe_id,NFF,HS,SSI,LAI totale,LAI vert,PAI total,PAI vert,has_ear
tmpva16yw-1137.csv,1137,T0.0.0,7,5.626927308,2.002045738,0.005230775,0.004914087,0.005908539,0.005591619,0
tmpva16yw-1137.csv,1137,T0.1,7,5.667155495,2.123865235,0.019852651,0.018415112,0.022137635,0.020648766,1
tmpva16yw-1137.csv,1137,T0.1,8,6.583308348,2.922813599,0.005992182,0.005452229,0.006688831,0.006050562,1
tmpva16yw-1137.csv,1137,T0.2,6,4.707566183,1.22599666,0.008249378,0.007915306,0.009242763,0.008908691,0
tmpva16yw-1137.csv,1137,T0.2,8,6.484345495,2.773861636,0.005858683,0.005372767,0.006593256,0.00601927,0
tmpva16yw-1137.csv,1137,T1,8,6.497074912,2.852447952,0.205078381,0.186673336,0.230253638,0.208698474,0
tmpva16yw-1137.csv,1137,T1,8,6.556918969,2.901280122,0.224591659,0.204254821,0.250829252,0.226843588,1
tmpva16yw-1137.csv,1137,T1,9,7.280434083,3.658883792,0.819101156,0.746270592,0.908413706,0.81189673,0
tmpva16yw-1137.csv,1137,T1,9,7.450575901,3.721809572,0.167296352,0.152858354,0.187018945,0.167888097,1
tmpva16yw-1137.csv,1137,T1,10,7.979299774,4.45300532,0.097452071,0.088756461,0.108485444,0.097439359,0
tmpva16yw-1137.csv,1137,T1.0,7,5.606921581,2.084928467,0.023891209,0.022119743,0.02672261,0.024907152,0
tmpva16yw-1137.csv,1137,T1.0,7,5.672629922,2.127404046,0.288804035,0.267927539,0.321962476,0.300320435,1
tmpva16yw-1137.csv,1137,T1.0,8,6.489145929,2.845977978,0.321095612,0.291841357,0.358871834,0.324570304,0
tmpva16yw-1137.csv,1137,T1.0,8,6.555664963,2.900256865,0.378106018,0.34387015,0.422276835,0.381902551,1
tmpva16yw-1137.csv,1137,T1.0,9,7.246701252,3.64592407,0.018216875,0.016561388,0.020132437,0.017941595,0
tmpva16yw-1137.csv,1137,T1.0,9,7.434157096,3.70843026,0.006652239,0.006079244,0.007433441,0.006674199,1
tmpva16yw-1137.csv,1137,T1.1,6,4.731999204,1.240650587,0.062857948,0.060316423,0.070308335,0.06776681,0
tmpva16yw-1137.csv,1137,T1.1,7,5.534805776,1.951378855,0.314722976,0.294915966,0.355252044,0.335444544,0
tmpva16yw-1137.csv,1137,T1.1,8,6.190847386,2.731705356,0.165524625,0.150806222,0.185614454,0.168321767,0
tmpva16yw-1137.csv,1137,T2,7,4.397976951,1.501733381,0.109919924,0.102987372,0.127801095,0.120868543,0
tmpva16yw-1137.csv,1137,T2,8,4.765748827,2.196167618,0.395317056,0.355819774,0.456008784,0.413807663,0
tmpva16yw-1137.csv,1137,T2,9,5.071687584,2.88118183,0.287561469,0.239740049,0.333266016,0.276185291,0
tmpva16yw-1137.csv,1137,T2,10,5.515410378,3.590970101,0.007567734,0.006077461,0.008851436,0.006824446,0
tmpva16yw-1137.csv,1137,T2.0,6,4.731600305,1.240411343,0.062844109,0.06030337,0.070294496,0.067753757,0
tmpva16yw-1137.csv,1137,T2.0,7,5.516880226,1.943451787,0.143748217,0.134111442,0.161595735,0.15195896,0
tmpva16yw-1137.csv,1137,T2.0,8,6.192668185,2.727578939,0.149561932,0.135493153,0.166395397,0.149834506,0
tmpva16yw-1137.csv,1137,T3,7,5.606766552,2.084828252,0.014333252,0.013270406,0.016032055,0.014942844,0
tmpva16yw-1137.csv,1137,T3,7,5.676353435,2.129811022,0.269490614,0.250034813,0.300378556,0.280196539,1
tmpva16yw-1137.csv,1137,T3,8,6.489286126,2.846092377,0.349786449,0.317918833,0.390937553,0.353571269,0
tmpva16yw-1137.csv,1137,T3,8,6.553783051,2.898721243,0.312813726,0.284480244,0.349369302,0.315961116,1
tmpva16yw-1137.csv,1137,T3,9,7.288306044,3.657422889,0.024817787,0.02259492,0.027505047,0.02456239,0
tmpva16yw-1137.csv,1137,T3,9,7.434157096,3.70843026,0.006652239,0.006079244,0.007433441,0.006674199,1
tmpva16yw-1137.csv,1137,T4,6,4.732412277,1.240898331,0.066603505,0.063995284,0.07494573,0.072337509,0
tmpva16yw-1137.csv,1137,T4,7,5.519717139,1.949888119,0.350097023,0.328190066,0.395591757,0.373684256,0
tmpva16yw-1137.csv,1137,T4,8,6.072451366,2.714647406,0.151792261,0.137692634,0.169685088,0.153151251,0
tmpva16yw-1137.csv,1137,T4,9,6.678785571,3.495360563,0.010524808,0.009505703,0.011859562,0.010511781,0
tmp9edaqg-1281.csv,1281,MS,11,10.43045716,6.006514359,0.855496022,0.766636608,0.961686222,0.846887208,1
tmp9edaqg-1281.csv,1281,MS,12,11.31238504,6.546743764,1.492527742,1.39271822,1.716168081,1.573452777,1
tmp9edaqg-1281.csv,1281,MS,13,12.1729476,7.092426964,0.057652746,0.053107034,0.065650631,0.059990412,1
tmp9edaqg-1281.csv,1281,T0,8,7.578237391,3.374867367,0.016427199,0.015452504,0.01850298,0.017233588,1
tmp9edaqg-1281.csv,1281,T0,9,8.36014303,4.229197489,0.017119906,0.016040898,0.019374884,0.018029106,0
tmp9edaqg-1281.csv,1281,T0,10,9.510984882,5.20397121,0.009836927,0.009145149,0.011255407,0.010432553,0
tmp9edaqg-1281.csv,1281,T0.0,7,4.401104014,2.154178329,0.007850303,0.006974918,0.009195097,0.008273078,0
tmp9edaqg-1281.csv,1281,T0.0,8,4.974934174,3.085107126,0.008274556,0.006928047,0.009659566,0.007961898,0
tmp9edaqg-1281.csv,1281,T0.0,9,5.672941201,4.029596641,0.004321177,0.00343522,0.005108025,0.003977236,0
tmp9edaqg-1281.csv,1281,T0.0.0,7,6.076968356,2.435972842,0.006286144,0.00587759,0.007019959,0.006561789,0
tmp9edaqg-1281.csv,1281,T0.1,7,6.611325108,2.491791266,0.029182976,0.027399948,0.032760851,0.030774025,1
tmp9edaqg-1281.csv,1281,T0.1,8,7.608787905,3.396667461,0.008301895,0.007806093,0.009364337,0.008718813,1
tmp9edaqg-1281.csv,1281,T0.2,6,5.133802368,1.546392377,0.009959554,0.009490995,0.010952939,0.01048438,0
tmp9edaqg-1281.csv,1281,T0.2,8,6.662414609,3.315756128,0.006165259,0.005689635,0.006959861,0.006337428,0
tmp9edaqg-1281.csv,1281,T1,8,7.498110075,3.335133405,0.277406486,0.260470144,0.314763367,0.29289971,0
tmp9edaqg-1281.csv,1281,T1,8,7.582398527,3.37783665,0.312570494,0.294006747,0.352137413,0.327962135,1
tmp9edaqg-1281.csv,1281,T1,9,8.249740137,4.233000003,1.100203336,1.029286383,1.244931104,1.156489228,0
tmp9edaqg-1281.csv,1281,T1,9,8.557365404,4.29045128,0.227319017,0.213183056,0.258630337,0.241001378,1
tmp9edaqg-1281.csv,1281,T1,10,9.1129585,5.151262611,0.133124188,0.123236266,0.151583654,0.139814955,0
tmp9edaqg-1281.csv,1281,T1.0,7,6.551091195,2.452854499,0.035518697,0.033347384,0.03982748,0.037421588,0
tmp9edaqg-1281.csv,1281,T1.0,7,6.616799535,2.495330078,0.424148931,0.398233837,0.476200566,0.44730913,1
tmp9edaqg-1281.csv,1281,T1.0,8,7.490485549,3.329475478,0.445753208,0.419387166,0.50042059,0.466079748,0
tmp9edaqg-1281.csv,1281,T1.0,8,7.58114452,3.376941822,0.526194997,0.494949873,0.592769521,0.552079632,1
tmp9edaqg-1281.csv,1281,T1.0,9,8.241909413,4.221167769,0.02481793,0.023212207,0.028050205,0.026047241,0
tmp9edaqg-1281.csv,1281,T1.0,9,8.540946599,4.27823596,0.009048298,0.008488315,0.010284069,0.009585629,1
tmp9edaqg-1281.csv,1281,T1.1,6,5.319638617,1.561046303,0.082422042,0.078856085,0.092454226,0.08888827,0
tmp9edaqg-1281.csv,1281,T1.1,7,5.67055992,2.394278645,0.339648253,0.31434384,0.381561464,0.353382904,0
tmp9edaqg-1281.csv,1281,T1.1,8,6.25291628,3.276485635,0.164375228,0.149956865,0.185252582,0.166431521,0
tmp9edaqg-1281.csv,1281,T2,7,4.397976951,2.169673387,0.109310004,0.097227756,0.127191176,0.114409788,0
tmp9edaqg-1281.csv,1281,T2,8,4.765748827,3.056816768,0.359788513,0.297393313,0.420480241,0.342918809,0
tmp9edaqg-1281.csv,1281,T2,9,5.071687584,3.938423434,0.244551886,0.174921029,0.290256433,0.199608041,0
tmp9edaqg-1281.csv,1281,T2,10,5.515410378,4.831360042,0.006348915,0.003758309,0.007632617,0.004060942,0
tmp9edaqg-1281.csv,1281,T2.0,6,5.321249631,1.56080706,0.082294708,0.078729583,0.092096106,0.08853098,0
tmp9edaqg-1281.csv,1281,T2.0,7,5.62449611,2.387800037,0.152655896,0.140432819,0.170919976,0.157322383,0
tmp9edaqg-1281.csv,1281,T2.0,8,6.236855706,3.27264169,0.146604642,0.133195195,0.163884987,0.146178672,0
tmp9edaqg-1281.csv,1281,T3,7,6.550936165,2.452754284,0.021309722,0.020007022,0.023894739,0.022451323,0
tmp9edaqg-1281.csv,1281,T3,7,6.620523049,2.497737054,0.395532604,0.371366145,0.444103384,0.417152382,1
tmp9edaqg-1281.csv,1281,T3,8,7.483249881,3.329575519,0.48444433,0.455721386,0.543768714,0.506358271,0
tmp9edaqg-1281.csv,1281,T3,8,7.579262609,3.375598937,0.435466094,0.409618643,0.490517966,0.456856816,1
tmp9edaqg-1281.csv,1281,T3,9,8.311603251,4.231666199,0.033810905,0.031651727,0.038258363,0.035565046,0
tmp9edaqg-1281.csv,1281,T3,9,8.540946599,4.27823596,0.009048298,0.008488315,0.010284069,0.009585629,1
tmp9edaqg-1281.csv,1281,T4,6,5.300749777,1.561294048,0.084592146,0.080892288,0.095231369,0.091531511,0
tmp9edaqg-1281.csv,1281,T4,7,5.658818876,2.393062632,0.377529103,0.349502018,0.424534872,0.393331772,0
tmp9edaqg-1281.csv,1281,T4,8,6.088609489,3.260595378,0.146584731,0.13282283,0.164679636,0.146703195,0
