Epos,axe_id,Gpo,numphy,Ll,LcIndex,SGv,Lv,LsenShrink,Lr,SGl,Esen,SEl,Ginc,TT,Gsen,L_shape,Gd,Laz,Linc,Slv,plant,El,SLsen,Lsen,Lpos,Lpo,Epo,SEsen,Lw_shape,Gv,Gl,SGsen,Ed,refplant_id,SLl,Einc,Gpos,LcType,Ev,SEv,ms_insertion
2.0,MS,1.0,1,0.0,31.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1269.0,0.0,8.20898234389,0.499052632,59.6995228808,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.547091333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0
2.0,MS,1.0,2,0.0,51.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1269.0,0.0,8.0795874385,0.499052632,181.772105952,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.660027727,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0
2.0,MS,1.0,3,0.0,46.0,4.80096099413,0.0,0.5,0.0,4.80096099413,0.0,0.0,0.0,1269.0,3.06218873446,8.09354458841,0.499052632,181.374833328,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.772964121,3.06218873446,3.06218873446,4.80096099413,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0
2.0,MS,1.0,4,8.56338969411,133.0,0.785646885657,8.56338969411,0.5,0.0,5.58660787978,0.0,0.0,0.0,1269.0,3.56329654297,8.56338969411,0.499052632,177.752658732,1.0,4.97695170966,1,0.0,2.98360398424,8.56338969411,2.0,1.0,1.0,0.0,0.885900515,0.501107808513,3.56329654297,5.58660787978,0.0,1.0,5.96720796848,0.0,2.0,6.0,0.0,0.0,0.0
2.0,MS,1.0,5,9.62418477912,112.0,1.20929065364,9.62418477912,0.5,0.0,6.79589853342,0.0,0.0,0.0,1269.0,3.00502596983,9.62418477912,0.499052632,177.236224003,1.0,6.30654210323,1,0.0,3.7806724364,9.62418477912,2.0,1.0,1.0,0.0,0.998836909,0.771319788014,4.33461633099,4.71134006377,0.0,1.0,7.5613448728,0.0,2.0,6.0,0.0,0.0,0.0
2.0,MS,1.0,6,11.3440266714,112.0,2.01025316932,11.3440266714,0.5,0.0,8.80615170274,0.0,0.0,0.0,1269.0,0.0,11.3440266714,0.499052632,176.129932839,1.0,8.27401387568,1,0.0,4.96014070566,11.3440266714,2.0,1.0,1.0,0.0,1.111773303,1.28219633861,5.6168126696,0.0,0.0,1.0,9.92028141131,0.0,2.0,6.0,0.0,0.0,0.0
2.0,MS,1.0,7,13.7380622152,25.0,2.88834515574,13.7380622152,0.5,0.0,11.6944968585,0.0,5.77531770054e-23,0.0,1269.0,0.0,13.7380622152,0.499052632,179.331156199,1.0,12.0542828948,1,1.02109625946e-11,4.41599912431,9.52408023675,2.0,1.0,1.0,0.0,1.224709697,1.84226824754,7.45908091713,0.0,1.80035986118e-12,1.0,13.2342443013,0.0,2.0,6.0,0.0,0.0,0.0
2.0,MS,1.0,8,16.6860100128,38.0,7.37003638323,16.6860100128,0.5,0.0,15.0630951665,0.0,3.60813072285,0.0,1269.0,0.0,16.6860100128,0.499052632,174.040659224,1.0,18.1614820051,1,2.5522303994,0.0,0.0,2.0,1.0,1.0,0.0,1.337646091,4.70081769314,9.60766821087,0.0,0.449999999998,1.0,18.1614820051,0.0,2.0,5.0,0.0,0.0,0.0
2.0,MS,1.0,9,19.7531886973,2.0,6.77987842533,19.7531886973,0.5,0.0,18.1563035635,0.0,3.32430169956,0.0,1269.0,0.0,19.7531886973,0.499052632,205.517070503,1.0,22.8959463624,1,2.35146243473,0.0,0.0,2.0,1.0,1.0,0.0,1.450582485,4.32439825286,11.580604029,0.0,0.45,1.0,22.8959463624,0.0,2.0,4.0,0.0,0.0,0.0
2.0,MS,1.0,10,21.9150517346,16.0,3.54089394552,21.9150517346,0.5,0.0,20.2697819367,0.0,1.28711275402,0.0,1269.0,0.0,21.9150517346,0.499052632,207.80856227,1.0,27.7599144249,1,0.910446031639,0.0,0.0,2.0,1.0,1.0,0.0,1.563518879,2.25848232534,12.9286403227,0.0,0.45,1.0,27.7599144249,0.0,2.0,3.0,0.0,0.0,0.0
2.0,MS,1.0,11,20.2934908052,10.0,0.0,9.62333280788,0.5,0.0,0.0,0.0,0.0,0.0,1269.0,0.0,21.1852287564,0.499052632,209.395606024,0.454247292702,9.91746703403,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.676455273,0.0,0.0,0.0,0.45,1.0,27.0253336459,0.0,2.0,2.0,0.0,0.0,0.0
2.0,MS,1.0,12,2.38933385099,42.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1269.0,0.0,14.1470734235,0.499052632,192.437157989,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.789391667,0.0,0.0,0.0,0.45,1.0,3.24015008768,0.0,2.0,1.0,0.0,0.0,0.0
4.0,MS,1.0,13,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1269.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4.0,MS,1.0,14,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1269.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.02,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4.0,MS,1.0,15,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1269.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.02,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
2.0,T1,1.0,1,0.0,78.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1269.0,0.0,8.17120731099,0.499052632,75.0,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.547091333,0.0,0.0,0.0,0.0,1.0,0.0,30.9699268814,2.0,6.0,0.0,0.0,1.0
2.0,T1,1.0,2,0.0,74.0,5.94504343441,0.0,0.5,0.0,5.94504343441,0.0,0.0,0.0,1269.0,3.72439696475,8.86756234828,0.499052632,183.978929184,0.0,0.0,1,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.70237887475,3.79191687935,3.79191687935,5.83918435634,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0
2.0,T1,1.0,3,10.2798215517,57.0,1.60171262831,10.2798215517,0.5,0.0,7.54675606272,0.0,0.0,-4.09361857219,1269.0,0.0,10.2798215517,0.499052632,181.338703267,1.0,5.78411268774,1,0.0,3.46748424883,10.2798215517,2.0,1.0,1.0,0.0,0.8576664165,1.02161762452,4.81353450388,0.0,0.0,1.0,6.93496849767,0.0,2.0,6.0,0.0,0.0,1.0
2.0,T1,1.0,4,12.4707733367,120.0,2.62115981859,12.4707733367,0.5,0.0,10.1679158813,0.0,3.0449889227e-23,-26.8763083092,1269.0,0.0,12.4707733367,0.499052632,179.747698517,1.0,8.29201561799,1,5.38499124116e-12,4.89201442464,12.2487153176,2.0,1.0,1.0,0.0,1.01295395825,1.67184988121,6.48538438508,0.0,1.79991022085e-12,1.0,9.93627502135,0.0,2.0,6.0,0.0,0.0,1.0
