id_phen,index_rel_phytomer,dTT_em_phytomer,dTT_col_phytomer,dTT_sen_phytomer,dTT_del_phytomer
308,0.125,0.0,0.0,0.0,0.0
308,0.25,138.359459422,138.359459422,138.359459422,1823.4752281
308,0.375,276.718918845,276.718918845,409.655738446,1823.4752281
308,0.5,415.078378267,415.078378267,719.889444636,1823.4752281
308,0.625,553.437837689,553.437837689,970.548479792,1823.4752281
308,0.75,691.797297112,691.797297112,1136.77046519,1823.4752281
308,0.875,830.156756534,830.156756534,1258.77772816,1823.4752281
308,1.0,968.516215956,968.516215956,1356.0635293,1823.4752281
309,0.0,-122.986186153,-122.986186153,-122.986186153,-122.986186153
309,0.111111111111,0.0,0.0,0.0,0.0
309,0.222222222222,122.986186153,122.986186153,122.986186153,122.986186153
309,0.333333333333,245.972372306,245.972372306,268.088386859,1923.76790235
309,0.444444444444,368.958558459,368.958558459,509.570010787,1923.76790235
309,0.555555555556,491.944744613,491.944744613,774.062299082,1923.76790235
309,0.666666666667,614.930930766,614.930930766,1024.72133424,1923.76790235
309,0.777777777778,737.917116919,737.917116919,1190.94331964,1923.76790235
309,0.888888888889,860.903303072,860.903303072,1312.95058261,1923.76790235
309,1.0,983.889489225,983.889489225,1410.23638375,1923.76790235
310,0.0,-110.687567538,-110.687567538,-110.687567538,-110.687567538
310,0.1,0.0,0.0,0.0,0.0
310,0.2,110.687567538,110.687567538,110.687567538,110.687567538
310,0.3,221.375135076,221.375135076,221.375135076,221.375135076
310,0.4,332.062702614,332.062702614,384.031851325,2004.00204175
310,0.5,442.750270151,442.750270151,582.265758402,2004.00204175
310,0.6,553.437837689,553.437837689,817.400582639,2004.00204175
310,0.7,664.125405227,664.125405227,1068.05961779,2004.00204175
310,0.8,774.812972765,774.812972765,1234.2816032,2004.00204175
310,0.9,885.500540303,885.500540303,1356.28886616,2004.00204175
310,1.0,996.188107841,996.188107841,1453.57466731,2004.00204175
408,0.0,-138.359459422,-138.359459422,-138.359459422,-138.359459422
408,0.125,0.0,0.0,0.0,0.0
408,0.25,138.359459422,138.359459422,138.359459422,138.359459422
408,0.375,276.718918845,276.718918845,409.655738446,1823.4752281
408,0.5,415.078378267,415.078378267,719.889444636,1823.4752281
408,0.625,553.437837689,553.437837689,970.548479792,1823.4752281
408,0.75,691.797297112,691.797297112,1136.77046519,1823.4752281
408,0.875,830.156756534,830.156756534,1258.77772816,1823.4752281
408,1.0,968.516215956,968.516215956,1356.0635293,1823.4752281
409,0.0,-122.986186153,-122.986186153,-122.986186153,-122.986186153
409,0.111111111111,0.0,0.0,0.0,0.0
409,0.222222222222,122.986186153,122.986186153,122.986186153,122.986186153
409,0.333333333333,245.972372306,245.972372306,268.088386859,268.088386859
409,0.444444444444,368.958558459,368.958558459,509.570010787,1923.76790235
409,0.555555555556,491.944744613,491.944744613,774.062299082,1923.76790235
409,0.666666666667,614.930930766,614.930930766,1024.72133424,1923.76790235
409,0.777777777778,737.917116919,737.917116919,1190.94331964,1923.76790235
409,0.888888888889,860.903303072,860.903303072,1312.95058261,1923.76790235
409,1.0,983.889489225,983.889489225,1410.23638375,1923.76790235
410,0.0,-110.687567538,-110.687567538,-110.687567538,-110.687567538
410,0.1,0.0,0.0,0.0,0.0
410,0.2,110.687567538,110.687567538,110.687567538,110.687567538
410,0.3,221.375135076,221.375135076,221.375135076,221.375135076
410,0.4,332.062702614,332.062702614,384.031851325,384.031851325
410,0.5,442.750270151,442.750270151,582.265758402,2004.00204175
410,0.6,553.437837689,553.437837689,817.400582639,2004.00204175
410,0.7,664.125405227,664.125405227,1068.05961779,2004.00204175
410,0.8,774.812972765,774.812972765,1234.2816032,2004.00204175
410,0.9,885.500540303,885.500540303,1356.28886616,2004.00204175
410,1.0,996.188107841,996.188107841,1453.57466731,2004.00204175
507,0.0,-113.345296046,-113.345296046,-159.964998897,-159.964998897
507,0.142857142857,0.0,0.0,0.0,0.0
507,0.285714285714,113.345296046,113.345296046,206.923428881,206.923428881
507,0.428571428571,226.690592091,226.690592091,447.956884135,1626.58515773
507,0.571428571429,340.035888137,340.035888137,698.61591929,1626.58515773
507,0.714285714286,453.381184182,453.381184182,864.837904691,1626.58515773
507,0.857142857143,566.726480228,566.726480228,986.845167661,1626.58515773
507,1.0,680.071776273,680.071776273,1084.1309688,1626.58515773
508,0.0,-99.1771340398,-99.1771340398,-103.460511448,-103.460511448
508,0.125,0.0,0.0,0.0,0.0
508,0.25,99.1771340398,99.1771340398,164.120697842,164.120697842
508,0.375,198.35426808,198.35426808,328.241395684,328.241395684
508,0.5,297.53140212,297.53140212,540.219452653,1761.35221226
508,0.625,396.708536159,396.708536159,790.878487809,1761.35221226
508,0.75,495.885670199,495.885670199,957.10047321,1761.35221226
508,0.875,595.062804239,595.062804239,1079.10773618,1761.35221226
508,1.0,694.239938279,694.239938279,1176.39353732,1761.35221226
509,0.0,-88.1574524799,-88.1574524799,-88.1574524799,-88.1574524799
509,0.111111111111,0.0,0.0,0.0,0.0
509,0.222222222222,88.1574524799,88.1574524799,118.470322812,118.470322812
509,0.333333333333,176.31490496,176.31490496,254.460951743,254.460951743
509,0.444444444444,264.47235744,264.47235744,390.451580673,390.451580673
509,0.555555555556,352.629809919,352.629809919,583.334352453,1837.52615674
509,0.666666666667,440.787262399,440.787262399,833.993387609,1837.52615674
509,0.777777777778,528.944714879,528.944714879,1000.21537301,1837.52615674
509,0.888888888889,617.102167359,617.102167359,1122.22263598,1837.52615674
509,1.0,705.259619839,705.259619839,1219.50843712,1837.52615674
510,0.0,-79.3417072319,-79.3417072319,-79.3417072319,-79.3417072319
510,0.1,0.0,0.0,0.0,0.0
510,0.2,79.3417072319,79.3417072319,86.7464774871,86.7464774871
510,0.3,158.683414464,158.683414464,202.839002354,202.839002354
510,0.4,238.025121696,238.025121696,318.931527221,318.931527221
510,0.5,317.366828928,317.366828928,435.024052088,435.024052088
510,0.6,396.708536159,396.708536159,614.399570367,1895.0386104
510,0.7,476.050243391,476.050243391,865.058605523,1895.0386104
510,0.8,555.391950623,555.391950623,1031.28059092,1895.0386104
510,0.9,634.733657855,634.733657855,1153.28785389,1895.0386104
510,1.0,714.075365087,714.075365087,1250.57365503,1895.0386104
607,0.0,-158.125096483,-158.125096483,-158.125096483,-158.125096483
607,0.142857142857,0.0,0.0,0.0,0.0
607,0.285714285714,158.125096483,158.125096483,258.855615856,258.855615856
607,0.428571428571,316.250192965,316.250192965,650.238631777,650.238631777
607,0.571428571429,474.375289448,474.375289448,900.897666933,1694.52750406
607,0.714285714286,632.500385931,632.500385931,1067.11965233,1694.52750406
607,0.857142857143,790.625482413,790.625482413,1189.1269153,1694.52750406
607,1.0,948.750578896,948.750578896,1286.41271644,1694.52750406
608,0.0,-138.359459422,-138.359459422,-138.359459422,-138.359459422
608,0.125,0.0,0.0,0.0,0.0
608,0.25,138.359459422,138.359459422,138.359459422,138.359459422
608,0.375,276.718918845,276.718918845,409.655738446,409.655738446
608,0.5,415.078378267,415.078378267,719.889444636,719.889444636
608,0.625,553.437837689,553.437837689,970.548479792,1823.4752281
608,0.75,691.797297112,691.797297112,1136.77046519,1823.4752281
608,0.875,830.156756534,830.156756534,1258.77772816,1823.4752281
608,1.0,968.516215956,968.516215956,1356.0635293,1823.4752281
609,0.0,-122.986186153,-122.986186153,-122.986186153,-122.986186153
609,0.111111111111,0.0,0.0,0.0,0.0
609,0.222222222222,122.986186153,122.986186153,122.986186153,122.986186153
609,0.333333333333,245.972372306,245.972372306,268.088386859,268.088386859
609,0.444444444444,368.958558459,368.958558459,509.570010787,509.570010787
609,0.555555555556,491.944744613,491.944744613,774.062299082,774.062299082
609,0.666666666667,614.930930766,614.930930766,1024.72133424,1923.76790235
609,0.777777777778,737.917116919,737.917116919,1190.94331964,1923.76790235
609,0.888888888889,860.903303072,860.903303072,1312.95058261,1923.76790235
609,1.0,983.889489225,983.889489225,1410.23638375,1923.76790235
706,0.0,-168.473910751,-168.473910751,-236.76862339,-236.76862339
706,0.166666666667,0.0,0.0,0.0,0.0
706,0.333333333333,168.473910751,168.473910751,449.444210469,449.444210469
706,0.5,336.947821501,336.947821501,700.103245625,700.103245625
706,0.666666666667,505.421732252,505.421732252,866.325231026,1462.68663995
706,0.833333333333,673.895643002,673.895643002,988.332493995,1462.68663995
706,1.0,842.369553753,842.369553753,1085.61829514,1462.68663995
707,0.0,-144.406209215,-144.406209215,-144.406209215,-144.406209215
707,0.142857142857,0.0,0.0,0.0,0.0
707,0.285714285714,144.406209215,144.406209215,270.696520792,270.696520792
707,0.428571428571,288.81241843,288.81241843,602.549494632,602.549494632
707,0.571428571429,433.218627644,433.218627644,853.208529788,853.208529788
707,0.714285714286,577.624836859,577.624836859,1019.43051519,1687.99502872
707,0.857142857143,722.031046074,722.031046074,1141.43777816,1687.99502872
707,1.0,866.437255289,866.437255289,1238.7235793,1687.99502872
708,0.0,-126.355433063,-126.355433063,-126.355433063,-126.355433063
708,0.125,0.0,0.0,0.0,0.0
708,0.25,126.355433063,126.355433063,137.785472851,137.785472851
708,0.375,252.710866126,252.710866126,392.608624229,392.608624229
708,0.5,379.066299189,379.066299189,666.157423275,666.157423275
708,0.625,505.421732252,505.421732252,916.81645843,916.81645843
708,0.75,631.777165315,631.777165315,1083.03844383,1805.75528582
708,0.875,758.132598377,758.132598377,1205.0457068,1805.75528582
708,1.0,884.48803144,884.48803144,1302.33150794,1805.75528582
709,0.0,-112.3159405,-112.3159405,-112.3159405,-112.3159405
709,0.111111111111,0.0,0.0,0.0,0.0
709,0.222222222222,112.3159405,112.3159405,112.3159405,112.3159405
709,0.333333333333,224.631881001,224.631881001,273.389975982,273.389975982
709,0.444444444444,336.947821501,336.947821501,476.908275306,476.908275306
709,0.555555555556,449.263762001,449.263762001,715.630256663,715.630256663
709,0.666666666667,561.579702502,561.579702502,966.289291819,966.289291819
709,0.777777777778,673.895643002,673.895643002,1132.51127722,1897.34659689
709,0.888888888889,786.211583503,786.211583503,1254.51854019,1897.34659689
709,1.0,898.527524003,898.527524003,1351.80434133,1897.34659689
