id_plt,id_cohort,id_axis,N_phytomer,HS_final,TT_stop_axis,TT_del_axis,id_dim,id_phen,id_ear,TT_em_phytomer1,TT_col_phytomer1,TT_sen_phytomer1,TT_del_phytomer1
192,4,T1,9,7.97739426733,1255.0,1855.0,4080,409,NA,206.143850499,402.921748344,713.318397758,1082.27695622
192,5,T2,8,4.3119888214,1015.0,1615.0,5050,508,NA,533.887884826,692.57129929,947.161244186,1244.69264631
192,6,T1.0,8,7.56656886315,1326.0,1926.0,6080,608,NA,196.919886537,418.295021613,767.491252203,1182.56963047
192,6,T3,8,7.59694567157,1325.0,1925.0,6080,608,NA,196.919886537,418.295021613,767.491252203,1182.56963047
192,7,T1.1,8,5.48349069508,1093.0,1693.0,7060,708,NA,300.154513228,502.323206129,821.223273565,1200.28957275
192,7,T2.0,7,4.38251740889,1134.0,1734.0,7050,707,NA,289.324047537,520.373982281,884.831202208,1318.04982985
192,7,T4,8,5.71465007875,1092.0,1692.0,7060,708,NA,300.154513228,502.323206129,821.223273565,1200.28957275
193,1,MS,12,12.0,NA,NA,1121,112,1.0,47.6457588634,218.218065709,680.6591856,1000.482268
193,4,T1,9,7.83103636679,1237.0,1837.0,4080,409,NA,210.235288201,407.013186046,717.40983546,1086.36839392
193,5,T2,9,4.52203054994,986.0,1586.0,5050,509,NA,544.591131465,685.643055433,908.137782089,1172.61013953
193,6,T1.0,8,7.26582991525,1288.0,1888.0,6080,608,NA,201.01132424,422.386459316,771.582689906,1186.66106817
193,6,T3,8,7.32229874711,1287.0,1887.0,6080,608,NA,201.01132424,422.386459316,771.582689906,1186.66106817
194,1,MS,12,12.0,NA,NA,1121,112,1.0,32.5153928256,203.087699671,665.528819562,985.351901962
194,4,T1,9,8.66039780315,1339.0,1939.0,4090,409,NA,195.104922164,391.882820009,702.279469422,1071.23802788
194,5,T2,9,5.03248087188,1031.0,1631.0,5060,509,NA,529.460765427,670.512689395,893.007416051,1157.47977349
194,6,T1.0,8,8.0,NA,NA,6081,608,1.0,185.880958202,407.256093278,756.452323868,1171.53070214
194,6,T3,8,8.0,NA,NA,6081,608,1.0,185.880958202,407.256093278,756.452323868,1171.53070214
194,7,T1.1,7,5.48672100665,1183.0,1783.0,7060,707,NA,278.285119202,509.335053945,873.792273872,1307.01090152
194,7,T2.0,8,5.04495862076,1137.0,1737.0,7060,708,NA,289.115584893,491.284277794,810.18434523,1189.25064442
194,7,T4,8,6.06287412368,1136.0,1736.0,7070,708,NA,289.115584893,491.284277794,810.18434523,1189.25064442
195,1,MS,12,12.0,NA,NA,1121,112,1.0,28.8523662667,199.424673112,661.865793003,981.688875403
195,4,T1,9,8.93685161527,1373.0,1973.0,4090,409,NA,191.441895605,388.21979345,698.616442864,1067.57500132
195,6,T1.0,8,8.0,NA,NA,6081,608,1.0,182.217931643,403.593066719,752.789297309,1167.86767558
195,6,T3,8,8.0,NA,NA,6081,608,1.0,182.217931643,403.593066719,752.789297309,1167.86767558
195,7,T1.1,8,6.01693406721,1154.0,1754.0,7070,708,NA,285.452558334,487.621251235,806.521318671,1185.58761786
