"age","x","y","lindex"
0,0,0,1
0,0.000696603096032316,0.0199878649216618,1
0,0.00211318380706492,0.0399376343210591,1
0,0.00377028888704137,0.0598688661634194,1
0,0.00531262599761625,0.0798093073881602,1
0,0.0065090534292727,0.0997734893498831,1
0,0.00727475702718269,0.119758826424853,1
0,0.00768892911534364,0.139754537502016,1
0,0.00795180903279508,0.159752809781115,1
0,0.00824888980206734,0.179750603234807,1
0,0.00871676414984253,0.19974512982572,1
0,0.00944863462430688,0.219731734480053,1
0,0.01046662172528,0.239705810234947,1
0,0.0117327236795895,0.259665694649474,1
0,0.0131391085780855,0.279616185408282,1
0,0.0144768181213901,0.299571398591251,1
0,0.0155052137888798,0.319544941150124,1
0,0.0162000483576215,0.339532867628928,1
0,0.0168328677248275,0.359522853613127,1
0,0.0177519463206674,0.379501724815842,1
0,0.0189984480918228,0.399462842854031,1
0,0.0202720326906073,0.419422251218753,1
0,0.0212969531191573,0.439395972407233,1
0,0.0220464930655747,0.459381922218757,1
0,0.0226722892543204,0.479372129299479,1
0,0.0232769661398172,0.499362986356247,1
0,0.0237643940259988,0.519357045825394,1
0,0.0239236861816823,0.539356411465562,1
0,0.0242445504711405,0.559353837452617,1
0,0.0261259318750429,0.579265150920418,1
0,0.0303041848296964,0.598823837027796,1
0,0.0358470296610171,0.618040415057609,1
0,0.0414668036329408,0.637234636597033,1
0,0.0471449639055247,0.656411667021968,1
0,0.0540763499701911,0.675172154414958,1
0,0.0630518282868226,0.693045060977341,1
0,0.0737850105690761,0.709921043855263,1
0,0.0854431117619179,0.726171849268456,1
0,0.0974871641996114,0.742138714987128,1
0,0.109640689628698,0.758022411648942,1
0,0.121862181613455,0.773853871899548,1
0,0.134237485138964,0.789565391961322,1
0,0.146961416848427,0.80499593186934,1
0,0.16017824497592,0.820006443327924,1
0,0.1738495562856,0.834604225593523,1
0,0.187808457005521,0.848927252183298,1
0,0.201970899514925,0.863049051720461,1
0,0.216406387479604,0.876891619662199,1
0,0.231290270378968,0.89025088722588,1
0,0.246846045558783,0.902821402670961,1
0,0.263312191688695,0.914173320201862,1
0.5,0,0,1
0.5,0.00175441277636699,0.0199229022938457,1
0.5,0.00411800028064755,0.0397827475628705,1
0.5,0.00670013713539818,0.0596153613407702,1
0.5,0.00921227896920327,0.0794569626724886,1
0.5,0.0114673439256713,0.0993294230647528,1
0.5,0.0133969286775901,0.119236123009374,1
0.5,0.0150656245531779,0.13916638778621,1
0.5,0.0166381645767167,0.159104469887414,1
0.5,0.0182706327358346,0.179037734740655,1
0.5,0.0200812504968442,0.198955607702483,1
0.5,0.0221507953721304,0.218848244129292,1
0.5,0.0244951690729523,0.238710366673242,1
0.5,0.0270765765990907,0.258543075393535,1
0.5,0.0298027730984546,0.278356400522015,1
0.5,0.0325043165964429,0.298173102132739,1
0.5,0.0349898718483638,0.318018051492454,1
0.5,0.0372410570441183,0.337890951764292,1
0.5,0.0394770981212367,0.357765561705155,1
0.5,0.0419812249493675,0.377608176170709,1
0.5,0.0447857757896262,0.397410562253816,1
0.5,0.0476416405654593,0.417205613059059,1
0.5,0.0503221290875433,0.437025173631457,1
0.5,0.0528080887982105,0.45687007232903,1
0.5,0.0552256885326907,0.476723414907142,1
0.5,0.0576549644281965,0.496575332160231,1
0.5,0.0600100155313223,0.516436191514792,1
0.5,0.0621210171454667,0.536324471284171,1
