	area	axe	date	green_area	id	length	metamer	ntop	organ	penetrated_doses_Epoxiconazole	plant	senesced_area	surfacic_doses_Epoxiconazole	n_max	ntop_cur
119	4.1763876926	T1	2011-04-19 10:00:00	4.1763876926	737	2.91757757935	8	5.0	blade	0.0	plant2	0.0	1.8228619544e-06	8	1
120	6.18347574234	T1	2011-04-19 10:00:00	6.18347574234	738	7.86119526407	8	5.0	blade	0.0	plant2	0.0	1.312454443e-06	8	1
121	1.38214092564	T2	2011-04-19 10:00:00	0.0	797	2.58729591603	2	11.0	blade	0.0	plant2	1.38214092564	0.0	8	7
122	1.3663091923	T2	2011-04-19 10:00:00	0.0	798	2.58729591603	2	11.0	blade	0.0	plant2	1.3663091923	7.5831547391e-06	8	7
123	0.724588761149	T2	2011-04-19 10:00:00	0.0	799	2.58729591603	2	11.0	blade	0.0	plant2	0.724588761149	4.08324099845e-06	8	7
124	2.24473378051	T2	2011-04-19 10:00:00	0.0	807	3.19097127398	3	10.0	blade	0.0	plant2	2.24473378051	0.0	8	6
125	2.2172673951	T2	2011-04-19 10:00:00	0.0	808	3.19097127398	3	10.0	blade	0.0	plant2	2.2172673951	0.0	8	6
126	1.18348259447	T2	2011-04-19 10:00:00	0.0	809	3.19097127398	3	10.0	blade	0.0	plant2	1.18348259447	2.18741976e-07	8	6
127	3.74298182486	T2	2011-04-19 10:00:00	3.74298182486	817	4.31446402164	4	9.0	blade	0.0	plant2	0.0	1.34892487145e-05	8	5
128	3.73424293174	T2	2011-04-19 10:00:00	2.29756681511	818	4.31446402164	4	9.0	blade	0.0	plant2	1.43667611664	4.01032232325e-05	8	5
129	1.95093030772	T2	2011-04-19 10:00:00	0.0	819	4.31446402164	4	9.0	blade	0.0	plant2	1.95093030772	3.76241313605e-05	8	5
130	5.90081474298	T2	2011-04-19 10:00:00	5.90081474298	827	5.74508391269	5	8.0	blade	0.0	plant2	0.0	2.6978391232e-06	8	4
131	5.76730909265	T2	2011-04-19 10:00:00	5.76730909265	828	5.74508391269	5	8.0	blade	0.0	plant2	0.0	4.49156071471e-05	8	4
132	2.73543839842	T2	2011-04-19 10:00:00	2.73543839842	829	5.74508391269	5	8.0	blade	0.0	plant2	0.0	5.891528492e-05	8	4
133	0.991077031901	T2	2011-04-19 10:00:00	0.991077031901	836	0.781170693492	6	7.0	blade		plant2	0.0		8	3
134	7.77509762045	T2	2011-04-19 10:00:00	7.77509762045	837	6.3472357699	6	7.0	blade	0.0	plant2	0.0	7.57586031335e-05	8	3
135	8.3779089083	T2	2011-04-19 10:00:00	8.3779089083	838	7.1284064634	6	7.0	blade	0.0	plant2	0.0	8.59667193043e-05	8	3
136	3.89413211739	T2	2011-04-19 10:00:00	3.89413211739	839	7.1284064634	6	7.0	blade	0.0	plant2	0.0	0.000156430853253	8	3
137	10.2715753584	T2	2011-04-19 10:00:00	10.2715753584	847	7.42724730878	7	6.0	blade	0.0	plant2	0.0	5.48319560628e-05	8	2
138	10.6530656591	T2	2011-04-19 10:00:00	10.6530656591	848	7.9667353261	7	6.0	blade	0.0	plant2	0.0	6.29255883562e-05	8	2
139	4.90553807888	T2	2011-04-19 10:00:00	4.90553807888	849	7.9667353261	7	6.0	blade	0.0	plant2	0.0	2.0853692226e-05	8	2
140	2.27336627428	T2	2011-04-19 10:00:00	2.27336627428	859	4.19744231017	8	5.0	blade	0.0	plant2	0.0	2.0416078413e-06	8	1
141	1.43051839503	T3	2011-04-19 10:00:00	0.0	908	3.06875732997	1	11.0	blade	0.0	plant2	1.43051839503	0.0	7	7
142	1.41413252197	T3	2011-04-19 10:00:00	0.0	909	3.06875732997	1	11.0	blade	0.0	plant2	1.41413252197	6.7081720294e-06	7	7
143	0.74995069781	T3	2011-04-19 10:00:00	0.0	910	3.06875732997	1	11.0	blade	0.0	plant2	0.74995069781	2.0416113232e-06	7	7
144	1.86205130524	T3	2011-04-19 10:00:00	0.0	918	3.42180437437	2	10.0	blade	0.0	plant2	1.86205130524	2.9166602305e-07	7	6
145	1.8392673924	T3	2011-04-19 10:00:00	0.0	919	3.42180437437	2	10.0	blade	0.0	plant2	1.8392673924	0.0	7	6
146	0.981722344492	T3	2011-04-19 10:00:00	0.0	920	3.42180437437	2	10.0	blade	0.0	plant2	0.981722344492	2.187472365e-07	7	6
147	3.38144050161	T3	2011-04-19 10:00:00	3.38144050161	928	4.6006655466	3	9.0	blade	0.0	plant2	0.0	9.2601879385e-06	7	5
148	2.73010280242	T3	2011-04-19 10:00:00	2.73010280242	929	4.6006655466	3	9.0	blade	0.0	plant2	0.0	0.000158808658222	7	5
