"label","Source","N","var","nff","Nflig","HS","nffest","HSest","rank","ranktop","relative_ranktop","stat","lmax","wmax","A_bl","A_bl_green","XY","Pt1","Pt2","Pt3","Pt4","Pt5","Pt6","Pt7","Pt8","Pt9","Pt10","Pt11","Pt12","Pt13","Pt14","Pt15","Pt16","Pt17","Pt18"
"Tremie12","sampled_plants_090312",2,"Tremie",NA,6,6.47357772616757,12.6333333333333,7.66079354251625,7,6.63333333333333,0.473577726167566,3,9.3463,1.1217,9.8117,9.7778,0,23.88,23.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",2,"Tremie",NA,6,6.47357772616757,12.6333333333333,7.66079354251625,7,6.63333333333333,0.473577726167566,3,9.3463,1.1217,9.8117,9.7778,1,9.05,17.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",3,"Tremie",NA,7,7.55410788554097,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,0,49.4,50.4,50.61,50.4,50.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",3,"Tremie",NA,7,7.55410788554097,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,1,0.93,2.64,5.44,8.52,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",3,"Tremie",NA,7,7.55410788554097,12.6333333333333,7.66079354251625,7,6.63333333333333,1.55410788554097,3,6.1288,0.7716,4.4079,4.3675,0,50.36,49.5,49.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",3,"Tremie",NA,7,7.55410788554097,12.6333333333333,7.66079354251625,7,6.63333333333333,1.55410788554097,3,6.1288,0.7716,4.4079,4.3675,1,8.01,11.9,12.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",3,"Tremie",NA,7,7.55410788554097,12.6333333333333,7.66079354251625,8,5.63333333333333,0.554107885540966,3,8.5224,0.89206,5.7199,5.7161,0,50.31,50.15,50.04,49.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",3,"Tremie",NA,7,7.55410788554097,12.6333333333333,7.66079354251625,8,5.63333333333333,0.554107885540966,3,8.5224,0.89206,5.7199,5.7161,1,9.02,12.59,14.92,15.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",4,"Tremie",NA,7,7.07939048017967,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,1,0.21,2.48,8.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",4,"Tremie",NA,7,7.07939048017967,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,0,0.18,0.61,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",4,"Tremie",NA,7,7.07939048017967,12.6333333333333,7.66079354251625,6,7.63333333333333,2.07939048017967,3,5.959,0.75694,4.3335,4.2527,0,0.94,1.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",4,"Tremie",NA,7,7.07939048017967,12.6333333333333,7.66079354251625,6,7.63333333333333,2.07939048017967,3,5.959,0.75694,4.3335,4.2527,1,7.36,12.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",4,"Tremie",NA,7,7.07939048017967,12.6333333333333,7.66079354251625,7,6.63333333333333,1.07939048017967,1,12.7459,1.0519,10.536,10.5253,1,8.85,15.25,18.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",4,"Tremie",NA,7,7.07939048017967,12.6333333333333,7.66079354251625,7,6.63333333333333,1.07939048017967,1,12.7459,1.0519,10.536,10.5253,0,1.16,0.91,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",5,"Tremie",NA,7,7.45461766479939,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,1,0.26,7.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",5,"Tremie",NA,7,7.45461766479939,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,0,23.75,23.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",5,"Tremie",NA,7,7.45461766479939,12.6333333333333,7.66079354251625,7,6.63333333333333,1.45461766479939,2,14.2779,0.75288,4.8063,3.0188,1,7.64,11.3,9.65,8.79,8.3,6.48,5.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",5,"Tremie",NA,7,7.45461766479939,12.6333333333333,7.66079354251625,7,6.63333333333333,1.45461766479939,2,14.2779,0.75288,4.8063,3.0188,0,23.87,26.05,26.79,26.58,25.52,24.65,24.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",5,"Tremie",NA,7,7.45461766479939,12.6333333333333,7.66079354251625,8,5.63333333333333,0.454617664799392,3,7.3951,0.78338,3.9095,3.878,0,23.87,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",5,"Tremie",NA,7,7.45461766479939,12.6333333333333,7.66079354251625,8,5.63333333333333,0.454617664799392,3,7.3951,0.78338,3.9095,3.878,1,8.05,13.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",6,"Tremie",NA,7,7.39131351804498,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,1,0,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",6,"Tremie",NA,7,7.39131351804498,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,0,49.86,50.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",6,"Tremie",NA,7,7.39131351804498,12.6333333333333,7.66079354251625,7,6.63333333333333,1.39131351804498,3,2.8606,0.93193,2.4348,2.3948,1,7.54,10.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",6,"Tremie",NA,7,7.39131351804498,12.6333333333333,7.66079354251625,7,6.63333333333333,1.39131351804498,3,2.8606,0.93193,2.4348,2.3948,0,49.95,49.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",6,"Tremie",NA,7,7.39131351804498,12.6333333333333,7.66079354251625,8,5.63333333333333,0.391313518044984,3,8.1914,0.96644,7.055,7.0265,0,50,49.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",6,"Tremie",NA,7,7.39131351804498,12.6333333333333,7.66079354251625,8,5.63333333333333,0.391313518044984,3,8.1914,0.96644,7.055,7.0265,1,7.89,14.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",7,"Tremie",NA,8,8.15851937973299,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,0,2.78,2.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",7,"Tremie",NA,8,8.15851937973299,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,1,1.75,9.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",7,"Tremie",NA,8,8.15851937973299,12.6333333333333,7.66079354251625,7,6.63333333333333,2.15851937973299,3,4.6877,0.73329,2.4861,2.1715,1,8.99,11.61,12.23,12.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",7,"Tremie",NA,8,8.15851937973299,12.6333333333333,7.66079354251625,7,6.63333333333333,2.15851937973299,3,4.6877,0.73329,2.4861,2.1715,0,2.8,4.31,4.38,4.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",7,"Tremie",NA,8,8.15851937973299,12.6333333333333,7.66079354251625,8,5.63333333333333,1.15851937973299,2,14.1912,1.1351,11.4557,11.1881,1,9.59,18.73,19.97,20.04,20.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",7,"Tremie",NA,8,8.15851937973299,12.6333333333333,7.66079354251625,8,5.63333333333333,1.15851937973299,2,14.1912,1.1351,11.4557,11.1881,0,2.65,2.06,1.62,0.86,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",8,"Tremie",NA,7,NA,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,0,26.53,26.43,26.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",8,"Tremie",NA,7,NA,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,1,1.8,3.87,9.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",8,"Tremie",NA,7,NA,12.6333333333333,7.66079354251625,7,6.63333333333333,1.66079354251625,3,11.4806,0.96815,8.8129,8.8102,0,26.71,25.48,24.99,24.57,24.54,25.22,25.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",8,"Tremie",NA,7,NA,12.6333333333333,7.66079354251625,7,6.63333333333333,1.66079354251625,3,11.4806,0.96815,8.8129,8.8102,1,8.1,13.34,13.7,13.38,12.99,11.92,10.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",8,"Tremie",NA,7,NA,12.6333333333333,7.66079354251625,8,5.63333333333333,0.660793542516247,NA,NA,NA,NA,NA,0,26.9,27.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",8,"Tremie",NA,7,NA,12.6333333333333,7.66079354251625,8,5.63333333333333,0.660793542516247,NA,NA,NA,NA,NA,1,9.4,18.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",9,"Tremie",NA,7,7.10564057254746,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,1,1.65,4.44,6.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",9,"Tremie",NA,7,7.10564057254746,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,0,52.12,51.91,51.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",9,"Tremie",NA,7,7.10564057254746,12.6333333333333,7.66079354251625,7,6.63333333333333,1.10564057254746,1,13.8044,1.197,12.7942,12.7912,1,6.65,15.12,17.75,19.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",9,"Tremie",NA,7,7.10564057254746,12.6333333333333,7.66079354251625,7,6.63333333333333,1.10564057254746,1,13.8044,1.197,12.7942,12.7912,0,51.77,53.24,53.75,53.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",10,"Tremie",NA,7,NA,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,0,1.94,2.14,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",10,"Tremie",NA,7,NA,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,1,0,3.95,9.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",10,"Tremie",NA,7,NA,12.6333333333333,7.66079354251625,7,6.63333333333333,1.66079354251625,3,9.9098,0.88791,6.7753,6.7743,1,8.81,14.79,15.07,14.59,13.46,11.91,10.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",10,"Tremie",NA,7,NA,12.6333333333333,7.66079354251625,7,6.63333333333333,1.66079354251625,3,9.9098,0.88791,6.7753,6.7743,0,1.86,4.08,4.02,3.06,2.95,2.36,2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",10,"Tremie",NA,7,NA,12.6333333333333,7.66079354251625,8,5.63333333333333,0.660793542516247,NA,NA,NA,NA,NA,0,1.74,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",10,"Tremie",NA,7,NA,12.6333333333333,7.66079354251625,8,5.63333333333333,0.660793542516247,NA,NA,NA,NA,NA,1,9.29,17.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",11,"Tremie",NA,7,7.07963034386547,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,0,2.92,3.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",11,"Tremie",NA,7,7.07963034386547,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,1,0,7.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",11,"Tremie",NA,7,7.07963034386547,12.6333333333333,7.66079354251625,6,7.63333333333333,2.07963034386547,2,10.2784,0.61729,4.7328,2.7753,0,3.3,7,10.43,12.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",11,"Tremie",NA,7,7.07963034386547,12.6333333333333,7.66079354251625,6,7.63333333333333,2.07963034386547,2,10.2784,0.61729,4.7328,2.7753,1,5.29,8.51,10.39,10.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",11,"Tremie",NA,7,7.07963034386547,12.6333333333333,7.66079354251625,7,6.63333333333333,1.07963034386547,3,7.7273,0.95308,5.7079,5.7055,0,3.11,2.58,2.38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",11,"Tremie",NA,7,7.07963034386547,12.6333333333333,7.66079354251625,7,6.63333333333333,1.07963034386547,3,7.7273,0.95308,5.7079,5.7055,1,7.45,13.87,15.01,17.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",12,"Tremie",NA,8,8.42420391933406,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,0,26.81,26.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",12,"Tremie",NA,8,8.42420391933406,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,1,0.35,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",12,"Tremie",NA,8,8.42420391933406,12.6333333333333,7.66079354251625,7,6.63333333333333,2.42420391933406,2,14.6869,0.61974,3.6016,0.94509,0,27.07,27.72,27.82,28.64,32.75,37.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",12,"Tremie",NA,8,8.42420391933406,12.6333333333333,7.66079354251625,7,6.63333333333333,2.42420391933406,2,14.6869,0.61974,3.6016,0.94509,1,6.74,8.17,9.28,10.39,13.58,14.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",12,"Tremie",NA,8,8.42420391933406,12.6333333333333,7.66079354251625,8,5.63333333333333,1.42420391933406,2,12.0894,0.94441,7.4755,7.1882,0,26.91,26.81,27.56,27.82,28.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",12,"Tremie",NA,8,8.42420391933406,12.6333333333333,7.66079354251625,8,5.63333333333333,1.42420391933406,2,12.0894,0.94441,7.4755,7.1882,1,7.62,12.83,12.64,9.9,9.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",13,"Tremie",NA,7,7.97151930502294,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,0,52.39,52.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",13,"Tremie",NA,7,7.97151930502294,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,1,0.57,7.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",13,"Tremie",NA,7,7.97151930502294,12.6333333333333,7.66079354251625,7,6.63333333333333,1.97151930502294,2,14.4676,0.78466,6.3798,3.9036,0,52.56,52.6,55.09,58.36,59.31,59.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",13,"Tremie",NA,7,7.97151930502294,12.6333333333333,7.66079354251625,7,6.63333333333333,1.97151930502294,2,14.4676,0.78466,6.3798,3.9036,1,6.92,7.52,10.64,13.13,14.68,16.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",13,"Tremie",NA,7,7.97151930502294,12.6333333333333,7.66079354251625,8,5.63333333333333,0.971519305022941,3,13.8018,1.0946,12.0567,12.0557,0,52.31,52.24,53.4,54.78,57.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",13,"Tremie",NA,7,7.97151930502294,12.6333333333333,7.66079354251625,8,5.63333333333333,0.971519305022941,3,13.8018,1.0946,12.0567,12.0557,1,7.37,12.96,14.75,14.57,13.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",14,"Tremie",NA,6,6.6507080593638,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,1,0,5.78,6.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",14,"Tremie",NA,6,6.6507080593638,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,0,0,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",14,"Tremie",NA,6,6.6507080593638,12.6333333333333,7.66079354251625,7,6.63333333333333,0.650708059363798,3,8.753,0.65378,4.8352,4.8326,0,0.15,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",14,"Tremie",NA,6,6.6507080593638,12.6333333333333,7.66079354251625,7,6.63333333333333,0.650708059363798,3,8.753,0.65378,4.8352,4.8326,1,7.1,16.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",15,"Tremie",NA,7,7.64524838440717,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,1,0.07,3.67,6.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",15,"Tremie",NA,7,7.64524838440717,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,0,24.06,24.29,24.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",15,"Tremie",NA,7,7.64524838440717,12.6333333333333,7.66079354251625,7,6.63333333333333,1.64524838440717,2,13.1554,0.74462,5.8609,2.4199,1,5.89,8.66,9.03,11.18,15.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",15,"Tremie",NA,7,7.64524838440717,12.6333333333333,7.66079354251625,7,6.63333333333333,1.64524838440717,2,13.1554,0.74462,5.8609,2.4199,0,24.11,22.37,22.04,21.89,19.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",15,"Tremie",NA,7,7.64524838440717,12.6333333333333,7.66079354251625,8,5.63333333333333,0.645248384407172,3,10.3172,0.95067,7.5789,7.5735,1,6.11,15.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",15,"Tremie",NA,7,7.64524838440717,12.6333333333333,7.66079354251625,8,5.63333333333333,0.645248384407172,3,10.3172,0.95067,7.5789,7.5735,0,24.25,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",16,"Tremie",NA,6,7.97604147120036,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,1,0.08,4.91,8.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",16,"Tremie",NA,6,7.97604147120036,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,0,49.56,49.56,50.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",16,"Tremie",NA,6,7.97604147120036,12.6333333333333,7.66079354251625,7,6.63333333333333,1.97604147120036,3,13.5517,0.6841,7.1935,7.1388,1,9.02,11.65,14.08,15.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",16,"Tremie",NA,6,7.97604147120036,12.6333333333333,7.66079354251625,7,6.63333333333333,1.97604147120036,3,13.5517,0.6841,7.1935,7.1388,0,50.12,50.27,44.64,42.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",17,"Tremie",NA,7,7.36466685722581,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,0,5.85,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",17,"Tremie",NA,7,7.36466685722581,12.6333333333333,7.66079354251625,0,0,0,NA,NA,NA,NA,NA,1,0,7.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",17,"Tremie",NA,7,7.36466685722581,12.6333333333333,7.66079354251625,7,6.63333333333333,1.36466685722581,1,13.9802,0.7683,8.2616,8.2518,1,7.87,12.1,14.72,15.85,17.42,18.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremie12","sampled_plants_090312",17,"Tremie",NA,7,7.36466685722581,12.6333333333333,7.66079354251625,7,6.63333333333333,1.36466685722581,1,13.9802,0.7683,8.2616,8.2518,0,5.83,4.74,3.78,3.13,1.43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
