"inerv","phiS","s","x","y","xprot","yprot","xrot","yrot","xr","yr","hins","side"
2,0,679.287466239836,-967.049028792018,-1945.56892134458,261.58073450243,2156.84903763028,261.58073450243,2156.84903763028,248.948278303971,444.249720495536,1728.06177089656,1
2,0,735.894755093155,-965.280914141911,-1888.98925254114,278.814607136964,2102.92892278118,278.814607136964,2102.92892278118,266.182150938505,390.329605646439,1728.06177089656,1
2,0,792.502043946475,-955.3985687969,-1833.36447701351,288.081385413652,2047.19829186436,288.081385413652,2047.19829186436,275.448929215194,334.598974729614,1728.06177089656,1
2,0,849.109332799794,-943.965801832628,-1777.92590397069,295.824604424615,1991.1252493142,295.824604424615,1991.1252493142,283.192148226157,278.525932179457,1728.06177089656,1
2,0,905.716621653114,-920.244054534705,-1726.52878482519,290.634731429886,1934.75637164556,290.634731429886,1934.75637164556,278.002275231427,222.15705451082,1728.06177089656,1
2,0,962.323910506434,-890.766727045981,-1678.71183929209,278.823949042232,1879.83935665582,278.823949042232,1879.83935665582,266.191492843774,167.240039521071,1728.06177089656,1
2,0,1018.93119935975,-854.777510192783,-1635.07384216708,259.479373393825,1826.68593799086,259.479373393825,1826.68593799086,246.846917195367,114.086620856112,1728.06177089656,1
2,0,1075.53848821307,-812,-1598,231.543700981308,1777.45197249768,231.543700981308,1777.45197249768,218.91124478285,64.852655362931,1728.06177089656,1
3,0,0,-401,-1078,17.8592196548188,1150.02871628204,17.8592196548188,1150.02871628204,0,0,1160.41191898005,1
3,0,42.9633543309267,-413.985410083059,-1118.95398564657,16.4180243275765,1192.96789153487,16.4180243275765,1192.96789153487,-1.44119532724232,42.9391752528328,1160.41191898005,1
3,0,85.9267086618533,-426.970820166118,-1159.90797129314,14.9768290003342,1235.90706678771,14.9768290003342,1235.90706678771,-2.88239065448464,85.8783505056656,1160.41191898005,1
3,0,128.89006299278,-439.956230249177,-1200.86195693971,13.5356336730918,1278.84624204054,13.5356336730918,1278.84624204054,-4.32358598172696,128.817525758498,1160.41191898005,1
3,0,171.853417323707,-464.887769869685,-1235.84287781756,25.3496283986405,1320.14607281424,25.3496283986405,1320.14607281424,7.49040874382167,170.117356532193,1160.41191898005,1
3,0,214.816771654633,-490.223053581707,-1270.52881697713,37.642712870175,1361.30273752757,37.642712870175,1361.30273752757,19.7834932153562,211.274021245531,1160.41191898005,1
3,0,257.78012598556,-517.062048258563,-1304.0775603232,51.7330082165772,1401.88984622499,51.7330082165772,1401.88984622499,33.8737885617584,251.861129942948,1160.41191898005,1
3,0,300.743480316487,-548.457922449427,-1332.09700699732,71.9654749502786,1438.7875100806,71.9654749502786,1438.7875100806,54.1062552954598,288.75879379856,1160.41191898005,1
3,0,343.706834647413,-586.516216577177,-1352.03230392138,101.178149517153,1470.2909933803,101.178149517153,1470.2909933803,83.3189298623346,320.262277098262,1160.41191898005,1
3,0,386.67018897834,-626.92821359852,-1347.8360848597,140.670444203349,1479.83543773738,140.670444203349,1479.83543773738,122.81122454853,329.806721455338,1160.41191898005,1
3,0,429.633543309267,-668.121396646634,-1335.63069728989,183.57451002667,1482.09175136649,183.57451002667,1482.09175136649,165.715290371851,332.063035084446,1160.41191898005,1
3,0,472.596897640193,-658.304819586077,-1304.95722937911,184.568302885586,1449.90108199456,184.568302885586,1449.90108199456,166.709083230767,299.872365712522,1160.41191898005,1
3,0,515.56025197112,-634.119406701452,-1269.64356937916,173.568725390659,1408.53686951656,173.568725390659,1408.53686951656,155.70950573584,258.50815323452,1160.41191898005,1
3,0,558.523606302047,-594.294662319022,-1253.52402998627,141.416420977221,1380.03986728351,141.416420977221,1380.03986728351,123.557201322402,230.011151001471,1160.41191898005,1
3,0,601.486960632973,-554.469917936592,-1237.40449059338,109.264116563784,1351.54286505046,109.264116563784,1351.54286505046,91.4048969089648,201.514148768422,1160.41191898005,1
3,0,644.4503149639,-514.645173554163,-1221.28495120049,77.111812150346,1323.04586281741,77.111812150346,1323.04586281741,59.2525924955272,173.017146535373,1160.41191898005,1
3,0,687.413669294827,-474.249596397883,-1206.66921162506,43.9191223704146,1295.77558884924,43.9191223704146,1295.77558884924,26.0599027155958,145.7468725672,1160.41191898005,1
3,0,730.377023625753,-433.759739237476,-1192.30184295523,10.5546002410784,1268.70792403593,10.5546002410784,1268.70792403593,-7.30461941374038,118.679207753889,1160.41191898005,1
3,0,773.34037795668,-392.270351563159,-1181.68551846603,-25.0050698597768,1244.84193364022,-25.0050698597768,1244.84193364022,-42.8642895145956,94.8132173581774,1160.41191898005,1
3,0,816.303732287607,-350,-1174,-62.2798764897972,1223.47750979919,-62.2798764897972,1223.47750979919,-80.139096144616,73.4487935171435,1160.41191898005,1
4,0,0,-272,-502,88.6821636847202,564.024355718968,88.6821636847202,564.024355718968,0,0,569.116732221508,1
4,0,41.9601688742328,-291.409347756403,-539.201249866438,94.5494860891065,605.572283462203,94.5494860891065,605.572283462203,5.86732240438626,41.5479277432356,569.116732221508,1
4,0,83.9203377484657,-312.681238660649,-574.901032217207,102.673923444108,646.327176667793,102.673923444108,646.327176667793,13.9917597593877,82.3028209488258,569.116732221508,1
4,0,125.880506622699,-344.915933285334,-601.763277737778,124.083587617459,682.414321912859,124.083587617459,682.414321912859,35.4014239327388,118.389966193891,569.116732221508,1
4,0,167.840675496931,-381.691333338552,-614.906037036747,154.356108189941,707.086911344323,154.356108189941,707.086911344323,65.6739445052205,143.062555625355,569.116732221508,1
4,0,209.800844371164,-420.266623290249,-606.712344624897,193.452559155774,712.249963936896,193.452559155774,712.249963936896,104.770395471054,148.225608217928,569.116732221508,1
4,0,251.761013245397,-443.827317626802,-571.991321392082,227.258366458251,687.393915083912,227.258366458251,687.393915083912,138.576202773531,123.369559364945,569.116732221508,1
4,0,293.72118211963,-467.388011963354,-537.270298159267,261.064173760729,662.537866230929,261.064173760729,662.537866230929,172.382010076009,98.5135105119615,569.116732221508,1
4,0,335.681350993863,-493.647904351003,-504.597931221542,296.729772045502,640.514455765849,296.729772045502,640.514455765849,208.047608360782,76.4901000468813,569.116732221508,1
4,0,377.641519868096,-524.897534294678,-477.176673157183,335.344343694529,625.10732683762,335.344343694529,625.10732683762,246.662180009808,61.0829711186527,569.116732221508,1
4,0,419.601688742328,-559.618557527493,-453.61597882063,375.941276126536,614.498611125283,375.941276126536,614.498611125283,287.259112441815,50.4742554063154,569.116732221508,1
4,0,461.561857616561,-594.938833506922,-431.236130890385,416.70857618407,605.203088834262,416.70857618407,605.203088834262,328.02641249935,41.1787331152941,569.116732221508,1
4,0,503.522026490794,-634.454483153384,-417.123398873791,458.668621462867,605.101245054747,458.668621462867,605.101245054747,369.986457778147,41.0768893357793,569.116732221508,1
4,0,545.482195365027,-673.970132799847,-403.010666857198,500.628666741665,604.999401275232,500.628666741665,604.999401275232,411.946503056944,40.9750455562645,569.116732221508,1
4,0,587.44236423926,-715.393493944104,-396.323630009016,541.906285041539,612.533957518727,541.906285041539,612.533957518727,453.224121356819,48.5096017997597,569.116732221508,1
4,0,629.402533113493,-756.818298088793,-389.642209985679,583.183387150979,620.074289965043,583.183387150979,620.074289965043,494.501223466259,56.0499342460754,569.116732221508,1
4,0,671.362701987725,-797.26554433221,-378.75219478738,624.944966467453,623.321235096789,624.944966467453,623.321235096789,536.262802782733,59.2968793778209,569.116732221508,1
4,0,713.322870861958,-837.394217756662,-366.490655685464,666.864430313701,625.169023720335,666.864430313701,625.169023720335,578.18226662898,61.1446680013673,569.116732221508,1
4,0,755.283039736191,-876.774535966813,-353.048010436506,708.473075953053,625.653566474782,708.473075953053,625.653566474782,619.790912268333,61.6292107558144,569.116732221508,1
4,0,797.243208610424,-905,-322,745.44871883222,605.817800655776,745.44871883222,605.817800655776,656.7665551475,41.7934449368084,569.116732221508,1
38,0,0,-96,-2608,22.2903252946446,2609.67107915888,22.2903252946446,2609.67107915888,0,0,2621.00942891389,1
38,0,45.7599719319957,-104.974268839335,-2652.87134419667,29.9934771311724,2654.77802411196,29.9934771311724,2654.77802411196,7.70315183652783,45.1069449530827,2621.00942891389,1
38,0,91.5199438639913,-113.94853767867,-2697.74268839335,37.6966289677003,2699.88496906504,37.6966289677003,2699.88496906504,15.4063036730557,90.2138899061653,2621.00942891389,1
38,0,137.279915795987,-122.922806518004,-2742.61403259002,45.3997808042281,2744.99191401813,45.3997808042281,2744.99191401813,23.1094555095835,135.320834859248,2621.00942891389,1
38,0,183.039887727983,-137.034042262772,-2786.09950815272,58.2769979105899,2788.8586535682,58.2769979105899,2788.8586535682,35.9866726159453,179.187574409321,2621.00942891389,1
38,0,228.799859659978,-151.845981371427,-2829.39594554725,71.8599787499652,2832.55622401249,71.8599787499652,2832.55622401249,49.5696534553206,222.885144853617,2621.00942891389,1
38,0,274.559831591974,-166.657920480083,-2872.69238294178,85.4429595893405,2876.25379445679,85.4429595893405,2876.25379445679,63.1526342946959,266.582715297913,2621.00942891389,1
38,0,320.31980352397,-177.974450248513,-2916.78282711236,95.5094966886194,2920.64631571869,95.5094966886194,2920.64631571869,73.2191713939748,310.975236559809,2621.00942891389,1
38,0,366.079775455965,-183.321102457697,-2962.22937089042,99.5702311682237,2966.22575699108,99.5702311682237,2966.22575699108,77.2799058735791,356.554677832199,2621.00942891389,1
38,0,411.839747387961,-188.66775466688,-3007.67591466848,103.630965647828,3011.80519826347,103.630965647828,3011.80519826347,81.3406403531833,402.134119104588,2621.00942891389,1
38,0,457.599719319957,-197.142423670068,-3052.45575574422,110.837301819394,3056.80656380346,110.837301819394,3056.80656380346,88.5469765247499,447.135484644583,2621.00942891389,1
38,0,503.359691251952,-210.791478983986,-3096.13273274875,123.247113357555,3100.85167259893,123.247113357555,3100.85167259893,100.95678806291,491.180593440048,2621.00942891389,1
38,0,549.119663183948,-224.440534297903,-3139.80970975329,135.656924895715,3144.89678139439,135.656924895715,3144.89678139439,113.366599601071,535.225702235513,2621.00942891389,1
38,0,594.879635115944,-233.848380022752,-3184.33218025027,143.803335656249,3189.66723964598,143.803335656249,3189.66723964598,121.513010361605,579.996160487106,2621.00942891389,1
38,0,640.639607047939,-237.9912932205,-3229.9042254255,146.657266297892,3235.33812874517,146.657266297892,3235.33812874517,124.366941003248,625.667049586288,2621.00942891389,1
38,0,686.399578979935,-242.134206418248,-3275.47627060072,149.511196939535,3281.00901784435,149.511196939535,3281.00901784435,127.220871644891,671.337938685469,2621.00942891389,1
38,0,732.159550911931,-248.335642572167,-3320.77510041238,154.430546910247,3326.46495022443,154.430546910247,3326.46495022443,132.140221615602,716.793871065551,2621.00942891389,1
38,0,777.919522843926,-256.223761714778,-3365.85006694159,161.042230520672,3371.74475445383,161.042230520672,3371.74475445383,138.751905226028,762.07367529495,2621.00942891389,1
38,0,823.679494775922,-264.111880857389,-3410.92503347079,167.653914131098,3417.02455868323,167.653914131098,3417.02455868323,145.363588836454,807.353479524348,2621.00942891389,1
38,0,869.439466707918,-272,-3456,174.265597741524,3462.30436291262,174.265597741524,3462.30436291262,151.975272446879,852.633283753747,2621.00942891389,1
39,0,0,-116,-1676,68.6096876661173,1678.60796815646,68.6096876661173,1678.60796815646,0,0,1685.90108811955,-1
39,0,76.8547053210359,-97.3599960079794,-1750.56001596808,47.8709342286919,1752.61168317027,47.8709342286919,1752.61168317027,20.7387534374254,74.0037150138082,1685.90108811955,-1
39,0,153.709410642072,-78.7199920159587,-1825.12003193617,27.1321807912666,1826.61539818408,27.1321807912666,1826.61539818408,41.4775068748508,148.007430027616,1685.90108811955,-1
39,0,230.564115963108,-50.8307312570798,-1896.3546583185,-2.75820205274532,1897.03377557909,-2.75820205274532,1897.03377557909,71.3678897188626,218.425807422625,1685.90108811955,-1
39,0,307.418821284144,-17.727135835479,-1965.71457253519,-37.8078814367924,1965.43089324539,-37.8078814367924,1965.43089324539,106.41756910291,286.822925088933,1685.90108811955,-1
39,0,384.27352660518,13.4962141232014,-2035.69481549075,-70.9955888743123,2034.5012056944,-70.9955888743123,2034.5012056944,139.60527654043,355.893237537941,1685.90108811955,-1
39,0,461.128231926216,28.1654455282295,-2111.13657700232,-87.790062048412,2109.49848165018,-87.790062048412,2109.49848165018,156.399749714529,430.890513493723,1685.90108811955,-1
39,0,537.982937247251,44.1717327951575,-2186.25342038345,-105.911879158288,2184.13319968578,-105.911879158288,2184.13319968578,174.521566824405,505.52523152932,1685.90108811955,-1
39,0,614.837642568287,65.7601237028246,-2260.01375598465,-129.575253376989,2257.25426676339,-129.575253376989,2257.25426676339,198.184941043107,578.646298606934,1685.90108811955,-1
39,0,691.692347889323,87.3485146104916,-2333.77409158585,-153.238627595691,2330.37533384101,-153.238627595691,2330.37533384101,221.848315261808,651.767365684549,1685.90108811955,-1
39,0,768.547053210359,103.617337859226,-2408.88091000972,-171.622592732363,2404.99261474503,-171.622592732363,2404.99261474503,240.232280398481,726.384646588568,1685.90108811955,-1
39,0,845.401758531395,119.720634229823,-2484.02962640584,-189.842280589416,2479.65645274158,-189.842280589416,2479.65645274158,258.451968255533,801.048484585116,1685.90108811955,-1
39,0,922.256463852431,133.969325169665,-2559.54338308813,-206.218414855107,2554.73757465837,-206.218414855107,2554.73757465837,274.828102521225,876.129606501907,1685.90108811955,-1
39,0,999.111169173467,147.546789656498,-2635.18925665763,-221.927322595122,2629.96972169405,-221.927322595122,2629.96972169405,290.537010261239,951.361753537592,1685.90108811955,-1
39,0,1075.9658744945,158.406081820464,-2711.24865456371,-234.930824055498,2705.69201158222,-234.930824055498,2705.69201158222,303.540511721615,1027.08404342576,1685.90108811955,-1
39,0,1152.82057981554,167.93873479689,-2787.50987837512,-246.613916960982,2781.65352203419,-246.613916960982,2781.65352203419,315.2236046271,1103.04555387773,1685.90108811955,-1
39,0,1229.67528513657,180.895260898201,-2863.20555293412,-261.703540897006,2856.95299059158,-261.703540897006,2856.95299059158,330.313228563123,1178.34502243512,1685.90108811955,-1
39,0,1306.52999045761,196.393236693457,-2938.48143536822,-279.321741952917,2931.76104310958,-279.321741952917,2931.76104310958,347.931429619034,1253.15307495312,1685.90108811955,-1
39,0,1383.38469577865,213.893029457231,-3013.30874651108,-298.928289789182,3006.06415557191,-298.928289789182,3006.06415557191,367.537977455299,1327.45618741545,1685.90108811955,-1
39,0,1460.23940109968,232,-3088,-319.13792971676,3080.21411298242,-319.13792971676,3080.21411298242,387.747617382877,1401.60614482596,1685.90108811955,-1
40,0,0,-108,-1216,73.6070626075022,1218.56555028209,73.6070626075022,1218.56555028209,0,0,1223.85990424066,1
40,0,77.3489378396163,-123.934691893034,-1291.68978649191,87.3972936444892,1294.67525868295,87.3972936444892,1294.67525868295,13.790231036987,76.1097084008561,1223.85990424066,1
40,0,154.697875679233,-139.869383786067,-1367.37957298382,101.187524681476,1370.7849670838,101.187524681476,1370.7849670838,27.580462073974,152.219416801712,1223.85990424066,1
40,0,232.046813518849,-165.532265646915,-1440.34141933293,124.779123009036,1444.44262803245,124.779123009036,1444.44262803245,51.1720604015337,225.877077750358,1223.85990424066,1
40,0,309.395751358465,-191.046883227662,-1513.35828419925,148.220962047608,1518.15109734017,148.220962047608,1518.15109734017,74.613899440106,299.585547058084,1223.85990424066,1
40,0,386.744689198081,-214.993035168719,-1586.90717944678,170.07993244673,1592.34707834998,170.07993244673,1592.34707834998,96.4728698392278,373.781528067887,1223.85990424066,1
40,0,464.093627037698,-238.939187109777,-1660.45607469431,191.938902845852,1666.54305935978,191.938902845852,1666.54305935978,118.33184023835,447.977509077691,1223.85990424066,1
40,0,541.442564877314,-266.229054908289,-1732.80758476563,217.174078760095,1739.63658705298,217.174078760095,1739.63658705298,143.567016152593,521.071036770891,1223.85990424066,1
40,0,618.79150271693,-294.414957470439,-1804.83822464668,243.313995878348,1812.43468399217,243.313995878348,1812.43468399217,169.706933270846,593.869133710081,1223.85990424066,1
40,0,696.140440556546,-323.135594956978,-1876.64972156628,269.994624928497,1885.0288307325,269.994624928497,1885.0288307325,196.387562320994,666.463280450406,1223.85990424066,1
40,0,773.489378396163,-353.604834296603,-1947.74461335874,298.443400854749,1956.95605320921,298.443400854749,1956.95605320921,224.836338247247,738.39050292712,1223.85990424066,1
40,0,850.838316235779,-384.074073636228,-2018.8395051512,326.892176781002,2028.88327568592,326.892176781002,2028.88327568592,253.2851141735,810.317725403833,1223.85990424066,1
40,0,928.187254075395,-409.96610515344,-2091.70170494498,350.7156481584,2102.44780291479,350.7156481584,2102.44780291479,277.108585550897,883.882252632701,1223.85990424066,1
40,0,1005.53619191501,-438.366428708488,-2163.43705382842,377.078242148436,2174.95678370736,377.078242148436,2174.95678370736,303.471179540933,956.391233425267,1223.85990424066,1
40,0,1082.88512975463,-474.765928868308,-2231.68611662808,411.535301972277,2244.20683217819,411.535301972277,2244.20683217819,337.928239364775,1025.6412818961,1223.85990424066,1
40,0,1160.23406759424,-518.194986103071,-2295.18450726556,453.153311696675,2308.90667678721,453.153311696675,2308.90667678721,379.546249089172,1090.34112650512,1223.85990424066,1
40,0,1237.58300543386,-567.945210814758,-2354.41096525566,501.21064087359,2369.51485525595,501.21064087359,2369.51485525595,427.603578266087,1150.94930497386,1223.85990424066,1
40,0,1314.93194327348,-622.998661485788,-2408.6487284115,554.710001463764,2425.2861363904,554.710001463764,2425.2861363904,481.102938856262,1206.72058610831,1223.85990424066,1
40,0,1392.28088111309,-687.486162879657,-2435.33538327709,618.417917861647,2453.78379896437,618.417917861647,2453.78379896437,544.810855254145,1235.21824868228,1223.85990424066,1
40,0,1469.62981895271,-764,-2424,695.221425750552,2444.61431910585,695.221425750552,2444.61431910585,621.614363143049,1226.04876882376,1223.85990424066,1
41,0,0,-108,-720,87.6181810818383,722.76348437363,87.6181810818383,722.76348437363,0,0,725.903705852659,1
41,0,64.885440475787,-122.291723662618,-783.291919077306,100.116317252521,786.433861928628,100.116317252521,786.433861928628,12.4981361706822,63.670377554998,725.903705852659,1
41,0,129.770880951574,-136.983773901032,-846.459434752581,113.018134419418,849.991194240377,113.018134419418,849.991194240377,25.3999533375798,127.227709866747,725.903705852659,1
41,0,194.656321427361,-161.081621524869,-906.704053812172,135.404562122564,910.892493409022,135.404562122564,910.892493409022,47.7863810407255,188.129009035392,725.903705852659,1
41,0,259.541761903148,-200.48147959158,-940.599794501169,173.831202822981,945.887683607302,173.831202822981,945.887683607302,86.2130217411424,223.124199233672,725.903705852659,1
41,0,324.427202378935,-264.750007024582,-931.673610135475,238.326232058562,938.780533008196,238.326232058562,938.780533008196,150.708050976724,216.017048634566,725.903705852659,1
41,0,389.312642854722,-328.20371326976,-920.050063981226,302.082960945996,928.954079781136,302.082960945996,928.954079781136,214.464779864158,206.190595407507,725.903705852659,1
41,0,454.198083330509,-386.665603481499,-891.901746471871,361.316661259243,902.468439654129,361.316661259243,902.468439654129,273.698480177405,179.704955280499,725.903705852659,1
41,0,519.083523806296,-438.708690377673,-856.293920779414,414.344837597483,868.344948354621,414.344837597483,868.344948354621,326.726656515644,145.581463980991,725.903705852659,1
41,0,583.968964282083,-475.261048380768,-802.683795708207,452.396999745783,815.788756125956,452.396999745783,815.788756125956,364.778818663945,93.0252717523265,725.903705852659,1
41,0,648.85440475787,-499.92775094248,-743.445646795566,478.727231221311,757.271037336608,478.727231221311,757.271037336608,391.109050139473,34.507552962978,725.903705852659,1
41,0,713.739845233658,-518.236237162106,-681.19679364884,498.786830712596,695.564207455418,498.786830712596,695.564207455418,411.168649630758,-27.1992769182122,725.903705852659,1
41,0,778.625285709445,-542.560850485479,-621.447860879421,524.789538200298,636.52624523004,524.789538200298,636.52624523004,437.171357118459,-86.23723914359,725.903705852659,1
41,0,843.510726185232,-573.759886258758,-564.555501528147,557.583231704127,580.537906693217,557.583231704127,580.537906693217,469.965050622288,-142.225577680412,725.903705852659,1
41,0,908.396166661019,-603.012695353303,-506.737980668793,588.457609360082,523.56979839918,588.457609360082,523.56979839918,500.839428278244,-199.19368597445,725.903705852659,1
41,0,973.281607136806,-627.434085830015,-446.623788726117,614.567373303649,464.169456543698,614.567373303649,464.169456543698,526.94919222181,-258.594027829932,725.903705852659,1
41,0,1038.16704761259,-655.998950036457,-389.600839970835,644.731635353477,407.976170050832,644.731635353477,407.976170050832,557.113454271638,-314.787314322798,725.903705852659,1
41,0,1103.05248808838,-706.665966690971,-349.067226647223,696.523435331696,368.889985269594,696.523435331696,368.889985269594,608.905254249858,-353.873499104036,725.903705852659,1
41,0,1167.93792856417,-755.466386676389,-306.667016654514,746.502111564589,327.885220666117,746.502111564589,327.885220666117,658.883930482751,-394.878263707512,725.903705852659,1
41,0,1232.82336903995,-796,-256,788.450802688921,278.383425762374,788.450802688921,278.383425762374,700.832621607083,-444.380058611256,725.903705852659,1
42,0,0,-178,-1666,11.2047945560807,1675.4445537167,11.2047945560807,1675.4445537167,0,0,1682.02006775125,1
42,0,67.6548970308992,-188.484328444331,-1732.83759383261,14.9809129608337,1742.99398763035,14.9809129608337,1742.99398763035,3.77611840475303,67.5494339136522,1682.02006775125,1
42,0,135.309794061798,-198.968656888662,-1799.67518766522,18.7570313655868,1810.54342154401,18.7570313655868,1810.54342154401,7.55223680950605,135.098867827304,1682.02006775125,1
42,0,202.964691092698,-210.796732551282,-1866.28243746314,23.8931562115032,1877.99747495142,23.8931562115032,1877.99747495142,12.6883616554225,202.552921234717,1682.02006775125,1
42,0,270.619588123597,-223.171348786778,-1932.79599972893,29.5824347230449,1945.41273436855,29.5824347230449,1945.41273436855,18.3776401669642,269.968180651853,1682.02006775125,1
42,0,338.274485154496,-237.524891867505,-1998.90160574815,37.2814294939458,2012.61913901614,37.2814294939458,2012.61913901614,26.0766349378651,337.17458529944,1682.02006775125,1
42,0,405.929382185395,-252.46482865579,-2064.88632656307,45.5759414621132,2079.76365601844,45.5759414621132,2079.76365601844,34.3711469060325,404.319102301735,1682.02006775125,1
42,0,473.584279216294,-268.3063605772,-2130.6488521645,54.7896942358628,2146.77686864789,54.7896942358628,2146.77686864789,43.5848996797821,471.332314931185,1682.02006775125,1
42,0,541.239176247194,-285.738500669568,-2196.01937751088,65.6251859506477,2213.55843205846,65.6251859506477,2213.55843205846,54.420391394567,538.113878341758,1682.02006775125,1
42,0,608.894073278093,-303.170640761935,-2261.38990285726,76.4606776654325,2280.33999546903,76.4606776654325,2280.33999546903,65.2558831093518,604.895441752331,1682.02006775125,1
42,0,676.548970308992,-318.362327846506,-2327.29121598771,85.0139947093324,2347.4265902279,85.0139947093324,2347.4265902279,73.8092001532517,671.982036511197,1682.02006775125,1
