"age","x","y","lindex"
0,0,0,1
0,0.00266148321627136,0.0207178632994482,1
0,0.00562940343484268,0.0418443791242915,1
0,0.00887319036129059,0.0629539952719446,1
0,0.0123955496700003,0.0839623702170963,1
0,0.0161493906759066,0.104900129834385,1
0,0.0200959707899474,0.125769371619776,1
0,0.02419791786993,0.14656207794827,1
0,0.0284438639629804,0.167269226508778,1
0,0.0328367515051954,0.187880028349099,1
0,0.0373708721255895,0.208386585205187,1
0,0.0420286575534861,0.228791663585696,1
0,0.0467930735177017,0.249110345386311,1
0,0.051656433508772,0.269351676774475,1
0,0.0566178900071951,0.289515195869976,1
0,0.0616701458782986,0.309598955480539,1
0,0.066802404469677,0.329597618666897,1
0,0.0720108135849008,0.349506256555386,1
0,0.0772955208695619,0.36932267840126,1
0,0.0826518393281548,0.389049817097551,1
0,0.0880636331737527,0.408702822518198,1
0,0.0935181650621704,0.428300260206639,1
0,0.0990169777806102,0.447842324173707,1
0,0.104575286007954,0.467318374726205,1
0,0.110205144204704,0.486722003709784,1
0,0.115907701644862,0.50606352739793,1
0,0.121682287837296,0.525339490672874,1
0,0.127487202043096,0.544542933223491,1
0,0.133277059331415,0.563696201904231,1
0,0.13904036603042,0.582815642984047,1
0,0.14480220922382,0.601901277403546,1
0,0.150589944637448,0.620937345428893,1
0,0.15638768763752,0.639939653267337,1
0,0.162227541846035,0.658911295714945,1
0,0.168123175176028,0.677811862748053,1
0,0.174076376335317,0.696588170408191,1
0,0.180137637390787,0.715275484355568,1
0,0.186316921603152,0.733799956019027,1
0,0.192594031866131,0.752209887212555,1
0,0.198937695335334,0.770511004848498,1
0,0.205312668499994,0.788697127411858,1
0,0.211673936610771,0.8067559626549,1
0,0.2179946018078,0.824709538911941,1
0,0.224319017377527,0.842489879585122,1
0,0.230588831203298,0.860078160951282,1
0,0.236859689221361,0.877521562726958,1
0,0.24315036920552,0.894743460282855,1
0,0.249443360933278,0.911760674120401,1
0,0.255631462445657,0.928713672517914,1
0,0.261630439238494,0.945437800113236,1
0,0.267363445676758,0.961714509846211,1
0.5,0,0,1
0.5,0.00504729948643596,0.0207233928107524,1
0.5,0.0104978030448939,0.0417463694198462,1
0.5,0.0162449618430707,0.0626824589529441,1
0.5,0.0222692514910048,0.0834714097999542,1
0.5,0.0285208666108435,0.104146841738668,1
0.5,0.0349606352548461,0.124710466576869,1
0.5,0.0415494015647776,0.14515710248332,1
0.5,0.0482761130312855,0.16547957667544,1
0.5,0.0551477826139126,0.185664737200512,1
0.5,0.0621545193697913,0.205710489021015,1
0.5,0.0692754932105199,0.22562571687621,1
0.5,0.0764899397768314,0.245430431566547,1
0.5,0.0837849480125935,0.265138432843056,1
0.5,0.0911536835279601,0.284754533279803,1
0.5,0.098586124171276,0.304281364251451,1
0.5,0.106071265663087,0.323717192124353,1
0.5,0.11360567972241,0.343056988013023,1
0.5,0.121190075258068,0.362297171746756,1
0.5,0.128821624867963,0.381439443883124,1
0.5,0.136487746887794,0.40049646256623,1
0.5,0.144177452448974,0.419483723347512,1
0.5,0.15189178720546,0.438401981527707,1
0.5,0.159644230908274,0.457241520850652,1
0.5,0.167443956466971,0.475993287331578,1
0.5,0.17528781007047,0.494659383040863,1
0.5,0.183168407065426,0.513235366237975,1
0.5,0.191050297823295,0.53171652470744,1
0.5,0.198893433299579,0.550120811311587,1
0.5,0.206686699124786,0.568462851293212,1
0.5,0.214458247294206,0.586748846630515,1
0.5,0.222238563935646,0.604978272565023,1
0.5,0.230022957208029,0.623156719043,1
0.5,0.237812623211245,0.641274769760756,1
0.5,0.245619319346509,0.659319647918511,1
0.5,0.253454082162421,0.677238792386809,1
0.5,0.261360610481345,0.695041405314043,1
0.5,0.269344723976783,0.712667549895991,1
0.5,0.277390131904489,0.730155996620303,1
0.5,0.285470097747268,0.747512097969328,1
0.5,0.293548914894166,0.76473444451183,1
0.5,0.301582914790906,0.781813800902488,1
0.5,0.309551763969835,0.798758838780134,1
0.5,0.317503032552014,0.815501522964318,1
0.5,0.325385742771809,0.832026871808067,1
0.5,0.333257413894214,0.848391971636177,1
0.5,0.341165466379583,0.864482381195228,1
0.5,0.349085825237355,0.880341992260573,1
0.5,0.356910999321196,0.896105001658263,1
0.5,0.364484827307776,0.911605775728141,1
0.5,0.37175662385916,0.926625992673036,1
1,0,0,1
1,0.00773576916107793,0.0204047313835548,1
1,0.0159774721368122,0.0409776665415828,1
1,0.0245355729261155,0.0613840197371331,1
1,0.0333646537104498,0.0815925021772247,1
1,0.0424117057740332,0.101640006687274,1
1,0.0516374892916035,0.121528061010241,1
1,0.0610016925804291,0.141254781137622,1
1,0.0704940889922204,0.160815136113959,1
1,0.0801263690390887,0.180193424673449,1
1,0.0898839732925856,0.199394332682492,1
1,0.0997426435306841,0.218433699719285,1
1,0.109677652065001,0.237336854834562,1
1,0.119670235331371,0.256122839204633,1
1,0.129706707333629,0.274802504421916,1
1,0.139774100525213,0.293383743979772,1
1,0.149861430938459,0.311869047473632,1
1,0.159965849136254,0.330253369061574,1
1,0.170088704217902,0.348531577516566,1
1,0.180229401374654,0.366703887576757,1
1,0.190379791781031,0.384779751283436,1
1,0.200531175379065,0.402770717141876,1
1,0.210683991336354,0.420678165716297,1
1,0.220849386402087,0.438493668758369,1
1,0.231032961496005,0.45620528401766,1
1,0.241226610829508,0.473805475901751,1
1,0.251415276836984,0.491288750932172,1
1,0.261571601358906,0.508653128808895,1
1,0.271662664365322,0.525911030671249,1
1,0.281678048168163,0.543074742832785,1
1,0.2916488616535,0.560157527375941,1
1,0.30160860309045,0.577176625809642,1
1,0.31156584102013,0.594125558815503,1
1,0.321485824166847,0.610980494049712,1
1,0.331377971180232,0.627761110323011,1
1,0.341264006278889,0.644416681168865,1
1,0.351178781769961,0.660925677651772,1
1,0.361123181506022,0.677245683626431,1
1,0.371085802696604,0.69340340991153,1
1,0.381045616107117,0.709403677119661,1
1,0.390966959723119,0.725250745061095,1
1,0.400808590134231,0.740939214241257,1
1,0.410558220981832,0.756462000835264,1
1,0.420266004795617,0.771752572784891,1
1,0.429890640501284,0.786800773582996,1
1,0.439490388697463,0.801673921863396,1
1,0.449144971499373,0.816216110384099,1
1,0.458823215534727,0.830501790163644,1
1,0.468419717435942,0.844654705988244,1
1,0.477697913230611,0.858511849120441,1
1,0.486638640916495,0.871860107241888,1
1.5,0,0,1
