Date;var;Image;ID_Plant;ID_Axis;Organ;ID_Metamer;XY;Pt1;Pt2;Pt3;Pt4;Pt5;Pt6;Pt7;Pt8;Pt9;Pt10;Pt11;Pt12;Pt13;Pt14;Pt15;Pt16;Pt17;Pt18
09/05/2012;Tremie;Boigneville-09052012-P05;5;1;2;11;0;8,08;6,56;6,56;6,29;5,32;4,43;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P05;5;1;2;11;1;24,91;32,01;39,04;41,54;43,97;44,98;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P05;5;1;2;12;0;8,81;12,05;13,5;15,97;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P05;5;1;2;12;1;39,78;52,28;58,09;63,29;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P05;5;1;2;13;0;8,4;9,33;10,3;10,12;9,94;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P05;5;1;2;13;1;55,19;61,46;67,29;70,44;72,34;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P06;6;1;0;0;0;7,52;7,78;6,32;6,58;8,98;10,71;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P06;6;1;0;0;1;0;3,51;12,59;25,71;39,73;50,12;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P06;6;1;2;10;0;6,72;5,45;4,72;3,13;2,39;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P06;6;1;2;10;1;14,12;23,79;29,31;31,78;32,49;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P06;6;1;2;11;0;6,39;5,39;5,45;5,85;6,92;8,51;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P06;6;1;2;11;1;26,07;34,12;39,83;42,68;44,05;45,54;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P06;6;1;2;12;0;9,38;12,64;14,77;15,96;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P06;6;1;2;12;1;38,66;48,85;56,12;59,43;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P06;6;1;2;13;0;10,91;11,17;11,24;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P06;6;1;2;13;1;48,98;60,41;62,49;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P07-;7;1;0;0;0;7,54;7,87;8,19;7,76;7,76;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P07-;7;1;0;0;1;3,57;12,79;30,37;48,92;56,42;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P07-;7;1;2;9;0;7,55;6,52;5,73;4,94;4,05;2,8;1,63;0,89;0;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P07-;7;1;2;9;1;13,06;11,91;9,07;7,74;4,49;1,7;0,37;0;0,09;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P07-;7;1;2;10;0;8,29;9,97;11,37;12,1;11,92;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P07-;7;1;2;10;1;19,89;28,32;33,27;36,53;39,69;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P07-;7;1;2;11;0;7,97;5,11;3,57;1,85;0,67;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P07-;7;1;2;11;1;33,45;42,73;47,19;50,67;52,18;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P07-;7;1;2;12;0;8,01;7,27;6,15;5,26;4,1;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P07-;7;1;2;12;1;47,48;49,72;57,74;63,7;65,94;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P07-;7;1;2;13;0;7,92;7,69;7,31;6,71;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P07-;7;1;2;13;1;55,63;61,63;65,94;68,32;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P08;8;1;0;0;0;6,19;7,88;8,56;9,24;8,22;7,21;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P08;8;1;0;0;1;0;4,42;15,57;25,73;37,77;50,25;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P08;8;1;2;8;0;8,73;10,18;10,3;10,9;10,78;10,45;9,81;9,33;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P08;8;1;2;8;1;9,62;12,14;14,81;15,69;22,92;23,22;23,36;23,98;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P08;8;1;2;9;0;8,47;6,97;5,77;4,88;4,95;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P08;8;1;2;9;1;15,98;23,55;28,59;31,59;33,23;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P08;8;1;2;10;0;9,58;11,62;12,58;14,21;15,38;15,99;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P08;8;1;2;10;1;24,73;33,88;40,1;42,94;43,93;44,48;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P08;8;1;2;11;0;7,99;4,68;2,54;1,27;0;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P08;8;1;2;11;1;36,97;47,32;52,09;54,18;55,28;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P08;8;1;2;12;0;7,12;6,46;6;5,39;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P08;8;1;2;12;1;49,51;57,67;61;62,34;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P09;9;1;0;0;0;7,12;6,35;7,51;8,66;7,89;7,38;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P09;9;1;0;0;1;0;5,89;13,79;24,32;37,61;49,52;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P09;9;1;2;9;0;7,19;4,56;2,57;2,12;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P09;9;1;2;9;1;13,06;21,46;25,41;27,23;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P09;9;1;2;10;0;8,34;9,75;9,56;8,73;8,79;9,75;11,23;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P09;9;1;2;10;1;16,32;23,22;29,67;32,37;33,5;34,38;33,94;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P09;9;1;2;11;0;8,28;6,93;5,45;4,43;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P09;9;1;2;11;1;27,48;39,14;44,47;46,73;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P09;9;1;2;12;0;8,08;10,39;12,06;13,92;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P09;9;1;2;12;1;41,27;51,05;55,88;58,7;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P09;9;1;2;13;0;7,54;6,51;6;5,87;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P09;9;1;2;13;1;48,15;53,98;58,03;61,35;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P10;10;1;0;0;0;5,69;5,19;4,93;6,2;7,46;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P10;10;1;0;0;1;1,02;12,82;25,36;37,52;48,95;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P10;10;1;2;9;0;5,31;7,65;8,73;8,6;8,73;7,84;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P10;10;1;2;9;1;12,97;9,19;6,52;4,84;1,3;0;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P10;10;1;2;10;0;4,74;3,54;3,42;3,35;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P10;10;1;2;10;1;16,7;21,97;28,18;34,02;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P10;10;1;2;11;0;5,63;7,46;8,16;9,61;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P10;10;1;2;11;1;29,55;38,67;45,31;48,48;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P10;10;1;2;12;0;6,39;4,05;2,15;0,7;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P10;10;1;2;12;1;42,61;53,85;59,5;61,36;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P10;10;1;2;13;0;7,27;7,87;8,29;8,03;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P10;10;1;2;13;1;48,34;55,42;61,56;63,11;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P11;11;1;0;0;0;10,73;10,73;10,11;10,9;11,78;12,57;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P11;11;1;0;0;1;0;6,17;15,91;29,02;39,54;46,44;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P11;11;1;2;9;0;10,66;11,06;11,41;12,08;13,68;12,12;12,43;13,41;14,56;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P11;11;1;2;9;1;9,69;10,91;10,91;9,74;6,69;1,99;0,95;0,47;1,25;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P11;11;1;2;10;0;9,58;4,75;4,4;3,34;0;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P11;11;1;2;10;1;16,26;29,36;30,4;30,83;32,56;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P11;11;1;2;11;0;10,38;13,98;14,86;16,27;18,99;22,07;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P11;11;1;2;11;1;25,1;36,22;38,89;39,07;38,55;37,26;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P11;11;1;2;12;0;11,52;8,92;7,03;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P11;11;1;2;12;1;38,31;47,41;54,61;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P11;11;1;2;13;0;12,4;13,41;13,94;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P11;11;1;2;13;1;46,12;54,74;56,12;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P12;12;1;0;0;0;12,35;10,85;10,47;11,6;12,73;12,92;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P12;12;1;0;0;1;0;12,12;22;33,75;45,69;59,11;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P12;12;1;2;8;0;11,79;12,68;12,97;14,8;15,88;16,26;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P12;12;1;2;8;1;6,46;7,34;8,6;9,39;10,56;11,72;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P12;12;1;2;9;0;10,57;8,45;7,23;6,62;6,38;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P12;12;1;2;9;1;15,5;21,33;25,71;29,3;31,31;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P12;12;1;2;10;0;10,62;11,52;11,7;11,92;11,57;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P12;12;1;2;10;1;21,56;26,63;32,85;38,63;43,16;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P12;12;1;2;11;0;11,66;10,4;7,8;4,39;0;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P12;12;1;2;11;1;35,76;40,65;44,56;48,56;52,39;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P12;12;1;2;12;0;12,96;14,43;15,82;17,62;18,96;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P12;12;1;2;12;1;50,05;57,25;61,57;65,34;68,05;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P12;12;1;2;13;0;12,78;12,51;11,88;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P12;12;1;2;13;1;58,54;63,61;69,17;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P13;13;1;0;0;0;7,99;7,27;7,13;7,56;8,86;9,72;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P13;13;1;0;0;1;0,29;6,09;18,1;31,39;46,23;57,68;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P13;13;1;2;9;0;6,77;5,62;4,54;3,67;2,3;2,23;2,23;2,16;1,51;1,15;0;0,43;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P13;13;1;2;9;1;9,4;9,12;8,91;7,99;6,57;6,08;4,17;2,83;1,91;0,64;0,07;0;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P13;13;1;2;10;0;7,7;10,08;11,45;11,74;11,45;10,15;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P13;13;1;2;10;1;15,62;23,96;26,43;28,41;30,04;31,31;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P13;13;1;2;11;0;6,77;4,46;2,66;0,94;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P13;13;1;2;11;1;19,44;28,48;34,92;39,72;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P13;13;1;2;12;0;7,78;11,38;13,1;14,18;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P13;13;1;2;12;1;32,16;45,52;51,95;54,35;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P13;13;1;2;13;0;9,22;9,07;8,14;5,98;3,24;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P13;13;1;2;13;1;46,44;54,28;58,31;62,27;66,79;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P13;13;1;2;14;0;9,94;10,01;10,44;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P13;13;1;2;14;1;57,11;63,9;68,28;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P14;14;1;0;0;0;9,58;8,64;8,78;8,91;8,51;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P14;14;1;0;0;1;0;3,84;15,88;38,24;56,9;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P14;14;1;2;9;0;8,47;8,72;9,14;7,88;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P14;14;1;2;9;1;11,56;19,28;25,42;29,82;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P14;14;1;2;10;0;9,82;10,66;12,68;13,86;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P14;14;1;2;10;1;19,78;29,99;35,39;38,54;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P14;14;1;2;11;0;8,55;6,28;4,68;2,49;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P14;14;1;2;11;1;32,41;43,04;51,67;55,49;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P14;14;1;2;12;0;9,06;11,59;14,54;17,23;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P14;14;1;2;12;1;46,5;57,2;62,02;65,92;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P14;14;1;2;13;0;8,89;8,05;7,54;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P14;14;1;2;13;1;55,63;64,01;70,57;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P15;15;1;0;0;0;15,92;16,52;16,52;16,82;16,82;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P15;15;1;0;0;1;0;17,16;27,72;42,68;56,47;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P15;15;1;2;8;0;15,44;13,64;11,47;9,39;6,14;3,07;0;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P15;15;1;2;8;1;12,76;13,83;13,12;11,69;10,63;9,92;11,16;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P15;15;1;2;9;0;16,94;18,66;18,12;18,48;18,3;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P15;15;1;2;9;1;17,3;29,23;33,41;35,9;37,68;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P15;15;1;2;10;0;16,31;14,01;12,65;9,58;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P15;15;1;2;10;1;27,6;39,17;44,64;49,23;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P15;15;1;2;11;0;16,45;16,58;16,9;16,85;17,26;17,3;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P15;15;1;2;11;1;42,69;50,65;56,83;56,97;63,33;66,98;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P15;15;1;2;13;0;17,3;16,99;16,63;16,67;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P15;15;1;2;13;1;55,19;62,71;67,11;68,85;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P16;16;1;0;0;0;6,65;6,65;7,6;8,4;7,87;6,65;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P16;16;1;0;0;1;0;2,92;13,68;21,65;34;43,69;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P16;16;1;2;10;0;7,83;9,97;9,77;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P16;16;1;2;10;1;12,23;27,27;30,27;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P16;16;1;2;11;0;7,88;6,88;6,14;6,14;5,59;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P16;16;1;2;11;1;24,57;32,58;38,37;42,01;46,29;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P16;16;1;2;12;0;7,13;8,98;10,92;14,21;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P16;16;1;2;12;1;37,2;47,22;54,59;59,16;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P16;16;1;2;13;0;7,08;6,59;6,44;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P16;16;1;2;13;1;42,21;50,51;58,92;;;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P17;17;1;0;0;0;8,79;8,42;8,67;9,52;10,13;10,62;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P17;17;1;0;0;1;3,68;8,37;20,76;33,14;46,85;53,59;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P17;17;1;2;9;0;8,34;6,65;5,3;3,96;3,7;3,45;2,69;2,02;2,19;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P17;17;1;2;9;1;13,87;14,54;13,95;13,29;12,21;10,71;8,31;5,65;0;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P17;17;1;2;10;0;8,42;7,87;7,2;4,97;3,28;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P17;17;1;2;10;1;20,54;31,58;35,94;37,98;40,84;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P17;17;1;2;11;0;9,85;11,7;13,47;17,09;18,69;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P17;17;1;2;11;1;33,06;42,61;47,68;51,66;53,16;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P17;17;1;2;12;0;9,9;10,52;9,67;8,77;7,87;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P17;17;1;2;12;1;46,45;54,57;61,74;65,68;66,91;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P17;17;1;2;13;0;10,73;10,88;11,59;12,09;12,46;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P17;17;1;2;13;1;52,82;56,55;60,12;63,44;66,23;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P18;18;1;0;0;0;3,55;4,18;6,21;6,46;3,93;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P18;18;1;0;0;1;4,03;8,63;21,58;35,4;52,58;;;;;;;;;;;;;
09/05/2012;Tremie;Boigneville-09052012-P18;18;1;2;9;0;4,63;3,15;2,68;2,51;2,39;2,39;2,6;;;;;;;;;;;
