date;variety;image;point;x;y;slice;color;id;serie;ntop_lig
27/04/2011;Rht3;rht_axe1.jpg;33;1386;2190;1;33;721;2;1
27/04/2011;Rht3;rht_axe1.jpg;34;1308;2278;1;34;722;2;1
27/04/2011;Rht3;rht_axe1.jpg;35;1226;2354;1;35;723;2;1
27/04/2011;Rht3;rht_axe1.jpg;36;1160;2434;1;36;724;2;1
27/04/2011;Rht3;rht_axe1.jpg;37;1084;2548;1;37;725;2;1
27/04/2011;Rht3;rht_axe1.jpg;38;1004;2648;1;38;726;2;1
27/04/2011;Rht3;rht_axe1.jpg;39;976;2760;1;39;727;2;1
27/04/2011;Rht3;rht_axe1.jpg;40;2160;1532;1;40;728;3;2
27/04/2011;Rht3;rht_axe1.jpg;41;2086;1574;1;41;729;3;2
27/04/2011;Rht3;rht_axe1.jpg;42;1990;1620;1;42;730;3;2
27/04/2011;Rht3;rht_axe1.jpg;43;1926;1658;1;43;731;3;2
27/04/2011;Rht3;rht_axe1.jpg;44;1850;1706;1;44;732;3;2
27/04/2011;Rht3;rht_axe1.jpg;45;1782;1756;1;45;733;3;2
27/04/2011;Rht3;rht_axe1.jpg;46;1682;1826;1;46;734;3;2
27/04/2011;Rht3;rht_axe1.jpg;47;1604;1888;1;47;735;3;2
27/04/2011;Rht3;rht_axe1.jpg;48;1516;1954;1;48;736;3;2
27/04/2011;Rht3;rht_axe1.jpg;49;1426;2022;1;49;737;3;2
27/04/2011;Rht3;rht_axe1.jpg;50;1346;2098;1;50;738;3;2
27/04/2011;Rht3;rht_axe1.jpg;51;1252;2162;1;51;739;3;2
27/04/2011;Rht3;rht_axe1.jpg;52;1196;2196;1;52;740;3;2
27/04/2011;Rht3;rht_axe1.jpg;53;1120;2234;1;53;741;3;2
27/04/2011;Rht3;rht_axe1.jpg;54;2749;1152;1;54;742;4;3
27/04/2011;Rht3;rht_axe1.jpg;55;2683;1186;1;55;743;4;3
27/04/2011;Rht3;rht_axe1.jpg;56;2613;1220;1;56;744;4;3
27/04/2011;Rht3;rht_axe1.jpg;57;2539;1254;1;57;745;4;3
27/04/2011;Rht3;rht_axe1.jpg;58;2441;1292;1;58;746;4;3
27/04/2011;Rht3;rht_axe1.jpg;59;2327;1338;1;59;747;4;3
27/04/2011;Rht3;rht_axe1.jpg;60;2233;1374;1;60;748;4;3
27/04/2011;Rht3;rht_axe1.jpg;61;2129;1426;1;61;749;4;3
27/04/2011;Rht3;rht_axe1.jpg;62;2051;1476;1;62;750;4;3
27/04/2011;Rht3;rht_axe1.jpg;63;2005;1484;1;63;751;4;3
27/04/2011;Rht3;rht_axe1.jpg;64;1963;1478;1;64;752;4;3
27/04/2011;Rht3;rht_axe1.jpg;65;1897;1468;1;65;753;4;3
27/04/2011;Rht3;rht_axe1.jpg;66;1835;1448;1;66;754;4;3
27/04/2011;Rht3;rht_axe1.jpg;67;3011;966;1;67;755;5;4
27/04/2011;Rht3;rht_axe1.jpg;68;2955;976;1;68;756;5;4
27/04/2011;Rht3;rht_axe1.jpg;69;2913;954;1;69;757;5;4
27/04/2011;Rht3;rht_axe1.jpg;70;2867;920;1;70;758;5;4
27/04/2011;Rht3;rht_axe1.jpg;71;2825;884;1;71;759;5;4
27/04/2011;Rht3;rht_axe1.jpg;72;2787;842;1;72;760;5;4
27/04/2011;Rht3;rht_axe1.jpg;73;2751;790;1;73;761;5;4
27/04/2011;Rht3;rht_axe1.jpg;74;2719;738;1;74;762;5;4
27/04/2011;Rht3;rht_axe1.jpg;75;2711;682;1;75;763;5;4
27/04/2011;Rht3;rht_axe1.jpg;76;2713;624;1;76;764;5;4
27/04/2011;Rht3;rht_axe1.jpg;77;2715;588;1;77;765;5;4
27/04/2011;Rht3;rht_axe1.jpg;78;2715;522;1;78;766;5;4
27/04/2011;Rht3;rht_axe1.jpg;79;2721;496;1;79;767;5;4
27/04/2011;Rht3;rht_axe2.jpg;0;3150;1195;2;0;768;0;-999
27/04/2011;Rht3;rht_axe2.jpg;1;3066;1237;2;1;769;0;-999
27/04/2011;Rht3;rht_axe2.jpg;2;2994;1291;2;2;770;0;-999
27/04/2011;Rht3;rht_axe2.jpg;3;2910;1353;2;3;771;0;-999
27/04/2011;Rht3;rht_axe2.jpg;4;2820;1417;2;4;772;0;-999
27/04/2011;Rht3;rht_axe2.jpg;5;2734;1485;2;5;773;0;-999
27/04/2011;Rht3;rht_axe2.jpg;6;2662;1539;2;6;774;0;-999
27/04/2011;Rht3;rht_axe2.jpg;7;2558;1623;2;7;775;0;-999
27/04/2011;Rht3;rht_axe2.jpg;8;2514;1663;2;8;776;0;-999
27/04/2011;Rht3;rht_axe2.jpg;9;2504;1669;2;9;777;1;0
27/04/2011;Rht3;rht_axe2.jpg;10;2452;1701;2;10;778;1;0
27/04/2011;Rht3;rht_axe2.jpg;11;2388;1751;2;11;779;1;0
27/04/2011;Rht3;rht_axe2.jpg;12;2332;1787;2;12;780;1;0
27/04/2011;Rht3;rht_axe2.jpg;13;2278;1817;2;13;781;1;0
27/04/2011;Rht3;rht_axe2.jpg;14;2222;1851;2;14;782;1;0
27/04/2011;Rht3;rht_axe2.jpg;15;2162;1879;2;15;783;1;0
27/04/2011;Rht3;rht_axe2.jpg;16;2124;1905;2;16;784;1;0
27/04/2011;Rht3;rht_axe2.jpg;17;2078;1927;2;17;785;1;0
27/04/2011;Rht3;rht_axe2.jpg;18;2514;1669;2;18;786;2;1
27/04/2011;Rht3;rht_axe2.jpg;19;2442;1709;2;19;787;2;1
27/04/2011;Rht3;rht_axe2.jpg;20;2382;1743;2;20;788;2;1
27/04/2011;Rht3;rht_axe2.jpg;21;2312;1783;2;21;789;2;1
27/04/2011;Rht3;rht_axe2.jpg;22;2226;1833;2;22;790;2;1
27/04/2011;Rht3;rht_axe2.jpg;23;2162;1875;2;23;791;2;1
27/04/2011;Rht3;rht_axe2.jpg;24;2066;1929;2;24;792;2;1
27/04/2011;Rht3;rht_axe2.jpg;25;1994;1973;2;25;793;2;1
27/04/2011;Rht3;rht_axe2.jpg;26;1910;2015;2;26;794;2;1
27/04/2011;Rht3;rht_axe2.jpg;27;1816;2075;2;27;795;2;1
27/04/2011;Rht3;rht_axe2.jpg;28;1726;2135;2;28;796;2;1
27/04/2011;Rht3;rht_axe2.jpg;29;1662;2179;2;29;797;2;1
27/04/2011;Rht3;rht_axe2.jpg;30;1608;2221;2;30;798;2;1
27/04/2011;Rht3;rht_axe2.jpg;31;1552;2249;2;31;799;2;1
27/04/2011;Rht3;rht_axe2.jpg;32;2670;1551;2;32;800;3;2
27/04/2011;Rht3;rht_axe2.jpg;33;2636;1589;2;33;801;3;2
27/04/2011;Rht3;rht_axe2.jpg;34;2596;1633;2;34;802;3;2
27/04/2011;Rht3;rht_axe2.jpg;35;2536;1687;2;35;803;3;2
27/04/2011;Rht3;rht_axe2.jpg;36;2480;1741;2;36;804;3;2
27/04/2011;Rht3;rht_axe2.jpg;37;2428;1781;2;37;805;3;2
27/04/2011;Rht3;rht_axe2.jpg;38;2354;1835;2;38;806;3;2
27/04/2011;Rht3;rht_axe2.jpg;39;2286;1877;2;39;807;3;2
27/04/2011;Rht3;rht_axe2.jpg;40;2228;1903;2;40;808;3;2
27/04/2011;Rht3;rht_axe2.jpg;41;2154;1929;2;41;809;3;2
27/04/2011;Rht3;rht_axe2.jpg;42;2068;1951;2;42;810;3;2
27/04/2011;Rht3;rht_axe2.jpg;43;2010;1977;2;43;811;3;2
27/04/2011;Rht3;rht_axe2.jpg;44;1930;2001;2;44;812;3;2
27/04/2011;Rht3;rht_axe2.jpg;45;1882;2015;2;45;813;3;2
27/04/2011;Rht3;rht_axe2.jpg;46;2833;1395;2;46;814;4;3
27/04/2011;Rht3;rht_axe2.jpg;47;2785;1407;2;47;815;4;3
27/04/2011;Rht3;rht_axe2.jpg;48;2730;1420;2;48;816;4;3
27/04/2011;Rht3;rht_axe2.jpg;49;2663;1440;2;49;817;4;3
27/04/2011;Rht3;rht_axe2.jpg;50;2610;1454;2;50;818;4;3
27/04/2011;Rht3;rht_axe2.jpg;51;2519;1466;2;51;819;4;3
27/04/2011;Rht3;rht_axe2.jpg;52;2422;1474;2;52;820;4;3
27/04/2011;Rht3;rht_axe2.jpg;53;2351;1482;2;53;821;4;3
27/04/2011;Rht3;rht_axe2.jpg;54;2261;1492;2;54;822;4;3
27/04/2011;Rht3;rht_axe2.jpg;55;2215;1502;2;55;823;4;3
27/04/2011;Rht3;rht_axe2.jpg;56;2163;1524;2;56;824;4;3
27/04/2011;Rht3;rht_axe3.jpg;0;2861;1120;3;0;825;0;-999
27/04/2011;Rht3;rht_axe3.jpg;1;2801;1148;3;1;826;0;-999
27/04/2011;Rht3;rht_axe3.jpg;2;2705;1188;3;2;827;0;-999
27/04/2011;Rht3;rht_axe3.jpg;3;2641;1234;3;3;828;0;-999
27/04/2011;Rht3;rht_axe3.jpg;4;2559;1280;3;4;829;0;-999
27/04/2011;Rht3;rht_axe3.jpg;5;2467;1322;3;5;830;0;-999
27/04/2011;Rht3;rht_axe3.jpg;6;2375;1364;3;6;831;0;-999
27/04/2011;Rht3;rht_axe3.jpg;7;2303;1400;3;7;832;0;-999
27/04/2011;Rht3;rht_axe3.jpg;8;2213;1436;3;8;833;0;-999
27/04/2011;Rht3;rht_axe3.jpg;9;2205;1445;3;9;834;1;0
27/04/2011;Rht3;rht_axe3.jpg;10;2105;1487;3;10;835;1;0
27/04/2011;Rht3;rht_axe3.jpg;11;1993;1519;3;11;836;1;0
27/04/2011;Rht3;rht_axe3.jpg;12;1919;1555;3;12;837;1;0
27/04/2011;Rht3;rht_axe3.jpg;13;1875;1583;3;13;838;1;0
27/04/2011;Rht3;rht_axe3.jpg;14;1805;1619;3;14;839;1;0
27/04/2011;Rht3;rht_axe3.jpg;15;1735;1659;3;15;840;1;0
27/04/2011;Rht3;rht_axe3.jpg;16;1669;1691;3;16;841;1;0
27/04/2011;Rht3;rht_axe3.jpg;17;1605;1737;3;17;842;1;0
27/04/2011;Rht3;rht_axe3.jpg;18;1543;1787;3;18;843;1;0
27/04/2011;Rht3;rht_axe3.jpg;19;1497;1829;3;19;844;1;0
27/04/2011;Rht3;rht_axe3.jpg;20;1451;1871;3;20;845;1;0
27/04/2011;Rht3;rht_axe3.jpg;21;2213;1453;3;21;846;2;1
27/04/2011;Rht3;rht_axe3.jpg;22;2141;1493;3;22;847;2;1
27/04/2011;Rht3;rht_axe3.jpg;23;2067;1537;3;23;848;2;1
27/04/2011;Rht3;rht_axe3.jpg;24;1993;1577;3;24;849;2;1
27/04/2011;Rht3;rht_axe3.jpg;25;1925;1611;3;25;850;2;1
27/04/2011;Rht3;rht_axe3.jpg;26;1845;1653;3;26;851;2;1
27/04/2011;Rht3;rht_axe3.jpg;27;1761;1711;3;27;852;2;1
27/04/2011;Rht3;rht_axe3.jpg;28;1687;1769;3;28;853;2;1
27/04/2011;Rht3;rht_axe3.jpg;29;1619;1817;3;29;854;2;1
27/04/2011;Rht3;rht_axe3.jpg;30;1573;1859;3;30;855;2;1
27/04/2011;Rht3;rht_axe3.jpg;31;1533;1909;3;31;856;2;1
27/04/2011;Rht3;rht_axe3.jpg;32;1489;1981;3;32;857;2;1
27/04/2011;Rht3;rht_axe3.jpg;33;1481;2049;3;33;858;2;1
27/04/2011;Rht3;rht_axe3.jpg;34;1479;2085;3;34;859;2;1
27/04/2011;Rht3;rht_axe3.jpg;35;2355;1369;3;35;860;3;2
27/04/2011;Rht3;rht_axe3.jpg;36;2265;1391;3;36;861;3;2
27/04/2011;Rht3;rht_axe3.jpg;37;2211;1403;3;37;862;3;2
27/04/2011;Rht3;rht_axe3.jpg;38;2145;1419;3;38;863;3;2
27/04/2011;Rht3;rht_axe3.jpg;39;2075;1429;3;39;864;3;2
27/04/2011;Rht3;rht_axe3.jpg;40;2011;1439;3;40;865;3;2
27/04/2011;Rht3;rht_axe3.jpg;41;1947;1451;3;41;866;3;2
27/04/2011;Rht3;rht_axe3.jpg;42;1873;1465;3;42;867;3;2
27/04/2011;Rht3;rht_axe3.jpg;43;1803;1469;3;43;868;3;2
27/04/2011;Rht3;rht_axe3.jpg;44;1741;1485;3;44;869;3;2
27/04/2011;Rht3;rht_axe3.jpg;45;1669;1497;3;45;870;3;2
27/04/2011;Rht3;rht_axe3.jpg;46;1609;1519;3;46;871;3;2
27/04/2011;Rht3;rht_axe3.jpg;47;1553;1545;3;47;872;3;2
27/04/2011;Rht3;rht_axe3.jpg;48;1503;1579;3;48;873;3;2
27/04/2011;Rht3;rht_axe3.jpg;49;1473;1617;3;49;874;3;2
27/04/2011;Rht3;rht_axe3.jpg;50;1441;1653;3;50;875;3;2
27/04/2011;Rht3;rht_axe3.jpg;51;2503;1319;3;51;876;4;3
27/04/2011;Rht3;rht_axe3.jpg;52;2477;1353;3;52;877;4;3
27/04/2011;Rht3;rht_axe3.jpg;53;2439;1395;3;53;878;4;3
27/04/2011;Rht3;rht_axe3.jpg;54;2385;1433;3;54;879;4;3
27/04/2011;Rht3;rht_axe3.jpg;55;2329;1461;3;55;880;4;3
27/04/2011;Rht3;rht_axe3.jpg;56;2293;1495;3;56;881;4;3
27/04/2011;Rht3;rht_axe3.jpg;57;2285;1543;3;57;882;4;3
27/04/2011;Rht3;rht_axe3.jpg;58;2283;1591;3;58;883;4;3
27/04/2011;Rht3;rht_axe3.jpg;59;2273;1645;3;59;884;4;3
27/04/2011;Rht3;rht_axe3.jpg;60;2253;1693;3;60;885;4;3
27/04/2011;Rht3;rht_axe3.jpg;61;2213;1733;3;61;886;4;3
27/04/2011;Rht3;rht_axe3.jpg;62;2163;1769;3;62;887;4;3
27/04/2011;Rht3;rht_axe3.jpg;63;2091;1793;3;63;888;4;3
27/04/2011;Rht3;rht_axe3.jpg;64;2057;1817;3;64;889;4;3
27/04/2011;Rht3;rht_axe4.jpg;0;2657;1079;4;0;890;0;-999
27/04/2011;Rht3;rht_axe4.jpg;1;2593;1115;4;1;891;0;-999
27/04/2011;Rht3;rht_axe4.jpg;2;2535;1141;4;2;892;0;-999
27/04/2011;Rht3;rht_axe4.jpg;3;2483;1163;4;3;893;0;-999
27/04/2011;Rht3;rht_axe4.jpg;4;2419;1199;4;4;894;0;-999
27/04/2011;Rht3;rht_axe4.jpg;5;2349;1227;4;5;895;0;-999
27/04/2011;Rht3;rht_axe4.jpg;6;2277;1255;4;6;896;0;-999
27/04/2011;Rht3;rht_axe4.jpg;7;2209;1289;4;7;897;0;-999
27/04/2011;Rht3;rht_axe4.jpg;8;2149;1317;4;8;898;0;-999
27/04/2011;Rht3;rht_axe4.jpg;9;2071;1355;4;9;899;0;-999
27/04/2011;Rht3;rht_axe4.jpg;10;2017;1377;4;10;900;0;-999
27/04/2011;Rht3;rht_axe4.jpg;11;1989;1391;4;11;901;0;-999
27/04/2011;Rht3;rht_axe4.jpg;12;1969;1400;4;12;902;1;0
27/04/2011;Rht3;rht_axe4.jpg;13;1879;1444;4;13;903;1;0
27/04/2011;Rht3;rht_axe4.jpg;14;1807;1472;4;14;904;1;0
27/04/2011;Rht3;rht_axe4.jpg;15;1749;1502;4;15;905;1;0
27/04/2011;Rht3;rht_axe4.jpg;16;1663;1536;4;16;906;1;0
27/04/2011;Rht3;rht_axe4.jpg;17;1587;1566;4;17;907;1;0
27/04/2011;Rht3;rht_axe4.jpg;18;1503;1598;4;18;908;1;0
27/04/2011;Rht3;rht_axe4.jpg;19;1435;1638;4;19;909;1;0
27/04/2011;Rht3;rht_axe4.jpg;20;1377;1668;4;20;910;1;0
27/04/2011;Rht3;rht_axe4.jpg;21;1317;1698;4;21;911;1;0
27/04/2011;Rht3;rht_axe4.jpg;22;1243;1728;4;22;912;1;0
27/04/2011;Rht3;rht_axe4.jpg;23;1163;1762;4;23;913;1;0
27/04/2011;Rht3;rht_axe4.jpg;24;1145;1766;4;24;914;1;0
27/04/2011;Rht3;rht_axe4.jpg;25;1999;1398;4;25;915;2;1
27/04/2011;Rht3;rht_axe4.jpg;26;1913;1448;4;26;916;2;1
27/04/2011;Rht3;rht_axe4.jpg;27;1833;1506;4;27;917;2;1
27/04/2011;Rht3;rht_axe4.jpg;28;1771;1558;4;28;918;2;1
27/04/2011;Rht3;rht_axe4.jpg;29;1723;1602;4;29;919;2;1
27/04/2011;Rht3;rht_axe4.jpg;30;1669;1654;4;30;920;2;1
27/04/2011;Rht3;rht_axe4.jpg;31;1611;1708;4;31;921;2;1
27/04/2011;Rht3;rht_axe4.jpg;32;1559;1760;4;32;922;2;1
27/04/2011;Rht3;rht_axe4.jpg;33;1497;1814;4;33;923;2;1
27/04/2011;Rht3;rht_axe4.jpg;34;1451;1874;4;34;924;2;1
27/04/2011;Rht3;rht_axe4.jpg;35;1397;1946;4;35;925;2;1
27/04/2011;Rht3;rht_axe4.jpg;36;1371;2000;4;36;926;2;1
27/04/2011;Rht3;rht_axe4.jpg;37;1355;2052;4;37;927;2;1
27/04/2011;Rht3;rht_axe4.jpg;38;1349;2134;4;38;928;2;1
27/04/2011;Rht3;rht_axe4.jpg;39;2193;1292;4;39;929;3;2
27/04/2011;Rht3;rht_axe4.jpg;40;2127;1304;4;40;930;3;2
27/04/2011;Rht3;rht_axe4.jpg;41;2045;1320;4;41;931;3;2
27/04/2011;Rht3;rht_axe4.jpg;42;1967;1350;4;42;932;3;2
27/04/2011;Rht3;rht_axe4.jpg;43;1877;1378;4;43;933;3;2
27/04/2011;Rht3;rht_axe4.jpg;44;1807;1410;4;44;934;3;2
27/04/2011;Rht3;rht_axe4.jpg;45;1759;1454;4;45;935;3;2
27/04/2011;Rht3;rht_axe4.jpg;46;1693;1508;4;46;936;3;2
27/04/2011;Rht3;rht_axe4.jpg;47;1651;1558;4;47;937;3;2
27/04/2011;Rht3;rht_axe4.jpg;48;1601;1618;4;48;938;3;2
27/04/2011;Rht3;rht_axe4.jpg;49;1553;1670;4;49;939;3;2
27/04/2011;Rht3;rht_axe4.jpg;50;1511;1710;4;50;940;3;2
27/04/2011;Rht3;rht_axe4.jpg;51;1441;1752;4;51;941;3;2
27/04/2011;Rht3;rht_axe4.jpg;52;2329;1272;4;52;942;4;3
27/04/2011;Rht3;rht_axe4.jpg;53;2263;1316;4;53;943;4;3
27/04/2011;Rht3;rht_axe4.jpg;54;2215;1366;4;54;944;4;3
27/04/2011;Rht3;rht_axe4.jpg;55;2141;1420;4;55;945;4;3
27/04/2011;Rht3;rht_axe4.jpg;56;2107;1474;4;56;946;4;3
27/04/2011;Rht3;rht_axe4.jpg;57;2105;1560;4;57;947;4;3
27/04/2011;Rht3;rht_axe4.jpg;58;2123;1636;4;58;948;4;3
27/04/2011;Rht3;rht_axe4.jpg;59;2141;1708;4;59;949;4;3
27/04/2011;Rht3;rht_axe4.jpg;60;2093;1764;4;60;950;4;3
27/04/2011;Rht3;rht_axe4.jpg;61;2045;1808;4;61;951;4;3
27/04/2011;Rht3;rht_axe4.jpg;62;2013;1830;4;62;952;4;3
27/04/2011;Rht3;rht_axe5.jpg;0;3004;1203;5;0;953;0;-999
27/04/2011;Rht3;rht_axe5.jpg;1;2936;1241;5;1;954;0;-999
27/04/2011;Rht3;rht_axe5.jpg;2;2846;1267;5;2;955;0;-999
27/04/2011;Rht3;rht_axe5.jpg;3;2756;1281;5;3;956;0;-999
27/04/2011;Rht3;rht_axe5.jpg;4;2676;1297;5;4;957;0;-999
27/04/2011;Rht3;rht_axe5.jpg;5;2574;1309;5;5;958;0;-999
27/04/2011;Rht3;rht_axe5.jpg;6;2488;1321;5;6;959;0;-999
27/04/2011;Rht3;rht_axe5.jpg;7;2382;1333;5;7;960;0;-999
27/04/2011;Rht3;rht_axe5.jpg;8;2294;1339;5;8;961;0;-999
27/04/2011;Rht3;rht_axe5.jpg;9;2190;1349;5;9;962;0;-999
27/04/2011;Rht3;rht_axe5.jpg;10;2166;1349;5;10;963;1;0
27/04/2011;Rht3;rht_axe5.jpg;11;2080;1355;5;11;964;1;0
27/04/2011;Rht3;rht_axe5.jpg;12;2014;1363;5;12;965;1;0
27/04/2011;Rht3;rht_axe5.jpg;13;1934;1371;5;13;966;1;0
27/04/2011;Rht3;rht_axe5.jpg;14;1872;1375;5;14;967;1;0
27/04/2011;Rht3;rht_axe5.jpg;15;1814;1375;5;15;968;1;0
27/04/2011;Rht3;rht_axe5.jpg;16;1750;1381;5;16;969;1;0
27/04/2011;Rht3;rht_axe5.jpg;17;1716;1381;5;17;970;1;0
27/04/2011;Rht3;rht_axe5.jpg;18;2186;1351;5;18;971;2;1
27/04/2011;Rht3;rht_axe5.jpg;19;2092;1355;5;19;972;2;1
27/04/2011;Rht3;rht_axe5.jpg;20;1958;1379;5;20;973;2;1
27/04/2011;Rht3;rht_axe5.jpg;21;1896;1393;5;21;974;2;1
27/04/2011;Rht3;rht_axe5.jpg;22;1796;1399;5;22;975;2;1
27/04/2011;Rht3;rht_axe5.jpg;23;1720;1405;5;23;976;2;1
27/04/2011;Rht3;rht_axe5.jpg;24;1662;1389;5;24;977;2;1
27/04/2011;Rht3;rht_axe5.jpg;25;1572;1353;5;25;978;2;1
27/04/2011;Rht3;rht_axe5.jpg;26;1530;1311;5;26;979;2;1
27/04/2011;Rht3;rht_axe5.jpg;27;1476;1249;5;27;980;2;1
27/04/2011;Rht3;rht_axe5.jpg;28;1440;1187;5;28;981;2;1
27/04/2011;Rht3;rht_axe5.jpg;29;1400;1113;5;29;982;2;1
27/04/2011;Rht3;rht_axe5.jpg;30;1356;1047;5;30;983;2;1
27/04/2011;Rht3;rht_axe5.jpg;31;1338;971;5;31;984;2;1
27/04/2011;Rht3;rht_axe5.jpg;32;2338;1317;5;32;985;3;2
27/04/2011;Rht3;rht_axe5.jpg;33;2208;1307;5;33;986;3;2
27/04/2011;Rht3;rht_axe5.jpg;34;2108;1295;5;34;987;3;2
27/04/2011;Rht3;rht_axe5.jpg;35;1962;1267;5;35;988;3;2
27/04/2011;Rht3;rht_axe5.jpg;36;1884;1251;5;36;989;3;2
27/04/2011;Rht3;rht_axe5.jpg;37;1802;1227;5;37;990;3;2
27/04/2011;Rht3;rht_axe5.jpg;38;1726;1205;5;38;991;3;2
27/04/2011;Rht3;rht_axe5.jpg;39;1622;1175;5;39;992;3;2
27/04/2011;Rht3;rht_axe5.jpg;40;1540;1145;5;40;993;3;2
27/04/2011;Rht3;rht_axe5.jpg;41;1492;1123;5;41;994;3;2
27/04/2011;Rht3;rht_axe5.jpg;42;1434;1107;5;42;995;3;2
27/04/2011;Rht3;rht_axe5.jpg;43;2594;1313;5;43;996;4;3
27/04/2011;Rht3;rht_axe5.jpg;44;2552;1347;5;44;997;4;3
27/04/2011;Rht3;rht_axe5.jpg;45;2504;1401;5;45;998;4;3
27/04/2011;Rht3;rht_axe5.jpg;46;2462;1465;5;46;999;4;3
27/04/2011;Rht3;rht_axe5.jpg;47;2442;1535;5;47;1000;4;3
27/04/2011;Rht3;rht_axe5.jpg;48;2432;1613;5;48;1001;4;3
27/04/2011;Rht3;rht_axe5.jpg;49;2424;1687;5;49;1002;4;3
27/04/2011;Rht3;rht_axe5.jpg;50;2458;1741;5;50;1003;4;3
27/04/2011;Rht3;rht_axe5.jpg;51;2502;1807;5;51;1004;4;3
27/04/2011;Rht3;rht_axe5.jpg;52;2530;1855;5;52;1005;4;3
27/04/2011;Rht3;rht_axe5.jpg;53;2562;1933;5;53;1006;4;3
27/04/2011;Rht3;rht_axe6.jpg;0;2944;1210;6;0;1007;0;-999
27/04/2011;Rht3;rht_axe6.jpg;1;2866;1224;6;1;1008;0;-999
27/04/2011;Rht3;rht_axe6.jpg;2;2806;1246;6;2;1009;0;-999
27/04/2011;Rht3;rht_axe6.jpg;3;2706;1272;6;3;1010;0;-999
27/04/2011;Rht3;rht_axe6.jpg;4;2636;1286;6;4;1011;0;-999
27/04/2011;Rht3;rht_axe6.jpg;5;2536;1318;6;5;1012;0;-999
27/04/2011;Rht3;rht_axe6.jpg;6;2436;1340;6;6;1013;0;-999
27/04/2011;Rht3;rht_axe6.jpg;7;2368;1370;6;7;1014;0;-999
27/04/2011;Rht3;rht_axe6.jpg;8;2252;1406;6;8;1015;0;-999
27/04/2011;Rht3;rht_axe6.jpg;9;2174;1432;6;9;1016;0;-999
27/04/2011;Rht3;rht_axe6.jpg;10;2060;1462;6;10;1017;0;-999
27/04/2011;Rht3;rht_axe6.jpg;11;2060;1468;6;11;1018;1;1
27/04/2011;Rht3;rht_axe6.jpg;12;1990;1476;6;12;1019;1;1
27/04/2011;Rht3;rht_axe6.jpg;13;1926;1490;6;13;1020;1;1
27/04/2011;Rht3;rht_axe6.jpg;14;1852;1506;6;14;1021;1;1
27/04/2011;Rht3;rht_axe6.jpg;15;1778;1530;6;15;1022;1;1
27/04/2011;Rht3;rht_axe6.jpg;16;1696;1554;6;16;1023;1;1
27/04/2011;Rht3;rht_axe6.jpg;17;1616;1584;6;17;1024;1;1
27/04/2011;Rht3;rht_axe6.jpg;18;1542;1614;6;18;1025;1;1
