Filename,aire du plot,Nbr.plant.perplot,ThermalTime,LAI_tot,LAI_vert,PAI_tot,PAI_vert,Nbr.axe.tot.m2,Nbr.axe.actif.m2.old,number_of_active_axes_per_m2
tmpfoxbmg-475.csv,0.341232227488,72,475.0,0.386090312214,0.386090312214,0.415489845358,0.415489845358,723.847222222,700.402777778,700.402777778
tmpwc8har-1137.csv,0.341232227488,72,1137.0,4.48259572371,3.88798782191,5.00863234357,4.32958619005,1084.30555556,1084.30555556,1084.30555556
tmpe4bilv-1281.csv,0.341232227488,72,1281.0,5.25891817921,4.45837051016,6.05976842529,5.08830251214,1084.30555556,1084.30555556,1084.30555556
tmpoi61st-1796.csv,0.341232227488,72,1796.0,3.55505722223,2.55765166665,5.41839471246,4.08789914683,1084.30555556,319.430555556,712.125
