date;variety;image;point;x;y;slice;color;id;serie;ntop_lig
27/04/2011;Mercia;mercia_axe5.jpg;38;1201;1331;5;38;329;2;2
27/04/2011;Mercia;mercia_axe5.jpg;39;1123;1339;5;39;330;2;2
27/04/2011;Mercia;mercia_axe5.jpg;40;1067;1351;5;40;331;2;2
27/04/2011;Mercia;mercia_axe5.jpg;41;991;1369;5;41;332;2;2
27/04/2011;Mercia;mercia_axe5.jpg;42;919;1387;5;42;333;2;2
27/04/2011;Mercia;mercia_axe5.jpg;43;2257;1277;5;43;334;3;3
27/04/2011;Mercia;mercia_axe5.jpg;44;2161;1303;5;44;335;3;3
27/04/2011;Mercia;mercia_axe5.jpg;45;2051;1331;5;45;336;3;3
27/04/2011;Mercia;mercia_axe5.jpg;46;1943;1347;5;46;337;3;3
27/04/2011;Mercia;mercia_axe5.jpg;47;1833;1375;5;47;338;3;3
27/04/2011;Mercia;mercia_axe5.jpg;48;1737;1403;5;48;339;3;3
27/04/2011;Mercia;mercia_axe5.jpg;49;1637;1433;5;49;340;3;3
27/04/2011;Mercia;mercia_axe5.jpg;50;1539;1467;5;50;341;3;3
27/04/2011;Mercia;mercia_axe5.jpg;51;1435;1507;5;51;342;3;3
27/04/2011;Mercia;mercia_axe5.jpg;52;1353;1539;5;52;343;3;3
27/04/2011;Mercia;mercia_axe5.jpg;53;1281;1577;5;53;344;3;3
27/04/2011;Mercia;mercia_axe5.jpg;54;1227;1601;5;54;345;3;3
27/04/2011;Mercia;mercia_axe5.jpg;55;1155;1629;5;55;346;3;3
27/04/2011;Mercia;mercia_axe5.jpg;56;1095;1661;5;56;347;3;3
27/04/2011;Mercia;mercia_axe5.jpg;57;1039;1691;5;57;348;3;3
27/04/2011;Mercia;mercia_axe5.jpg;58;971;1753;5;58;349;3;3
27/04/2011;Mercia;mercia_axe5.jpg;59;2601;1229;5;59;350;4;4
27/04/2011;Mercia;mercia_axe5.jpg;60;2513;1217;5;60;351;4;4
27/04/2011;Mercia;mercia_axe5.jpg;61;2411;1205;5;61;352;4;4
27/04/2011;Mercia;mercia_axe5.jpg;62;2319;1203;5;62;353;4;4
27/04/2011;Mercia;mercia_axe5.jpg;63;2243;1195;5;63;354;4;4
27/04/2011;Mercia;mercia_axe5.jpg;64;2155;1189;5;64;355;4;4
27/04/2011;Mercia;mercia_axe5.jpg;65;2067;1183;5;65;356;4;4
27/04/2011;Mercia;mercia_axe5.jpg;66;1977;1171;5;66;357;4;4
27/04/2011;Mercia;mercia_axe5.jpg;67;1885;1165;5;67;358;4;4
27/04/2011;Mercia;mercia_axe5.jpg;68;1799;1161;5;68;359;4;4
27/04/2011;Mercia;mercia_axe5.jpg;69;1739;1157;5;69;360;4;4
27/04/2011;Mercia;mercia_axe5.jpg;70;1663;1155;5;70;361;4;4
27/04/2011;Mercia;mercia_axe5.jpg;71;1581;1161;5;71;362;4;4
27/04/2011;Mercia;mercia_axe5.jpg;72;1515;1155;5;72;363;4;4
27/04/2011;Mercia;mercia_axe5.jpg;73;1459;1163;5;73;364;4;4
27/04/2011;Mercia;mercia_axe5.jpg;74;2920;1205;5;74;365;5;5
27/04/2011;Mercia;mercia_axe5.jpg;75;2858;1229;5;75;366;5;5
27/04/2011;Mercia;mercia_axe5.jpg;76;2794;1259;5;76;367;5;5
27/04/2011;Mercia;mercia_axe5.jpg;77;2734;1291;5;77;368;5;5
27/04/2011;Mercia;mercia_axe5.jpg;78;2668;1323;5;78;369;5;5
27/04/2011;Mercia;mercia_axe5.jpg;79;2622;1355;5;79;370;5;5
27/04/2011;Mercia;mercia_axe5.jpg;80;2576;1397;5;80;371;5;5
27/04/2011;Mercia;mercia_axe5.jpg;81;2540;1459;5;81;372;5;5
27/04/2011;Mercia;mercia_axe5.jpg;82;2508;1541;5;82;373;5;5
27/04/2011;Mercia;mercia_axe5.jpg;83;2492;1633;5;83;374;5;5
27/04/2011;Mercia;mercia_axe5.jpg;84;2478;1709;5;84;375;5;5
27/04/2011;Mercia;mercia_axe5.jpg;85;2468;1777;5;85;376;5;5
27/04/2011;Mercia;mercia_axe5.jpg;86;2472;1841;5;86;377;5;5
27/04/2011;Mercia;mercia_axe5.jpg;87;3162;1163;5;87;378;6;6
27/04/2011;Mercia;mercia_axe5.jpg;88;3096;1171;5;88;379;6;6
27/04/2011;Mercia;mercia_axe5.jpg;89;3042;1169;5;89;380;6;6
27/04/2011;Mercia;mercia_axe5.jpg;90;2996;1145;5;90;381;6;6
27/04/2011;Mercia;mercia_axe5.jpg;91;2964;1103;5;91;382;6;6
27/04/2011;Mercia;mercia_axe5.jpg;92;2926;1065;5;92;383;6;6
27/04/2011;Mercia;mercia_axe5.jpg;93;2888;1027;5;93;384;6;6
27/04/2011;Mercia;mercia_axe5.jpg;94;2834;1001;5;94;385;6;6
27/04/2011;Mercia;mercia_axe5.jpg;95;2762;989;5;95;386;6;6
27/04/2011;Mercia;mercia_axe5.jpg;96;2712;995;5;96;387;6;6
27/04/2011;Mercia;mercia_axe5.jpg;97;2670;1001;5;97;388;6;6
27/04/2011;Mercia;mercia_axe5.jpg;98;3324;1143;5;98;389;7;7
27/04/2011;Mercia;mercia_axe5.jpg;99;3364;1113;5;99;390;7;7
27/04/2011;Mercia;mercia_axe5.jpg;100;3422;1117;5;100;391;7;7
27/04/2011;Mercia;mercia_axe5.jpg;101;3490;1123;5;101;392;7;7
27/04/2011;Mercia;mercia_axe5.jpg;102;3524;1121;5;102;393;7;7
27/04/2011;Mercia;mercia_axe5.jpg;103;3590;1109;5;103;394;7;7
27/04/2011;Mercia;mercia_axe5.jpg;104;3634;1081;5;104;395;7;7
27/04/2011;Mercia;mercia_axe5.jpg;105;3668;1041;5;105;396;7;7
27/04/2011;Mercia;mercia_axe5.jpg;106;3720;1015;5;106;397;7;7
27/04/2011;Mercia;mercia_axe5.jpg;107;3744;1005;5;107;398;7;7
27/04/2011;Mercia;mercia_axe6.jpg;0;3560;1126;6;0;399;0;-999
27/04/2011;Mercia;mercia_axe6.jpg;1;3464;1134;6;1;400;0;-999
27/04/2011;Mercia;mercia_axe6.jpg;2;3396;1134;6;2;401;0;-999
27/04/2011;Mercia;mercia_axe6.jpg;3;3340;1144;6;3;402;0;-999
27/04/2011;Mercia;mercia_axe6.jpg;4;3220;1146;6;4;403;0;-999
27/04/2011;Mercia;mercia_axe6.jpg;5;3140;1156;6;5;404;0;-999
27/04/2011;Mercia;mercia_axe6.jpg;6;2986;1170;6;6;405;0;-999
27/04/2011;Mercia;mercia_axe6.jpg;7;2888;1172;6;7;406;0;-999
27/04/2011;Mercia;mercia_axe6.jpg;8;2762;1180;6;8;407;0;-999
27/04/2011;Mercia;mercia_axe6.jpg;9;2624;1192;6;9;408;0;-999
27/04/2011;Mercia;mercia_axe6.jpg;10;2552;1194;6;10;409;0;-999
27/04/2011;Mercia;mercia_axe6.jpg;11;2402;1202;6;11;410;0;-999
27/04/2011;Mercia;mercia_axe6.jpg;12;2314;1212;6;12;411;0;-999
27/04/2011;Mercia;mercia_axe6.jpg;13;2210;1216;6;13;412;0;-999
27/04/2011;Mercia;mercia_axe6.jpg;14;2142;1226;6;14;413;0;-999
27/04/2011;Mercia;mercia_axe6.jpg;15;2146;1229;6;15;414;1;0
27/04/2011;Mercia;mercia_axe6.jpg;16;2095;1233;6;16;415;1;0
27/04/2011;Mercia;mercia_axe6.jpg;17;2025;1241;6;17;416;1;0
27/04/2011;Mercia;mercia_axe6.jpg;18;1923;1258;6;18;417;1;0
27/04/2011;Mercia;mercia_axe6.jpg;19;1827;1268;6;19;418;1;0
27/04/2011;Mercia;mercia_axe6.jpg;20;1759;1276;6;20;419;1;0
27/04/2011;Mercia;mercia_axe6.jpg;21;1694;1286;6;21;420;1;0
27/04/2011;Mercia;mercia_axe6.jpg;22;1627;1292;6;22;421;1;0
27/04/2011;Mercia;mercia_axe6.jpg;23;1551;1305;6;23;422;1;0
27/04/2011;Mercia;mercia_axe6.jpg;24;1470;1312;6;24;423;1;0
27/04/2011;Mercia;mercia_axe6.jpg;25;1389;1329;6;25;424;1;0
27/04/2011;Mercia;mercia_axe6.jpg;26;1303;1338;6;26;425;1;0
27/04/2011;Mercia;mercia_axe6.jpg;27;1239;1346;6;27;426;1;0
27/04/2011;Mercia;mercia_axe6.jpg;28;1187;1360;6;28;427;1;0
27/04/2011;Mercia;mercia_axe6.jpg;29;1139;1380;6;29;428;1;0
27/04/2011;Mercia;mercia_axe6.jpg;30;1083;1402;6;30;429;1;0
27/04/2011;Mercia;mercia_axe6.jpg;31;2145;1224;6;31;430;2;1
27/04/2011;Mercia;mercia_axe6.jpg;32;2085;1222;6;32;431;2;1
27/04/2011;Mercia;mercia_axe6.jpg;33;2035;1222;6;33;432;2;1
27/04/2011;Mercia;mercia_axe6.jpg;34;1941;1224;6;34;433;2;1
27/04/2011;Mercia;mercia_axe6.jpg;35;1859;1226;6;35;434;2;1
27/04/2011;Mercia;mercia_axe6.jpg;36;1777;1234;6;36;435;2;1
27/04/2011;Mercia;mercia_axe6.jpg;37;1659;1248;6;37;436;2;1
27/04/2011;Mercia;mercia_axe6.jpg;38;1561;1248;6;38;437;2;1
27/04/2011;Mercia;mercia_axe6.jpg;39;1479;1250;6;39;438;2;1
27/04/2011;Mercia;mercia_axe6.jpg;40;1397;1262;6;40;439;2;1
27/04/2011;Mercia;mercia_axe6.jpg;41;1293;1258;6;41;440;2;1
27/04/2011;Mercia;mercia_axe6.jpg;42;1201;1252;6;42;441;2;1
27/04/2011;Mercia;mercia_axe6.jpg;43;1133;1252;6;43;442;2;1
27/04/2011;Mercia;mercia_axe6.jpg;44;1073;1246;6;44;443;2;1
27/04/2011;Mercia;mercia_axe6.jpg;45;2538;1204;6;45;444;3;2
27/04/2011;Mercia;mercia_axe6.jpg;46;2442;1224;6;46;445;3;2
27/04/2011;Mercia;mercia_axe6.jpg;47;2380;1234;6;47;446;3;2
27/04/2011;Mercia;mercia_axe6.jpg;48;2308;1244;6;48;447;3;2
27/04/2011;Mercia;mercia_axe6.jpg;49;2208;1264;6;49;448;3;2
27/04/2011;Mercia;mercia_axe6.jpg;50;2088;1306;6;50;449;3;2
27/04/2011;Mercia;mercia_axe6.jpg;51;2002;1340;6;51;450;3;2
27/04/2011;Mercia;mercia_axe6.jpg;52;1936;1364;6;52;451;3;2
27/04/2011;Mercia;mercia_axe6.jpg;53;1852;1388;6;53;452;3;2
27/04/2011;Mercia;mercia_axe6.jpg;54;1766;1416;6;54;453;3;2
27/04/2011;Mercia;mercia_axe6.jpg;55;1712;1450;6;55;454;3;2
27/04/2011;Mercia;mercia_axe6.jpg;56;1660;1502;6;56;455;3;2
27/04/2011;Mercia;mercia_axe6.jpg;57;3030;1152;6;57;456;4;3
27/04/2011;Mercia;mercia_axe6.jpg;58;2970;1140;6;58;457;4;3
27/04/2011;Mercia;mercia_axe6.jpg;59;2860;1134;6;59;458;4;3
27/04/2011;Mercia;mercia_axe6.jpg;60;2762;1128;6;60;459;4;3
27/04/2011;Mercia;mercia_axe6.jpg;61;2674;1126;6;61;460;4;3
27/04/2011;Mercia;mercia_axe6.jpg;62;2588;1118;6;62;461;4;3
27/04/2011;Mercia;mercia_axe6.jpg;63;2466;1096;6;63;462;4;3
27/04/2011;Mercia;mercia_axe6.jpg;64;2380;1076;6;64;463;4;3
27/04/2011;Mercia;mercia_axe6.jpg;65;2308;1070;6;65;464;4;3
27/04/2011;Mercia;mercia_axe6.jpg;66;2244;1074;6;66;465;4;3
27/04/2011;Mercia;mercia_axe6.jpg;67;2192;1100;6;67;466;4;3
27/04/2011;Mercia;mercia_axe6.jpg;68;2162;1114;6;68;467;4;3
27/04/2011;Mercia;mercia_axe6.jpg;69;3182;1166;6;69;468;5;4
27/04/2011;Mercia;mercia_axe6.jpg;70;3154;1204;6;70;469;5;4
27/04/2011;Mercia;mercia_axe6.jpg;71;3114;1240;6;71;470;5;4
27/04/2011;Mercia;mercia_axe6.jpg;72;3064;1258;6;72;471;5;4
27/04/2011;Mercia;mercia_axe6.jpg;73;2998;1276;6;73;472;5;4
27/04/2011;Mercia;mercia_axe6.jpg;74;2924;1296;6;74;473;5;4
27/04/2011;Mercia;mercia_axe6.jpg;75;2854;1304;6;75;474;5;4
27/04/2011;Mercia;mercia_axe6.jpg;76;2804;1298;6;76;475;5;4
27/04/2011;Mercia;mercia_axe6.jpg;77;2756;1278;6;77;476;5;4
27/04/2011;Mercia;mercia_axe10.jpg;0;3419;808;7;0;477;0;-999
27/04/2011;Mercia;mercia_axe10.jpg;1;3386;859;7;1;478;0;-999
27/04/2011;Mercia;mercia_axe10.jpg;2;3344;904;7;2;479;0;-999
27/04/2011;Mercia;mercia_axe10.jpg;3;3305;931;7;3;480;0;-999
27/04/2011;Mercia;mercia_axe10.jpg;4;3248;979;7;4;481;0;-999
27/04/2011;Mercia;mercia_axe10.jpg;5;3158;1027;7;5;482;0;-999
27/04/2011;Mercia;mercia_axe10.jpg;6;3071;1066;7;6;483;0;-999
27/04/2011;Mercia;mercia_axe10.jpg;7;2996;1099;7;7;484;0;-999
27/04/2011;Mercia;mercia_axe10.jpg;8;2897;1153;7;8;485;0;-999
27/04/2011;Mercia;mercia_axe10.jpg;9;2828;1180;7;9;486;0;-999
27/04/2011;Mercia;mercia_axe10.jpg;10;2765;1213;7;10;487;0;-999
27/04/2011;Mercia;mercia_axe10.jpg;11;2690;1246;7;11;488;0;-999
27/04/2011;Mercia;mercia_axe10.jpg;12;2606;1282;7;12;489;0;-999
27/04/2011;Mercia;mercia_axe10.jpg;13;2510;1315;7;13;490;0;-999
27/04/2011;Mercia;mercia_axe10.jpg;14;2420;1351;7;14;491;0;-999
27/04/2011;Mercia;mercia_axe10.jpg;15;2318;1396;7;15;492;0;-999
27/04/2011;Mercia;mercia_axe10.jpg;16;2255;1423;7;16;493;0;-999
27/04/2011;Mercia;mercia_axe10.jpg;17;2195;1441;7;17;494;0;-999
27/04/2011;Mercia;mercia_axe10.jpg;18;1784;1605;7;18;495;1;0
27/04/2011;Mercia;mercia_axe10.jpg;19;1702;1641;7;19;496;1;0
27/04/2011;Mercia;mercia_axe10.jpg;20;1614;1688;7;20;497;1;0
27/04/2011;Mercia;mercia_axe10.jpg;21;1562;1716;7;21;498;1;0
27/04/2011;Mercia;mercia_axe10.jpg;22;1498;1749;7;22;499;1;0
27/04/2011;Mercia;mercia_axe10.jpg;23;1412;1794;7;23;500;1;0
27/04/2011;Mercia;mercia_axe10.jpg;24;1338;1838;7;24;501;1;0
27/04/2011;Mercia;mercia_axe10.jpg;25;1286;1868;7;25;502;1;0
27/04/2011;Mercia;mercia_axe10.jpg;26;2027;1504;7;26;503;2;1
27/04/2011;Mercia;mercia_axe10.jpg;27;1910;1553;7;27;504;2;1
27/04/2011;Mercia;mercia_axe10.jpg;28;1823;1594;7;28;505;2;1
27/04/2011;Mercia;mercia_axe10.jpg;29;1736;1640;7;29;506;2;1
27/04/2011;Mercia;mercia_axe10.jpg;30;1640;1693;7;30;507;2;1
27/04/2011;Mercia;mercia_axe10.jpg;31;1574;1726;7;31;508;2;1
27/04/2011;Mercia;mercia_axe10.jpg;32;1472;1785;7;32;509;2;1
27/04/2011;Mercia;mercia_axe10.jpg;33;1342;1853;7;33;510;2;1
27/04/2011;Mercia;mercia_axe10.jpg;34;1235;1913;7;34;511;2;1
27/04/2011;Mercia;mercia_axe10.jpg;35;1138;1968;7;35;512;2;1
27/04/2011;Mercia;mercia_axe10.jpg;36;1020;2028;7;36;513;2;1
27/04/2011;Mercia;mercia_axe10.jpg;37;939;2074;7;37;514;2;1
27/04/2011;Mercia;mercia_axe10.jpg;38;874;2121;7;38;515;2;1
27/04/2011;Mercia;mercia_axe10.jpg;39;823;2169;7;39;516;2;1
27/04/2011;Mercia;mercia_axe10.jpg;40;2180;1446;7;40;517;3;2
27/04/2011;Mercia;mercia_axe10.jpg;41;2104;1470;7;41;518;3;2
27/04/2011;Mercia;mercia_axe10.jpg;42;2006;1509;7;42;519;3;2
27/04/2011;Mercia;mercia_axe10.jpg;43;1912;1544;7;43;520;3;2
27/04/2011;Mercia;mercia_axe10.jpg;44;1812;1584;7;44;521;3;2
27/04/2011;Mercia;mercia_axe10.jpg;45;1722;1622;7;45;522;3;2
27/04/2011;Mercia;mercia_axe10.jpg;46;1627;1664;7;46;523;3;2
27/04/2011;Mercia;mercia_axe10.jpg;47;1510;1713;7;47;524;3;2
27/04/2011;Mercia;mercia_axe10.jpg;48;1438;1745;7;48;525;3;2
27/04/2011;Mercia;mercia_axe10.jpg;49;1342;1778;7;49;526;3;2
27/04/2011;Mercia;mercia_axe10.jpg;50;1248;1813;7;50;527;3;2
27/04/2011;Mercia;mercia_axe10.jpg;51;1171;1840;7;51;528;3;2
27/04/2011;Mercia;mercia_axe10.jpg;52;1060;1860;7;52;529;3;2
27/04/2011;Mercia;mercia_axe10.jpg;53;959;1862;7;53;530;3;2
27/04/2011;Mercia;mercia_axe10.jpg;54;2769;1207;7;54;531;4;3
27/04/2011;Mercia;mercia_axe10.jpg;55;2675;1259;7;55;532;4;3
27/04/2011;Mercia;mercia_axe10.jpg;56;2583;1323;7;56;533;4;3
27/04/2011;Mercia;mercia_axe10.jpg;57;2507;1387;7;57;534;4;3
27/04/2011;Mercia;mercia_axe10.jpg;58;2415;1449;7;58;535;4;3
27/04/2011;Mercia;mercia_axe10.jpg;59;2313;1535;7;59;536;4;3
27/04/2011;Mercia;mercia_axe10.jpg;60;2229;1613;7;60;537;4;3
27/04/2011;Mercia;mercia_axe10.jpg;61;2155;1695;7;61;538;4;3
27/04/2011;Mercia;mercia_axe10.jpg;62;2127;1771;7;62;539;4;3
27/04/2011;Mercia;mercia_axe10.jpg;63;2117;1845;7;63;540;4;3
27/04/2011;Mercia;mercia_axe10.jpg;64;3091;1066;7;64;541;5;4
27/04/2011;Mercia;mercia_axe10.jpg;65;3021;1114;7;65;542;5;4
27/04/2011;Mercia;mercia_axe10.jpg;66;2925;1200;7;66;543;5;4
27/04/2011;Mercia;mercia_axe10.jpg;67;2844;1281;7;67;544;5;4
27/04/2011;Mercia;mercia_axe10.jpg;68;2789;1337;7;68;545;5;4
27/04/2011;Mercia;mercia_axe10.jpg;69;2745;1384;7;69;546;5;4
27/04/2011;Mercia;mercia_axe10.jpg;70;2727;1408;7;70;547;5;4
27/04/2011;Mercia;mercia_axe10.jpg;71;3201;993;7;71;548;6;5
27/04/2011;Mercia;mercia_axe10.jpg;72;3180;1038;7;72;549;6;5
27/04/2011;Mercia;mercia_axe10.jpg;73;3171;1082;7;73;550;6;5
27/04/2011;Mercia;mercia_axe10.jpg;74;3155;1133;7;74;551;6;5
27/04/2011;Mercia;mercia_axe10.jpg;75;3116;1172;7;75;552;6;5
27/04/2011;Mercia;mercia_axe10.jpg;76;3127;1194;7;76;553;6;5
27/04/2011;Mercia;mercia_axe10.jpg;77;3232;1156;7;77;554;6;5
27/04/2011;Mercia;mercia_axe10.jpg;78;3299;1092;7;78;555;6;5
27/04/2011;Mercia;mercia_axe8.jpg;0;3523;799;8;0;556;0;-999
27/04/2011;Mercia;mercia_axe8.jpg;1;3457;831;8;1;557;0;-999
27/04/2011;Mercia;mercia_axe8.jpg;2;3393;873;8;2;558;0;-999
27/04/2011;Mercia;mercia_axe8.jpg;3;3293;925;8;3;559;0;-999
27/04/2011;Mercia;mercia_axe8.jpg;4;3193;983;8;4;560;0;-999
27/04/2011;Mercia;mercia_axe8.jpg;5;3075;1037;8;5;561;0;-999
27/04/2011;Mercia;mercia_axe8.jpg;6;2959;1099;8;6;562;0;-999
27/04/2011;Mercia;mercia_axe8.jpg;7;2869;1147;8;7;563;0;-999
27/04/2011;Mercia;mercia_axe8.jpg;8;2737;1213;8;8;564;0;-999
27/04/2011;Mercia;mercia_axe8.jpg;9;2639;1261;8;9;565;0;-999
27/04/2011;Mercia;mercia_axe8.jpg;10;2513;1325;8;10;566;0;-999
27/04/2011;Mercia;mercia_axe8.jpg;11;2367;1399;8;11;567;0;-999
27/04/2011;Mercia;mercia_axe8.jpg;12;2227;1467;8;12;568;0;-999
27/04/2011;Mercia;mercia_axe8.jpg;13;2097;1539;8;13;569;0;-999
27/04/2011;Mercia;mercia_axe8.jpg;14;2053;1559;8;14;570;0;-999
27/04/2011;Mercia;mercia_axe8.jpg;15;2062;1560;8;15;571;1;0
27/04/2011;Mercia;mercia_axe8.jpg;16;1978;1603;8;16;572;1;0
27/04/2011;Mercia;mercia_axe8.jpg;17;1895;1646;8;17;573;1;0
27/04/2011;Mercia;mercia_axe8.jpg;18;1790;1704;8;18;574;1;0
27/04/2011;Mercia;mercia_axe8.jpg;19;1710;1746;8;19;575;1;0
27/04/2011;Mercia;mercia_axe8.jpg;20;1607;1798;8;20;576;1;0
27/04/2011;Mercia;mercia_axe8.jpg;21;1535;1836;8;21;577;1;0
27/04/2011;Mercia;mercia_axe8.jpg;22;1464;1872;8;22;578;1;0
27/04/2011;Mercia;mercia_axe8.jpg;23;2058;1558;8;23;579;2;1
27/04/2011;Mercia;mercia_axe8.jpg;24;1960;1618;8;24;580;2;1
27/04/2011;Mercia;mercia_axe8.jpg;25;1862;1674;8;25;581;2;1
27/04/2011;Mercia;mercia_axe8.jpg;26;1748;1732;8;26;582;2;1
27/04/2011;Mercia;mercia_axe8.jpg;27;1658;1784;8;27;583;2;1
27/04/2011;Mercia;mercia_axe8.jpg;28;1534;1850;8;28;584;2;1
27/04/2011;Mercia;mercia_axe8.jpg;29;1414;1918;8;29;585;2;1
27/04/2011;Mercia;mercia_axe8.jpg;30;1312;1972;8;30;586;2;1
27/04/2011;Mercia;mercia_axe8.jpg;31;1226;2022;8;31;587;2;1
27/04/2011;Mercia;mercia_axe8.jpg;32;1134;2074;8;32;588;2;1
27/04/2011;Mercia;mercia_axe8.jpg;33;1056;2136;8;33;589;2;1
27/04/2011;Mercia;mercia_axe8.jpg;34;982;2214;8;34;590;2;1
27/04/2011;Mercia;mercia_axe8.jpg;35;926;2312;8;35;591;2;1
27/04/2011;Mercia;mercia_axe8.jpg;36;892;2366;8;36;592;2;1
27/04/2011;Mercia;mercia_axe8.jpg;37;2364;1398;8;37;593;3;2
27/04/2011;Mercia;mercia_axe8.jpg;38;2310;1444;8;38;594;3;2
27/04/2011;Mercia;mercia_axe8.jpg;39;2248;1490;8;39;595;3;2
27/04/2011;Mercia;mercia_axe8.jpg;40;2160;1548;8;40;596;3;2
27/04/2011;Mercia;mercia_axe8.jpg;41;2090;1600;8;41;597;3;2
27/04/2011;Mercia;mercia_axe8.jpg;42;2014;1654;8;42;598;3;2
27/04/2011;Mercia;mercia_axe8.jpg;43;1924;1720;8;43;599;3;2
27/04/2011;Mercia;mercia_axe8.jpg;44;1838;1776;8;44;600;3;2
27/04/2011;Mercia;mercia_axe8.jpg;45;1738;1854;8;45;601;3;2
27/04/2011;Mercia;mercia_axe8.jpg;46;1650;1918;8;46;602;3;2
27/04/2011;Mercia;mercia_axe8.jpg;47;1564;1986;8;47;603;3;2
27/04/2011;Mercia;mercia_axe8.jpg;48;1486;2052;8;48;604;3;2
27/04/2011;Mercia;mercia_axe8.jpg;49;1426;2104;8;49;605;3;2
27/04/2011;Mercia;mercia_axe8.jpg;50;1370;2158;8;50;606;3;2
27/04/2011;Mercia;mercia_axe8.jpg;51;1310;2238;8;51;607;3;2
27/04/2011;Mercia;mercia_axe8.jpg;52;2945;1102;8;52;608;4;3
27/04/2011;Mercia;mercia_axe8.jpg;53;2821;1136;8;53;609;4;3
27/04/2011;Mercia;mercia_axe8.jpg;54;2699;1152;8;54;610;4;3
27/04/2011;Mercia;mercia_axe8.jpg;55;2569;1164;8;55;611;4;3
27/04/2011;Mercia;mercia_axe8.jpg;56;2491;1182;8;56;612;4;3
27/04/2011;Mercia;mercia_axe8.jpg;57;2379;1180;8;57;613;4;3
27/04/2011;Mercia;mercia_axe8.jpg;58;2285;1178;8;58;614;4;3
27/04/2011;Mercia;mercia_axe8.jpg;59;2201;1170;8;59;615;4;3
27/04/2011;Mercia;mercia_axe8.jpg;60;2151;1206;8;60;616;4;3
27/04/2011;Mercia;mercia_axe8.jpg;61;2147;1284;8;61;617;4;3
27/04/2011;Mercia;mercia_axe8.jpg;62;2145;1366;8;62;618;4;3
27/04/2011;Mercia;mercia_axe9.jpg;0;3518;1133;9;0;619;0;-999
27/04/2011;Mercia;mercia_axe9.jpg;1;3422;1187;9;1;620;0;-999
27/04/2011;Mercia;mercia_axe9.jpg;2;3326;1241;9;2;621;0;-999
27/04/2011;Mercia;mercia_axe9.jpg;3;3214;1297;9;3;622;0;-999
27/04/2011;Mercia;mercia_axe9.jpg;4;3112;1339;9;4;623;0;-999
27/04/2011;Mercia;mercia_axe9.jpg;5;2998;1389;9;5;624;0;-999
27/04/2011;Mercia;mercia_axe9.jpg;6;2850;1435;9;6;625;0;-999
27/04/2011;Mercia;mercia_axe9.jpg;7;2684;1493;9;7;626;0;-999
27/04/2011;Mercia;mercia_axe9.jpg;8;2544;1533;9;8;627;0;-999
27/04/2011;Mercia;mercia_axe9.jpg;9;2430;1573;9;9;628;0;-999
27/04/2011;Mercia;mercia_axe9.jpg;10;2308;1615;9;10;629;0;-999
27/04/2011;Mercia;mercia_axe9.jpg;11;2146;1681;9;11;630;0;-999
27/04/2011;Mercia;mercia_axe9.jpg;12;2002;1729;9;12;631;0;-999
27/04/2011;Mercia;mercia_axe9.jpg;13;1944;1755;9;13;632;0;-999
27/04/2011;Mercia;mercia_axe9.jpg;14;1836;1785;9;14;633;0;-999
27/04/2011;Mercia;mercia_axe9.jpg;15;1851;1778;9;15;634;1;1
27/04/2011;Mercia;mercia_axe9.jpg;16;1787;1798;9;16;635;1;1
27/04/2011;Mercia;mercia_axe9.jpg;17;1687;1828;9;17;636;1;1
27/04/2011;Mercia;mercia_axe9.jpg;18;1609;1850;9;18;637;1;1
27/04/2011;Mercia;mercia_axe9.jpg;19;1527;1878;9;19;638;1;1
27/04/2011;Mercia;mercia_axe9.jpg;20;1457;1898;9;20;639;1;1
27/04/2011;Mercia;mercia_axe9.jpg;21;1367;1928;9;21;640;1;1
27/04/2011;Mercia;mercia_axe9.jpg;22;1293;1954;9;22;641;1;1
27/04/2011;Mercia;mercia_axe9.jpg;23;1189;1982;9;23;642;1;1
27/04/2011;Mercia;mercia_axe9.jpg;24;1131;1990;9;24;643;1;1
27/04/2011;Mercia;mercia_axe9.jpg;25;1051;2004;9;25;644;1;1
27/04/2011;Mercia;mercia_axe9.jpg;26;995;2016;9;26;645;1;1
27/04/2011;Mercia;mercia_axe9.jpg;27;917;2016;9;27;646;1;1
27/04/2011;Mercia;mercia_axe9.jpg;28;889;2012;9;28;647;1;1
27/04/2011;Mercia;mercia_axe9.jpg;29;1967;1732;9;29;648;2;2
27/04/2011;Mercia;mercia_axe9.jpg;30;1875;1778;9;30;649;2;2
27/04/2011;Mercia;mercia_axe9.jpg;31;1781;1826;9;31;650;2;2
27/04/2011;Mercia;mercia_axe9.jpg;32;1699;1860;9;32;651;2;2
27/04/2011;Mercia;mercia_axe9.jpg;33;1605;1896;9;33;652;2;2
27/04/2011;Mercia;mercia_axe9.jpg;34;1511;1938;9;34;653;2;2
27/04/2011;Mercia;mercia_axe9.jpg;35;1427;1982;9;35;654;2;2
27/04/2011;Mercia;mercia_axe9.jpg;36;1335;2022;9;36;655;2;2
27/04/2011;Mercia;mercia_axe9.jpg;37;1241;2066;9;37;656;2;2
27/04/2011;Mercia;mercia_axe9.jpg;38;1179;2098;9;38;657;2;2
27/04/2011;Mercia;mercia_axe9.jpg;39;1109;2140;9;39;658;2;2
27/04/2011;Mercia;mercia_axe9.jpg;40;1037;2182;9;40;659;2;2
