"inerv","phiS","s","x","y","xprot","yprot","xrot","yrot","xr","yr","hins","side"
1,0,7.32341120170747,2.97643364744571,4.17770475286569,2.33988767197656,4.56478914543658,2.33988767197656,4.56478914543658,2.28253104648997,-1.3256446431322,5.94465192241633,1
1,0,7.93369546851642,3.30551455495346,3.66374693102774,2.73994625974209,4.10392038681913,2.73994625974209,4.10392038681913,2.6825896342555,-1.78651340174966,5.94465192241633,1
1,0,8.54397973532538,3.63459546246122,3.14978910918978,3.14000484750762,3.64305162820167,3.14000484750762,3.64305162820167,3.08264822202103,-2.24738216036711,5.94465192241633,1
1,0,9.15426400213433,3.96367636996898,2.63583128735182,3.54006343527315,3.18218286958422,3.54006343527315,3.18218286958422,3.48270680978656,-2.70825091898457,5.94465192241633,1
1,0,9.76454826894329,4.29275727747673,2.12187346551387,3.94012202303868,2.72131411096676,3.94012202303868,2.72131411096676,3.88276539755209,-3.16911967760202,5.94465192241633,1
1,0,10.3748325357522,4.62183818498449,1.60791564367591,4.34018061080421,2.26044535234931,4.34018061080421,2.26044535234931,4.28282398531762,-3.62998843621948,5.94465192241633,1
1,0,10.9851168025612,4.95091909249224,1.09395782183796,4.74023919856974,1.79957659373185,4.74023919856974,1.79957659373185,4.68288257308315,-4.09085719483693,5.94465192241633,1
1,0,11.5954010693702,5.28,0.58,5.14029778633527,1.3387078351144,5.14029778633527,1.3387078351144,5.08294116084868,-4.55172595345439,5.94465192241633,1
2,0,0,0.83,7.24,-0.227491200343305,7.28386900992641,-0.227491200343305,7.28386900992641,0,0,7.35091293217108,-1
2,0,0.618510918665006,0.784989081119455,7.85687095383829,-0.361383140466651,7.88771394439042,-0.361383140466651,7.88771394439042,0.133891940123346,0.603844934464003,7.35091293217108,-1
2,0,1.23702183733001,0.73997816223891,8.47374190767658,-0.495275080589997,8.49155887885442,-0.495275080589997,8.49155887885442,0.267783880246693,1.20768986892801,7.35091293217108,-1
2,0,1.85553275599502,0.694967243358365,9.09061286151486,-0.629167020713344,9.09540381331842,-0.629167020713344,9.09540381331842,0.401675820370039,1.81153480339201,7.35091293217108,-1
2,0,2.47404367466002,0.64995632447782,9.70748381535315,-0.76305896083669,9.69924874778243,-0.76305896083669,9.69924874778243,0.535567760493385,2.41537973785601,7.35091293217108,-1
2,0,3.09255459332503,0.604945405597275,10.3243547691914,-0.896950900960036,10.3030936822464,-0.896950900960036,10.3030936822464,0.669459700616731,3.01922467232002,7.35091293217108,-1
2,0,3.71106551199004,0.559934486716731,10.9412257230297,-1.03084284108338,10.9069386167104,-1.03084284108338,10.9069386167104,0.803351640740078,3.62306960678402,7.35091293217108,-1
2,0,4.32957643065504,0.514923567836186,11.558096676868,-1.16473478120673,11.5107835511744,-1.16473478120673,11.5107835511744,0.937243580863424,4.22691454124802,7.35091293217108,-1
2,0,4.94808734932005,0.469912648955641,12.1749676307063,-1.29862672133007,12.1146284856384,-1.29862672133007,12.1146284856384,1.07113552098677,4.83075947571202,7.35091293217108,-1
2,0,5.56659826798506,0.424901730075096,12.7918385845446,-1.43251866145342,12.7184734201024,-1.43251866145342,12.7184734201024,1.20502746111012,5.43460441017603,7.35091293217108,-1
2,0,6.18510918665006,0.379890811194551,13.4087095383829,-1.56641060157677,13.3223183545664,-1.56641060157677,13.3223183545664,1.33891940123346,6.03844934464003,7.35091293217108,-1
2,0,6.80362010531507,0.334879892314006,14.0255804922212,-1.70030254170011,13.9261632890304,-1.70030254170011,13.9261632890304,1.47281134135681,6.64229427910403,7.35091293217108,-1
2,0,7.42213102398007,0.289868973433461,14.6424514460595,-1.83419448182346,14.5300082234945,-1.83419448182346,14.5300082234945,1.60670328148016,7.24613921356804,7.35091293217108,-1
2,0,8.04064194264508,0.244858054552916,15.2593223998977,-1.96808642194681,15.1338531579585,-1.96808642194681,15.1338531579585,1.7405952216035,7.84998414803204,7.35091293217108,-1
2,0,8.65915286131009,0.0936958628765654,15.3535529031738,-2.13130392119676,15.2051934963277,-2.13130392119676,15.2051934963277,1.90381272085345,7.92132448640134,7.35091293217108,-1
2,0,9.27766377997509,-0.188401271204075,14.8031194708213,-2.33069376481984,14.6197027220471,-2.33069376481984,14.6197027220471,2.10320256447654,7.33583371212065,7.35091293217108,-1
2,0,9.8961746986401,-0.231213495446498,14.1863768455744,-2.28371729948445,14.0032632975732,-2.28371729948445,14.0032632975732,2.05622609914115,6.71939428764678,7.35091293217108,-1
2,0,10.5146856173051,-0.272661891344156,13.5692562844315,-2.23533664465972,13.3866474781633,-2.23533664465972,13.3866474781633,2.00784544431642,6.10277846823687,7.35091293217108,-1
2,0,11.1331965359701,-0.338687329598514,12.954386083459,-2.21159979383526,12.7686982209798,-2.21159979383526,12.7686982209798,1.98410859349196,5.48482921105342,7.35091293217108,-1
2,0,11.7517074546351,-0.41,12.34,-2.19316453751703,12.1504621027917,-2.19316453751703,12.1504621027917,1.96567333717373,4.86659309286531,7.35091293217108,-1
38,0,0,-1.26,17.46,-0.969350474383721,17.4785456963047,-0.969350474383721,17.4785456963047,0,0,17.5096982126869,1
38,0,0.882323187852661,-1.11947180012998,18.3310602923241,-0.814350236263101,18.3471475233838,-0.814350236263101,18.3471475233838,0.15500023812062,0.868601827079032,17.5096982126869,1
38,0,1.76464637570532,-0.978943600259953,19.2021205846482,-0.659349998142481,19.2157493504628,-0.659349998142481,19.2157493504628,0.31000047624124,1.73720365415806,17.5096982126869,1
38,0,2.64696956355798,-0.838415400389929,20.0731808769723,-0.504349760021861,20.0843511775418,-0.504349760021861,20.0843511775418,0.46500071436186,2.6058054812371,17.5096982126869,1
38,0,3.52929275141064,-0.697887200519905,20.9442411692965,-0.349349521901241,20.9529530046208,-0.349349521901241,20.9529530046208,0.62000095248248,3.47440730831613,17.5096982126869,1
38,0,4.4116159392633,-0.557359000649882,21.8153014616206,-0.194349283780621,21.8215548316999,-0.194349283780621,21.8215548316999,0.7750011906031,4.34300913539516,17.5096982126869,1
38,0,5.29393912711596,-0.416830800779858,22.6863617539447,-0.0393490456600008,22.6901566587789,-0.0393490456600008,22.6901566587789,0.930001428723721,5.21161096247419,17.5096982126869,1
38,0,6.17626231496863,-0.276302600909834,23.5574220462688,0.115651192460619,23.5587584858579,0.115651192460619,23.5587584858579,1.08500166684434,6.08021278955323,17.5096982126869,1
38,0,7.05858550282129,-0.135774401039811,24.4284823385929,0.270651430581239,24.427360312937,0.270651430581239,24.427360312937,1.24000190496496,6.94881461663226,17.5096982126869,1
38,0,7.94090869067395,0.00475379883021297,25.299542630917,0.42565166870186,25.295962140016,0.42565166870186,25.295962140016,1.39500214308558,7.81741644371129,17.5096982126869,1
38,0,8.82323187852661,0.158340218457137,26.1683475752325,0.593670798012395,26.1620916867621,0.593670798012395,26.1620916867621,1.56302127239612,8.68354599045736,17.5096982126869,1
38,0,9.70555506637927,0.318127545349859,27.0360815309971,0.767872158781359,27.0270472311276,0.767872158781359,27.0270472311276,1.73722263316508,9.54850153482292,17.5096982126869,1
38,0,10.5878782542319,0.477914872242582,27.9038154867618,0.942073519550323,27.8920027754932,0.942073519550323,27.8920027754932,1.91142399393404,10.4134570791885,17.5096982126869,1
38,0,11.4702014420846,0.637702199135304,28.7715494425264,1.11627488031929,28.7569583198588,1.11627488031929,28.7569583198588,2.08562535470301,11.278412623554,17.5096982126869,1
38,0,12.3525246299373,0.88019475621617,29.5943950322048,1.37242323497586,29.5756557762488,1.37242323497586,29.5756557762488,2.34177370935958,12.097110079944,17.5096982126869,1
38,0,13.2348478177899,1.52071964251015,30.201208082378,2.02295478371701,30.1717286844697,2.02295478371701,30.1717286844697,2.99230525810073,12.6931829881649,17.5096982126869,1
38,0,14.1171710056426,2.16124452880414,30.8080211325513,2.67348633245816,30.7678015926906,2.67348633245816,30.7678015926906,3.64283680684188,13.2892558963858,17.5096982126869,1
38,0,14.9994941934952,2.80176941509812,31.4148341827245,3.32401788119931,31.3638745009115,3.32401788119931,31.3638745009115,4.29336835558303,13.8853288046067,17.5096982126869,1
38,0,15.8818173813479,3.44882006586704,32.0146354887927,3.98095763963778,31.9528280688643,3.98095763963778,31.9528280688643,4.9503081140215,14.4742823725596,17.5096982126869,1
38,0,16.7641405692006,4.1,32.61,4.64195229674721,32.5372767587382,4.64195229674721,32.5372767587382,5.61130277113093,15.0587310624335,17.5096982126869,1
39,0,0,-2.45,28.55,-1.97468581811433,28.5868084248616,-1.97468581811433,28.5868084248616,0,0,28.6377595184619,-1
39,0,1.200833285646,-2.52188484273481,29.748679752603,-2.02661874913333,29.7865182025125,-2.02661874913333,29.7865182025125,0.0519329310190058,1.19970977765089,28.6377595184619,-1
39,0,2.40166657129201,-2.59376968546962,30.947359505206,-2.07855168015234,30.9862279801634,-2.07855168015234,30.9862279801634,0.103865862038012,2.39941955530178,28.6377595184619,-1
39,0,3.60249985693801,-2.66565452820444,32.146039257809,-2.13048461117135,32.1859377578143,-2.13048461117135,32.1859377578143,0.155798793057017,3.59912933295268,28.6377595184619,-1
39,0,4.80333314258402,-2.73753937093925,33.344719010412,-2.18241754219035,33.3856475354652,-2.18241754219035,33.3856475354652,0.207731724076023,4.79883911060357,28.6377595184619,-1
39,0,6.00416642823002,-2.80942421367406,34.543398763015,-2.23435047320936,34.5853573131161,-2.23435047320936,34.5853573131161,0.259664655095029,5.99854888825446,28.6377595184619,-1
39,0,7.20499971387603,-2.88130905640887,35.7420785156179,-2.28628340422836,35.785067090767,-2.28628340422836,35.785067090767,0.311597586114035,7.19825866590535,28.6377595184619,-1
39,0,8.40583299952203,-2.95319389914368,36.9407582682209,-2.33821633524737,36.9847768684178,-2.33821633524737,36.9847768684178,0.36353051713304,8.39796844355625,28.6377595184619,-1
39,0,9.60666628516804,-3.0250787418785,38.1394380208239,-2.39014926626637,38.1844866460687,-2.39014926626637,38.1844866460687,0.415463448152046,9.59767822120714,28.6377595184619,-1
39,0,10.807499570814,-3.09696358461331,39.3381177734269,-2.44208219728538,39.3841964237196,-2.44208219728538,39.3841964237196,0.467396379171052,10.797387998858,28.6377595184619,-1
39,0,12.00833285646,-3.16884842734812,40.5367975260299,-2.49401512830439,40.5839062013705,-2.49401512830439,40.5839062013705,0.519329310190058,11.9970977765089,28.6377595184619,-1
39,0,13.209166142106,-3.24073327008293,41.7354772786329,-2.54594805932339,41.7836159790214,-2.54594805932339,41.7836159790214,0.571262241209063,13.1968075541598,28.6377595184619,-1
39,0,14.4099994277521,-3.57118687054282,42.885501847373,-2.85722341982534,42.9389790131831,-2.85722341982534,42.9389790131831,0.882537601711011,14.3521705883215,28.6377595184619,-1
39,0,15.6108327133981,-3.93990554695291,44.0283260322684,-3.20687835042147,44.0877792610178,-3.20687835042147,44.0877792610178,1.23219253230715,15.5009708361562,28.6377595184619,-1
39,0,16.8116659990441,-4.308624223363,45.1711502171638,-3.55653328101761,45.2365795088526,-3.55653328101761,45.2365795088526,1.58184746290328,16.649771083991,28.6377595184619,-1
39,0,18.0124992846901,-4.67734289977309,46.3139744020591,-3.90618821161374,46.3853797566873,-3.90618821161374,46.3853797566873,1.93150239349942,17.7985713318257,28.6377595184619,-1
39,0,19.2133325703361,-5.04606157618319,47.4567985869545,-4.25584314220988,47.5341800045221,-4.25584314220988,47.5341800045221,2.28115732409555,18.9473715796605,28.6377595184619,-1
39,0,20.4141658559821,-5.60895528501911,48.5167041669289,-4.80102571598992,48.6033035367458,-4.80102571598992,48.6033035367458,2.82633989787559,20.0164951118842,28.6377595184619,-1
39,0,21.6149991416281,-6.17947764250956,49.5733520834644,-5.35389007909921,49.6692967712079,-5.35389007909921,49.6692967712079,3.37920426098488,21.0824883463463,28.6377595184619,-1
39,0,22.8158324272741,-6.75,50.63,-5.90675444220849,50.7352900056701,-5.90675444220849,50.7352900056701,3.93206862409416,22.1484815808085,28.6377595184619,-1
40,0,0,-2.65,43.43,-1.92710543827823,43.468076385202,-1.92710543827823,43.468076385202,0,0,43.5455507921247,-1
40,0,0.985377582390273,-2.7570627268717,44.4095440533187,-2.01785705922182,44.4492660320968,-2.01785705922182,44.4492660320968,0.0907516209435848,0.981189646894733,43.5455507921247,-1
40,0,1.97075516478055,-2.86412545374341,45.3890881066375,-2.1086086801654,45.4304556789915,-2.1086086801654,45.4304556789915,0.18150324188717,1.96237929378947,43.5455507921247,-1
40,0,2.95613274717082,-2.97118818061511,46.3686321599562,-2.19936030110899,46.4116453258862,-2.19936030110899,46.4116453258862,0.272254862830754,2.9435689406842,43.5455507921247,-1
40,0,3.94151032956109,-3.07825090748682,47.3481762132749,-2.29011192205257,47.392834972781,-2.29011192205257,47.392834972781,0.363006483774339,3.92475858757893,43.5455507921247,-1
40,0,4.92688791195136,-3.18531363435852,48.3277202665937,-2.38086354299616,48.3740246196757,-2.38086354299616,48.3740246196757,0.453758104717924,4.90594823447366,43.5455507921247,-1
40,0,5.91226549434164,-3.29237636123023,49.3072643199124,-2.47161516393974,49.3552142665704,-2.47161516393974,49.3552142665704,0.544509725661509,5.8871378813684,43.5455507921247,-1
40,0,6.89764307673191,-3.39943908810193,50.2868083732311,-2.56236678488333,50.3364039134652,-2.56236678488333,50.3364039134652,0.635261346605094,6.86832752826313,43.5455507921247,-1
40,0,7.88302065912218,-3.50650181497364,51.2663524265499,-2.65311840582691,51.3175935603599,-2.65311840582691,51.3175935603599,0.726012967548679,7.84951717515786,43.5455507921247,-1
40,0,8.86839824151246,-3.61356454184534,52.2458964798686,-2.7438700267705,52.2987832072546,-2.7438700267705,52.2987832072546,0.816764588492263,8.8307068220526,43.5455507921247,-1
40,0,9.85377582390273,-3.72062726871705,53.2254405331873,-2.83462164771408,53.2799728541494,-2.83462164771408,53.2799728541494,0.907516209435848,9.81189646894733,43.5455507921247,-1
40,0,10.839153406293,-3.82768999558875,54.2049845865061,-2.92537326865767,54.2611625010441,-2.92537326865767,54.2611625010441,0.998267830379433,10.7930861158421,43.5455507921247,-1
40,0,11.8245309886833,-3.93475272246046,55.1845286398248,-3.01612488960125,55.2423521479388,-3.01612488960125,55.2423521479388,1.08901945132302,11.7742757627368,43.5455507921247,-1
40,0,12.8099085710735,-4.08373906276363,56.157592501315,-3.14890213023537,56.2177599664972,-3.14890213023537,56.2177599664972,1.22179669195714,12.7496835812952,43.5455507921247,-1
40,0,13.7952861534638,-4.27742569104193,57.1237469764915,-3.32648842115738,57.1870030160745,-3.32648842115738,57.1870030160745,1.39938298287915,13.7189266308724,43.5455507921247,-1
40,0,14.7806637358541,-4.47111231932022,58.0899014516679,-3.50407471207939,58.1562460656518,-3.50407471207939,58.1562460656518,1.57696927380116,14.6881696804497,43.5455507921247,-1
40,0,15.7660413182444,-4.66479894759852,59.0560559268444,-3.6816610030014,59.125489115229,-3.6816610030014,59.125489115229,1.75455556472317,15.657412730027,43.5455507921247,-1
40,0,16.7514189006346,-4.90695381341339,59.9960428771765,-3.90814416236327,60.0693746084738,-3.90814416236327,60.0693746084738,1.98103872408504,16.6012982232718,43.5455507921247,-1
40,0,17.7367964830249,-5.6084769067067,60.6880214385882,-4.59805799150175,60.7729283649422,-4.59805799150175,60.7729283649422,2.67095255322352,17.3048519797402,43.5455507921247,-1
40,0,18.7221740654152,-6.31,61.38,-5.28797182064022,61.4764821214106,-5.28797182064022,61.4764821214106,3.36086638236199,18.0084057362086,43.5455507921247,-1
41,0,0,-2.14,55.56,-1.21537398800783,55.5879129493928,-1.21537398800783,55.5879129493928,0,0,55.6869888907724,-1
41,0,0.786176976403626,-2.10210526315789,56.3452631578947,-1.16442038179694,56.3724369886939,-1.16442038179694,56.3724369886939,-0.050953606210893,0.784524039301061,55.6869888907724,-1
41,0,1.57235395280725,-2.06421052631579,57.1305263157895,-1.11346677558604,57.1569610279949,-1.11346677558604,57.1569610279949,-0.101907212421786,1.56904807860212,55.6869888907724,-1
41,0,2.35853092921088,-2.02631578947368,57.9157894736842,-1.06251316937515,57.941485067296,-1.06251316937515,57.941485067296,-0.152860818632679,2.35357211790318,55.6869888907724,-1
41,0,3.1447079056145,-1.98842105263158,58.701052631579,-1.01155956316426,58.7260091065971,-1.01155956316426,58.7260091065971,-0.203814424843572,3.13809615720424,55.6869888907724,-1
41,0,3.93088488201813,-1.95052631578947,59.4863157894737,-0.960605956953364,59.5105331458981,-0.960605956953364,59.5105331458981,-0.254768031054465,3.9226201965053,55.6869888907724,-1
41,0,4.71706185842176,-1.91263157894737,60.2715789473684,-0.909652350742471,60.2950571851992,-0.909652350742471,60.2950571851992,-0.305721637265358,4.70714423580637,55.6869888907724,-1
41,0,5.50323883482538,-1.87473684210526,61.0568421052632,-0.858698744531578,61.0795812245003,-0.858698744531578,61.0795812245003,-0.356675243476251,5.49166827510743,55.6869888907724,-1
41,0,6.28941581122901,-1.83684210526316,61.8421052631579,-0.807745138320685,61.8641052638013,-0.807745138320685,61.8641052638013,-0.407628849687144,6.27619231440849,55.6869888907724,-1
41,0,7.07559278763263,-1.79894736842105,62.6273684210526,-0.756791532109792,62.6486293031024,-0.756791532109792,62.6486293031024,-0.458582455898037,7.06071635370955,55.6869888907724,-1
41,0,7.86176976403626,-1.76105263157895,63.4126315789474,-0.705837925898899,63.4331533424034,-0.705837925898899,63.4331533424034,-0.50953606210893,7.84524039301061,55.6869888907724,-1
41,0,8.64794674043988,-1.72315789473684,64.1978947368421,-0.654884319688006,64.2176773817045,-0.654884319688006,64.2176773817045,-0.560489668319823,8.62976443231167,55.6869888907724,-1
41,0,9.43412371684351,-1.68526315789474,64.9831578947368,-0.603930713477113,65.0022014210056,-0.603930713477113,65.0022014210056,-0.611443274530717,9.41428847161273,55.6869888907724,-1
41,0,10.2203006932471,-1.64736842105263,65.7684210526316,-0.55297710726622,65.7867254603066,-0.55297710726622,65.7867254603066,-0.66239688074161,10.1988125109138,55.6869888907724,-1
41,0,11.0064776696508,-1.60947368421053,66.5536842105263,-0.502023501055327,66.5712494996077,-0.502023501055327,66.5712494996077,-0.713350486952503,10.9833365502149,55.6869888907724,-1
41,0,11.7926546460544,-1.57157894736842,67.3389473684211,-0.451069894844434,67.3557735389087,-0.451069894844434,67.3557735389087,-0.764304093163396,11.7678605895159,55.6869888907724,-1
41,0,12.578831622458,-1.53368421052632,68.1242105263158,-0.400116288633541,68.1402975782098,-0.400116288633541,68.1402975782098,-0.815257699374289,12.552384628817,55.6869888907724,-1
41,0,13.3650085988616,-1.49578947368421,68.9094736842105,-0.349162682422648,68.9248216175109,-0.349162682422648,68.9248216175109,-0.866211305585182,13.336908668118,55.6869888907724,-1
41,0,14.1511855752653,-1.45789473684211,69.6947368421053,-0.298209076211755,69.7093456568119,-0.298209076211755,69.7093456568119,-0.917164911796075,14.1214327074191,55.6869888907724,-1
41,0,14.9373625516689,-1.42,70.48,-0.247255470000862,70.493869696113,-0.247255470000862,70.493869696113,-0.968118518006968,14.9059567467202,55.6869888907724,-1
427,0,0,0.0400000000000027,5.06,-0.083766984237009,5.05946470413144,-0.083766984237009,5.05946470413144,0,0,3.95918660287081,-1
427,0,0.644909114095626,-0.543726110391394,5.33417438518384,-0.674024108563824,5.31928058629618,-0.674024108563824,5.31928058629618,0.590257124326815,0.259815882164745,3.95918660287081,-1
427,0,1.28981822819125,-1.05694965089667,5.01872675123993,-1.17937906384023,4.99137514037136,-1.17937906384023,4.99137514037136,1.09561207960322,-0.0680895637600741,3.95918660287081,-1
427,0,1.93472734228688,-1.55957612430403,4.6146544883046,-1.6719725838436,4.57513075362927,-1.6719725838436,4.57513075362927,1.58820559960659,-0.484333950502166,3.95918660287081,-1
427,0,2.5796364563825,-2.0622025977114,4.21058222536927,-2.16456610384696,4.15888636688718,-2.16456610384696,4.15888636688718,2.08079911960995,-0.900578337244259,3.95918660287081,-1
427,0,3.22454557047813,-2.56482907111876,3.80650996243394,-2.65715962385032,3.74264198014509,-2.65715962385032,3.74264198014509,2.57339263961331,-1.31682272398635,3.95918660287081,-1
427,0,3.86945468457376,-3.06745554452613,3.4024376994986,-3.14975314385369,3.326397593403,-3.14975314385369,3.326397593403,3.06598615961668,-1.73306711072844,3.95918660287081,-1
427,0,4.51436379866938,-3.57008201793349,2.99836543656327,-3.64234666385705,2.9101532066609,-3.64234666385705,2.9101532066609,3.55857967962004,-2.14931149747054,3.95918660287081,-1
427,0,5.15927291276501,-4.0152640642332,2.53385007427494,-4.07603465216129,2.43488874875344,-4.07603465216129,2.43488874875344,3.99226766792428,-2.624575955378,3.95918660287081,-1
427,0,5.80418202686063,-4.44436757989793,2.05241686157793,-4.49323515083978,1.94310474195165,-4.49323515083978,1.94310474195165,4.40946816660277,-3.11635996217979,3.95918660287081,-1
427,0,6.44909114095626,-4.87347109556267,1.57098364888091,-4.91043564951828,1.45132073514986,-4.91043564951828,1.45132073514986,4.82666866528127,-3.60814396898158,3.95918660287081,-1
427,0,7.09400025505189,-5.3025746112274,1.08955043618389,-5.32763614819678,0.959536728348077,-5.32763614819678,0.959536728348077,5.24386916395977,-4.09992797578336,3.95918660287081,-1
427,0,7.73890936914751,-4.87217434935888,0.643072879722134,-4.886444900911,0.523719246873348,-4.886444900911,0.523719246873348,4.80267791667399,-4.53574545725809,3.95918660287081,-1
427,0,8.38381848324314,-4.40539326835843,0.198074915835041,-4.40891990423335,0.0902706997635261,-4.40891990423335,0.0902706997635261,4.32515291999634,-4.96919400436791,3.95918660287081,-1
427,0,9.02872759733877,-3.93861218735798,-0.246923048052053,-3.9313949075557,-0.343177847346297,-3.9313949075557,-0.343177847346297,3.84762792331869,-5.40264255147774,3.95918660287081,-1
427,0,9.67363671143439,-3.39722331453071,-0.589462438953589,-3.3817903184065,-0.672373748788751,-3.3817903184065,-0.672373748788751,3.29802333416949,-5.73183845292019,3.95918660287081,-1
427,0,10.31854582553,-2.83041748589804,-0.897096829215191,-2.80763006594837,-0.966053455171109,-2.80763006594837,-0.966053455171109,2.72386308171136,-6.02551815930255,3.95918660287081,-1
427,0,10.9634549396256,-2.26361165726536,-1.20473121947679,-2.23346981349025,-1.25973316155347,-2.23346981349025,-1.25973316155347,2.14970282925324,-6.31919786568491,3.95918660287081,-1
427,0,11.6083640537213,-1.69680582863268,-1.5123656097384,-1.65930956103212,-1.55341286793582,-1.65930956103212,-1.55341286793582,1.57554257679512,-6.61287757206726,3.95918660287081,-1
427,0,12.2532731678169,-1.13,-1.82,-1.085149308574,-1.84709257431818,-1.085149308574,-1.84709257431818,1.00138232433699,-6.90655727844962,3.95918660287081,-1
428,0,0,0.16,6.72,-0.00440235245625062,6.72190305042351,-0.00440235245625062,6.72190305042351,0,0,5.2600956937799,1
428,0,0.649043427546869,0.309626044708464,7.35156109568805,0.129732520538459,7.35693470844418,0.129732520538459,7.35693470844418,0.134134872994709,0.63503165802067,5.2600956937799,1
428,0,1.29808685509374,0.459252089416928,7.9831221913761,0.263867393533168,7.99196636646485,0.263867393533168,7.99196636646485,0.268269745989418,1.27006331604134,5.2600956937799,1
428,0,1.94713028264061,0.608878134125392,8.61468328706415,0.398002266527877,8.62699802448552,0.398002266527877,8.62699802448552,0.402404618984127,1.90509497406201,5.2600956937799,1
428,0,2.59617371018748,0.758504178833856,9.2462443827522,0.532137139522586,9.26202968250619,0.532137139522586,9.26202968250619,0.536539491978837,2.54012663208268,5.2600956937799,1
428,0,3.24521713773435,0.908130223542319,9.87780547844024,0.666272012517295,9.89706134052686,0.666272012517295,9.89706134052686,0.670674364973546,3.17515829010335,5.2600956937799,1
428,0,3.89426056528122,1.04934622784308,10.5111274019309,0.79195629532738,10.5336476109561,0.79195629532738,10.5336476109561,0.796358647783631,3.81174456053264,5.2600956937799,1
428,0,4.54330399282809,1.16564373823549,11.1496665627647,0.892601937437853,11.174840113693,0.892601937437853,11.174840113693,0.897004289894104,4.4529370632695,5.2600956937799,1
428,0,5.19234742037496,1.2819412486279,11.7882057235985,0.993247579548326,11.8160326164299,0.993247579548326,11.8160326164299,0.997649932004577,5.09412956600636,5.2600956937799,1
428,0,5.84139084792182,1.39823875902031,12.4267448844322,1.0938932216588,12.4572251191667,1.0938932216588,12.4572251191667,1.09829557411505,5.73532206874322,5.2600956937799,1
428,0,6.49043427546869,1.51453626941272,13.065284045266,1.19453886376927,13.0984176219036,1.19453886376927,13.0984176219036,1.19894121622552,6.37651457148008,5.2600956937799,1
428,0,7.13947770301556,1.8259569171609,13.6168766146742,1.49237577355113,13.6574617683195,1.49237577355113,13.6574617683195,1.49677812600738,6.93555871789596,5.2600956937799,1
428,0,7.78852113056243,2.22298279568284,14.1303236154695,1.87672525280238,14.1804654476957,1.87672525280238,14.1804654476957,1.88112760525863,7.4585623972722,5.2600956937799,1
428,0,8.4375645581093,2.62000867420478,14.6437706162648,2.26107473205362,14.7034691270719,2.26107473205362,14.7034691270719,2.26547708450987,7.98156607664844,5.2600956937799,1
428,0,9.08660798565617,2.9665278580655,15.1866336909027,2.59421318066999,15.2546448128948,2.59421318066999,15.2546448128948,2.59861553312624,8.53274176247127,5.2600956937799,1
428,0,9.73565141320304,3.2172222864524,15.7853069527221,2.83019055943082,15.8592703561486,2.83019055943082,15.8592703561486,2.83459291188707,9.13736730572507,5.2600956937799,1
428,0,10.3846948407499,3.4679167148393,16.3839802145416,3.06616793819166,16.4638958994024,3.06616793819166,16.4638958994024,3.07057029064791,9.74199284897887,5.2600956937799,1
428,0,11.0337382682968,3.7186111432262,16.9826534763611,3.30214531695249,17.0685214426562,3.30214531695249,17.0685214426562,3.30654766940874,10.3466183922327,5.2600956937799,1
428,0,11.6827816958436,3.9693055716131,17.5813267381805,3.53812269571332,17.67314698591,3.53812269571332,17.67314698591,3.54252504816958,10.9512439354865,5.2600956937799,1
