"variety","variety_code","harvest","plant","rank","ranktop","relative_ranktop","Nflig","HS","inerv","x","y","hins","side"
"Tremie12",1,1,1,8,5.63333333333333,0.660793542516247,7,9.69078701694266,2,1.96567333717373,4.86659309286531,7.35091293217108,-1
"Tremie12",1,2,3,10,4,4,13,15.7555557657432,38,0,0,17.5096982126869,1
"Tremie12",1,2,3,10,4,4,13,15.7555557657432,38,0.15500023812062,0.868601827079032,17.5096982126869,1
"Tremie12",1,2,3,10,4,4,13,15.7555557657432,38,0.31000047624124,1.73720365415806,17.5096982126869,1
"Tremie12",1,2,3,10,4,4,13,15.7555557657432,38,0.46500071436186,2.6058054812371,17.5096982126869,1
"Tremie12",1,2,3,10,4,4,13,15.7555557657432,38,0.62000095248248,3.47440730831613,17.5096982126869,1
"Tremie12",1,2,3,10,4,4,13,15.7555557657432,38,0.7750011906031,4.34300913539516,17.5096982126869,1
"Tremie12",1,2,3,10,4,4,13,15.7555557657432,38,0.930001428723721,5.21161096247419,17.5096982126869,1
"Tremie12",1,2,3,10,4,4,13,15.7555557657432,38,1.08500166684434,6.08021278955323,17.5096982126869,1
"Tremie12",1,2,3,10,4,4,13,15.7555557657432,38,1.24000190496496,6.94881461663226,17.5096982126869,1
"Tremie12",1,2,3,10,4,4,13,15.7555557657432,38,1.39500214308558,7.81741644371129,17.5096982126869,1
"Tremie12",1,2,3,10,4,4,13,15.7555557657432,38,1.56302127239612,8.68354599045736,17.5096982126869,1
"Tremie12",1,2,3,10,4,4,13,15.7555557657432,38,1.73722263316508,9.54850153482292,17.5096982126869,1
"Tremie12",1,2,3,10,4,4,13,15.7555557657432,38,1.91142399393404,10.4134570791885,17.5096982126869,1
"Tremie12",1,2,3,10,4,4,13,15.7555557657432,38,2.08562535470301,11.278412623554,17.5096982126869,1
"Tremie12",1,2,3,10,4,4,13,15.7555557657432,38,2.34177370935958,12.097110079944,17.5096982126869,1
"Tremie12",1,2,3,10,4,4,13,15.7555557657432,38,2.99230525810073,12.6931829881649,17.5096982126869,1
"Tremie12",1,2,3,10,4,4,13,15.7555557657432,38,3.64283680684188,13.2892558963858,17.5096982126869,1
"Tremie12",1,2,3,10,4,4,13,15.7555557657432,38,4.29336835558303,13.8853288046067,17.5096982126869,1
"Tremie12",1,2,3,10,4,4,13,15.7555557657432,38,4.9503081140215,14.4742823725596,17.5096982126869,1
"Tremie12",1,2,3,10,4,4,13,15.7555557657432,38,5.61130277113093,15.0587310624335,17.5096982126869,1
"Tremie12",1,2,3,11,3,3,13,15.7555557657432,39,0,0,28.6377595184619,-1
"Tremie12",1,2,3,11,3,3,13,15.7555557657432,39,0.0519329310190058,1.19970977765089,28.6377595184619,-1
"Tremie12",1,2,3,11,3,3,13,15.7555557657432,39,0.103865862038012,2.39941955530178,28.6377595184619,-1
"Tremie12",1,2,3,11,3,3,13,15.7555557657432,39,0.155798793057017,3.59912933295268,28.6377595184619,-1
"Tremie12",1,2,3,11,3,3,13,15.7555557657432,39,0.207731724076023,4.79883911060357,28.6377595184619,-1
"Tremie12",1,2,3,11,3,3,13,15.7555557657432,39,0.259664655095029,5.99854888825446,28.6377595184619,-1
"Tremie12",1,2,3,11,3,3,13,15.7555557657432,39,0.311597586114035,7.19825866590535,28.6377595184619,-1
"Tremie12",1,2,3,11,3,3,13,15.7555557657432,39,0.36353051713304,8.39796844355625,28.6377595184619,-1
"Tremie12",1,2,3,11,3,3,13,15.7555557657432,39,0.415463448152046,9.59767822120714,28.6377595184619,-1
"Tremie12",1,2,3,11,3,3,13,15.7555557657432,39,0.467396379171052,10.797387998858,28.6377595184619,-1
"Tremie12",1,2,3,11,3,3,13,15.7555557657432,39,0.519329310190058,11.9970977765089,28.6377595184619,-1
"Tremie12",1,2,3,11,3,3,13,15.7555557657432,39,0.571262241209063,13.1968075541598,28.6377595184619,-1
"Tremie12",1,2,3,11,3,3,13,15.7555557657432,39,0.882537601711011,14.3521705883215,28.6377595184619,-1
"Tremie12",1,2,3,11,3,3,13,15.7555557657432,39,1.23219253230715,15.5009708361562,28.6377595184619,-1
"Tremie12",1,2,3,11,3,3,13,15.7555557657432,39,1.58184746290328,16.649771083991,28.6377595184619,-1
"Tremie12",1,2,3,11,3,3,13,15.7555557657432,39,1.93150239349942,17.7985713318257,28.6377595184619,-1
"Tremie12",1,2,3,11,3,3,13,15.7555557657432,39,2.28115732409555,18.9473715796605,28.6377595184619,-1
"Tremie12",1,2,3,11,3,3,13,15.7555557657432,39,2.82633989787559,20.0164951118842,28.6377595184619,-1
"Tremie12",1,2,3,11,3,3,13,15.7555557657432,39,3.37920426098488,21.0824883463463,28.6377595184619,-1
"Tremie12",1,2,3,11,3,3,13,15.7555557657432,39,3.93206862409416,22.1484815808085,28.6377595184619,-1
"Tremie12",1,2,3,12,2,2,13,15.7555557657432,40,0,0,43.5455507921247,-1
"Tremie12",1,2,3,12,2,2,13,15.7555557657432,40,0.0907516209435848,0.981189646894733,43.5455507921247,-1
"Tremie12",1,2,3,12,2,2,13,15.7555557657432,40,0.18150324188717,1.96237929378947,43.5455507921247,-1
"Tremie12",1,2,3,12,2,2,13,15.7555557657432,40,0.272254862830754,2.9435689406842,43.5455507921247,-1
"Tremie12",1,2,3,12,2,2,13,15.7555557657432,40,0.363006483774339,3.92475858757893,43.5455507921247,-1
"Tremie12",1,2,3,12,2,2,13,15.7555557657432,40,0.453758104717924,4.90594823447366,43.5455507921247,-1
"Tremie12",1,2,3,12,2,2,13,15.7555557657432,40,0.544509725661509,5.8871378813684,43.5455507921247,-1
"Tremie12",1,2,3,12,2,2,13,15.7555557657432,40,0.635261346605094,6.86832752826313,43.5455507921247,-1
"Tremie12",1,2,3,12,2,2,13,15.7555557657432,40,0.726012967548679,7.84951717515786,43.5455507921247,-1
"Tremie12",1,2,3,12,2,2,13,15.7555557657432,40,0.816764588492263,8.8307068220526,43.5455507921247,-1
"Tremie12",1,2,3,12,2,2,13,15.7555557657432,40,0.907516209435848,9.81189646894733,43.5455507921247,-1
"Tremie12",1,2,3,12,2,2,13,15.7555557657432,40,0.998267830379433,10.7930861158421,43.5455507921247,-1
"Tremie12",1,2,3,12,2,2,13,15.7555557657432,40,1.08901945132302,11.7742757627368,43.5455507921247,-1
"Tremie12",1,2,3,12,2,2,13,15.7555557657432,40,1.22179669195714,12.7496835812952,43.5455507921247,-1
"Tremie12",1,2,3,12,2,2,13,15.7555557657432,40,1.39938298287915,13.7189266308724,43.5455507921247,-1
"Tremie12",1,2,3,12,2,2,13,15.7555557657432,40,1.57696927380116,14.6881696804497,43.5455507921247,-1
"Tremie12",1,2,3,12,2,2,13,15.7555557657432,40,1.75455556472317,15.657412730027,43.5455507921247,-1
"Tremie12",1,2,3,12,2,2,13,15.7555557657432,40,1.98103872408504,16.6012982232718,43.5455507921247,-1
"Tremie12",1,2,3,12,2,2,13,15.7555557657432,40,2.67095255322352,17.3048519797402,43.5455507921247,-1
"Tremie12",1,2,3,12,2,2,13,15.7555557657432,40,3.36086638236199,18.0084057362086,43.5455507921247,-1
"Tremie12",1,2,3,13,1,1,13,15.7555557657432,41,0,0,55.6869888907724,-1
"Tremie12",1,2,3,13,1,1,13,15.7555557657432,41,-0.050953606210893,0.784524039301061,55.6869888907724,-1
"Tremie12",1,2,3,13,1,1,13,15.7555557657432,41,-0.101907212421786,1.56904807860212,55.6869888907724,-1
"Tremie12",1,2,3,13,1,1,13,15.7555557657432,41,-0.152860818632679,2.35357211790318,55.6869888907724,-1
"Tremie12",1,2,3,13,1,1,13,15.7555557657432,41,-0.203814424843572,3.13809615720424,55.6869888907724,-1
"Tremie12",1,2,3,13,1,1,13,15.7555557657432,41,-0.254768031054465,3.9226201965053,55.6869888907724,-1
"Tremie12",1,2,3,13,1,1,13,15.7555557657432,41,-0.305721637265358,4.70714423580637,55.6869888907724,-1
"Tremie12",1,2,3,13,1,1,13,15.7555557657432,41,-0.356675243476251,5.49166827510743,55.6869888907724,-1
"Tremie12",1,2,3,13,1,1,13,15.7555557657432,41,-0.407628849687144,6.27619231440849,55.6869888907724,-1
"Tremie12",1,2,3,13,1,1,13,15.7555557657432,41,-0.458582455898037,7.06071635370955,55.6869888907724,-1
"Tremie12",1,2,3,13,1,1,13,15.7555557657432,41,-0.50953606210893,7.84524039301061,55.6869888907724,-1
"Tremie12",1,2,3,13,1,1,13,15.7555557657432,41,-0.560489668319823,8.62976443231167,55.6869888907724,-1
"Tremie12",1,2,3,13,1,1,13,15.7555557657432,41,-0.611443274530717,9.41428847161273,55.6869888907724,-1
"Tremie12",1,2,3,13,1,1,13,15.7555557657432,41,-0.66239688074161,10.1988125109138,55.6869888907724,-1
"Tremie12",1,2,3,13,1,1,13,15.7555557657432,41,-0.713350486952503,10.9833365502149,55.6869888907724,-1
"Tremie12",1,2,3,13,1,1,13,15.7555557657432,41,-0.764304093163396,11.7678605895159,55.6869888907724,-1
"Tremie12",1,2,3,13,1,1,13,15.7555557657432,41,-0.815257699374289,12.552384628817,55.6869888907724,-1
"Tremie12",1,2,3,13,1,1,13,15.7555557657432,41,-0.866211305585182,13.336908668118,55.6869888907724,-1
"Tremie12",1,2,3,13,1,1,13,15.7555557657432,41,-0.917164911796075,14.1214327074191,55.6869888907724,-1
"Tremie12",1,2,3,13,1,1,13,15.7555557657432,41,-0.968118518006968,14.9059567467202,55.6869888907724,-1
"Tremie12",1,1,22,6,7.63333333333333,2.28610428779108,7,9.48751123392811,427,0,0,3.95918660287081,-1
"Tremie12",1,1,22,6,7.63333333333333,2.28610428779108,7,9.48751123392811,427,0.590257124326815,0.259815882164745,3.95918660287081,-1
"Tremie12",1,1,22,6,7.63333333333333,2.28610428779108,7,9.48751123392811,427,1.09561207960322,-0.0680895637600741,3.95918660287081,-1
"Tremie12",1,1,22,6,7.63333333333333,2.28610428779108,7,9.48751123392811,427,1.58820559960659,-0.484333950502166,3.95918660287081,-1
"Tremie12",1,1,22,6,7.63333333333333,2.28610428779108,7,9.48751123392811,427,2.08079911960995,-0.900578337244259,3.95918660287081,-1
"Tremie12",1,1,22,6,7.63333333333333,2.28610428779108,7,9.48751123392811,427,2.57339263961331,-1.31682272398635,3.95918660287081,-1
"Tremie12",1,1,22,6,7.63333333333333,2.28610428779108,7,9.48751123392811,427,3.06598615961668,-1.73306711072844,3.95918660287081,-1
"Tremie12",1,1,22,6,7.63333333333333,2.28610428779108,7,9.48751123392811,427,3.55857967962004,-2.14931149747054,3.95918660287081,-1
"Tremie12",1,1,22,6,7.63333333333333,2.28610428779108,7,9.48751123392811,427,3.99226766792428,-2.624575955378,3.95918660287081,-1
"Tremie12",1,1,22,6,7.63333333333333,2.28610428779108,7,9.48751123392811,427,4.40946816660277,-3.11635996217979,3.95918660287081,-1
"Tremie12",1,1,22,6,7.63333333333333,2.28610428779108,7,9.48751123392811,427,4.82666866528127,-3.60814396898158,3.95918660287081,-1
"Tremie12",1,1,22,6,7.63333333333333,2.28610428779108,7,9.48751123392811,427,5.24386916395977,-4.09992797578336,3.95918660287081,-1
"Tremie12",1,1,22,6,7.63333333333333,2.28610428779108,7,9.48751123392811,427,4.80267791667399,-4.53574545725809,3.95918660287081,-1
"Tremie12",1,1,22,6,7.63333333333333,2.28610428779108,7,9.48751123392811,427,4.32515291999634,-4.96919400436791,3.95918660287081,-1
"Tremie12",1,1,22,6,7.63333333333333,2.28610428779108,7,9.48751123392811,427,3.84762792331869,-5.40264255147774,3.95918660287081,-1
"Tremie12",1,1,22,6,7.63333333333333,2.28610428779108,7,9.48751123392811,427,3.29802333416949,-5.73183845292019,3.95918660287081,-1
"Tremie12",1,1,22,6,7.63333333333333,2.28610428779108,7,9.48751123392811,427,2.72386308171136,-6.02551815930255,3.95918660287081,-1
"Tremie12",1,1,22,6,7.63333333333333,2.28610428779108,7,9.48751123392811,427,2.14970282925324,-6.31919786568491,3.95918660287081,-1
"Tremie12",1,1,22,6,7.63333333333333,2.28610428779108,7,9.48751123392811,427,1.57554257679512,-6.61287757206726,3.95918660287081,-1
"Tremie12",1,1,22,6,7.63333333333333,2.28610428779108,7,9.48751123392811,427,1.00138232433699,-6.90655727844962,3.95918660287081,-1
"Tremie12",1,1,22,7,6.63333333333333,1.28610428779108,7,9.48751123392811,428,0,0,5.2600956937799,1
"Tremie12",1,1,22,7,6.63333333333333,1.28610428779108,7,9.48751123392811,428,0.134134872994709,0.63503165802067,5.2600956937799,1
"Tremie12",1,1,22,7,6.63333333333333,1.28610428779108,7,9.48751123392811,428,0.268269745989418,1.27006331604134,5.2600956937799,1
"Tremie12",1,1,22,7,6.63333333333333,1.28610428779108,7,9.48751123392811,428,0.402404618984127,1.90509497406201,5.2600956937799,1
"Tremie12",1,1,22,7,6.63333333333333,1.28610428779108,7,9.48751123392811,428,0.536539491978837,2.54012663208268,5.2600956937799,1
"Tremie12",1,1,22,7,6.63333333333333,1.28610428779108,7,9.48751123392811,428,0.670674364973546,3.17515829010335,5.2600956937799,1
"Tremie12",1,1,22,7,6.63333333333333,1.28610428779108,7,9.48751123392811,428,0.796358647783631,3.81174456053264,5.2600956937799,1
"Tremie12",1,1,22,7,6.63333333333333,1.28610428779108,7,9.48751123392811,428,0.897004289894104,4.4529370632695,5.2600956937799,1
"Tremie12",1,1,22,7,6.63333333333333,1.28610428779108,7,9.48751123392811,428,0.997649932004577,5.09412956600636,5.2600956937799,1
"Tremie12",1,1,22,7,6.63333333333333,1.28610428779108,7,9.48751123392811,428,1.09829557411505,5.73532206874322,5.2600956937799,1
"Tremie12",1,1,22,7,6.63333333333333,1.28610428779108,7,9.48751123392811,428,1.19894121622552,6.37651457148008,5.2600956937799,1
"Tremie12",1,1,22,7,6.63333333333333,1.28610428779108,7,9.48751123392811,428,1.49677812600738,6.93555871789596,5.2600956937799,1
"Tremie12",1,1,22,7,6.63333333333333,1.28610428779108,7,9.48751123392811,428,1.88112760525863,7.4585623972722,5.2600956937799,1
"Tremie12",1,1,22,7,6.63333333333333,1.28610428779108,7,9.48751123392811,428,2.26547708450987,7.98156607664844,5.2600956937799,1
"Tremie12",1,1,22,7,6.63333333333333,1.28610428779108,7,9.48751123392811,428,2.59861553312624,8.53274176247127,5.2600956937799,1
"Tremie12",1,1,22,7,6.63333333333333,1.28610428779108,7,9.48751123392811,428,2.83459291188707,9.13736730572507,5.2600956937799,1
"Tremie12",1,1,22,7,6.63333333333333,1.28610428779108,7,9.48751123392811,428,3.07057029064791,9.74199284897887,5.2600956937799,1
"Tremie12",1,1,22,7,6.63333333333333,1.28610428779108,7,9.48751123392811,428,3.30654766940874,10.3466183922327,5.2600956937799,1
"Tremie12",1,1,22,7,6.63333333333333,1.28610428779108,7,9.48751123392811,428,3.54252504816958,10.9512439354865,5.2600956937799,1
"Tremie12",1,1,22,7,6.63333333333333,1.28610428779108,7,9.48751123392811,428,3.77850242693041,11.5558694787403,5.2600956937799,1
"Tremie12",1,2,22,10,4,4,13,16.3469245172903,429,0,0,17.411313524471,1
"Tremie12",1,2,22,10,4,4,13,16.3469245172903,429,0.133320101356583,1.17021284848962,17.411313524471,1
"Tremie12",1,2,22,10,4,4,13,16.3469245172903,429,0.266640202713167,2.34042569697924,17.411313524471,1
"Tremie12",1,2,22,10,4,4,13,16.3469245172903,429,0.39996030406975,3.51063854546887,17.411313524471,1
"Tremie12",1,2,22,10,4,4,13,16.3469245172903,429,0.533280405426333,4.68085139395849,17.411313524471,1
"Tremie12",1,2,22,10,4,4,13,16.3469245172903,429,0.666600506782916,5.85106424244811,17.411313524471,1
"Tremie12",1,2,22,10,4,4,13,16.3469245172903,429,0.7999206081395,7.02127709093774,17.411313524471,1
"Tremie12",1,2,22,10,4,4,13,16.3469245172903,429,0.933240709496083,8.19148993942736,17.411313524471,1
"Tremie12",1,2,22,10,4,4,13,16.3469245172903,429,1.06656081085267,9.36170278791698,17.411313524471,1
"Tremie12",1,2,22,10,4,4,13,16.3469245172903,429,1.19988091220925,10.5319156364066,17.411313524471,1
"Tremie12",1,2,22,10,4,4,13,16.3469245172903,429,1.33320101356583,11.7021284848962,17.411313524471,1
"Tremie12",1,2,22,10,4,4,13,16.3469245172903,429,1.53822367032873,12.8599890802498,17.411313524471,1
"Tremie12",1,2,22,10,4,4,13,16.3469245172903,429,1.80415493408112,14.0073569040774,17.411313524471,1
"Tremie12",1,2,22,10,4,4,13,16.3469245172903,429,2.07008619783351,15.154724727905,17.411313524471,1
"Tremie12",1,2,22,10,4,4,13,16.3469245172903,429,2.3360174615859,16.3020925517327,17.411313524471,1
"Tremie12",1,2,22,10,4,4,13,16.3469245172903,429,2.60194872533828,17.4494603755603,17.411313524471,1
"Tremie12",1,2,22,10,4,4,13,16.3469245172903,429,2.92073762417389,18.5764777526276,17.411313524471,1
"Tremie12",1,2,22,10,4,4,13,16.3469245172903,429,3.49289869262689,19.605945611253,17.411313524471,1
"Tremie12",1,2,22,10,4,4,13,16.3469245172903,429,4.0650597610799,20.6354134698783,17.411313524471,1
"Tremie12",1,2,22,10,4,4,13,16.3469245172903,429,4.63722082953291,21.6648813285037,17.411313524471,1
"Tremie12",1,2,22,11,3,3,13,16.3469245172903,430,0,0,28.6765698679746,-1
"Tremie12",1,2,22,11,3,3,13,16.3469245172903,430,0.210744180618061,1.09570928952475,28.6765698679746,-1
"Tremie12",1,2,22,11,3,3,13,16.3469245172903,430,0.421488361236121,2.19141857904949,28.6765698679746,-1
"Tremie12",1,2,22,11,3,3,13,16.3469245172903,430,0.632232541854182,3.28712786857424,28.6765698679746,-1
"Tremie12",1,2,22,11,3,3,13,16.3469245172903,430,0.842976722472242,4.38283715809898,28.6765698679746,-1
"Tremie12",1,2,22,11,3,3,13,16.3469245172903,430,1.0537209030903,5.47854644762373,28.6765698679746,-1
"Tremie12",1,2,22,11,3,3,13,16.3469245172903,430,1.29384061736283,6.56802435475279,28.6765698679746,-1
"Tremie12",1,2,22,11,3,3,13,16.3469245172903,430,1.54609066439526,7.65492907485817,28.6765698679746,-1
"Tremie12",1,2,22,11,3,3,13,16.3469245172903,430,1.79834071142769,8.74183379496354,28.6765698679746,-1
"Tremie12",1,2,22,11,3,3,13,16.3469245172903,430,2.05059075846011,9.82873851506891,28.6765698679746,-1
"Tremie12",1,2,22,11,3,3,13,16.3469245172903,430,2.30284080549254,10.9156432351743,28.6765698679746,-1
"Tremie12",1,2,22,11,3,3,13,16.3469245172903,430,2.55509085252497,12.0025479552797,28.6765698679746,-1
"Tremie12",1,2,22,11,3,3,13,16.3469245172903,430,2.80734089955739,13.089452675385,28.6765698679746,-1
"Tremie12",1,2,22,11,3,3,13,16.3469245172903,430,3.05959094658982,14.1763573954904,28.6765698679746,-1
"Tremie12",1,2,22,11,3,3,13,16.3469245172903,430,3.31184099362225,15.2632621155958,28.6765698679746,-1
"Tremie12",1,2,22,11,3,3,13,16.3469245172903,430,3.56409104065467,16.3501668357012,28.6765698679746,-1
"Tremie12",1,2,22,11,3,3,13,16.3469245172903,430,3.8163410876871,17.4370715558065,28.6765698679746,-1
"Tremie12",1,2,22,11,3,3,13,16.3469245172903,430,4.09417699949066,18.5159524956461,28.6765698679746,-1
"Tremie12",1,2,22,11,3,3,13,16.3469245172903,430,4.50777056985197,19.5522595521554,28.6765698679746,-1
"Tremie12",1,2,22,11,3,3,13,16.3469245172903,430,4.92136414021329,20.5885666086647,28.6765698679746,-1
"Tremie12",1,2,22,12,2,2,13,16.3469245172903,431,0,0,34.6511790371925,1
"Tremie12",1,2,22,12,2,2,13,16.3469245172903,431,0.176332577322628,0.888725026196721,34.6511790371925,1
"Tremie12",1,2,22,12,2,2,13,16.3469245172903,431,0.352665154645257,1.77745005239344,34.6511790371925,1
"Tremie12",1,2,22,12,2,2,13,16.3469245172903,431,0.528997731967885,2.66617507859016,34.6511790371925,1
"Tremie12",1,2,22,12,2,2,13,16.3469245172903,431,0.705330309290513,3.55490010478689,34.6511790371925,1
"Tremie12",1,2,22,12,2,2,13,16.3469245172903,431,0.881662886613142,4.44362513098361,34.6511790371925,1
"Tremie12",1,2,22,12,2,2,13,16.3469245172903,431,1.05799546393577,5.33235015718033,34.6511790371925,1
"Tremie12",1,2,22,12,2,2,13,16.3469245172903,431,1.2343280412584,6.22107518337705,34.6511790371925,1
"Tremie12",1,2,22,12,2,2,13,16.3469245172903,431,1.39619588998447,7.1122222540401,34.6511790371925,1
"Tremie12",1,2,22,12,2,2,13,16.3469245172903,431,1.51898930849172,8.0099121372319,34.6511790371925,1
"Tremie12",1,2,22,12,2,2,13,16.3469245172903,431,1.64178272699897,8.9076020204237,34.6511790371925,1
"Tremie12",1,2,22,12,2,2,13,16.3469245172903,431,1.76457614550622,9.8052919036155,34.6511790371925,1
"Tremie12",1,2,22,12,2,2,13,16.3469245172903,431,1.88736956401347,10.7029817868073,34.6511790371925,1
"Tremie12",1,2,22,12,2,2,13,16.3469245172903,431,2.01016298252071,11.6006716699991,34.6511790371925,1
"Tremie12",1,2,22,12,2,2,13,16.3469245172903,431,2.13295640102796,12.4983615531909,34.6511790371925,1
"Tremie12",1,2,22,12,2,2,13,16.3469245172903,431,2.25574981953521,13.3960514363827,34.6511790371925,1
"Tremie12",1,2,22,12,2,2,13,16.3469245172903,431,2.29880880332677,14.2975864365903,34.6511790371925,1
"Tremie12",1,2,22,12,2,2,13,16.3469245172903,431,2.26296478120738,15.2029264589531,34.6511790371925,1
"Tremie12",1,2,22,12,2,2,13,16.3469245172903,431,2.227120759088,16.1082664813159,34.6511790371925,1
"Tremie12",1,2,22,12,2,2,13,16.3469245172903,431,2.19127673696862,17.0136065036788,34.6511790371925,1
"Tremie12",1,2,22,13,1,1,13,16.3469245172903,432,0,0,35.7336237086482,1
"Tremie12",1,2,22,13,1,1,13,16.3469245172903,432,0.0220411586237385,0.469317656468179,35.7336237086482,1
"Tremie12",1,2,22,13,1,1,13,16.3469245172903,432,0.044082317247477,0.938635312936359,35.7336237086482,1
"Tremie12",1,2,22,13,1,1,13,16.3469245172903,432,0.0661234758712156,1.40795296940454,35.7336237086482,1
"Tremie12",1,2,22,13,1,1,13,16.3469245172903,432,0.0881646344949541,1.87727062587272,35.7336237086482,1
"Tremie12",1,2,22,13,1,1,13,16.3469245172903,432,0.110205793118693,2.3465882823409,35.7336237086482,1
