id_dim,index_rel_phytomer,L_blade,W_blade,L_sheath,W_sheath,L_internode,W_internode
112.0,0.0833333333333,8.085714286,0.486414667,1.673333333,0.403842105,0.0,0.0
112.0,0.166666666667,10.22857143,0.481056667,1.866666667,0.403842105,0.0,0.0
112.0,0.25,9.275,0.514792727,2.0,0.403842105,0.0,0.0
112.0,0.333333333333,7.34,0.553892222,1.9625,0.403842105,0.0,0.0
112.0,0.416666666667,8.1,0.582145385,2.33,0.403842105,0.0,0.0
112.0,0.5,9.26875,0.725104583,3.229411765,0.403842105,0.0,0.0
112.0,0.583333333333,11.37894737,0.752372105,5.2875,0.403842105,0.0,0.0
112.0,0.666666666667,15.45789474,1.035402857,10.35,0.403842105,1.075,0.403842105
112.0,0.75,20.97894737,1.3,12.04736842,0.403842105,5.016666667,0.403842105
112.0,0.833333333333,24.08947368,1.541176471,13.6,0.403842105,10.28461538,0.403842105
112.0,0.916666666667,22.74736842,1.710526316,14.16842105,0.403842105,13.66153846,0.403842105
112.0,1.0,16.33333333,1.8,18.24736842,0.403842105,18.59411765,0.403842105
111.0,0.0909090909091,7.99632063752,0.486414667,1.74552096171,0.403842105,0.0,0.0
111.0,0.181818181818,9.9951281229,0.6177732003,1.7830953428,0.403842105,0.0,0.0
111.0,0.272727272727,9.16118218237,0.7491317336,2.16782292856,0.403842105,0.0,0.0
111.0,0.363636363636,7.85993729531,0.8804902669,1.94926176568,0.403842105,0.0,0.0
111.0,0.454545454545,7.69790356075,1.0118488002,2.17893042616,0.403842105,0.0,0.0
111.0,0.545454545455,9.4855805157,1.1432073335,3.93270995476,0.403842105,0.0,0.0
111.0,0.636363636364,13.2194396164,1.2745658668,7.23814851864,0.403842105,0.0,0.0
111.0,0.727272727273,18.0829553824,1.4059244001,10.9066687592,0.403842105,2.23988378187,0.403842105
111.0,0.818181818182,22.4666852037,1.5372829334,13.2706778457,0.403842105,7.83049572688,0.403842105
111.0,0.909090909091,24.0073978105,1.6686414667,13.8255802317,0.403842105,12.4189395352,0.403842105
111.0,1.0,19.6462504062,1.8,15.7766931129,0.403842105,16.0511056805,0.403842105
113.0,0.0769230769231,8.29178368534,0.486414667,1.65263362206,0.403842105,0.0,0.0
113.0,0.153846153846,9.9859921015,0.595880111417,1.75171996352,0.403842105,0.0,0.0
113.0,0.230769230769,9.38515774095,0.705345555833,2.1580930026,0.403842105,0.0,0.0
113.0,0.307692307692,8.16750550749,0.81481100025,2.02499602195,0.403842105,0.0,0.0
113.0,0.384615384615,7.55602439695,0.924276444667,1.94805830902,0.403842105,0.0,0.0
113.0,0.461538461538,8.29638670742,1.03374188908,2.80054063407,0.403842105,0.0,0.0
113.0,0.538461538462,10.643844634,1.1432073335,4.99504948211,0.403842105,0.0,0.0
113.0,0.615384615385,14.3591042482,1.25267277792,8.17172003894,0.403842105,0.0,0.0
113.0,0.692307692308,18.7131768619,1.36213822233,11.3128679312,0.403842105,2.82213759181,0.403842105
113.0,0.769230769231,22.5012077753,1.47160366675,13.2841097203,0.403842105,7.88904788125,0.403842105
113.0,0.846153846154,24.0652824107,1.58106911117,13.8019521507,0.403842105,12.0482321479,0.403842105
113.0,0.923076923077,21.3262098293,1.69053455558,14.8278501517,0.403842105,14.956751364,0.403842105
113.0,1.0,16.33333333,1.8,18.24736842,0.403842105,18.59411765,0.403842105
409.0,0.111111111111,8.63801075902,0.486414667,2.12131816761,0.403842105,0.0,0.0
409.0,0.222222222222,7.61424835634,0.650612833625,1.90953739176,0.403842105,0.0,0.0
409.0,0.333333333333,8.06750476087,0.81481100025,2.572837018,0.403842105,0.0,0.0
409.0,0.444444444444,10.50699842,0.979009166875,4.87121700389,0.403842105,0.0,0.0
409.0,0.555555555556,14.6698606779,1.1432073335,8.41922454203,0.403842105,0.0,0.0
409.0,0.666666666667,19.5279889145,1.30740550013,11.8091850965,0.403842105,3.69694945489,0.403842105
409.0,0.777777777778,23.3124348782,1.47160366675,13.5674390928,0.403842105,9.39080011943,0.403842105
409.0,0.888888888889,23.5553282114,1.63580183338,13.9435842626,0.403842105,13.2665674726,0.403842105
409.0,1.0,17.1493351705,1.8,17.5327236408,0.403842105,17.8562191759,0.403842105
408.0,0.125,8.71854191235,0.486414667,2.13342570453,0.403842105,0.0,0.0
408.0,0.25,7.59881769213,0.674069714571,1.9111811016,0.403842105,0.0,0.0
408.0,0.375,8.27611509598,0.861724762143,2.78060262796,0.403842105,0.0,0.0
408.0,0.5,11.3324851347,1.04937980971,5.61138048501,0.403842105,0.0,0.0
408.0,0.625,16.2393046748,1.23703485729,9.618653824,0.403842105,1.12925429126,0.403842105
408.0,0.75,21.3730896807,1.42468990486,12.7952140288,0.403842105,6.11378734875,0.403842105
408.0,0.875,24.0615915354,1.61234495243,13.7822992224,0.403842105,11.6759928379,0.403842105
408.0,1.0,20.6601764399,1.8,15.1789799965,0.403842105,15.3845221114,0.403842105
410.0,0.1,8.57420131309,0.486414667,2.11067162587,0.403842105,0.0,0.0
410.0,0.2,7.62820841169,0.632368592889,1.90918971623,0.403842105,0.0,0.0
410.0,0.3,7.92692332326,0.778322518778,2.42894985426,0.403842105,0.0,0.0
410.0,0.4,9.91350390678,0.924276444667,4.3289994856,0.403842105,0.0,0.0
410.0,0.5,13.468876251,1.07023037056,7.44583109808,0.403842105,0.0,0.0
410.0,0.6,17.9146347337,1.21618429644,10.7950748748,0.403842105,2.09978605932,0.403842105
410.0,0.7,22.026835877,1.36213822233,13.0906988013,0.403842105,7.11033859372,0.403842105
