id_phen,index_rel_phytomer,dTT_em_phytomer,dTT_col_phytomer,dTT_sen_phytomer,dTT_del_phytomer
507.0,0.571428571429,380.639712898,380.639712898,705.519922194,1696.64459615
507.0,0.714285714286,507.519617197,507.519617197,803.662246663,1696.64459615
507.0,0.857142857143,634.399521496,634.399521496,873.712633737,1696.64459615
507.0,1.0,761.279425796,761.279425796,929.397310933,1696.64459615
510.0,0.0,-96.8115100695,-96.8115100695,-96.8115100695,-96.8115100695
510.0,0.1,0.0,0.0,0.0,0.0
510.0,0.2,96.8115100695,96.8115100695,96.8115100695,96.8115100695
510.0,0.3,193.623020139,193.623020139,204.404325404,204.404325404
510.0,0.4,290.434530208,290.434530208,362.146525419,362.146525419
510.0,0.5,387.246040278,387.246040278,519.888725434,519.888725434
510.0,0.6,484.057550347,484.057550347,722.892951827,1902.46270776
510.0,0.7,580.869060417,580.869060417,901.088621717,1902.46270776
510.0,0.8,677.680570486,677.680570486,999.230946185,1902.46270776
510.0,0.9,774.492080556,774.492080556,1069.28133326,1902.46270776
510.0,1.0,871.303590625,871.303590625,1124.96601046,1902.46270776
608.0,0.0,-99.1771340398,-99.1771340398,-103.460511438,-103.460511438
608.0,0.125,0.0,0.0,0.0,0.0
608.0,0.25,99.1771340398,99.1771340398,164.120697846,164.120697846
608.0,0.375,198.35426808,198.35426808,328.241395692,328.241395692
608.0,0.5,297.53140212,297.53140212,535.575481197,535.575481197
608.0,0.625,396.708536159,396.708536159,713.771151087,1761.35221229
608.0,0.75,495.885670199,495.885670199,811.913475555,1761.35221229
608.0,0.875,595.062804239,595.062804239,881.963862629,1761.35221229
608.0,1.0,694.239938279,694.239938279,937.648539825,1761.35221229
607.0,0.0,-109.537878398,-109.537878398,-163.650818963,-163.650818963
607.0,0.142857142857,0.0,0.0,0.0,0.0
607.0,0.285714285714,109.537878398,109.537878398,194.576398434,194.576398434
607.0,0.428571428571,219.075756796,219.075756796,422.584457054,422.584457054
607.0,0.571428571429,328.613635194,328.613635194,600.780126945,1643.93087861
607.0,0.714285714286,438.151513592,438.151513592,698.922451413,1643.93087861
607.0,0.857142857143,547.68939199,547.68939199,768.972838487,1643.93087861
607.0,1.0,657.227270388,657.227270388,824.657515683,1643.93087861
609.0,0.0,-91.1187773169,-91.1187773169,-91.1187773169,-91.1187773169
609.0,0.111111111111,0.0,0.0,0.0,0.0
609.0,0.222222222222,91.1187773169,91.1187773169,115.459733256,115.459733256
609.0,0.333333333333,182.237554634,182.237554634,258.627884186,258.627884186
609.0,0.444444444444,273.356331951,273.356331951,401.796035116,401.796035116
609.0,0.555555555556,364.475109268,364.475109268,594.907089028,594.907089028
609.0,0.666666666667,455.593886584,455.593886584,773.102758918,1818.20696676
609.0,0.777777777778,546.712663901,546.712663901,871.245083387,1818.20696676
609.0,0.888888888889,637.831441218,637.831441218,941.295470461,1818.20696676
609.0,1.0,728.950218535,728.950218535,996.980147657,1818.20696676
707.0,0.0,-94.2762254992,-94.2762254992,-168.161521173,-168.161521173
707.0,0.142857142857,0.0,0.0,0.0,0.0
707.0,0.285714285714,94.2762254992,94.2762254992,168.161521173,168.161521173
707.0,0.428571428571,188.552450998,188.552450998,378.238602938,378.238602938
707.0,0.571428571429,282.828676498,282.828676498,556.434272828,556.434272828
707.0,0.714285714286,377.104901997,377.104901997,654.576597296,1618.71805965
707.0,0.857142857143,471.381127496,471.381127496,724.62698437,1618.71805965
707.0,1.0,565.657352995,565.657352995,780.311661566,1618.71805965
706.0,0.0,-105.546942494,-105.546942494,-268.327952294,-268.327952294
706.0,0.166666666667,0.0,0.0,0.0,0.0
706.0,0.333333333333,105.546942494,105.546942494,278.072171817,278.072171817
706.0,0.5,211.093884987,211.093884987,456.267841707,456.267841707
706.0,0.666666666667,316.640827481,316.640827481,554.410166175,1511.39140108
706.0,0.833333333333,422.187769974,422.187769974,624.460553249,1511.39140108
706.0,1.0,527.734712468,527.734712468,680.145230445,1511.39140108
708.0,0.0,-85.8231877535,-85.8231877535,-120.356438641,-120.356438641
708.0,0.125,0.0,0.0,0.0,0.0
708.0,0.25,85.8231877535,85.8231877535,130.514735788,130.514735788
708.0,0.375,171.646375507,171.646375507,261.029471575,261.029471575
708.0,0.5,257.46956326,257.46956326,445.55111991,445.55111991
708.0,0.625,343.292751014,343.292751014,623.7467898,623.7467898
708.0,0.75,429.115938767,429.115938767,721.889114269,1684.73776633
708.0,0.875,514.939126521,514.939126521,791.939501343,1684.73776633
708.0,1.0,600.762314274,600.762314274,847.624178539,1684.73776633
709.0,0.0,-79.2486028401,-79.2486028401,-86.8764239331,-86.8764239331
709.0,0.111111111111,0.0,0.0,0.0,0.0
709.0,0.222222222222,79.2486028401,79.2486028401,115.89330181,115.89330181
709.0,0.333333333333,158.49720568,158.49720568,231.78660362,231.78660362
709.0,0.444444444444,237.74580852,237.74580852,347.679905429,347.679905429
709.0,0.555555555556,316.994411361,316.994411361,522.276215416,522.276215416
709.0,0.666666666667,396.243014201,396.243014201,700.471885306,700.471885306
709.0,0.777777777778,475.491617041,475.491617041,798.614209775,1754.53469304
709.0,0.888888888889,554.740219881,554.740219881,868.664596849,1754.53469304
709.0,1.0,633.988822721,633.988822721,924.349274045,1754.53469304
