date;var;TT;TT_depuis_montaison_811,4;rep;N;Axis;Nflig;Nfvis;nff;length_F1;length_F2;length_F3;length_F4;length_F5;length_F6;length_F7;length_F8;length_F9;length_F10;length_F11;length_F12;sen_F6;sen_F7;sen_F8;sen_F9;sen_F10;sen_F11;sen_F12;HS;SSI
22/05/2013;Tremie;1284,4;473;1;5;MB;11;0;11;;;;;;;;18,0;22,5;20,4;11,5;;100;100;20;0;0;0;;11;7,2
22/05/2013;Tremie;1284,4;473;1;6;MB;11;0;11;;;;;;;;17,5;21,9;21,4;13,3;;100;100;20;0;0;0;;11;7,2
22/05/2013;Tremie;1284,4;473;1;9;MB;11;0;11;;;;;;;;14,3;21,5;25,1;18,0;;100;100;95;0;0;0;;11;7,95
22/05/2013;Tremie;1284,4;473;1;11;MB;11;0;11;;;;;;;;17,0;22,2;24,0;14,7;;100;100;60;0;0;0;;11;7,6
22/05/2013;Tremie;1284,4;473;1;13;MB;11;0;11;;;;;;;;17,0;22,6;25,7;15,5;;100;100;60;1;0;0;;11;7,61
22/05/2013;Tremie;1284,4;473;1;14;MB;11;0;11;;;;;;;;15,7;23,0;23,7;14,4;;100;100;70;0;0;0;;11;7,7
22/05/2013;Tremie;1284,4;473;2;16;MB;11;0;11;;;;;;;;18,4;22,4;23,3;12,6;;100;100;20;0;0;0;;11;7,2
22/05/2013;Tremie;1284,4;473;2;17;MB;11;0;11;;;;;;;;15,5;22,0;24,0;15,0;;100;100;50;0;0;0;;11;7,5
22/05/2013;Tremie;1284,4;473;2;19;MB;11;0;11;;;;;;;;16,5;20,8;23,5;12,6;;100;100;50;0;0;0;;11;7,5
22/05/2013;Tremie;1284,4;473;2;21;MB;11;0;11;;;;;;;;17,3;22,5;23,5;13,2;;100;100;40;0;0;0;;11;7,4
22/05/2013;Tremie;1284,4;473;2;23;MB;11;0;11;;;;;;;;18,0;21,6;23,2;15,7;;100;100;5;0;0;0;;11;7,05
22/05/2013;Tremie;1284,4;473;2;26;MB;11;0;11;;;;;;;;16,2;20,8;20,0;13,2;;100;100;40;0;0;0;;11;7,4
22/05/2013;Tremie;1284,4;473;2;27;MB;11;0;11;;;;;;;;14,7;20,7;24,0;16,3;;100;100;60;0;0;0;;11;7,6
22/05/2013;Tremie;1284,4;473;2;28;MB;11;0;11;;;;;;;;17,4;21,7;22,5;14,3;;100;100;10;0;0;0;;11;7,1
22/05/2013;Tremie;1284,4;473;3;31;MB;11;0;11;;;;;;;;17,6;21,7;25,7;16,0;18,33188854;100;100;40;0;0;0;;11;7,4
22/05/2013;Tremie;1284,4;473;3;32;MB;11;0;11;;;;;;;;17,2;22,5;24,7;15,0;18,34189886;100;100;40;1;0;0;;11;7,41
22/05/2013;Tremie;1284,4;473;3;33;MB;11;0;11;;;;;;;;16,8;21,4;21,9;13,7;18,35190918;100;100;20;0;0;0;;11;7,2
22/05/2013;Tremie;1284,4;473;3;34;MB;11;0;11;;;;;;;;15,0;21,5;24,8;16,7;18,3619195;100;100;90;1;0;0;;11;7,91
22/05/2013;Tremie;1284,4;473;3;35;MB;11;0;11;;;;;;;;19,4;22,3;23,5;14,1;18,37192982;100;100;20;0;0;0;;11;7,2
22/05/2013;Tremie;1284,4;473;3;36;MB;11;0;11;;;;;;;;16,6;20,8;22,8;15,0;18,38194014;100;100;30;0;0;0;;11;7,3
22/05/2013;Tremie;1284,4;473;3;37;MB;11;0;11;;;;;;;;15,7;21,7;24,4;17,4;18,39195046;100;100;95;5;0;0;;11;8
22/05/2013;Tremie;1284,4;473;3;38;MB;11;0;11;;;;;;;;17,7;21,6;22,5;15,4;18,40196078;100;100;20;0;0;0;;11;7,2
22/05/2013;Tremie;1284,4;473;3;39;MB;11;0;11;;;;;;;;18,1;21,1;22,4;13,2;18,4119711;100;100;20;0;0;0;;11;7,2
22/05/2013;Tremie;1284,4;473;3;40;MB;11;0;11;;;;;;;;18,8;22,2;22,6;14,2;18,42198142;100;100;20;0;0;0;;11;7,2
22/05/2013;Tremie;1284,4;473;3;41;MB;11;0;11;;;;;;;;17,7;21,7;23,4;13,9;18,43199174;100;100;30;0;0;0;;11;7,3
22/05/2013;Tremie;1284,4;473;3;42;MB;11;0;11;;;;;;;;16,1;20,8;23,4;15,0;18,44200206;100;100;30;0;0;0;;11;7,3
22/05/2013;Tremie;1284,4;473;3;43;MB;11;0;11;;;;;;;;20,0;23,2;21,5;13,2;18,45201238;100;100;2;0;0;0;;11;7,02
22/05/2013;Tremie;1284,4;473;3;44;MB;11;0;11;;;;;;;;21,0;23,2;22,3;13,1;18,4620227;100;100;13;0;0;0;;11;7,13
22/05/2013;Tremie;1284,4;473;3;45;MB;11;0;11;;;;;;;;18,5;22,7;24,0;16,2;18,47203302;100;100;20;0;0;0;;11;7,2
22/05/2013;Tremie;1284,4;473;1;1;MB;12;0;12;;;;;;;;16,3;21,2;24,1;19,8;10,9;100;100;50;0;0;0;0;12;7,5
22/05/2013;Tremie;1284,4;473;1;7;MB;12;0;12;;;;;;;;15,0;19,2;22,1;21,2;13,2;100;100;80;5;0;0;0;12;7,85
22/05/2013;Tremie;1284,4;473;1;8;MB;12;0;12;;;;;;;;12,5;18,7;22,0;19,4;12,3;100;100;100;22;6;0;0;12;8,28
22/05/2013;Tremie;1284,4;473;1;10;MB;12;0;12;;;;;;;;14,9;19,4;22,0;21,6;12,6;100;100;100;5;0;1;0;12;8,06
22/05/2013;Tremie;1284,4;473;1;12;MB;12;0;12;;;;;;;;13,7;19,6;23,3;20,9;12,5;100;100;80;2;0;0;0;12;7,82
22/05/2013;Tremie;1284,4;473;1;15;MB;12;0;12;;;;;;;;16,0;21,1;22,6;20,5;11,5;100;100;50;0;0;0;0;12;7,5
22/05/2013;Tremie;1284,4;473;2;18;MB;12;0;12;;;;;;;;12,7;19,3;21,8;18,4;10,5;100;100;90;5;0;0;0;12;7,95
22/05/2013;Tremie;1284,4;473;2;20;MB;12;0;12;;;;;;;;13,8;20,4;20,8;19,5;11,2;100;100;80;0;0;0;0;12;7,8
22/05/2013;Tremie;1284,4;473;2;22;MB;12;0;12;;;;;;;;15,7;20,7;23,8;19,9;11,5;100;100;60;0;0;0;0;12;7,6
22/05/2013;Tremie;1284,4;473;2;24;MB;12;0;12;;;;;;;;14,2;19,8;22,4;20,3;12,7;100;100;50;0;0;0;0;12;7,5
22/05/2013;Tremie;1284,4;473;2;25;MB;12;0;12;;;;;;;;15,4;19,3;22,5;20,3;11,9;100;100;50;0;0;0;0;12;7,5
22/05/2013;Tremie;1284,4;473;2;29;MB;12;0;12;;;;;;;;16,3;20,0;22,9;21,0;11,9;100;100;50;2;0;0;0;12;7,52
22/05/2013;Tremie;1284,4;473;2;30;MB;12;0;12;;;;;;;;15,2;19,6;23,6;20,6;12,7;100;100;50;0;0;0;0;12;7,5
29/05/2013;Tremie;1351,4;540;1;2;MB;11;0;11;;;;;;;;;;;16,7;;100;100;50;5;0;0;;11;7,55
29/05/2013;Tremie;1351,4;540;1;3;MB;11;0;11;;;;;;;;;;;15,7;;100;100;40;0;0;0;;11;7,4
29/05/2013;Tremie;1351,4;540;1;4;MB;11;0;11;;;;;;;;;;;13,9;;100;100;20;0;0;0;;11;7,2
29/05/2013;Tremie;1351,4;540;1;5;MB;11;0;11;;;;;;;;;;;11,5;;100;100;20;0;0;0;;11;7,2
29/05/2013;Tremie;1351,4;540;1;6;MB;11;0;11;;;;;;;;;;;13,3;;100;100;20;0;0;0;;11;7,2
29/05/2013;Tremie;1351,4;540;1;9;MB;11;0;11;;;;;;;;;;;17,8;;100;100;100;2;0;0;;11;8,02
29/05/2013;Tremie;1351,4;540;1;11;MB;11;0;11;;;;;;;;;;;14,4;;100;100;70;0;1;0;;11;7,71
29/05/2013;Tremie;1351,4;540;1;13;MB;11;0;11;;;;;;;;;;;15,4;;100;100;60;1;0;0;;11;7,61
29/05/2013;Tremie;1351,4;540;1;14;MB;11;0;11;;;;;;;;;;;14,3;;100;100;80;1;1;0;;11;7,82
29/05/2013;Tremie;1351,4;540;2;16;MB;11;0;11;;;;;;;;;;;12,7;;100;100;30;0;0;0;;11;7,3
29/05/2013;Tremie;1351,4;540;2;17;MB;11;0;11;;;;;;;;;;;14,8;;100;100;55;0;0;0;;11;7,55
29/05/2013;Tremie;1351,4;540;2;19;MB;11;0;11;;;;;;;;;;;12,6;;100;100;60;0;0;0;;11;7,6
29/05/2013;Tremie;1351,4;540;2;21;MB;11;0;11;;;;;;;;;;;13,2;;100;100;30;0;0;0;;11;7,3
29/05/2013;Tremie;1351,4;540;2;23;MB;11;0;11;;;;;;;;;;;15,8;;100;100;5;0;0;0;;11;7,05
29/05/2013;Tremie;1351,4;540;2;26;MB;11;0;11;;;;;;;;;;;13,2;;100;100;40;0;1;0;;11;7,41
29/05/2013;Tremie;1351,4;540;2;27;MB;11;0;11;;;;;;;;;;;14,7;;100;100;70;0;0;0;;11;7,7
29/05/2013;Tremie;1351,4;540;2;28;MB;11;0;11;;;;;;;;;;;14,5;;100;100;10;0;0;1;;11;7,11
29/05/2013;Tremie;1351,4;540;3;31;MB;11;0;11;;;;;;;;;;;15,8;;100;100;50;0;0;0;;11;7,5
29/05/2013;Tremie;1351,4;540;3;32;MB;11;0;11;;;;;;;;;;;15,3;;100;100;60;2;1;0;;11;7,63
29/05/2013;Tremie;1351,4;540;3;33;MB;11;0;11;;;;;;;;;;;13,9;;100;100;20;5;0;0;;11;7,25
29/05/2013;Tremie;1351,4;540;3;34;MB;11;0;11;;;;;;;;;;;16,5;;100;100;100;4;2;0;;11;8,06
29/05/2013;Tremie;1351,4;540;3;35;MB;11;0;11;;;;;;;;;;;14,3;;100;100;20;0;0;0;;11;7,2
29/05/2013;Tremie;1351,4;540;3;36;MB;11;0;11;;;;;;;;;;;15,2;;100;100;20;1;0;0;;11;7,21
29/05/2013;Tremie;1351,4;540;3;37;MB;11;0;11;;;;;;;;;;;17,4;;100;100;100;10;1;0;;11;8,11
29/05/2013;Tremie;1351,4;540;3;38;MB;11;0;11;;;;;;;;;;;15,3;;100;100;20;0;0;0;;11;7,2
29/05/2013;Tremie;1351,4;540;3;39;MB;11;0;11;;;;;;;;;;;13,2;;100;100;20;0;0;0;;11;7,2
29/05/2013;Tremie;1351,4;540;3;40;MB;11;0;11;;;;;;;;;;;17,7;;100;100;30;0;0;0;;11;7,3
29/05/2013;Tremie;1351,4;540;3;41;MB;11;0;11;;;;;;;;;;;13,9;;100;100;30;0;0;0;;11;7,3
29/05/2013;Tremie;1351,4;540;3;42;MB;11;0;11;;;;;;;;;;;14,9;;100;100;30;1;0;0;;11;7,31
29/05/2013;Tremie;1351,4;540;3;43;MB;11;0;11;;;;;;;;;;;13,4;;100;100;5;0;1;0;;11;7,06
29/05/2013;Tremie;1351,4;540;3;44;MB;11;0;11;;;;;;;;;;;13,0;;100;100;20;0;1;0;;11;7,21
29/05/2013;Tremie;1351,4;540;3;45;MB;11;0;11;;;;;;;;;;;16,0;;100;100;30;0;0;0;;11;7,3
29/05/2013;Tremie;1351,4;540;1;1;MB;12;0;12;;;;;;;;;;;;10,9;100;100;50;0;1;0;0;12;7,51
29/05/2013;Tremie;1351,4;540;1;7;MB;12;0;12;;;;;;;;;;;;13,1;100;100;70;10;0;0;0;12;7,8
29/05/2013;Tremie;1351,4;540;1;8;MB;12;0;12;;;;;;;;;;;;12,2;100;100;100;50;10;0;0;12;8,6
29/05/2013;Tremie;1351,4;540;1;10;MB;12;0;12;;;;;;;;;;;;12,6;100;100;100;7;0;0;0;12;8,07
29/05/2013;Tremie;1351,4;540;1;12;MB;12;0;12;;;;;;;;;;;;12,5;100;100;90;3;1;1;0;12;7,95
29/05/2013;Tremie;1351,4;540;1;15;MB;12;0;12;;;;;;;;;;;;11,8;100;100;50;0;0;2;0;12;7,52
29/05/2013;Tremie;1351,4;540;2;18;MB;12;0;12;;;;;;;;;;;;10,5;100;100;95;3;0;1;0;12;7,99
29/05/2013;Tremie;1351,4;540;2;20;MB;12;0;12;;;;;;;;;;;;11,2;100;100;90;0;0;1;0;12;7,91
29/05/2013;Tremie;1351,4;540;2;22;MB;12;0;12;;;;;;;;;;;;11,8;100;100;60;1;0;1;0;12;7,62
29/05/2013;Tremie;1351,4;540;2;24;MB;12;0;12;;;;;;;;;;;;12,7;100;100;60;0;0;0;0;12;7,6
29/05/2013;Tremie;1351,4;540;2;25;MB;12;0;12;;;;;;;;;;;;12,0;100;100;60;1;0;0;0;12;7,61
29/05/2013;Tremie;1351,4;540;2;29;MB;12;0;12;;;;;;;;;;;;12,2;100;100;60;2;0;0;0;12;7,62
29/05/2013;Tremie;1351,4;540;2;30;MB;12;0;12;;;;;;;;;;;;12,7;100;100;50;1;0;1;0;12;7,52
03/06/2013;Tremie;1414,7;603,3;1;2;MB;;;11;;;;;;;;;;;;;100;100;60;5;3;1;;11;7,69
03/06/2013;Tremie;1414,7;603,3;1;3;MB;;;11;;;;;;;;;;;;;100;100;95;0;5;1;;11;8,01
03/06/2013;Tremie;1414,7;603,3;1;4;MB;;;11;;;;;;;;;;;;;100;100;50;3;1;1;;11;7,55
03/06/2013;Tremie;1414,7;603,3;1;5;MB;;;11;;;;;;;;;;;;;100;100;40;2;2;2;;11;7,46
03/06/2013;Tremie;1414,7;603,3;1;6;MB;;;11;;;;;;;;;;;;;100;100;40;2;1;0;;11;7,43
03/06/2013;Tremie;1414,7;603,3;1;9;MB;;;11;;;;;;;;;;;;;100;100;100;5;2;0;;11;8,07
03/06/2013;Tremie;1414,7;603,3;1;11;MB;;;11;;;;;;;;;;;;;100;100;100;2;3;0;;11;8,05
03/06/2013;Tremie;1414,7;603,3;1;13;MB;;;11;;;;;;;;;;;;;100;100;100;1;1;0;;11;8,02
03/06/2013;Tremie;1414,7;603,3;1;14;MB;;;11;;;;;;;;;;;;;100;100;100;5;3;1;;11;8,09
03/06/2013;Tremie;1414,7;603,3;2;16;MB;;;11;;;;;;;;;;;;;100;100;70;2;0;0;;11;7,72
03/06/2013;Tremie;1414,7;603,3;2;17;MB;;;11;;;;;;;;;;;;;100;100;100;1;10;0;;11;8,11
03/06/2013;Tremie;1414,7;603,3;2;19;MB;;;11;;;;;;;;;;;;;100;100;100;2;1;0;;11;8,03
03/06/2013;Tremie;1414,7;603,3;2;21;MB;;;11;;;;;;;;;;;;;100;100;50;2;1;0;;11;7,53
03/06/2013;Tremie;1414,7;603,3;2;23;MB;;;11;;;;;;;;;;;;;100;100;80;0;1;0;;11;7,81
03/06/2013;Tremie;1414,7;603,3;2;26;MB;;;11;;;;;;;;;;;;;100;100;100;1;2;0;;11;8,03
03/06/2013;Tremie;1414,7;603,3;2;27;MB;;;11;;;;;;;;;;;;;100;100;100;1;1;0;;11;8,02
03/06/2013;Tremie;1414,7;603,3;2;28;MB;;;11;;;;;;;;;;;;;100;100;15;1;3;2;;11;7,21
03/06/2013;Tremie;1414,7;603,3;3;31;MB;;;11;;;;;;;;;;;;;100;100;75;3;3;1;;11;7,82
03/06/2013;Tremie;1414,7;603,3;3;32;MB;;;11;;;;;;;;;;;;;100;100;80;3;3;0;;11;7,86
03/06/2013;Tremie;1414,7;603,3;3;33;MB;;;11;;;;;;;;;;;;;100;100;80;5;3;1;;11;7,89
03/06/2013;Tremie;1414,7;603,3;3;34;MB;;;11;;;;;;;;;;;;;100;100;100;5;3;0;;11;8,08
03/06/2013;Tremie;1414,7;603,3;3;35;MB;;;11;;;;;;;;;;;;;100;100;100;2;3;1;;11;8,06
03/06/2013;Tremie;1414,7;603,3;3;36;MB;;;11;;;;;;;;;;;;;100;100;60;5;2;1;;11;7,68
03/06/2013;Tremie;1414,7;603,3;3;37;MB;;;11;;;;;;;;;;;;;100;100;100;20;5;1;;11;8,26
03/06/2013;Tremie;1414,7;603,3;3;38;MB;;;11;;;;;;;;;;;;;100;100;50;1;2;1;;11;7,54
03/06/2013;Tremie;1414,7;603,3;3;39;MB;;;11;;;;;;;;;;;;;100;100;20;0;1;0;;11;7,21
03/06/2013;Tremie;1414,7;603,3;3;40;MB;;;11;;;;;;;;;;;;;100;100;60;0;1;1;;11;7,62
03/06/2013;Tremie;1414,7;603,3;3;41;MB;;;11;;;;;;;;;;;;;100;100;50;2;1;0;;11;7,53
03/06/2013;Tremie;1414,7;603,3;3;42;MB;;;11;;;;;;;;;;;;;100;100;50;3;1;0;;11;7,54
03/06/2013;Tremie;1414,7;603,3;3;43;MB;;;11;;;;;;;;;;;;;100;100;25;0;2;1;;11;7,28
03/06/2013;Tremie;1414,7;603,3;3;44;MB;;;11;;;;;;;;;;;;;100;100;25;3;2;0;;11;7,3
03/06/2013;Tremie;1414,7;603,3;3;45;MB;;;11;;;;;;;;;;;;;100;100;50;2;2;0;;11;7,54
03/06/2013;Tremie;1414,7;603,3;1;1;MB;;;12;;;;;;;;;;;;;100;100;80;5;5;0;0;12;7,9
03/06/2013;Tremie;1414,7;603,3;1;7;MB;;;12;;;;;;;;;;;;;100;100;100;15;2;2;0;12;8,19
03/06/2013;Tremie;1414,7;603,3;1;8;MB;;;12;;;;;;;;;;;;;100;100;100;95;40;1;0;12;9,36
03/06/2013;Tremie;1414,7;603,3;1;10;MB;;;12;;;;;;;;;;;;;100;100;100;25;0;2;0;12;8,27
03/06/2013;Tremie;1414,7;603,3;1;12;MB;;;12;;;;;;;;;;;;;100;100;100;5;5;2;1;12;8,13
03/06/2013;Tremie;1414,7;603,3;1;15;MB;;;12;;;;;;;;;;;;;100;100;90;2;2;2;0;12;7,96
03/06/2013;Tremie;1414,7;603,3;2;18;MB;;;12;;;;;;;;;;;;;100;100;100;15;3;2;1;12;8,21
03/06/2013;Tremie;1414,7;603,3;2;20;MB;;;12;;;;;;;;;;;;;100;100;95;2;1;1;0;12;7,99
03/06/2013;Tremie;1414,7;603,3;2;22;MB;;;12;;;;;;;;;;;;;100;100;95;5;1;1;0;12;8,02
03/06/2013;Tremie;1414,7;603,3;2;24;MB;;;12;;;;;;;;;;;;;100;100;100;1;1;0;0;12;8,02
03/06/2013;Tremie;1414,7;603,3;2;25;MB;;;12;;;;;;;;;;;;;100;100;85;3;1;0;0;12;7,89
03/06/2013;Tremie;1414,7;603,3;2;29;MB;;;12;;;;;;;;;;;;;100;100;100;2;2;1;0;12;8,05
03/06/2013;Tremie;1414,7;603,3;2;30;MB;;;12;;;;;;;;;;;;;100;100;65;5;1;1;0;12;7,72
11/06/2013;Tremie;1545,7;734,3;1;2;MB;;;11;;;;;;;;;;;;;100;100;100;15;22;3;;11;8,4
11/06/2013;Tremie;1545,7;734,3;1;3;MB;;;11;;;;;;;;;;;;;100;100;100;10;10;1;;11;8,21
11/06/2013;Tremie;1545,7;734,3;1;4;MB;;;11;;;;;;;;;;;;;100;100;70;5;2;100;;11;8,77
11/06/2013;Tremie;1545,7;734,3;1;5;MB;;;11;;;;;;;;;;;;;100;100;90;10;10;5;;11;8,15
11/06/2013;Tremie;1545,7;734,3;1;6;MB;;;11;;;;;;;;;;;;;100;100;100;10;5;100;;11;9,15
11/06/2013;Tremie;1545,7;734,3;1;9;MB;;;11;;;;;;;;;;;;;100;100;100;85;15;3;;11;9,03
11/06/2013;Tremie;1545,7;734,3;1;11;MB;;;11;;;;;;;;;;;;;100;100;100;30;12;3;;11;8,45
11/06/2013;Tremie;1545,7;734,3;1;13;MB;;;11;;;;;;;;;;;;;100;100;100;5;10;2;;11;8,17
11/06/2013;Tremie;1545,7;734,3;1;14;MB;;;11;;;;;;;;;;;;;100;100;100;80;12;20;;11;9,12
11/06/2013;Tremie;1545,7;734,3;2;16;MB;;;11;;;;;;;;;;;;;100;100;100;6;2;2;;11;8,1
11/06/2013;Tremie;1545,7;734,3;2;17;MB;;;11;;;;;;;;;;;;;100;100;100;80;20;3;;11;9,03
11/06/2013;Tremie;1545,7;734,3;2;19;MB;;;11;;;;;;;;;;;;;100;100;100;12;5;5;;11;8,22
11/06/2013;Tremie;1545,7;734,3;2;21;MB;;;11;;;;;;;;;;;;;100;100;100;50;2;2;;11;8,54
11/06/2013;Tremie;1545,7;734,3;2;23;MB;;;11;;;;;;;;;;;;;100;100;100;10;5;1;;11;8,16
11/06/2013;Tremie;1545,7;734,3;2;26;MB;;;11;;;;;;;;;;;;;100;100;100;10;5;1;;11;8,16
11/06/2013;Tremie;1545,7;734,3;2;27;MB;;;11;;;;;;;;;;;;;100;100;100;5;5;3;;11;8,13
11/06/2013;Tremie;1545,7;734,3;2;28;MB;;;11;;;;;;;;;;;;;100;100;60;5;15;3;;11;7,83
11/06/2013;Tremie;1545,7;734,3;3;31;MB;;;11;;;;;;;;;;;;;100;100;100;10;15;5;;11;8,3
11/06/2013;Tremie;1545,7;734,3;3;32;MB;;;11;;;;;;;;;;;;;100;100;100;10;5;3;;11;8,18
11/06/2013;Tremie;1545,7;734,3;3;33;MB;;;11;;;;;;;;;;;;;100;100;100;25;5;7;;11;8,37
11/06/2013;Tremie;1545,7;734,3;3;34;MB;;;11;;;;;;;;;;;;;100;100;100;80;5;94;;11;9,79
11/06/2013;Tremie;1545,7;734,3;3;35;MB;;;11;;;;;;;;;;;;;100;100;100;10;5;2;;11;8,17
11/06/2013;Tremie;1545,7;734,3;3;36;MB;;;11;;;;;;;;;;;;;100;100;100;10;5;2;;11;8,17
11/06/2013;Tremie;1545,7;734,3;3;37;MB;;;11;;;;;;;;;;;;;100;100;100;90;50;5;;11;9,45
11/06/2013;Tremie;1545,7;734,3;3;38;MB;;;11;;;;;;;;;;;;;100;100;100;5;5;2;;11;8,12
11/06/2013;Tremie;1545,7;734,3;3;39;MB;;;11;;;;;;;;;;;;;100;100;100;5;3;2;;11;8,1
11/06/2013;Tremie;1545,7;734,3;3;40;MB;;;11;;;;;;;;;;;;;100;100;100;10;4;3;;11;8,17
11/06/2013;Tremie;1545,7;734,3;3;41;MB;;;11;;;;;;;;;;;;;100;100;100;25;5;2;;11;8,32
11/06/2013;Tremie;1545,7;734,3;3;42;MB;;;11;;;;;;;;;;;;;100;100;100;15;5;2;;11;8,22
11/06/2013;Tremie;1545,7;734,3;3;43;MB;;;11;;;;;;;;;;;;;100;100;100;5;6;4;;11;8,15
11/06/2013;Tremie;1545,7;734,3;3;44;MB;;;11;;;;;;;;;;;;;100;100;40;20;5;3;;11;7,68
11/06/2013;Tremie;1545,7;734,3;3;45;MB;;;11;;;;;;;;;;;;;100;100;95;12;5;3;;11;8,15
11/06/2013;Tremie;1545,7;734,3;1;1;MB;;;12;;;;;;;;;;;;;100;100;100;35;30;4;1;12;8,7
11/06/2013;Tremie;1545,7;734,3;1;7;MB;;;12;;;;;;;;;;;;;100;100;100;40;12;4;2;12;8,58
11/06/2013;Tremie;1545,7;734,3;1;8;MB;;;12;;;;;;;;;;;;;100;100;100;100;100;7;3;12;10,1
11/06/2013;Tremie;1545,7;734,3;1;10;MB;;;12;;;;;;;;;;;;;100;100;100;85;91;5;3;12;9,84
11/06/2013;Tremie;1545,7;734,3;1;12;MB;;;12;;;;;;;;;;;;;100;100;100;60;30;7;2;12;8,99
11/06/2013;Tremie;1545,7;734,3;1;15;MB;;;12;;;;;;;;;;;;;100;100;100;20;15;6;2;12;8,43
11/06/2013;Tremie;1545,7;734,3;2;18;MB;;;12;;;;;;;;;;;;;100;100;100;100;40;20;5;12;9,65
11/06/2013;Tremie;1545,7;734,3;2;20;MB;;;12;;;;;;;;;;;;;100;100;100;40;13;4;1;12;8,58
11/06/2013;Tremie;1545,7;734,3;2;22;MB;;;12;;;;;;;;;;;;;100;100;100;60;12;3;1;12;8,76
11/06/2013;Tremie;1545,7;734,3;2;24;MB;;;12;;;;;;;;;;;;;100;100;100;10;11;1;1;12;8,23
11/06/2013;Tremie;1545,7;734,3;2;25;MB;;;12;;;;;;;;;;;;;100;100;100;20;15;2;2;12;8,39
11/06/2013;Tremie;1545,7;734,3;2;29;MB;;;12;;;;;;;;;;;;;100;100;100;35;8;4;3;12;8,5
11/06/2013;Tremie;1545,7;734,3;2;30;MB;;;12;;;;;;;;;;;;;100;100;100;30;10;2;1;12;8,43
17/06/2013;Tremie;1639;827,6;1;2;MB;;;11;;;;;;;;;;;;;100;100;100;45;30;5;;11;8,8
17/06/2013;Tremie;1639;827,6;1;3;MB;;;11;;;;;;;;;;;;;100;100;100;80;35;13;;11;9,28
17/06/2013;Tremie;1639;827,6;1;4;MB;;;11;;;;;;;;;;;;;100;100;100;20;27;6;;11;8,53
17/06/2013;Tremie;1639;827,6;1;5;MB;;;11;;;;;;;;;;;;;100;100;100;40;32;14;;11;8,86
17/06/2013;Tremie;1639;827,6;1;6;MB;;;11;;;;;;;;;;;;;100;100;100;45;13;6;;11;8,64
17/06/2013;Tremie;1639;827,6;1;9;MB;;;11;;;;;;;;;;;;;100;100;100;100;40;8;;11;9,48
17/06/2013;Tremie;1639;827,6;1;11;MB;;;11;;;;;;;;;;;;;100;100;100;100;45;10;;11;9,55
17/06/2013;Tremie;1639;827,6;1;13;MB;;;11;;;;;;;;;;;;;100;100;100;30;40;18;;11;8,88
17/06/2013;Tremie;1639;827,6;1;14;MB;;;11;;;;;;;;;;;;;100;100;100;100;35;28;;11;9,63
17/06/2013;Tremie;1639;827,6;2;16;MB;;;11;;;;;;;;;;;;;100;100;100;45;37;9;;11;8,91
17/06/2013;Tremie;1639;827,6;2;17;MB;;;11;;;;;;;;;;;;;100;100;100;100;32;8;;11;9,4
17/06/2013;Tremie;1639;827,6;2;19;MB;;;11;;;;;;;;;;;;;100;100;100;100;30;10;;11;9,4
17/06/2013;Tremie;1639;827,6;2;21;MB;;;11;;;;;;;;;;;;;100;100;100;100;10;7;;11;9,17
17/06/2013;Tremie;1639;827,6;2;23;MB;;;11;;;;;;;;;;;;;100;100;100;90;45;6;;11;9,41
17/06/2013;Tremie;1639;827,6;2;26;MB;;;11;;;;;;;;;;;;;100;100;100;25;25;3;;11;8,53
17/06/2013;Tremie;1639;827,6;2;27;MB;;;11;;;;;;;;;;;;;100;100;100;50;20;10;;11;8,8
17/06/2013;Tremie;1639;827,6;2;28;MB;;;11;;;;;;;;;;;;;100;100;100;40;25;6;;11;8,71
17/06/2013;Tremie;1639;827,6;3;31;MB;;;11;;;;;;;;;;;;;100;100;100;70;48;23;;11;9,41
17/06/2013;Tremie;1639;827,6;3;32;MB;;;11;;;;;;;;;;;;;100;100;100;92;33;12;;11;9,37
17/06/2013;Tremie;1639;827,6;3;33;MB;;;11;;;;;;;;;;;;;100;100;100;85;12;13;;11;9,1
17/06/2013;Tremie;1639;827,6;3;34;MB;;;11;;;;;;;;;;;;;100;100;100;100;32;29;;11;9,61
17/06/2013;Tremie;1639;827,6;3;35;MB;;;11;;;;;;;;;;;;;100;100;100;75;33;9;;11;9,17
17/06/2013;Tremie;1639;827,6;3;36;MB;;;11;;;;;;;;;;;;;100;100;100;30;26;4;;11;8,6
17/06/2013;Tremie;1639;827,6;3;37;MB;;;11;;;;;;;;;;;;;100;100;100;100;100;35;;11;10,35
17/06/2013;Tremie;1639;827,6;3;38;MB;;;11;;;;;;;;;;;;;100;100;100;32;28;6;;11;8,66
17/06/2013;Tremie;1639;827,6;3;39;MB;;;11;;;;;;;;;;;;;100;100;100;35;28;5;;11;8,68
17/06/2013;Tremie;1639;827,6;3;40;MB;;;11;;;;;;;;;;;;;100;100;100;40;18;5;;11;8,63
17/06/2013;Tremie;1639;827,6;3;41;MB;;;11;;;;;;;;;;;;;100;100;100;50;17;4;;11;8,71
17/06/2013;Tremie;1639;827,6;3;42;MB;;;11;;;;;;;;;;;;;100;100;100;80;12;7;;11;8,99
17/06/2013;Tremie;1639;827,6;3;43;MB;;;11;;;;;;;;;;;;;100;100;100;37;42;5;;11;8,84
17/06/2013;Tremie;1639;827,6;3;44;MB;;;11;;;;;;;;;;;;;100;100;100;42;18;4;;11;8,64
