,variety,HS,aire du plot,Nbr.plant.perplot,ThermalTime,LAI_tot,LAI_vert,PAI_tot,PAI_vert,LAI_tot_MS,LAI_vert_MS,PAI_tot_MS,PAI_vert_MS,LAI_tot_ferti,LAI_vert_ferti,PAI_tot_ferti,PAI_vert_ferti,TCgreen,TCsen,TCtot,TCgreen_57,TCsen_57,TCtot_57,Gapgreen,Gapsen,Gaptot,Gapgreen_57,Gapsen_57,Gaptot_57,LightPenetration_0,LightPenetration_5,LightPenetration_20,LightPenetration_25,LightInterception_0,LightInterception_5,LightInterception_20,LightInterception_25,rep
11,Mercia,5.07580123821,0.147058823529,30.0,620.0,0.782589544564,0.720987233424,0.851109536231,0.789507225091,0.389935051014,0.33475159089,0.444318758419,0.389135298296,0.653607012134,0.593780676642,0.719145880014,0.659319544522,,,,,,,,,,,,,,,,,,,,,0
12,Mercia,5.25957777626,0.147058823529,30.0,640.0,0.882953610563,0.795045327544,0.95633270783,0.86842442481,0.412791065422,0.338564284055,0.468051750184,0.393824968817,0.718394033278,0.634438484903,0.787038114377,0.703082566002,,,,,,,,,,,,,,,,,,,,,0
13,Mercia,5.4433543143,0.147058823529,30.0,660.0,0.997691162881,0.879395001543,1.08001437355,0.961097373654,0.435775587717,0.34091993752,0.492724152645,0.397247663886,0.790284077806,0.678699537376,0.864338847004,0.752133468011,,,,,,,,,,,,,,,,,,,,,0
14,Mercia,5.62713085235,0.147058823529,30.0,680.0,1.13078307813,0.980958599724,1.22592652348,1.07057661141,0.46100687738,0.346309212252,0.519601681295,0.399378582496,0.868160399436,0.728125342228,0.949000219646,0.803439728767,,,,,,,,,,,,,,,,,,,,,0
15,Mercia,5.8109073904,0.147058823529,30.0,700.0,1.29102310267,1.10665062184,1.4029195188,1.20258203895,0.489774875812,0.354496204075,0.550071648118,0.398827977357,0.952185589206,0.780882568514,1.0414823746,0.854214354884,0.263474290019,0.0570915740316,0.320565864051,0.532984263629,0.0693599574609,0.60234422109,0.736525709981,0.942908425968,0.679434135949,0.467015736371,0.930640042539,0.39765577891,0.519893,0.542218,1.000141,1.000126,0.480107,0.457782,-0.000141,-0.000126,0
16,Mercia,5.99468392845,0.147058823529,30.0,720.0,1.48075015005,1.25760739832,1.61117408804,1.35721979709,0.521720385765,0.364128449151,0.584106641579,0.395703165745,1.04211360266,0.835782893461,1.14094610371,0.903803855294,,,,,,,,,,,,,,,,,,,,,0
17,Mercia,6.1784604665,0.14800212813,30.0,740.0,1.68440433227,1.42309928913,1.82965067927,1.52445435827,0.551026962537,0.371560349759,0.615512635002,0.392154744359,1.13134773055,0.888267907337,1.23831345086,0.951342349774,,,,,,,,,,,,,,,,,,,,,0
18,Mercia,6.36223700455,0.148986264174,30.0,760.0,1.91780983428,1.61306575119,2.07823123029,1.72258292669,0.580775175563,0.380955771967,0.647416915496,0.396693291393,1.22781162986,0.946527125953,1.34075644451,1.00856772009,,,,,,,,,,,,,,,,,,,,,0
19,Mercia,6.5460135426,0.149983575799,30.0,780.0,2.17284388679,1.81974799114,2.3619870175,1.95623175545,0.613053963226,0.391376149137,0.680651721018,0.406332321092,1.3336531722,1.01054084718,1.45286627401,1.07709458259,,,,,,,,,,,,,,,,,,,,,0
20,Mercia,6.72979008065,0.15099432938,30.0,800.0,2.44920448406,2.04173955791,2.67086359017,2.21097819674,0.649606720771,0.403728508662,0.718881164949,0.420635964094,1.4495677744,1.08044391723,1.5757466174,1.15423810995,0.413359797986,0.0921660020182,0.505525800004,0.719159159643,0.0869812071201,0.806140366763,0.586640202014,0.907833997982,0.494474199996,0.280840840357,0.91301879288,0.193859633237,0.333251,0.3459475,0.999291,0.999276,0.666749,0.6540525,0.000709,0.000724,0
21,Mercia,6.91356661869,0.15201879852,30.0,820.0,2.74581703403,2.27763126361,3.00656995087,2.48613970588,0.691181813668,0.421730388221,0.76247881067,0.441013302594,1.57454241823,1.1579910685,1.71113058706,1.24241042633,,,,,,,,,,,,,,,,,,,,,0
22,Mercia,7.09734315674,0.1530572643,30.0,840.0,3.04775056346,2.51450769974,3.34512898149,2.75973106619,0.734986787726,0.441075904854,0.811977061231,0.466402870653,1.70591285809,1.2375891907,1.85486840381,1.33449968201,,,,,,,,,,,,,,,,,,,,,0
23,Mercia,7.28111969479,0.154110015532,30.0,860.0,3.39331732933,2.77753911339,3.72329413227,3.05524372526,0.780762949094,0.459395193441,0.86171643849,0.488895583344,1.84694715132,1.32118471025,2.00805818591,1.43022474084,,,,,,,,,,,,,,,,,,,,,0
24,Mercia,7.46489623284,0.15517734903,30.0,880.0,3.78333413259,3.07888317955,4.13677395658,3.37992120956,0.830020112142,0.48316543972,0.913384152399,0.515215770272,1.99831900279,1.41287826679,2.16900452255,1.53143591932,,,,,,,,,,,,,,,,,,,,,0
25,Mercia,7.64867277089,0.156259569889,30.0,900.0,4.20210870797,3.41794432295,4.5857174498,3.74750541079,0.882673730048,0.520690374583,0.97056662935,0.55731641713,2.16061745004,1.52376212492,2.34300732515,1.65245514361,0.62076600045,0.104619004521,0.725385004971,0.904816330354,0.0454916538131,0.950307984168,0.37923399955,0.895380995479,0.274614995029,0.0951836696456,0.954508346187,0.0496920158325,0.131102,0.1361665,0.987239,0.999977,0.868898,0.8638335,0.012761,2.3e-05,0
26,Mercia,7.83244930894,0.157356991773,30.0,920.0,4.64081543494,3.77147911022,5.06073962892,4.13556223099,0.934454523747,0.56324378086,1.02686498833,0.604649980283,2.32782908753,1.64282137535,2.52373985753,1.78375034474,,,,,,,,,,,,,,,,,,,,,0
27,Mercia,8.01622584699,0.158469937222,30.0,940.0,5.0172276445,4.04196766634,5.46680732459,4.43449383747,0.985907897959,0.604225295814,1.08466339593,0.652331946922,2.50215333363,1.76549791834,2.71212208758,1.91976254494,,,,,,,,,,,,,,,,,,,,,0
28,Mercia,8.20000238504,0.159598737964,30.0,960.0,5.16516727881,4.06655115173,5.62854309939,4.47129427731,1.04099604625,0.646415996952,1.14697217075,0.701725710244,2.68629608395,1.89362392196,2.91290952416,2.06336311014,,,,,,,,,,,,,,,,,,,,,0
29,Mercia,8.38377892308,0.160743735247,30.0,980.0,5.33816334928,4.10085687617,5.82955217139,4.52247799395,1.09532931004,0.700361668304,1.20573500885,0.759207049771,2.87690660386,2.04375545784,3.12498947636,2.22444340384,,,,,,,,,,,,,,,,,,,,,0
30,Mercia,8.56755546113,0.161905280184,30.0,1000.0,5.50638003553,4.14457220427,6.05080403321,4.60090631538,1.14848889009,0.766307973717,1.26312228724,0.828740378005,3.06815465023,2.21102514222,3.34241925913,2.40302496221,0.604843806633,0.207939357557,0.81278316419,0.905133339127,0.0752568842299,0.980390223357,0.395156193367,0.792060642443,0.18721683581,0.0948666608727,0.92474311577,0.0196097766428,0.0790235,0.0847225,0.795818,0.968605,0.9209765,0.9152775,0.204182,0.031395,0
31,Mercia,8.75133199918,0.163083734108,30.0,1020.0,5.69664373322,4.2043926625,6.28685120429,4.69190181982,1.21614200974,0.839836588151,1.33599327219,0.907411987425,3.27604523511,2.38996743496,3.58187661635,2.6004504062,,,,,,,,,,,,,,,,,,,,,0
32,Mercia,8.93510853723,0.164279468951,30.0,1040.0,5.89301426999,4.27585582028,6.5308364431,4.79399061171,1.2842923171,0.913705596347,1.40987806881,0.987262040931,3.491658534,2.57521657387,3.82587544557,2.80288150943,,,,,,,,,,,,,,,,,,,,,0
33,Mercia,9.11888507528,0.165492867634,30.0,1060.0,6.0483660501,4.33655557384,6.72347046319,4.87322847979,1.3454643341,0.983416845321,1.47858528066,1.06443317225,3.70168158142,2.76204168187,4.06092828659,3.00140184395,,,,,,,,,,,,,,,,,,,,,0
34,Mercia,9.30266161333,0.166724324474,30.0,1080.0,6.22437908722,4.39650395642,6.95606474416,4.96713759294,1.40208706317,1.05375558356,1.54433223769,1.14353387436,3.89822700479,2.94504822705,4.2942297349,3.20699759509,,,,,,,,,,,,,,,,,,,,,0
35,Mercia,9.48643815138,0.167974245614,30.0,1100.0,6.41386671692,4.4505058652,7.18492748906,5.04299298762,1.47233277022,1.12881950215,1.62484222271,1.2285369491,4.10668112227,3.13028189752,4.53196715822,3.41195632525,0.536167914621,0.3339152629,0.870083177521,0.906401275927,0.0850347700873,0.991436046015,0.463832085379,0.6660847371,0.129916822479,0.0935987240727,0.914965229913,0.0085639539854,0.0441115,0.05061,0.4777245,0.707108,0.9558885,0.94939,0.5222755,0.292892,0
36,Mercia,9.67021468942,0.169243049466,30.0,1120.0,6.59034670724,4.49591822711,7.38849974487,5.0973841537,1.54647464707,1.20934774276,1.70566199429,1.31590073782,4.31170155692,3.31252237961,4.75410312755,3.60626231979,,,,,,,,,,,,,,,,,,,,,0
37,Mercia,9.85399122747,0.170531167184,30.0,1140.0,6.76627552108,4.53914992549,7.60366088979,5.15764353812,1.61026777836,1.28861650186,1.77705927337,1.4031600527,4.51010150332,3.49324223229,4.9805380562,3.81021499833,,,,,,,,,,,,,,,,,,,,,0
38,Mercia,10.0377677655,0.171839043146,30.0,1160.0,6.85661195393,4.52922239623,7.70840849465,5.14257793246,1.67335435794,1.35768368388,1.84894454597,1.4812735479,4.71938110796,3.66918462062,5.21707638206,4.00786205459,,,,,,,,,,,,,,,,,,,,,0
39,Mercia,10.2215443036,0.173167135469,30.0,1180.0,6.91584507417,4.53405610059,7.77992883142,5.1377765386,1.73025938203,1.41813299202,1.91394071678,1.55029609213,4.9110330806,3.8354197357,5.43712893652,4.19717847636,,,,,,,,,,,,,,,,,,,,,0
40,Mercia,10.4053208416,0.174515916541,30.0,1200.0,6.92822412967,4.54044019476,7.82011150222,5.15547347745,1.7725890933,1.47749647338,1.96377836176,1.62025413818,5.04688155894,3.98596769786,5.60681997854,4.37899682898,0.513641782446,0.334299098432,0.847940880879,0.923468037677,0.0643225714194,0.987790609096,0.486358217554,0.665700901568,0.152059119121,0.0765319623231,0.935677428581,0.0122093909036,0.049418,0.054741,0.292695,0.4305965,0.950582,0.945259,0.707305,0.5694035,0
41,Mercia,10.5890973797,0.175885873586,30.0,1220.0,6.90629910903,4.54115959859,7.8207140939,5.15605299529,1.82223846973,1.54250613561,2.02094209293,1.69466926643,5.18433155592,4.13236116408,5.78210648349,4.55912667949,,,,,,,,,,,,,,,,,,,,,0
42,Mercia,10.7728739177,0.177277509247,30.0,1240.0,6.90867903276,4.58657554126,7.84286189607,5.19889196861,1.87785024711,1.61013280064,2.08601755106,1.77259359077,5.32585441289,4.27232763521,5.95725077207,4.72851454075,,,,,,,,,,,,,,,,,,,,,0
43,Mercia,10.9566504558,0.178691342199,30.0,1260.0,6.91298940068,4.63600375571,7.86260666951,5.2533467359,1.93749255578,1.66590892212,2.15910836363,1.84104265519,5.48174009394,4.39799110284,6.15339328631,4.88995562573,,,,,,,,,,,,,,,,,,,,,0
44,Mercia,11.1404269938,0.180127907801,30.0,1280.0,6.86191812548,4.66060929124,7.81431065812,5.29174544541,1.96616497318,1.70396377547,2.20164075361,1.89865949673,5.62526282016,4.50395556716,6.33541107511,5.03802064046,,,,,,,,,,,,,,,,,,,,,0
45,Mercia,11.3242035319,0.181587758763,30.0,1300.0,6.85289557987,4.67993833311,7.83216564824,5.34346768106,1.97886321613,1.73116510821,2.22917398532,1.94951334059,5.72915485565,4.59054014836,6.4886661209,5.18181055357,0.578784051411,0.2812353488,0.86001940021,0.939630286961,0.0521536078561,0.991783894817,0.421215948589,0.7187646512,0.13998059979,0.0603697130394,0.947846392144,0.00821610518325,0.0485425,0.0526235,0.1893725,0.2488865,0.9514575,0.9473765,0.8106275,0.7511135,0
46,Mercia,11.5079800699,0.183071465863,30.0,1320.0,6.79579108776,4.69466447126,7.80329589359,5.39419882707,2.00206910369,1.75318744905,2.2667141314,1.98820925121,5.80684198511,4.64948503162,6.61800978021,5.29561653178,,,,,,,,,,,,,,,,,,,,,0
47,Mercia,11.691756608,0.184579618684,30.0,1340.0,6.7382701889,4.71865409117,7.7793768175,5.45435315059,2.03396795306,1.76952333593,2.31567161844,2.01779024431,5.89012084486,4.68791437162,6.75648809761,5.38480399396,,,,,,,,,,,,,,,,,,,,,0
48,Mercia,11.875533146,0.186112826402,30.0,1360.0,6.66756113618,4.72824695281,7.74783914674,5.51355622544,2.05237511344,1.77266535721,2.35738231042,2.04042513689,5.95684421656,4.70869050075,6.88441760414,5.46100863648,,,,,,,,,,,,,,,,,,,,,0
49,Mercia,12.0593096841,0.187671718598,30.0,1380.0,6.54222957131,4.71867219004,7.65134952754,5.54646989781,2.05114797603,1.75575507353,2.38017346233,2.04397109755,6.00337862908,4.71142067957,6.9913886614,5.51663750322,,,,,,,,,,,,,,,,,,,,,0
50,Mercia,12.2430862221,0.18925694613,30.0,1400.0,6.47657648005,4.69636715205,7.61769533496,5.56144246997,2.03813420113,1.72607134035,2.39013976507,2.03422160972,6.02867432238,4.69175709793,7.07303416155,5.54479655245,0.639026055792,0.203867686943,0.842893742735,0.97014891986,0.0242984700691,0.994447389929,0.360973944208,0.796132313057,0.157106257265,0.0298510801397,0.975701529931,0.00555261007062,0.0558965,0.059089,0.1365445,0.170641,0.9441035,0.940911,0.8634555,0.829359,0
51,Mercia,12.4268627602,0.190869182032,30.0,1420.0,6.35300495604,4.6447419891,7.52566645486,5.55204960631,2.02093945028,1.69112876165,2.39308814507,2.01698601625,6.02255351247,4.64168811019,7.12307948071,5.54311850299,,,,,,,,,,,,,,,,,,,,,0
52,Mercia,12.6106392982,0.192509122467,30.0,1440.0,6.19962684424,4.56280356443,7.40231763941,5.51773215614,2.0037386501,1.65543968171,2.39300839272,1.99629307814,5.9907823184,4.56077218864,7.14904060859,5.51342155219,,,,,,,,,,,,,,,,,,,,,0
53,Mercia,12.7944158363,0.194177487733,30.0,1460.0,6.0582326509,4.46028625707,7.29447997234,5.46502610701,1.98652905766,1.61942363966,2.38910154037,1.97160275948,5.9420474973,4.45878103824,7.15458160076,5.46155962984,,,,,,,,,,,,,,,,,,,,,0
54,Mercia,12.9781923743,0.195875023316,30.0,1480.0,5.9021254466,4.35235142816,7.16467553656,5.39988111477,1.96931088738,1.58453676137,2.38296156011,1.94576786174,5.89059309784,4.35235142816,7.15018543804,5.39988111477,,,,,,,,,,,,,,,,,,,,,0
