,variety,HS,aire du plot,Nbr.plant.perplot,ThermalTime,LAI_tot,LAI_vert,PAI_tot,PAI_vert,TCgreen,TCsen,TCtot,TCgreen_57,TCsen_57,TCtot_57,Gapgreen,Gapsen,Gaptot,Gapgreen_57,Gapsen_57,Gaptot_57,LightPenetration_0,LightPenetration_5,LightPenetration_20,LightPenetration_25,LightInterception_0,LightInterception_5,LightInterception_20,LightInterception_25,rep
0,Rht3,2.92857213204,0.143540669856,30.0,400.0,0.255685707262,0.255685707262,0.298498100874,0.298498100874,0.0958956843718,0.0,0.0958956843718,0.211856194616,0.0,0.211856194616,0.904104315628,1.0,0.904104315628,0.788143805384,1.0,0.788143805384,0.8152625,0.8929615,1.000208,1.000272,0.1847375,0.1070385,-0.000208,-0.000272,0
1,Rht3,3.10379585316,0.143540669856,30.0,420.0,0.287963514306,0.287963514306,0.331582694961,0.331582694961,,,,,,,,,,,,,,,,,,,,,0
2,Rht3,3.27901957427,0.143540669856,30.0,440.0,0.324398496162,0.324398496162,0.369170165029,0.369170165029,,,,,,,,,,,,,,,,,,,,,0
3,Rht3,3.45424329539,0.143540669856,30.0,460.0,0.369460640619,0.369460640619,0.41783143071,0.41783143071,,,,,,,,,,,,,,,,,,,,,0
4,Rht3,3.62946701651,0.143540669856,30.0,480.0,0.426942139149,0.426942139149,0.477739756803,0.477739756803,,,,,,,,,,,,,,,,,,,,,0
5,Rht3,3.80469073762,0.143540669856,30.0,500.0,0.488328000106,0.488328000106,0.54083831685,0.54083831685,0.161463227783,0.0,0.161463227783,0.338795781529,0.0,0.338795781529,0.838536772217,1.0,0.838536772217,0.661204218471,1.0,0.661204218471,0.7203955,0.8098325,1.000208,1.000272,0.2796045,0.1901675,-0.000208,-0.000272,0
6,Rht3,3.97991445874,0.143540669856,30.0,520.0,0.549046604262,0.548904383747,0.606562677381,0.606420456866,,,,,,,,,,,,,,,,,,,,,0
7,Rht3,4.15513817985,0.143540669856,30.0,540.0,0.615193680289,0.614060384903,0.680200632871,0.679067337484,,,,,,,,,,,,,,,,,,,,,0
8,Rht3,4.33036190097,0.143540669856,30.0,560.0,0.69013481004,0.686717279338,0.762827147488,0.759409616786,,,,,,,,,,,,,,,,,,,,,0
9,Rht3,4.50558562209,0.143540669856,30.0,580.0,0.778806536864,0.76986398608,0.860562908632,0.851620357848,,,,,,,,,,,,,,,,,,,,,0
10,Rht3,4.6808093432,0.143540669856,30.0,600.0,0.899460399165,0.87910892193,0.989396446672,0.969044969436,0.25539262002,0.0085993360572,0.263991956078,0.508301829576,0.00932140570774,0.517623235284,0.74460737998,0.991400663943,0.736008043922,0.491698170424,0.990678594292,0.482376764716,0.5892975,0.671698,1.0002075,1.000272,0.4107025,0.328302,-0.0002075,-0.000272,0
11,Rht3,4.85603306432,0.143540669856,30.0,620.0,1.04907594181,1.01226677695,1.14793839028,1.11112922542,,,,,,,,,,,,,,,,,,,,,0
12,Rht3,5.03125678544,0.143540669856,30.0,640.0,1.20029085831,1.14476809504,1.30922482958,1.25370206631,,,,,,,,,,,,,,,,,,,,,0
13,Rht3,5.20648050655,0.143540669856,30.0,660.0,1.35393783082,1.27622896341,1.48420595908,1.40645696666,,,,,,,,,,,,,,,,,,,,,0
14,Rht3,5.38170422767,0.143540669856,30.0,680.0,1.53781147572,1.4316272642,1.69381873814,1.58662856692,,,,,,,,,,,,,,,,,,,,,0
15,Rht3,5.55692794879,0.143540669856,30.0,700.0,1.74919276464,1.61065844566,1.92876655358,1.78655922723,0.389514811032,0.0408701481103,0.430384959142,0.709800195424,0.0394726911284,0.749272886553,0.610485188968,0.95912985189,0.569615040858,0.290199804576,0.960527308872,0.250727113447,0.409196,0.468425,1.0002075,1.0002715,0.590804,0.531575,-0.0002075,-0.0002715,0
16,Rht3,5.7321516699,0.143540669856,30.0,720.0,2.0144795245,1.84321287232,2.21146092086,2.0289715131,,,,,,,,,,,,,,,,,,,,,0
17,Rht3,5.90737539102,0.143540669856,30.0,740.0,2.36894737924,2.16117055739,2.58830010918,2.35775492763,,,,,,,,,,,,,,,,,,,,,0
18,Rht3,6.08259911213,0.143540669856,30.0,760.0,2.78699592717,2.53635869894,3.02890913411,2.7444193005,,,,,,,,,,,,,,,,,,,,,0
19,Rht3,6.25782283325,0.143540669856,30.0,780.0,3.19941218395,2.9019809986,3.46489638357,3.12653632384,,,,,,,,,,,,,,,,,,,,,0
20,Rht3,6.43304655437,0.143540669856,30.0,800.0,3.59516042498,3.24448128728,3.91129632315,3.51778850311,0.611003575077,0.0571105720123,0.668114147089,0.900549546818,0.0317463526399,0.932295899458,0.388996424923,0.942889427988,0.331885852911,0.0994504531824,0.96825364736,0.0677041005425,0.1832915,0.2081565,1.0000925,1.0002715,0.8167085,0.7918435,-9.25000000001e-05,-0.0002715,0
21,Rht3,6.60827027548,0.143540669856,30.0,820.0,3.9962800836,3.58306346642,4.38839021944,3.93234028583,,,,,,,,,,,,,,,,,,,,,0
22,Rht3,6.7834939966,0.143540669856,30.0,840.0,4.41500490005,3.93467968724,4.85861595918,4.33501967564,,,,,,,,,,,,,,,,,,,,,0
23,Rht3,6.95871771772,0.143540669856,30.0,860.0,4.84921086578,4.29170114165,5.32960941717,4.72815682441,,,,,,,,,,,,,,,,,,,,,0
