,variety,HS,aire du plot,Nbr.plant.perplot,ThermalTime,LAI_tot,LAI_vert,PAI_tot,PAI_vert,Nbr.axe.tot.m2,Nbr.axe.actif.m2.old,number_of_active_axes_per_m2,TCgreen,TCsen,TCtot,TCgreen_57,TCsen_57,TCtot_57,Gapgreen,Gapsen,Gaptot,Gapgreen_57,Gapsen_57,Gaptot_57,LightPenetration_0,LightPenetration_5,LightPenetration_20,LightPenetration_25,LightInterception_0,LightInterception_5,LightInterception_20,LightInterception_25,rep
30,Tremie13,8.91285322707,0.0933333333333,30.0,1000.0,4.55879647322,3.44885236881,4.96159014522,3.77694066408,803.571428571,707.142857143,707.142857143,0.625,0.135431785196,0.760431785196,0.924504302282,0.0445940890385,0.969098391321,0.375,0.864568214804,0.239568214804,0.0754956977179,0.955405910961,0.0309016086794,0.0913665,0.135313,0.873322,0.984908,0.9086335,0.864687,0.126678,0.015092,0
31,Tremie13,9.09835510317,0.0933333333333,30.0,1020.0,4.89956402234,3.70266233447,5.31613781245,4.04245958214,803.571428571,707.142857143,707.142857143,,,,,,,,,,,,,,,,,,,,,0
32,Tremie13,9.28385697926,0.0933333333333,30.0,1040.0,5.26642032981,4.03296605983,5.73626522919,4.40041088075,803.571428571,707.142857143,707.142857143,,,,,,,,,,,,,,,,,,,,,0
33,Tremie13,9.46935885535,0.0933333333333,30.0,1060.0,5.6592966953,4.39800817305,6.18814924612,4.79992876578,803.571428571,707.142857143,707.142857143,,,,,,,,,,,,,,,,,,,,,0
34,Tremie13,9.65486073144,0.0933333333333,30.0,1080.0,6.05428465666,4.72039401027,6.63076287249,5.16095558759,803.571428571,707.142857143,707.142857143,,,,,,,,,,,,,,,,,,,,,0
35,Tremie13,9.84036260753,0.0933333333333,30.0,1100.0,6.38406157292,4.9723297658,7.00682331402,5.45036382446,803.571428571,707.142857143,707.142857143,0.658925979681,0.159742380261,0.818668359942,0.970332959222,0.0173587729143,0.987691732136,0.341074020319,0.840257619739,0.181331640058,0.0296670407782,0.982641227086,0.0123082678638,0.0486735,0.075951,0.50725,0.7550305,0.9513265,0.924049,0.49275,0.2449695,0
36,Tremie13,10.0258644836,0.0933333333333,30.0,1120.0,6.67370897741,5.23150293725,7.3567569268,5.73678503004,803.571428571,707.142857143,707.142857143,,,,,,,,,,,,,,,,,,,,,0
37,Tremie13,10.2113663597,0.0933333333333,30.0,1140.0,6.99132928048,5.53495791641,7.73894287567,6.08611440401,792.857142857,707.142857143,707.142857143,,,,,,,,,,,,,,,,,,,,,0
38,Tremie13,10.3968682358,0.0933333333333,30.0,1160.0,7.35570129672,5.87433821135,8.16100400894,6.47782146875,792.857142857,707.142857143,707.142857143,,,,,,,,,,,,,,,,,,,,,0
39,Tremie13,10.5823701119,0.0933333333333,30.0,1180.0,7.69513537075,6.14758903045,8.57789971225,6.82201791404,771.428571429,707.142857143,707.142857143,,,,,,,,,,,,,,,,,,,,,0
40,Tremie13,10.767871988,0.0933333333333,30.0,1200.0,7.88124541074,6.29376292247,8.86137016798,7.05968031894,760.714285714,707.142857143,707.142857143,0.704100145138,0.172895500726,0.876995645864,0.99012345679,0.00609801720913,0.996221473999,0.295899854862,0.827104499274,0.123004354136,0.00987654320988,0.993901982791,0.00377852600075,0.0274495,0.0400475,0.2177115,0.369445,0.9725505,0.9599525,0.7822885,0.630555,0
