date,num_plant,axis,degree_days,num_leaf_bottom,area,green_area,senesced_area,length,green_length,senesced_length,height,min_height,max_height,fnl,num_leaf_top,cur_max_leaf_top,cur_num_leaf_top,HS,nb_axis
2011-11-04 12:00:00,1.0,MS,161.0,1.0,0.7473631187668883,0.7473631187668883,0.0,2.783033586788719,2.783033586788719,0.0,1.0705160150494797,0.4076983597321055,1.733333670366854,13.0,13.0,13.0,1.0,-0.75,1.0
2011-11-04 12:00:00,2.0,MS,161.0,1.0,0.5047551107650702,0.5047551107650702,0.0,2.1625407735288706,2.1625407735288706,0.0,0.6430617091873596,0.18216110371781782,1.1039623146569013,13.0,13.0,13.0,1.0,-0.75,1.0
2011-11-06 00:00:00,1.0,MS,182.0,1.0,1.2090696709586815,1.2090696709586815,0.0,3.8805328683775775,3.8805328683775775,0.0,1.3922760019714076,0.08580612959380414,2.8936828184468615,13.0,13.0,13.0,1.0,-0.52,1.0
2011-11-06 00:00:00,2.0,MS,182.0,1.0,0.9469588021162687,0.9469588021162687,0.0,3.260040055117729,3.260040055117729,0.0,1.410771602906931,0.5389194889901183,2.282623716823744,13.0,13.0,13.0,1.0,-0.52,1.0
2011-11-06 00:00:00,3.0,MS,182.0,1.0,0.7295050966146899,0.7295050966146899,0.0,2.7387154155666953,2.7387154155666953,0.0,0.9914814381944316,0.3920169738716935,1.5909459025171697,12.0,12.0,12.0,1.0,-0.52,1.0
2011-11-06 00:00:00,4.0,MS,182.0,1.0,0.646082681321311,0.646082681321311,0.0,2.5313956040572663,2.5313956040572663,0.0,0.9505269156518505,0.3531572545853369,1.5478965767183641,12.0,12.0,12.0,1.0,-0.52,1.0
2011-11-06 00:00:00,5.0,MS,182.0,1.0,0.4901942881829917,0.4901942881829917,0.0,2.122469897474679,2.122469897474679,0.0,0.6257795539838887,0.172468332098226,1.0790907758695514,13.0,13.0,13.0,1.0,-0.52,1.0
2011-11-07 18:00:00,1.0,MS,202.0,1.0,1.6571996785317933,1.6571996785317933,0.0,4.962337799716121,4.962337799716121,0.0,2.3137160977116853,0.6567209266901696,3.9663407356727105,13.0,13.0,13.0,1.0,-0.29,1.0
2011-11-07 18:00:00,2.0,MS,202.0,1.0,1.4022793312577109,1.4022793312577109,0.0,4.341844986456273,4.341844986456273,0.0,1.69706467408354,0.3437215857071578,3.1387958055531313,13.0,13.0,13.0,1.0,-0.29,1.0
2011-11-07 18:00:00,3.0,MS,202.0,1.0,1.1851998585329748,1.1851998585329748,0.0,3.8230773436773244,3.8230773436773244,0.0,1.3071117597363244,0.04456667513601589,2.8639087732576627,12.0,12.0,12.0,1.0,-0.29,1.0
2011-11-07 18:00:00,4.0,MS,202.0,1.0,1.097845912474903,1.097845912474903,0.0,3.6157575321678954,3.6157575321678954,0.0,1.6568326516094927,0.8673085331804384,2.446356770038547,12.0,12.0,12.0,1.0,-0.29,1.0
2011-11-07 18:00:00,5.0,MS,202.0,1.0,0.923453710862145,0.923453710862145,0.0,3.204274828813222,3.204274828813222,0.0,1.4129250135557923,0.5579660684184901,2.2678839586930946,13.0,13.0,13.0,1.0,-0.29,1.0
2011-11-07 18:00:00,6.0,MS,202.0,1.0,0.8353637217864551,0.8353637217864551,0.0,2.9937980976396594,2.9937980976396594,0.0,1.2283893639684393,0.4021315273352253,2.0546472006016536,12.0,12.0,12.0,1.0,-0.29,1.0
2011-11-07 18:00:00,7.0,MS,202.0,1.0,0.6666977788128172,0.6666977788128172,0.0,2.5837820155533744,2.5837820155533744,0.0,0.9151985314018692,0.367006440744478,1.4633906220592605,13.0,13.0,13.0,1.0,-0.29,1.0
2011-11-07 18:00:00,8.0,MS,202.0,1.0,0.5854902981517274,0.5854902981517274,0.0,2.376951077800093,2.376951077800093,0.0,0.8336569996876388,0.23539193184197899,1.4319220675332986,13.0,13.0,13.0,1.0,-0.29,1.0
2011-11-07 18:00:00,9.0,MS,202.0,1.0,0.4339195127415738,0.4339195127415738,0.0,1.9632892022935295,1.9632892022935295,0.0,0.526274435280754,0.06889498869605329,0.9836538818654547,13.0,13.0,13.0,1.0,-0.29,1.0
2011-11-09 16:00:00,1.0,MS,222.0,1.0,1.936835074398709,1.936835074398709,0.0,5.698544012877893,5.698544012877893,0.0,3.1221847502607063,1.2448677031333473,4.771881039755366,13.0,13.0,13.0,1.0,-0.07,1.0
2011-11-09 16:00:00,2.0,MS,222.0,1.0,1.8386577722900315,1.8386577722900315,0.0,5.418786879689085,5.418786879689085,0.0,2.6542739428944726,0.7999345217714694,4.4473171252390875,13.0,13.0,13.0,1.0,-0.07,1.0
2011-11-09 16:00:00,3.0,MS,222.0,1.0,1.6332552877654674,1.6332552877654674,0.0,4.902564739213692,4.902564739213692,0.0,2.238913164289777,0.6513250774700178,3.779772666796051,12.0,12.0,12.0,1.0,-0.07,1.0
2011-11-09 16:00:00,4.0,MS,222.0,1.0,1.5485109144036222,1.5485109144036222,0.0,4.6952449277042625,4.6952449277042625,0.0,2.0851330968839386,0.5291600209446429,3.7088253923965677,12.0,12.0,12.0,1.0,-0.07,1.0
2011-11-09 16:00:00,5.0,MS,222.0,1.0,1.3770256165730117,1.3770256165730117,0.0,4.281216722046034,4.281216722046034,0.0,1.678339768938655,0.32218630407040605,3.1159934300597385,13.0,13.0,13.0,1.0,-0.07,1.0
2011-11-09 16:00:00,6.0,MS,222.0,1.0,1.2903293469937418,1.2903293469937418,0.0,4.073285493176027,4.073285493176027,0.0,1.4488854430037985,0.22008708591581938,2.8144030835282337,12.0,12.0,12.0,1.0,-0.07,1.0
2011-11-09 16:00:00,7.0,MS,222.0,1.0,1.1165206280191158,1.1165206280191158,0.0,3.6607239087861876,3.6607239087861876,0.0,1.6762818629365368,0.8995554186216715,2.453008307251402,13.0,13.0,13.0,1.0,-0.07,1.0
2011-11-09 16:00:00,8.0,MS,222.0,1.0,1.0291254969478436,1.0291254969478436,0.0,3.4538929710329063,3.4538929710329063,0.0,1.6442813982276352,0.776159876893068,2.5124029195622026,13.0,13.0,13.0,1.0,-0.07,1.0
