,variety,HS,aire du plot,Nbr.plant.perplot,ThermalTime,LAI_tot,LAI_vert,PAI_tot,PAI_vert,LAI_tot_MS,LAI_vert_MS,PAI_tot_MS,PAI_vert_MS,LAI_tot_ferti,LAI_vert_ferti,PAI_tot_ferti,PAI_vert_ferti,TCgreen,TCsen,TCtot,TCgreen_57,TCsen_57,TCtot_57,Gapgreen,Gapsen,Gaptot,Gapgreen_57,Gapsen_57,Gaptot_57,LightPenetration_0,LightPenetration_5,LightPenetration_20,LightPenetration_25,LightInterception_0,LightInterception_5,LightInterception_20,LightInterception_25,rep
4,Tremie12,2.77995880134,0.111940298507,30.0,480.0,0.253865215554,0.253865215554,0.332866066672,0.332866066672,0.207754315296,0.207754315296,0.286755166414,0.286755166414,0.253865215554,0.253865215554,0.332866066672,0.332866066672,,,,,,,,,,,,,,,,,,,,,0
5,Tremie12,3.0010165362,0.111940298507,30.0,500.0,0.30210917595,0.30210917595,0.381110027068,0.381110027068,0.226254260536,0.226254260536,0.305255111654,0.305255111654,0.300395412588,0.300395412588,0.379396263706,0.379396263706,0.067568176696,0.0,0.067568176696,0.234716976857,0.0,0.234716976857,0.932431823304,1.0,0.932431823304,0.765283023143,1.0,0.765283023143,0.8087035,0.8683615,1.0001205,1.0000375,0.1912965,0.1316385,-0.0001205,-3.74999999999e-05,0
6,Tremie12,3.22207427106,0.111940298507,30.0,520.0,0.356634844721,0.356634844721,0.435635695839,0.435635695839,0.244757272633,0.244757272633,0.323758123751,0.323758123751,0.347971849067,0.347971849067,0.426972700185,0.426972700185,,,,,,,,,,,,,,,,,,,,,0
7,Tremie12,3.44313200593,0.111940298507,30.0,540.0,0.418858362311,0.418858315311,0.497859213429,0.497859166429,0.264033738909,0.264033738909,0.343034590027,0.343034590027,0.395822252763,0.395822205764,0.474823103882,0.474823056882,,,,,,,,,,,,,,,,,,,,,0
8,Tremie12,3.66418974079,0.111940298507,30.0,560.0,0.489897967571,0.48948757469,0.568898818689,0.568488425809,0.284640676719,0.284640676719,0.363641527837,0.363641527837,0.445760682206,0.445350289326,0.524761533324,0.524351140444,,,,,,,,,,,,,,,,,,,,,0
9,Tremie12,3.88524747565,0.111940298507,30.0,580.0,0.569540508957,0.567565308507,0.648613509377,0.646638308927,0.30577626074,0.30569529282,0.384777111858,0.384696143938,0.499220991628,0.497245791177,0.578293992048,0.576318791597,,,,,,,,,,,,,,,,,,,,,0
10,Tremie12,4.10630521052,0.111940298507,30.0,600.0,0.65560915003,0.649029954375,0.735119799118,0.728540603463,0.327113328327,0.325647802378,0.406114179446,0.404648653496,0.556067401923,0.549488206267,0.635551884992,0.628972689336,0.131461948764,0.00306513409962,0.134527082864,0.37438969122,0.00488360323887,0.379273294459,0.868538051236,0.9969348659,0.865472917136,0.62561030878,0.995116396761,0.620726705541,0.7092685,0.763516,1.0001205,1.0000375,0.2907315,0.236484,-0.0001205,-3.74999999999e-05,0
11,Tremie12,4.32736294538,0.111940298507,30.0,620.0,0.749410745531,0.73184187613,0.829933769591,0.812364900191,0.349276486936,0.34336697477,0.428277338054,0.422367825888,0.617791705502,0.600357224976,0.698118534742,0.680684054216,,,,,,,,,,,,,,,,,,,,,0
12,Tremie12,4.54842068024,0.111940298507,30.0,640.0,0.858133140661,0.820629110247,0.940850407276,0.903346376862,0.373242073747,0.358079228999,0.452242924865,0.437080080117,0.680761503013,0.644139977704,0.762503496306,0.725881970997,,,,,,,,,,,,,,,,,,,,,0
13,Tremie12,4.76947841511,0.111940298507,30.0,660.0,0.985292104712,0.916940899169,1.07025992981,1.00190872427,0.399141420326,0.369196616434,0.478142271444,0.448197467552,0.744888515602,0.679774680946,0.828058867295,0.762945032639,,,,,,,,,,,,,,,,,,,,,0
14,Tremie12,4.99053614997,0.111940298507,30.0,680.0,1.13333199522,1.02360770672,1.22185850263,1.1116895452,0.425809411354,0.377009054127,0.504969555838,0.455724529695,0.813548744125,0.711306074579,0.897856235835,0.795168897373,,,,,,,,,,,,,,,,,,,,,0
15,Tremie12,5.21159388483,0.111940298507,30.0,700.0,1.29308372309,1.13247978537,1.3891679205,1.22591477722,0.45379222039,0.382478844333,0.533278781059,0.459316199447,0.889863724778,0.743346833424,0.976344453105,0.827178356195,0.198434377582,0.0494004958305,0.247834873413,0.525070623603,0.0529220043507,0.577992627953,0.801565622418,0.950599504169,0.752165126587,0.474929376397,0.947077995649,0.422007372047,0.581035,0.623144,1.0001205,1.0000375,0.418965,0.376856,-0.0001205,-3.74999999999e-05,0
16,Tremie12,5.4326516197,0.111940298507,30.0,720.0,1.46542380318,1.24720457184,1.57195561056,1.3454291064,0.484289869774,0.389157529818,0.564987747466,0.461548134693,0.972921743898,0.777447792337,1.06423311745,0.860451893074,,,,,,,,,,,,,,,,,,,,,0
17,Tremie12,5.65370935456,0.111940298507,30.0,740.0,1.64153427111,1.35938357678,1.7632975705,1.46173216472,0.518120471152,0.398566073955,0.600835260645,0.461866152004,1.05858022591,0.811793922443,1.15736780796,0.891166793054,,,,,,,,,,,,,,,,,,,,,0
18,Tremie12,5.87476708942,0.111940298507,30.0,760.0,1.83466922618,1.47740412179,1.97033581823,1.57897976196,0.554276563888,0.406459434772,0.639988677486,0.458080596492,1.14557665977,0.842389358003,1.25150795114,0.914229697492,,,,,,,,,,,,,,,,,,,,,0
19,Tremie12,6.09582482428,0.111940298507,30.0,780.0,2.05507787373,1.61213007936,2.20410611749,1.7099908498,0.59250358265,0.417230577569,0.681119847327,0.454679368928,1.24013514564,0.878985249057,1.35118423333,0.938866863431,,,,,,,,,,,,,,,,,,,,,0
20,Tremie12,6.31688255915,0.111940298507,30.0,800.0,2.30240186805,1.76037812486,2.46927449123,1.86175431507,0.634334779198,0.429218719066,0.725768506058,0.45518402655,1.3464187563,0.922621121484,1.46469123234,0.975425178148,0.289096236196,0.119830215611,0.408926451807,0.592110928153,0.159449211433,0.751560139585,0.710903763804,0.880169784389,0.591073548193,0.407889071847,0.840550788567,0.248439860415,0.411226,0.438481,1.00012,1.0000375,0.588774,0.561519,-0.00012,-3.74999999999e-05,0
21,Tremie12,6.53794029401,0.111940298507,30.0,820.0,2.57422515698,1.9188971175,2.76587070318,2.03530051831,0.681783284922,0.444446652708,0.776862730182,0.464339979782,1.46374134671,0.970794048884,1.59075193284,1.02261851682,,,,,,,,,,,,,,,,,,,,,0
22,Tremie12,6.75899802887,0.111940298507,30.0,840.0,2.85564770264,2.0814937909,3.07446454458,2.2217394059,0.73528085833,0.466911220978,0.834984668561,0.488174754155,1.58689867976,1.0236399374,1.72669310767,1.08497519275,,,,,,,,,,,,,,,,,,,,,0
