,variety,HS,aire du plot,Nbr.plant.perplot,ThermalTime,LAI_tot,LAI_vert,PAI_tot,PAI_vert,Nbr.axe.tot.m2,Nbr.axe.actif.m2.old,number_of_active_axes_per_m2,TCgreen,TCsen,TCtot,TCgreen_57,TCsen_57,TCtot_57,Gapgreen,Gapsen,Gaptot,Gapgreen_57,Gapsen_57,Gaptot_57,LightPenetration_0,LightPenetration_5,LightPenetration_20,LightPenetration_25,LightInterception_0,LightInterception_5,LightInterception_20,LightInterception_25,rep
10,Tremie12,4.85456347814,0.728571428571,200.0,600.0,0.802035448285,0.784639892616,0.91533513651,0.89793958084,848.235294118,791.960784314,791.960784314,0.254903251283,0.00993813347374,0.264841384757,0.476432391138,0.0106951871658,0.487127578304,0.745096748717,0.990061866526,0.735158615243,0.523567608862,0.989304812834,0.512872421696,0.5836595,0.707442,0.999311,0.999293,0.4163405,0.292558,0.000689,0.000707,0
11,Tremie12,5.04006535424,0.728571428571,200.0,620.0,0.879494976432,0.841542883414,0.997953490327,0.96000139731,871.568627451,791.960784314,791.960784314,,,,,,,,,,,,,,,,,,,,,0
12,Tremie12,5.22556723033,0.728571428571,200.0,640.0,0.951174417983,0.889138741511,1.07916093906,1.01712526259,871.568627451,775.490196078,775.490196078,,,,,,,,,,,,,,,,,,,,,0
13,Tremie12,5.41106910642,0.728571428571,200.0,660.0,1.01923398036,0.935381925087,1.15368794043,1.06983588516,871.568627451,775.490196078,775.490196078,,,,,,,,,,,,,,,,,,,,,0
14,Tremie12,5.59657098251,0.728571428571,200.0,680.0,1.09293261787,0.982718714708,1.23506251785,1.12484861469,871.568627451,775.490196078,775.490196078,,,,,,,,,,,,,,,,,,,,,0
15,Tremie12,5.7820728586,0.728571428571,200.0,700.0,1.16934737515,1.02686866373,1.32446348365,1.18198477223,871.568627451,774.117647059,774.117647059,0.30521916546,0.0480123733053,0.353231538765,0.556569900688,0.0498090145149,0.606378915202,0.69478083454,0.951987626695,0.646768461235,0.443430099312,0.950190985485,0.393621084798,0.473192,0.6325825,0.999311,0.999293,0.526808,0.3674175,0.000689,0.000707,0
16,Tremie12,5.96757473469,0.728571428571,200.0,720.0,1.24424996268,1.06683286808,1.40985287743,1.23006084135,871.568627451,771.37254902,771.37254902,,,,,,,,,,,,,,,,,,,,,0
17,Tremie12,6.15307661078,0.728571428571,200.0,740.0,1.3164547861,1.10130005219,1.49207879482,1.26539317568,871.568627451,771.37254902,771.37254902,,,,,,,,,,,,,,,,,,,,,0
18,Tremie12,6.33857848688,0.728571428571,200.0,760.0,1.38836075448,1.12781892136,1.57693038184,1.29310421888,871.568627451,771.37254902,771.37254902,,,,,,,,,,,,,,,,,,,,,0
19,Tremie12,6.52408036297,0.728571428571,200.0,780.0,1.46760518888,1.15965918938,1.65910760855,1.31303629111,871.568627451,742.549019608,742.549019608,,,,,,,,,,,,,,,,,,,,,0
20,Tremie12,6.70958223906,0.728571428571,200.0,800.0,1.55552386411,1.20112315075,1.75220465291,1.34697174034,871.568627451,712.352941176,712.352941176,0.333684349085,0.103659339213,0.437343688298,0.605156608098,0.103361344538,0.708517952636,0.666315650915,0.896340660787,0.562656311702,0.394843391902,0.896638655462,0.291482047364,0.3779165,0.539573,0.999311,0.9992925,0.6220835,0.460427,0.000689,0.0007075,0
21,Tremie12,6.89508411515,0.728571428571,200.0,820.0,1.64624002972,1.23793321248,1.85608318539,1.39049235477,871.568627451,687.647058824,687.647058824,,,,,,,,,,,,,,,,,,,,,0
22,Tremie12,7.08058599124,0.728571428571,200.0,840.0,1.73349712307,1.26119057895,1.9554968719,1.4211428956,871.568627451,676.666666667,676.666666667,,,,,,,,,,,,,,,,,,,,,0
23,Tremie12,7.26608786733,0.728571428571,200.0,860.0,1.81664607902,1.27787688931,2.05229924897,1.450131044,871.568627451,676.666666667,676.666666667,,,,,,,,,,,,,,,,,,,,,0
24,Tremie12,7.45158974342,0.728571428571,200.0,880.0,1.90602298024,1.29909653769,2.15196537307,1.48156830581,871.568627451,676.666666667,676.666666667,,,,,,,,,,,,,,,,,,,,,0
25,Tremie12,7.63709161951,0.728571428571,200.0,900.0,2.01158860579,1.33439932261,2.26434028115,1.52079956759,871.568627451,676.666666667,676.666666667,0.368928524418,0.17371988943,0.542648413848,0.642627960275,0.162299465241,0.804927425516,0.631071475582,0.82628011057,0.457351586152,0.357372039725,0.837700534759,0.195072574484,0.2844705,0.410533,0.9993095,0.999292,0.7155295,0.589467,0.0006905,0.000708,0
26,Tremie12,7.82259349561,0.728571428571,200.0,920.0,2.13167727104,1.38017222083,2.39504345199,1.57015874458,871.568627451,676.666666667,676.666666667,,,,,,,,,,,,,,,,,,,,,0
27,Tremie12,8.0080953717,0.728571428571,200.0,940.0,2.2535582836,1.42496167758,2.53662190318,1.62737971832,871.568627451,676.666666667,676.666666667,,,,,,,,,,,,,,,,,,,,,0
28,Tremie12,8.19359724779,0.728571428571,200.0,960.0,2.34140793062,1.4705339108,2.64931993807,1.6898459262,871.568627451,676.666666667,676.666666667,,,,,,,,,,,,,,,,,,,,,0
29,Tremie12,8.37909912388,0.728571428571,200.0,980.0,2.43336162871,1.52029223598,2.74787274053,1.74126369336,871.568627451,676.666666667,676.666666667,,,,,,,,,,,,,,,,,,,,,0
30,Tremie12,8.56460099997,0.728571428571,200.0,1000.0,2.58102409977,1.60009830096,2.90428899413,1.82363953492,871.568627451,676.666666667,676.666666667,0.437409503751,0.208700802949,0.6461103067,0.723300229183,0.162796027502,0.886096256684,0.562590496249,0.791299197051,0.3538896933,0.276699770817,0.837203972498,0.113903743316,0.1990665,0.284921,0.9963815,0.999292,0.8009335,0.715079,0.0036185,0.000708,0
31,Tremie12,8.75010287606,0.728571428571,200.0,1020.0,2.74933965527,1.72401538278,3.088483777,1.95021776888,871.568627451,676.666666667,676.666666667,,,,,,,,,,,,,,,,,,,,,0
32,Tremie12,8.93560475215,0.728571428571,200.0,1040.0,2.88348312719,1.86141188318,3.27554577085,2.10913410027,883.921568627,676.666666667,676.666666667,,,,,,,,,,,,,,,,,,,,,0
33,Tremie12,9.12110662824,0.728571428571,200.0,1060.0,3.02716556682,1.98715240703,3.47911336847,2.27303363254,883.921568627,676.666666667,676.666666667,,,,,,,,,,,,,,,,,,,,,0
34,Tremie12,9.30660850434,0.728571428571,200.0,1080.0,3.19452662425,2.1058696736,3.66724019692,2.40393424742,883.921568627,676.666666667,676.666666667,,,,,,,,,,,,,,,,,,,,,0
35,Tremie12,9.49211038043,0.728571428571,200.0,1100.0,3.36949708902,2.25047045982,3.87525233946,2.56676612172,886.666666667,676.666666667,676.666666667,0.51480847703,0.219757799131,0.734566276162,0.834326989223,0.105595047008,0.93992203623,0.48519152297,0.780242200869,0.265433723838,0.165673010777,0.894404952992,0.0600779637698,0.1259735,0.181579,0.8021955,0.9471405,0.8740265,0.818421,0.1978045,0.0528595,0
36,Tremie12,9.67761225652,0.728571428571,200.0,1120.0,3.50930773849,2.43439509396,4.08504369959,2.78277982631,886.666666667,676.666666667,676.666666667,,,,,,,,,,,,,,,,,,,,,0
37,Tremie12,9.86311413261,0.728571428571,200.0,1140.0,3.72574337607,2.63781989484,4.33848808441,3.01113534505,886.666666667,687.647058824,687.647058824,,,,,,,,,,,,,,,,,,,,,0
38,Tremie12,10.0486160087,0.728571428571,200.0,1160.0,3.94520750663,2.81868255849,4.58346313845,3.21338247284,886.666666667,690.392156863,690.392156863,,,,,,,,,,,,,,,,,,,,,0
39,Tremie12,10.2341178848,0.728571428571,200.0,1180.0,4.11073385701,2.97532112679,4.77962886665,3.38386705429,872.941176471,690.392156863,690.392156863,,,,,,,,,,,,,,,,,,,,,0
40,Tremie12,10.4196197609,0.728571428571,200.0,1200.0,4.25721349492,3.15068516332,4.96523831599,3.57775714653,856.470588235,690.392156863,690.392156863,0.571969198368,0.210247466105,0.782216664473,0.912176106398,0.0522433692578,0.964419475655,0.428030801632,0.789752533895,0.217783335527,0.0878238936024,0.947756630742,0.0355805243446,0.0897715,0.121765,0.515494,0.7281645,0.9102285,0.878235,0.484506,0.2718355,0
41,Tremie12,10.605121637,0.728571428571,200.0,1220.0,4.44235930182,3.36962091384,5.19501285286,3.83772819542,831.764705882,720.588235294,720.588235294,,,,,,,,,,,,,,,,,,,,,0
42,Tremie12,10.7906235131,0.728571428571,200.0,1240.0,4.60920730128,3.61650026673,5.40661721706,4.12628895451,805.68627451,732.941176471,732.941176471,,,,,,,,,,,,,,,,,,,,,0
43,Tremie12,10.9761253892,0.728571428571,200.0,1260.0,4.80716017288,3.83595047867,5.64876563146,4.38658065559,779.607843137,727.450980392,727.450980392,,,,,,,,,,,,,,,,,,,,,0
44,Tremie12,11.1616272652,0.728571428571,200.0,1280.0,4.97832316943,4.00505426245,5.87792558248,4.61329407523,754.901960784,705.490196078,705.490196078,,,,,,,,,,,,,,,,,,,,,0
45,Tremie12,11.3471291413,0.728571428571,200.0,1300.0,5.19271155183,4.17134311352,6.13899766444,4.83158516963,727.450980392,683.529411765,683.529411765,0.62182440437,0.1949782809,0.816802685271,0.957081709088,0.0217839944967,0.978865703585,0.37817559563,0.8050217191,0.183197314729,0.0429182909119,0.978216005503,0.0211342964152,0.067852,0.0829315,0.2775545,0.392197,0.932148,0.9170685,0.7224455,0.607803,0
46,Tremie12,11.5326310174,0.728571428571,200.0,1320.0,5.40720064824,4.3738240766,6.41889665055,5.10438003163,702.745098039,660.196078431,660.196078431,,,,,,,,,,,,,,,,,,,,,0
47,Tremie12,11.7181328935,0.728571428571,200.0,1340.0,5.55724584019,4.62370093486,6.62479744116,5.41997152848,675.294117647,632.745098039,632.745098039,,,,,,,,,,,,,,,,,,,,,0
48,Tremie12,11.9036347696,0.728571428571,200.0,1360.0,5.73037332809,4.8659879554,6.87074980933,5.7557811637,650.588235294,606.666666667,606.666666667,,,,,,,,,,,,,,,,,,,,,0
49,Tremie12,12.0891366457,0.728571428571,200.0,1380.0,5.90246883499,5.01402873529,7.1475540149,6.01441858949,624.509803922,581.960784314,581.960784314,,,,,,,,,,,,,,,,,,,,,0
50,Tremie12,12.2746385218,0.728571428571,200.0,1400.0,6.0592075696,5.11257176332,7.40946265553,6.21609243257,598.431372549,558.62745098,558.62745098,0.700835856259,0.154008161116,0.854844017375,0.985248031797,0.00607658793855,0.991324619736,0.299164143741,0.845991838884,0.145155982625,0.014751968203,0.993923412061,0.00867538026447,0.050917,0.0564095,0.1474875,0.1884845,0.949083,0.9435905,0.8525125,0.8115155,0
51,Tremie12,12.4601403979,0.728571428571,200.0,1420.0,6.22057963695,5.21363622903,7.67559498394,6.42019936641,572.352941176,549.019607843,549.019607843,,,,,,,,,,,,,,,,,,,,,0
52,Tremie12,12.645642274,0.728571428571,200.0,1440.0,6.37754630429,5.3162828888,7.92561006358,6.61366057096,546.274509804,546.274509804,546.274509804,,,,,,,,,,,,,,,,,,,,,0
53,Tremie12,12.8311441501,0.728571428571,200.0,1460.0,6.54232796513,5.41997022742,8.1807745219,6.79510879224,543.529411765,516.078431373,543.529411765,,,,,,,,,,,,,,,,,,,,,0
54,Tremie12,13.0166460262,0.728571428571,200.0,1480.0,6.60569311109,5.45225071832,8.38823989456,6.962218526,543.529411765,188.039215686,543.529411765,,,,,,,,,,,,,,,,,,,,,0
55,Tremie12,13.2021479023,0.728571428571,200.0,1500.0,6.50900193929,5.39459509676,8.45433116142,7.06404985923,543.529411765,0.0,543.529411765,0.777543767277,0.116624983546,0.894168750823,0.9955667789,0.00145903479237,0.997025813692,0.222456232723,0.883375016454,0.105831249177,0.00443322109989,0.998540965208,0.00297418630752,0.0367185,0.038878,0.088948,0.1102815,0.9632815,0.961122,0.911052,0.8897185,0
56,Tremie12,13.3876497783,0.728571428571,200.0,1520.0,6.46670889555,5.3366004918,8.57168021738,7.15328595534,543.529411765,0.0,543.529411765,,,,,,,,,,,,,,,,,,,,,0
57,Tremie12,13.5731516544,0.728571428571,200.0,1540.0,6.45490186687,5.27550093656,8.71414064689,7.23663945941,543.529411765,0.0,543.529411765,,,,,,,,,,,,,,,,,,,,,0
58,Tremie12,13.7586535305,0.728571428571,200.0,1560.0,6.34616862989,5.20237423597,8.7252373106,7.30937622034,543.529411765,0.0,543.529411765,,,,,,,,,,,,,,,,,,,,,0
59,Tremie12,13.9441554066,0.728571428571,200.0,1580.0,6.29525808639,5.12082509754,8.76562854891,7.32131812758,543.529411765,0.0,543.529411765,,,,,,,,,,,,,,,,,,,,,0
60,Tremie12,14.1296572827,0.728571428571,200.0,1600.0,6.29531682815,5.03342613889,8.85546802862,7.309108594,543.529411765,0.0,543.529411765,0.814235882585,0.0906278794261,0.904863762011,0.999551703527,0.0,0.999551703527,0.185764117415,0.909372120574,0.0951362379887,0.000448296473401,1.0,0.000448296473401,0.032479,0.0341125,0.0659245,0.0815085,0.967521,0.9658875,0.9340755,0.9184915,0
61,Tremie12,14.3151591588,0.728571428571,200.0,1620.0,6.29531537048,4.94289157014,8.9452473089,7.29376247252,543.529411765,0.0,543.529411765,,,,,,,,,,,,,,,,,,,,,0
62,Tremie12,14.5006610349,0.728571428571,200.0,1640.0,6.27353274644,4.86081273532,9.01132712111,7.28802211176,543.529411765,10.9803921569,543.529411765,,,,,,,,,,,,,,,,,,,,,0
63,Tremie12,14.686162911,0.728571428571,200.0,1660.0,6.12775722341,4.78463738067,8.92652219718,7.27661397702,543.529411765,52.1568627451,543.529411765,,,,,,,,,,,,,,,,,,,,,0
64,Tremie12,14.8716647871,0.728571428571,200.0,1680.0,6.04445471354,4.69472060062,8.86087874429,7.18558470983,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
65,Tremie12,15.0571666632,0.728571428571,200.0,1700.0,6.03996890586,4.58812280219,8.85814384455,7.05798228965,543.529411765,60.3921568627,543.529411765,0.81650651573,0.0879952612874,0.904501777017,0.999340949033,0.0,0.999340949033,0.18349348427,0.912004738713,0.0954982229828,0.000659050966608,1.0,0.000659050966608,0.0338015,0.0350855,0.0548805,0.0678235,0.9661985,0.9649145,0.9451195,0.9321765,0
66,Tremie12,15.2426685393,0.728571428571,200.0,1720.0,6.04004409198,4.46350465949,8.85821903067,6.91452676795,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
67,Tremie12,15.4281704153,0.728571428571,200.0,1740.0,6.03994475015,4.32793360261,8.85811968885,6.75529712003,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
68,Tremie12,15.6136722914,0.728571428571,200.0,1760.0,6.03981341595,4.19725286465,8.85798835465,6.59807186891,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
69,Tremie12,15.7991741675,0.728571428571,200.0,1780.0,6.01896160942,4.06744655215,8.83713654811,6.44716173889,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
70,Tremie12,15.9846760436,0.728571428571,200.0,1800.0,5.97235036024,3.92219844783,8.79052529893,6.28028611136,543.529411765,60.3921568627,543.529411765,0.786725023035,0.121495327103,0.908220350138,0.998652291105,0.000962649210628,0.999614940316,0.213274976965,0.878504672897,0.0917796498618,0.00134770889488,0.999037350789,0.000385059684251,0.033123,0.0343815,0.051204,0.0634125,0.966877,0.9656185,0.948796,0.9365875,0
71,Tremie12,16.1701779197,0.728571428571,200.0,1820.0,5.97225860858,3.77498014714,8.79043354727,6.09397430579,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
72,Tremie12,16.3556797958,0.728571428571,200.0,1840.0,5.9721903478,3.63592685515,8.79036528649,5.9124840402,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
73,Tremie12,16.5411816719,0.728571428571,200.0,1860.0,5.96815276791,3.47996979736,8.7863277066,5.73042516033,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
74,Tremie12,16.726683548,0.728571428571,200.0,1880.0,5.95323257505,3.29348622093,8.77140751374,5.52543936922,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
75,Tremie12,16.9121854241,0.728571428571,200.0,1900.0,5.9462763552,3.08029265815,8.76445129389,5.27218137357,543.529411765,60.3921568627,543.529411765,0.715019086482,0.19468211136,0.909701197841,0.996301775148,0.00277366863905,0.999075443787,0.284980913518,0.80531788864,0.0902988021587,0.00369822485207,0.997226331361,0.000924556213018,0.032339,0.0335185,0.0495055,0.061401,0.967661,0.9664815,0.9504945,0.938599,0
76,Tremie12,17.0976873002,0.728571428571,200.0,1920.0,5.94612473781,2.85098717534,8.7642996765,4.97499911435,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
77,Tremie12,17.2831891763,0.728571428571,200.0,1940.0,5.94596361804,2.6227647794,8.76413855673,4.65314910587,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
78,Tremie12,17.4686910524,0.728571428571,200.0,1960.0,5.94593834061,2.41387779256,8.7641132793,4.3719953236,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
79,Tremie12,17.6541929284,0.728571428571,200.0,1980.0,5.94625530733,2.2091927101,8.76443024603,4.12919007986,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
80,Tremie12,17.8396948045,0.728571428571,200.0,2000.0,5.94647995943,1.92145367881,8.76465489813,3.81471498022,543.529411765,60.3921568627,543.529411765,0.432802422009,0.47893905489,0.911741476899,0.690679473497,0.308431163287,0.999110636784,0.567197577991,0.52106094511,0.0882585231012,0.309320526503,0.691568836713,0.000889363215937,0.0319015,0.033057,0.04886,0.0605795,0.9680985,0.966943,0.95114,0.9394205,0
81,Tremie12,18.0251966806,0.728571428571,200.0,2020.0,5.94672285927,1.46464824537,8.76489779796,3.30650600818,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
82,Tremie12,18.2106985567,0.728571428571,200.0,2040.0,5.94697433654,0.899371416284,8.76514927523,2.64443468518,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
83,Tremie12,18.3962004328,0.728571428571,200.0,2060.0,5.94696857365,0.388930041297,8.76514351234,2.02512533662,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
84,Tremie12,18.5817023089,0.728571428571,200.0,2080.0,5.94505516816,0.089426704852,8.76323010685,1.62909825415,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
85,Tremie12,18.767204185,0.728571428571,200.0,2100.0,5.84474003123,0.00214020034715,8.66291496992,1.47327063357,543.529411765,60.3921568627,543.529411765,0.0826313018297,0.827925496907,0.910556798736,0.0688827964359,0.930431802605,0.99931459904,0.91736869817,0.172074503093,0.0894432012637,0.931117203564,0.0695681973955,0.000685400959561,0.032639,0.0338615,0.0492375,0.060546,0.967361,0.9661385,0.9507625,0.939454,0
86,Tremie12,18.9527060611,0.728571428571,200.0,2120.0,5.69379499043,0.0,8.51196992912,1.41544278632,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
87,Tremie12,19.1382079372,0.728571428571,200.0,2140.0,5.69379499043,0.0,8.51196992912,1.3267463184,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
88,Tremie12,19.3237098133,0.728571428571,200.0,2160.0,5.69379499043,0.0,8.51196992912,1.20837515296,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
89,Tremie12,19.5092116894,0.728571428571,200.0,2180.0,5.69379499043,0.0,8.51196992912,1.0422185602,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
90,Tremie12,19.6947135654,0.728571428571,200.0,2200.0,5.69379499043,0.0,8.51196992912,0.837193872042,543.529411765,60.3921568627,543.529411765,0.0408055811505,0.865506120837,0.906311701988,0.0371830020562,0.961960246744,0.999143248801,0.95919441885,0.134493879163,0.0936882980124,0.962816997944,0.0380397532557,0.000856751199452,0.0341905,0.0354925,0.0502605,0.060677,0.9658095,0.9645075,0.9497395,0.939323,0
91,Tremie12,19.8802154415,0.728571428571,200.0,2220.0,5.69379499043,0.0,8.51196992912,0.638808301266,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
92,Tremie12,20.0657173176,0.728571428571,200.0,2240.0,5.69379499043,0.0,8.51196992912,0.487918081973,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
93,Tremie12,20.2512191937,0.728571428571,200.0,2260.0,5.69379499043,0.0,8.51196992912,0.400249109779,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
94,Tremie12,20.4367210698,0.728571428571,200.0,2280.0,5.69379499043,0.0,8.51196992912,0.365732311208,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
95,Tremie12,20.6222229459,0.728571428571,200.0,2300.0,5.69379499043,0.0,8.51196992912,0.354984840828,543.529411765,60.3921568627,543.529411765,0.0137554297749,0.892556272213,0.906311701988,0.00325565455792,0.995887594243,0.999143248801,0.986244570225,0.107443727787,0.0936882980124,0.996744345442,0.00411240575737,0.000856751199452,0.0341905,0.0354925,0.0502605,0.060677,0.9658095,0.9645075,0.9497395,0.939323,0
96,Tremie12,20.807724822,0.728571428571,200.0,2320.0,5.69379499043,0.0,8.51196992912,0.354984840828,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
97,Tremie12,20.9932266981,0.728571428571,200.0,2340.0,5.69379499043,0.0,8.51196992912,0.354984840828,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
98,Tremie12,21.1787285742,0.728571428571,200.0,2360.0,5.69379499043,0.0,8.51196992912,0.354984840828,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
99,Tremie12,21.3642304503,0.728571428571,200.0,2380.0,5.69379499043,0.0,8.51196992912,0.354984840828,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
100,Tremie12,21.5497323264,0.728571428571,200.0,2400.0,5.69379499043,0.0,8.51196992912,0.354984840828,543.529411765,60.3921568627,543.529411765,0.0137554297749,0.892556272213,0.906311701988,0.00325565455792,0.995887594243,0.999143248801,0.986244570225,0.107443727787,0.0936882980124,0.996744345442,0.00411240575737,0.000856751199452,0.0341905,0.0354925,0.0502605,0.060677,0.9658095,0.9645075,0.9497395,0.939323,0
101,Tremie12,21.7352342025,0.728571428571,200.0,2420.0,5.69379499043,0.0,8.51196992912,0.354984840828,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
102,Tremie12,21.9207360785,0.728571428571,200.0,2440.0,5.69379499043,0.0,8.51196992912,0.354984840828,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
103,Tremie12,22.1062379546,0.728571428571,200.0,2460.0,5.69379499043,0.0,8.51196992912,0.336206144155,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
104,Tremie12,22.2917398307,0.728571428571,200.0,2480.0,5.69379499043,0.0,8.51196992912,0.123030081312,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
105,Tremie12,22.4772417068,0.728571428571,200.0,2500.0,5.69379499043,0.0,8.51196992912,0.0,543.529411765,60.3921568627,543.529411765,0.0,0.906311701988,0.906311701988,0.0,0.999143248801,0.999143248801,1.0,0.0936882980124,0.0936882980124,1.0,0.000856751199452,0.000856751199452,0.0341905,0.0354925,0.0502605,0.060677,0.9658095,0.9645075,0.9497395,0.939323,0
106,Tremie12,22.6627435829,0.728571428571,200.0,2520.0,5.69379499043,0.0,8.51196992912,0.0,543.529411765,60.3921568627,543.529411765,,,,,,,,,,,,,,,,,,,,,0
107,Tremie12,22.848245459,0.728571428571,200.0,2540.0,5.65509575575,0.0,8.47327069444,0.0,543.529411765,74.1176470588,543.529411765,,,,,,,,,,,,,,,,,,,,,0
108,Tremie12,23.0337473351,0.728571428571,200.0,2560.0,5.42056484997,0.0,8.23873978866,0.0,543.529411765,155.098039216,543.529411765,,,,,,,,,,,,,,,,,,,,,0
109,Tremie12,23.2192492112,0.728571428571,200.0,2580.0,5.34639243428,0.0,8.16456737297,0.0,543.529411765,182.549019608,543.529411765,,,,,,,,,,,,,,,,,,,,,0
