id_plt,id_cohort,id_axis,N_phytomer,HS_final,TT_stop_axis,TT_del_axis,id_dim,id_phen,id_ear,TT_em_phytomer1,TT_col_phytomer1,TT_sen_phytomer1,TT_del_phytomer1
26,6,T1.0,8,8.0,NA,NA,6081,608,1.0,182.070153066,403.445288141,752.641518732,1167.719897
26,6,T3,8,8.0,NA,NA,6081,608,1.0,182.070153066,403.445288141,752.641518732,1167.719897
26,7,T4,7,5.72743436727,1197.0,1797.0,7060,707,NA,274.474314065,505.524248809,869.981468736,1303.20009638
27,1,MS,12,12.0,NA,NA,1121,112,1.0,42.7026104654,213.274917311,675.716037202,995.539119602
27,4,T1,9,8.09122818996,1269.0,1869.0,4090,409,NA,205.292139803,402.070037648,712.466687062,1081.42524552
27,5,T2,8,4.33215476005,1017.0,1617.0,5050,508,NA,533.036174131,691.719588595,946.309533491,1243.84093561
27,6,T1.0,8,7.64571069154,1336.0,1936.0,6080,608,NA,196.068175842,417.443310918,766.639541508,1181.71791978
28,1,MS,12,12.0,NA,NA,1121,112,1.0,34.5984959389,205.170802784,667.611922676,987.435005075
28,4,T1,9,8.58721885288,1330.0,1930.0,4090,409,NA,197.188025277,393.965923122,704.362572536,1073.321131
28,5,T2,9,4.90770412652,1020.0,1620.0,5050,509,NA,531.543868541,672.595792508,895.090519164,1159.5628766
28,6,T1.0,8,8.0,NA,NA,6081,608,1.0,187.964061315,409.339196391,758.535426982,1173.61380525
28,6,T3,8,8.0,NA,NA,6081,608,1.0,187.964061315,409.339196391,758.535426982,1173.61380525
28,7,T1.1,7,5.4178543418,1174.0,1774.0,7060,707,NA,280.368222315,511.418157059,875.875376986,1309.09400463
28,7,T2.0,7,4.80680253261,1174.0,1774.0,7050,707,NA,280.368222315,511.418157059,875.875376986,1309.09400463
28,7,T4,7,5.56123652764,1173.0,1773.0,7060,707,NA,280.368222315,511.418157059,875.875376986,1309.09400463
29,1,MS,11,11.0,NA,NA,1111,111,1.0,32.1431999601,218.222079829,676.527314642,1025.4252144
29,4,T1,8,7.96555075439,1376.0,1976.0,4080,408,NA,191.323727979,412.698863055,761.895093645,1176.97347191
29,5,T2,8,4.50356523853,1034.0,1634.0,5050,508,NA,528.291726268,686.975140732,941.565085628,1239.09648775
29,6,T1.0,7,7.0,NA,NA,6071,607,1.0,179.464345743,432.464500115,831.545906504,1305.92119595
29,6,T3,7,7.0,NA,NA,6071,607,1.0,179.464345743,432.464500115,831.545906504,1305.92119595
30,1,MS,12,12.0,NA,NA,1121,112,1.0,42.0792171537,212.651523999,675.09264389,994.91572629
30,4,T1,9,8.12375216786,1273.0,1873.0,4090,409,NA,204.668746492,401.446644337,711.843293751,1080.80185221
30,5,T2,9,4.68083731677,1000.0,1600.0,5050,509,NA,539.024589755,680.076513723,902.571240379,1167.04359782
30,6,T1.0,8,7.68528160574,1341.0,1941.0,6080,608,NA,195.44478253,416.819917606,766.016148196,1181.09452646
30,7,T1.1,7,5.16534323737,1141.0,1741.0,7060,707,NA,287.84894353,518.898878274,883.356098201,1316.57472584
31,1,MS,12,12.0,NA,NA,1121,112,1.0,34.1400584501,204.712365296,667.153485187,986.976567586
31,4,T1,9,8.6116118363,1333.0,1933.0,4090,409,NA,196.729587788,393.507485633,703.904135047,1072.86269351
31,5,T2,9,4.95307748847,1024.0,1624.0,5050,509,NA,531.085431052,672.13735502,894.632081676,1159.10443912
31,6,T3,8,8.0,NA,NA,6081,608,1.0,187.505623827,408.880758902,758.076989493,1173.15536776
31,7,T1.1,7,5.42550619345,1175.0,1775.0,7060,707,NA,279.909784826,510.95971957,875.416939497,1308.63556714
32,1,MS,12,12.0,NA,NA,1121,112,1.0,43.2751955278,213.847502373,676.288622264,996.111704664
32,4,T1,9,8.04244222312,1263.0,1863.0,4090,409,NA,205.864724866,402.642622711,713.039272125,1081.99783058
32,6,T1.0,8,7.62196814302,1333.0,1933.0,6080,608,NA,196.640760904,418.01589598,767.212126571,1182.29050484
33,1,MS,12,12.0,NA,NA,1121,112,1.0,31.0628923717,201.635199217,664.076319108,983.899401508
33,4,T1,9,8.80675570368,1357.0,1957.0,4090,409,NA,193.65242171,390.430319555,700.826968969,1069.78552743
33,5,T2,9,5.07785423383,1035.0,1635.0,5060,509,NA,528.008264973,669.060188941,891.554915597,1156.02727304
33,6,T3,8,8.0,NA,NA,6081,608,1.0,184.428457748,405.803592824,754.999823414,1170.07820168
34,1,MS,12,12.0,NA,NA,1121,112,1.0,48.8631924395,219.435499285,681.876619176,1001.69970158
34,4,T1,9,7.91234631153,1247.0,1847.0,4080,409,NA,211.452721778,408.230619623,718.627269036,1087.5858275
34,5,T2,8,4.16074428157,1000.0,1600.0,5050,508,NA,539.196756105,697.880170569,952.470115465,1250.00151758
34,6,T3,8,7.35843650033,1292.0,1892.0,6080,608,NA,202.228757816,423.603892892,772.800123482,1187.87850175
34,7,T2.0,7,4.18098197512,1115.0,1715.0,7050,707,NA,294.632918816,525.682853559,890.140073486,1323.35870113
35,1,MS,12,12.0,NA,NA,1121,112,1.0,34.1923329728,204.764639818,667.205759709,987.028842109
35,4,T1,9,8.60348084183,1332.0,1932.0,4090,409,NA,196.781862311,393.559760156,703.95640957,1072.91496803
35,5,T2,8,4.60439493175,1044.0,1644.0,5050,508,NA,524.525896639,683.209311102,937.799255999,1235.33065812
35,6,T1.0,8,8.0,NA,NA,6081,608,1.0,187.557898349,408.933033425,758.129264016,1173.20764228
35,6,T3,8,8.0,NA,NA,6081,608,1.0,187.557898349,408.933033425,758.129264016,1173.20764228
36,1,MS,12,12.0,NA,NA,1121,112,1.0,38.5871022991,209.159409145,671.600529036,991.423611435
36,4,T1,9,8.34328901866,1300.0,1900.0,4090,409,NA,201.176631637,397.954529482,708.351178896,1077.30973736
36,5,T2,9,4.80561406213,1011.0,1611.0,5050,509,NA,535.532474901,676.584398869,899.079125525,1163.55148296
36,6,T1.0,8,7.8989645424,1368.0,1968.0,6080,608,NA,191.952667676,413.327802751,762.524033342,1177.60241161
36,7,T4,7,5.41581341797,1152.0,1752.0,7060,707,NA,284.356828675,515.406763419,879.863983346,1313.08261099
37,1,MS,12,12.0,NA,NA,1121,112,1.0,45.5301408584,216.102447704,678.543567595,998.366649994
37,4,T1,9,8.00178725075,1258.0,1858.0,4090,409,NA,208.119670196,404.897568041,715.294217455,1084.25277591
37,5,T2,8,4.26157397479,1010.0,1610.0,5050,508,NA,535.863704524,694.547118988,949.137063884,1246.668466
37,6,T1.0,8,7.47951285191,1315.0,1915.0,6080,608,NA,198.895706235,420.270841311,769.467071901,1184.54545017
37,7,T1.1,7,5.06586916593,1128.0,1728.0,7060,707,NA,291.299867235,522.349801978,886.807021905,1320.02564955
37,7,T4,8,5.70673589591,1091.0,1691.0,7060,708,NA,302.130332926,504.299025826,823.199093263,1202.26539245
38,1,MS,11,11.0,NA,NA,1111,111,1.0,29.0044292472,215.083309116,673.388543929,1022.28644368
38,4,T1,8,8.0,NA,NA,4081,408,1.0,188.184957266,409.560092342,758.756322933,1173.8347012
38,5,T2,7,4.26705571552,1071.0,1671.0,5050,507,NA,516.652058352,698.004532025,1030.68888343,1370.72477157
38,6,T1.0,7,7.0,NA,NA,6071,607,1.0,176.32557503,429.325729402,828.407135792,1302.78242524
38,7,T4,6,5.03981347451,1219.0,1819.0,7060,706,NA,266.148497344,535.706754545,1029.2015571,1534.62328935
39,1,MS,12,12.0,NA,NA,1121,112,1.0,44.9317953191,215.504102165,677.945222056,997.768304455
39,4,T1,9,8.02618023417,1261.0,1861.0,4090,409,NA,207.521324657,404.299222502,714.695871916,1083.65443038
39,5,T2,8,4.29182288276,1013.0,1613.0,5050,508,NA,535.265358985,693.948773449,948.538718345,1246.07012046
39,6,T1.0,8,7.52699794895,1321.0,1921.0,6080,608,NA,198.297360696,419.672495771,768.868726362,1183.94710463
39,6,T3,8,7.56803546899,1321.0,1921.0,6080,608,NA,198.297360696,419.672495771,768.868726362,1183.94710463
39,7,T1.1,7,5.09647657252,1132.0,1732.0,7060,707,NA,290.701521695,521.751456439,886.208676366,1319.42730401
39,7,T2.0,8,4.49944917598,1092.0,1692.0,7050,708,NA,301.531987386,503.700680287,822.600747723,1201.66704691
40,1,MS,12,12.0,NA,NA,1121,112,1.0,37.8786115312,208.450918377,670.892038268,990.715120667
40,4,T1,9,8.37581299656,1304.0,1904.0,4090,409,NA,200.468140869,397.246038714,707.642688128,1076.60124659
40,5,T2,9,4.83964408359,1014.0,1614.0,5050,509,NA,534.823984133,675.875908101,898.370634757,1162.8429922
40,6,T1.0,8,7.97019218795,1377.0,1977.0,6080,608,NA,191.244176908,412.619311983,761.815542574,1176.89392084
41,1,MS,12,12.0,NA,NA,1121,112,1.0,25.0842424978,195.656549343,658.097669234,977.920751634
41,4,T1,9,9.0,NA,NA,4091,409,1.0,187.673771836,384.451669681,694.848319095,1063.80687755
41,5,T2,8,4.88671807278,1072.0,1672.0,5050,508,NA,515.417806163,674.101220627,928.691165523,1226.22256764
41,6,T3,8,8.0,NA,NA,6081,608,1.0,178.449807874,399.82494295,749.021173541,1164.09955181
41,7,T2.0,8,5.36014185553,1163.0,1763.0,7060,708,NA,281.684434565,483.853127466,802.753194902,1181.81949409
42,1,MS,11,11.0,NA,NA,1111,111,1.0,35.0857655453,221.164645414,679.469880227,1028.36777998
42,4,T1,8,7.79208953894,1352.0,1952.0,4080,408,NA,194.266293564,415.64142864,764.837659231,1179.9160375
42,5,T2,8,4.39265257598,1023.0,1623.0,5050,508,NA,531.234291854,689.917706317,944.507651214,1242.03905333
42,6,T1.0,8,7.76442343413,1351.0,1951.0,6080,608,NA,194.266293564,415.64142864,764.837659231,1179.9160375
42,7,T1.1,6,4.86687196961,1208.0,1808.0,7050,706,NA,272.229833643,541.788090843,1035.2828934,1540.70462565
43,1,MS,12,12.0,NA,NA,1121,112,1.0,25.6895370946,196.26184394,658.702963831,978.526046231
43,4,T1,9,9.0,NA,NA,4091,409,1.0,188.279066433,385.056964278,695.453613692,1064.41217215
43,5,T2,9,5.28203436261,1053.0,1653.0,5060,509,NA,522.634909696,663.686833664,886.18156032,1150.65391776
43,6,T1.0,8,8.0,NA,NA,6081,608,1.0,179.055102471,400.430237547,749.626468137,1164.7048464
43,6,T3,8,8.0,NA,NA,6081,608,1.0,179.055102471,400.430237547,749.626468137,1164.7048464
43,7,T4,7,5.81053328708,1209.0,1809.0,7060,707,NA,271.459263471,502.509198214,866.966418141,1300.18504579
44,1,MS,12,12.0,NA,NA,1121,112,1.0,29.8274508635,200.399757709,662.8408776,982.66396
44,4,T1,10,9.34259663828,1308.0,1908.0,4100,410,NA,199.796151371,376.896259431,656.253243904,988.315946517
44,5,T2,8,4.77580541023,1061.0,1661.0,5050,508,NA,520.161014529,678.844428993,933.434373889,1230.96577601
44,6,T1.0,8,8.0,NA,NA,6081,608,1.0,183.19301624,404.568151316,753.764381906,1168.84276017
44,7,T1.1,7,5.56323952314,1193.0,1793.0,7060,707,NA,275.59717724,506.647111983,871.10433191,1304.32295955
44,7,T4,8,6.14201595207,1146.0,1746.0,7070,708,NA,286.427642931,488.596335831,807.496403268,1186.56270246
