id_plt,id_cohort,id_axis,N_phytomer,HS_final,TT_stop_axis,TT_del_axis,id_dim,id_phen,id_ear,TT_em_phytomer1,TT_col_phytomer1,TT_sen_phytomer1,TT_del_phytomer1
94,4,T1,9,9.0,NA,NA,4091,409,1.0,306.668867549,487.829360457,751.030959433,1090.70688364
94,5,T2,8,3.02789343198,999.0,1599.0,5040,508,NA,723.293889301,848.007923849,964.667570941,1198.50638572
94,6,T3,8,6.51070392217,1217.0,1817.0,6070,608,NA,414.517144862,596.678015585,871.591877517,1213.14351012
95,1,MS,11,11.0,NA,NA,1111,111,1.0,7.67524293893,199.90156442,678.430864373,1038.85521715
95,4,T1,8,8.0,NA,NA,4081,408,1.0,305.861218125,509.666772647,805.768571495,1187.90398622
95,5,T2,8,2.82262383187,983.0,1583.0,5030,508,NA,730.978137983,855.692172531,972.351819622,1206.1906344
95,6,T1.0,7,5.73529350404,1222.0,1822.0,6060,607,NA,412.442775469,620.626627724,960.853047154,1351.19777013
95,6,T3,7,5.72760798961,1221.0,1821.0,6060,607,NA,412.442775469,620.626627724,960.853047154,1351.19777013
95,7,T1.1,6,3.8716478828,1112.0,1712.0,7040,706,NA,549.91686189,756.316670808,1084.99971489,1471.99935661
96,1,MS,12,12.0,NA,NA,1121,112,1.0,-10.1624460838,166.045015274,650.064261946,980.453251992
96,6,T3,8,7.30121397753,1307.0,1907.0,6080,608,NA,398.356631975,580.517502698,855.43136463,1196.98299723
97,1,MS,11,11.0,NA,NA,1111,111,1.0,-5.02938707185,187.19693441,665.726234362,1026.15058714
97,4,T1,8,8.0,NA,NA,4081,408,1.0,293.156588114,496.962142636,793.063941484,1175.19935621
97,5,T2,8,3.2459923821,1016.0,1616.0,5040,508,NA,718.273507972,842.98754252,959.647189611,1193.48600439
97,6,T1.0,7,6.35782017263,1303.0,1903.0,6070,607,NA,399.738145459,607.921997713,948.148417143,1338.49314012
97,6,T3,7,6.35013465821,1302.0,1902.0,6070,607,NA,399.738145459,607.921997713,948.148417143,1338.49314012
97,7,T4,7,4.58927401811,1120.0,1720.0,7050,707,NA,548.2693645,725.18348643,998.927251444,1330.64123006
98,1,MS,12,12.0,NA,NA,1121,112,1.0,-15.4904867221,160.716974636,644.736221308,975.125211354
98,4,T1,9,9.0,NA,NA,4091,409,1.0,285.180314023,466.340806931,729.542405907,1069.21833011
98,5,T2,8,3.95160663248,1071.0,1671.0,5040,508,NA,701.805335776,826.519370324,943.179017415,1177.01783219
98,6,T1.0,8,7.6349848898,1345.0,1945.0,6080,608,NA,393.028591336,575.189462059,850.103323991,1191.6549566
98,6,T3,8,7.62620144474,1344.0,1944.0,6080,608,NA,393.028591336,575.189462059,850.103323991,1191.6549566
98,7,T4,7,5.23139347562,1191.0,1791.0,7060,707,NA,531.801192303,708.715314233,982.459079248,1314.17305787
99,1,MS,12,12.0,NA,NA,1121,112,1.0,9.26687512517,185.474336483,669.493583155,999.882573201
99,4,T1,9,9.0,NA,NA,4091,409,1.0,309.93767587,491.098168778,754.299767754,1093.97569196
99,6,T1.0,8,6.45800325181,1211.0,1811.0,6070,608,NA,417.785953184,599.946823907,874.860685838,1216.41231844
99,7,T1.1,7,4.33604380951,1092.0,1692.0,7050,707,NA,556.55855415,733.472676081,1007.2164411,1338.93041971
100,1,MS,11,11.0,NA,NA,1111,111,1.0,-14.9506189645,177.275702517,655.805002469,1016.22935525
100,4,T1,8,8.0,NA,NA,4081,408,1.0,283.235356222,487.040910743,783.142709591,1165.27812432
100,5,T2,7,3.46888148468,1072.0,1672.0,5040,507,NA,701.671167086,844.201492284,989.006019552,1256.2503793
100,6,T1.0,7,6.7728379517,1357.0,1957.0,6070,607,NA,389.816913566,598.000765821,938.227185251,1328.57190823
100,6,T3,7,6.76515243727,1356.0,1956.0,6070,607,NA,389.816913566,598.000765821,938.227185251,1328.57190823
100,7,T2.0,6,4.89566992787,1199.0,1799.0,7050,706,NA,527.290999986,733.690808905,1062.37385299,1449.37349471
101,1,MS,11,11.0,NA,NA,1111,111,1.0,-9.75046697793,182.475854503,661.005154456,1021.42950723
101,6,T3,7,6.55764354774,1329.0,1929.0,6070,607,NA,395.017065553,603.200917807,943.427337237,1333.77206021
102,1,MS,11,11.0,NA,NA,1111,111,1.0,-10.7497765007,181.476544981,660.005844933,1020.43019771
102,5,T2,8,3.51540873224,1037.0,1637.0,5040,508,NA,712.553118543,837.267153091,953.926800183,1187.76561496
102,6,T3,7,6.61912766316,1337.0,1937.0,6070,607,NA,394.01775603,602.201608284,942.428027714,1332.77275069
103,1,MS,11,11.0,NA,NA,1111,111,1.0,-16.8314442963,175.394877185,653.924177137,1014.34852992
103,4,T1,8,8.0,NA,NA,4081,408,1.0,281.35453089,485.160085412,781.261884259,1163.39729899
103,5,T2,8,3.78482508239,1058.0,1658.0,5040,508,NA,706.471450748,831.185485296,947.845132387,1181.68394716
103,6,T1.0,7,6.81895103826,1363.0,1963.0,6070,607,NA,387.936088234,596.119940489,936.346359919,1326.6910829
103,6,T3,7,6.81126552384,1362.0,1962.0,6070,607,NA,387.936088234,596.119940489,936.346359919,1326.6910829
103,7,T4,6,4.55381905698,1200.0,1800.0,7050,706,NA,525.410174654,731.809983573,1060.49302765,1447.49266938
104,1,MS,11,11.0,NA,NA,1111,111,1.0,-4.40516204823,187.821159433,666.350459386,1026.77481216
104,5,T2,7,3.10965968448,1040.0,1640.0,5040,507,NA,712.216624002,854.7469492,999.551476468,1266.79583621
104,6,T3,7,6.30402157164,1296.0,1896.0,6070,607,NA,400.362370482,608.546222737,948.772642167,1339.11736514
105,1,MS,11,11.0,NA,NA,1111,111,1.0,-6.07548976192,186.150831719,664.680131672,1025.10448445
105,4,T1,8,8.0,NA,NA,4081,408,1.0,292.110485424,495.916039946,792.017838794,1174.15325352
105,5,T2,8,3.29730978212,1020.0,1620.0,5040,508,NA,717.227405282,841.94143983,958.601086921,1192.4399017
105,6,T1.0,7,6.38087671592,1306.0,1906.0,6070,607,NA,398.692042769,606.875895023,947.102314453,1337.44703743
106,1,MS,11,11.0,NA,NA,1111,111,1.0,-2.10197096801,190.124350513,668.653650466,1029.07800324
106,4,T1,8,8.0,NA,NA,4081,408,1.0,296.084004218,499.88955874,795.991357588,1178.12677232
106,5,T2,8,3.11769888203,1006.0,1606.0,5040,508,NA,721.200924076,845.914958624,962.574605715,1196.41342049
106,6,T1.0,7,6.21179539852,1284.0,1884.0,6070,607,NA,402.665561562,610.849413817,951.075833247,1341.42055622
106,7,T4,7,4.49883465789,1110.0,1710.0,7050,707,NA,551.196780603,728.110902534,1001.85466755,1333.56864617
107,1,MS,12,12.0,NA,NA,1121,112,1.0,8.81517912203,185.02264048,669.041887152,999.430877198
107,4,T1,9,9.0,NA,NA,4091,409,1.0,309.485979867,490.646472775,753.848071751,1093.52399595
107,5,T2,9,3.16101879209,982.0,1582.0,5040,509,NA,731.307419726,842.164339324,943.014314103,1150.87103835
107,6,T1.0,8,6.48435358699,1214.0,1814.0,6070,608,NA,417.334257181,599.495127903,874.408989835,1215.96062244
107,6,T3,8,6.47557014193,1213.0,1813.0,6070,608,NA,417.334257181,599.495127903,874.408989835,1215.96062244
107,7,T2.0,8,5.60903734226,1082.0,1682.0,7060,708,NA,564.399707613,719.199564302,967.484683259,1257.73441455
108,1,MS,11,11.0,NA,NA,1111,111,1.0,-4.18757536429,188.038746117,666.56804607,1026.99239885
108,4,T1,8,8.0,NA,NA,4081,408,1.0,293.998399822,497.803954344,793.905753192,1176.04116792
108,5,T2,7,3.08720832197,1038.0,1638.0,5040,507,NA,712.434210686,854.964535884,999.769063152,1267.0134229
108,6,T1.0,7,6.28096502836,1293.0,1893.0,6070,607,NA,400.579957166,608.763809421,948.990228851,1339.33495183
108,6,T3,7,6.27327951394,1292.0,1892.0,6070,607,NA,400.579957166,608.763809421,948.990228851,1339.33495183
109,1,MS,11,11.0,NA,NA,1111,111,1.0,-8.5647942158,183.661527266,662.190827218,1022.61518
109,4,T1,8,8.0,NA,NA,4081,408,1.0,289.621180971,493.426735492,789.52853434,1171.66394907
109,5,T2,8,3.42560328219,1030.0,1630.0,5040,508,NA,714.738100828,839.452135376,956.111782467,1189.95059725
109,6,T1.0,7,6.50384494675,1322.0,1922.0,6070,607,NA,396.202738315,604.386590569,944.613009999,1334.95773298
109,6,T3,7,6.50384494675,1322.0,1922.0,6070,607,NA,396.202738315,604.386590569,944.613009999,1334.95773298
110,1,MS,11,11.0,NA,NA,1111,111,1.0,6.34431296909,198.57063445,677.099934403,1037.52428718
110,4,T1,8,8.0,NA,NA,4081,408,1.0,304.530288155,508.335842677,804.437641525,1186.57305625
110,6,T1.0,7,5.79677761945,1230.0,1830.0,6060,607,NA,411.1118455,619.295697754,959.522117184,1349.86684016
111,1,MS,11,11.0,NA,NA,1111,111,1.0,-1.92798804885,190.298333433,668.827633385,1029.25198616
111,4,T1,9,9.0,NA,NA,4091,409,1.0,304.749885243,485.910378151,749.111977127,1088.78790133
111,5,T2,8,3.10486953202,1005.0,1605.0,5040,508,NA,721.374906995,846.088941543,962.748588634,1196.58740341
111,6,T3,7,6.19642436966,1282.0,1882.0,6070,607,NA,402.839544482,611.023396736,951.249816166,1341.59453914
111,7,T4,6,4.22823736021,1158.0,1758.0,7050,706,NA,540.313630902,746.713439821,1075.3964839,1462.39612562
112,1,MS,12,12.0,NA,NA,1121,112,1.0,-0.291006684448,175.916454673,659.935701345,990.324691391
112,4,T1,9,9.0,NA,NA,4091,409,1.0,300.379794061,481.540286969,744.741885945,1084.41781015
112,5,T2,9,3.46411218601,1003.0,1603.0,5040,509,NA,722.201233919,833.058153518,933.908128296,1141.76485254
112,6,T1.0,8,6.7654238289,1246.0,1846.0,6070,608,NA,408.228071374,590.388942097,865.302804029,1206.85443663
113,1,MS,11,11.0,NA,NA,1111,111,1.0,-4.80814851863,187.418172963,665.947472915,1026.37182569
113,4,T1,8,8.0,NA,NA,4081,408,1.0,293.377826668,497.183381189,793.285180037,1175.42059477
113,5,T2,7,3.12088536574,1041.0,1641.0,5040,507,NA,711.813637532,854.34396273,999.148489998,1266.39284974
113,6,T3,7,6.33476362935,1300.0,1900.0,6070,607,NA,399.959384012,608.143236266,948.369655696,1338.71437867
113,7,T1.1,7,4.57118614606,1118.0,1718.0,7050,707,NA,548.490603053,725.404724983,999.148489998,1330.86246862
113,7,T4,6,4.31350875699,1169.0,1769.0,7050,706,NA,537.433470432,743.833279351,1072.51632343,1459.51596515
114,1,MS,11,11.0,NA,NA,1111,111,1.0,-5.16999970927,187.056321772,665.585621725,1026.0099745
114,4,T1,8,8.0,NA,NA,4081,408,1.0,293.015975477,496.821529999,792.923328847,1175.05874357
114,5,T2,7,3.14333672825,1043.0,1643.0,5040,507,NA,711.451786341,853.982111539,998.786638807,1266.03099855
114,6,T1.0,7,6.36550568706,1304.0,1904.0,6070,607,NA,399.597532821,607.781385076,948.007804506,1338.35252748
114,6,T3,7,6.35782017263,1303.0,1903.0,6070,607,NA,399.597532821,607.781385076,948.007804506,1338.35252748
114,7,T4,7,4.58927401811,1120.0,1720.0,7050,707,NA,548.128751862,725.042873792,998.786638807,1330.50061743
115,1,MS,11,11.0,NA,NA,1111,111,1.0,-20.3582168746,171.868104607,650.397404559,1010.82175734
115,4,T1,8,8.0,NA,NA,4081,408,1.0,277.827758312,481.633312833,777.735111681,1159.87052641
115,5,T2,8,3.92594793247,1069.0,1669.0,5040,508,NA,702.944678169,827.658712717,944.318359809,1178.15717459
115,6,T1.0,7,6.91117721139,1375.0,1975.0,6070,607,NA,384.409315656,592.593167911,932.819587341,1323.16431032
115,6,T3,7,6.90349169696,1374.0,1974.0,6070,607,NA,384.409315656,592.593167911,932.819587341,1323.16431032
115,7,T1.1,6,4.59257878278,1205.0,1805.0,7050,706,NA,521.883402076,728.283210995,1056.96625508,1443.9658968
115,7,T4,7,5.15904198745,1183.0,1783.0,7060,707,NA,532.940534697,709.854656627,983.598421642,1315.31240026
116,1,MS,11,11.0,NA,NA,1111,111,1.0,-20.1242471779,172.102074303,650.631374256,1011.05572703
116,4,T1,8,8.0,NA,NA,4081,408,1.0,278.061728008,481.86728253,777.969081378,1160.10449611
116,5,T2,7,3.53623557221,1078.0,1678.0,5040,507,NA,696.497538872,839.02786407,983.832391338,1251.07675108
116,6,T3,7,6.89580618253,1373.0,1973.0,6070,607,NA,384.643285353,592.827137607,933.053557037,1323.39828001
116,7,T2.0,6,4.9309977187,1205.0,1805.0,7050,706,NA,522.117371773,728.517180691,1057.20022477,1444.1998665
116,7,T4,7,5.15904198745,1183.0,1783.0,7060,707,NA,533.174504394,710.088626324,983.832391338,1315.54636996
117,1,MS,11,11.0,NA,NA,1111,111,1.0,-6.81443989303,185.411881588,663.941181541,1024.36553432
117,4,T1,8,8.0,NA,NA,4081,408,1.0,291.371535293,495.177089815,791.278888663,1173.41430339
117,5,T2,7,3.19946513453,1048.0,1648.0,5040,507,NA,709.807346157,852.337671355,997.142198623,1264.38655837
117,6,T1.0,7,6.41930428805,1311.0,1911.0,6070,607,NA,397.953092637,606.136944892,946.363364322,1336.7080873
117,6,T3,7,6.41161877362,1310.0,1910.0,6070,607,NA,397.953092637,606.136944892,946.363364322,1336.7080873
117,7,T1.1,7,4.68875731434,1131.0,1731.0,7050,707,NA,546.484311678,723.398433609,997.142198623,1328.85617724
117,7,T2.0,6,4.76024672969,1176.0,1776.0,7050,706,NA,535.427179058,741.826987976,1070.51003206,1457.50967378
117,7,T4,6,4.36002042795,1175.0,1775.0,7050,706,NA,535.427179058,741.826987976,1070.51003206,1457.50967378
118,1,MS,11,11.0,NA,NA,1111,111,1.0,-15.9512096991,176.275111782,654.804411735,1015.22876451
118,4,T1,9,9.0,NA,NA,4091,409,1.0,290.726663592,471.8871565,735.088755476,1074.76467968
118,5,T2,7,3.49133284719,1074.0,1674.0,5040,507,NA,700.670576351,843.200901549,988.005428817,1255.24978856
118,6,T1.0,7,6.78820898055,1359.0,1959.0,6070,607,NA,388.816322831,597.000175086,937.226594516,1327.57131749
118,6,T3,7,6.78820898055,1359.0,1959.0,6070,607,NA,388.816322831,597.000175086,937.226594516,1327.57131749
119,1,MS,11,11.0,NA,NA,1111,111,1.0,-14.6650389358,177.561282546,656.090582498,1016.51493528
119,5,T2,8,3.68219028233,1050.0,1650.0,5040,508,NA,708.637856108,833.351890656,950.011537747,1183.85035253
119,6,T3,7,6.75746692285,1355.0,1955.0,6070,607,NA,390.102493595,598.286345849,938.512765279,1328.85748826
119,7,T2.0,6,4.89566992787,1199.0,1799.0,7050,706,NA,527.576580015,733.976388934,1062.65943302,1449.65907474
120,1,MS,11,11.0,NA,NA,1111,111,1.0,-5.18094458098,187.0453769,665.574676853,1025.99902963
120,4,T1,8,8.0,NA,NA,4081,408,1.0,293.005030605,496.810585127,792.912383975,1175.0477987
120,5,T2,8,3.2588217321,1017.0,1617.0,5040,508,NA,718.121950463,842.835985011,959.495632102,1193.33444688
120,6,T1.0,7,6.36550568706,1304.0,1904.0,6070,607,NA,399.586587949,607.770440204,947.996859634,1338.34158261
120,7,T2.0,7,5.17581008827,1121.0,1721.0,7060,707,NA,548.11780699,725.031928921,998.775693935,1330.48967255
121,1,MS,11,11.0,NA,NA,1111,111,1.0,-12.040337152,180.185984329,658.715284282,1019.13963706
121,4,T1,9,9.0,NA,NA,4091,409,1.0,294.637536139,475.798029048,738.999628023,1078.67555223
121,5,T2,8,3.60521418229,1044.0,1644.0,5040,508,NA,711.262557892,835.97659244,952.636239531,1186.47505431
121,6,T3,7,6.71135383628,1349.0,1949.0,6070,607,NA,392.727195378,600.911047633,941.137467063,1331.48219004
121,7,T4,7,4.86963603477,1151.0,1751.0,7050,707,NA,541.258414419,718.17253635,991.916301364,1323.63027998
122,1,MS,12,12.0,NA,NA,1121,112,1.0,-10.9419982147,165.265463143,649.284709815,979.673699861
122,4,T1,9,9.0,NA,NA,4091,409,1.0,289.72880253,470.889295438,734.090894414,1073.76681862
122,5,T2,8,3.7976544324,1059.0,1659.0,5040,508,NA,706.353824283,831.067858831,947.727505922,1181.5663207
122,6,T1.0,8,7.37148153801,1315.0,1915.0,6080,608,NA,397.577079844,579.737950567,854.651812499,1196.2034451
122,6,T3,8,7.36269809295,1314.0,1914.0,6080,608,NA,397.577079844,579.737950567,854.651812499,1196.2034451
122,7,T4,7,5.06860262723,1173.0,1773.0,7060,707,NA,536.34968081,713.263802741,987.007567755,1318.72154637
123,1,MS,12,12.0,NA,NA,1121,112,1.0,9.11281251514,185.320273873,669.339520545,999.728510591
123,4,T1,10,9.95527924694,1382.0,1982.0,4100,410,NA,316.577131744,479.621575362,716.50301444,1022.21134622
123,5,T2,8,2.93808798193,992.0,1592.0,5030,508,NA,726.408635013,851.122669561,967.782316652,1201.62113143
123,6,T1.0,8,6.47557014193,1213.0,1813.0,6070,608,NA,417.631890574,599.792761297,874.706623228,1216.25825583
123,6,T3,8,6.46678669687,1212.0,1812.0,6070,608,NA,417.631890574,599.792761297,874.706623228,1216.25825583
123,7,T2.0,7,4.98346989375,1093.0,1693.0,7050,707,NA,556.40449154,733.318613471,1007.06237849,1338.7763571
124,1,MS,11,11.0,NA,NA,1111,111,1.0,2.94809752316,195.174419005,673.703718957,1034.12807173
124,4,T1,8,8.0,NA,NA,4081,408,1.0,301.134072709,504.939627231,801.041426079,1183.17684081
124,5,T2,8,2.93808798193,992.0,1592.0,5030,508,NA,726.250992567,850.965027115,967.624674206,1201.46348898
124,6,T3,7,5.92743136471,1247.0,1847.0,6060,607,NA,407.715630054,615.899482308,956.125901738,1346.47062472
124,7,T1.1,6,4.04994262151,1135.0,1735.0,7050,706,NA,545.189716474,751.589525393,1080.27256947,1467.2722112
124,7,T2.0,7,4.99033918641,1094.0,1694.0,7050,707,NA,556.246849095,733.160971025,1006.90473604,1338.61871466
125,1,MS,12,12.0,NA,NA,1121,112,1.0,-13.7297715905,162.477689767,646.496936439,976.885926485
125,4,T1,9,9.0,NA,NA,4091,409,1.0,286.941029155,468.101522063,731.303121039,1070.97904524
125,5,T2,8,3.88745988245,1066.0,1666.0,5040,508,NA,703.566050907,828.280085455,944.939732547,1178.77854732
125,6,T1.0,8,7.51201665896,1331.0,1931.0,6080,608,NA,394.789306468,576.950177191,851.864039123,1193.41567173
125,6,T3,8,7.51201665896,1331.0,1931.0,6080,608,NA,394.789306468,576.950177191,851.864039123,1193.41567173
125,7,T4,7,5.13191017938,1180.0,1780.0,7060,707,NA,533.561907435,710.476029365,984.21979438,1315.933773
126,1,MS,11,11.0,NA,NA,1111,111,1.0,-21.2898392931,170.936482188,649.465782141,1009.89013492
126,4,T1,8,8.0,NA,NA,4081,408,1.0,276.896135893,480.701690415,776.803489263,1158.93890399
126,5,T2,8,3.93877728247,1070.0,1670.0,5040,508,NA,702.013055751,826.727090299,943.38673739,1177.22555217
126,6,T1.0,7,6.92654824024,1377.0,1977.0,6070,607,NA,383.477693237,591.661545492,931.887964922,1322.2326879
126,6,T3,7,6.92654824024,1377.0,1977.0,6070,607,NA,383.477693237,591.661545492,931.887964922,1322.2326879
126,7,T2.0,6,4.94277364897,1207.0,1807.0,7050,706,NA,520.951779658,727.351588576,1056.03463266,1443.03427438
127,1,MS,11,11.0,NA,NA,1111,111,1.0,0.475233557965,192.701555039,671.230854992,1031.65520777
127,4,T1,9,9.0,NA,NA,4091,409,1.0,307.153106849,488.313599757,751.515198733,1091.19112294
127,6,T1.0,7,6.01965753784,1259.0,1859.0,6070,607,NA,405.242766088,613.426618343,953.653037773,1343.99776075
128,1,MS,11,11.0,NA,NA,1111,111,1.0,-14.0052644846,178.221056997,656.750356949,1017.17470973
128,5,T2,7,3.43520444091,1069.0,1669.0,5040,507,NA,702.616521566,845.146846764,989.951374032,1257.19573378
128,7,T2.0,6,4.88978196273,1198.0,1798.0,7050,706,NA,528.236354466,734.636163385,1063.31920747,1450.31884919
128,7,T4,7,4.969119331,1162.0,1762.0,7050,707,NA,539.293487087,716.207609017,989.951374032,1321.66535265
129,1,MS,11,11.0,NA,NA,1111,111,1.0,-0.820437313206,191.405884168,669.935184121,1030.3595369
129,5,T2,7,2.94127446564,1025.0,1625.0,5030,507,NA,715.801348737,858.331673935,1003.1362012,1270.38056095
129,6,T3,7,6.11956922539,1272.0,1872.0,6070,607,NA,403.947095217,612.130947472,952.357366902,1342.70208988
130,1,MS,12,12.0,NA,NA,1121,112,1.0,-10.959714079,165.247747279,649.266993951,979.655983997
130,4,T1,9,9.0,NA,NA,4091,409,1.0,289.711086666,470.871579574,734.07317855,1073.74910275
130,6,T1.0,8,7.37148153801,1315.0,1915.0,6080,608,NA,397.55936398,579.720234702,854.634096634,1196.18572924
130,7,T4,8,5.41025942222,1136.0,1736.0,7060,708,NA,544.624814412,699.424671101,947.709790058,1237.95952135
131,1,MS,12,12.0,NA,NA,1121,112,1.0,-8.52211093887,167.685350419,651.704597091,982.093587137
131,6,T3,8,7.23972986212,1300.0,1900.0,6080,608,NA,399.99696712,582.157837843,857.071699774,1198.62333238
132,1,MS,11,11.0,NA,NA,1111,111,1.0,-1.23778491924,190.988536562,669.517836515,1029.94218929
132,4,T1,8,8.0,NA,NA,4081,408,1.0,296.948190267,500.753744789,796.855543637,1178.99095836
132,6,T1.0,7,6.16568231196,1278.0,1878.0,6070,607,NA,403.529747611,611.713599866,951.940019296,1342.28474227
132,6,T3,7,6.15799679753,1277.0,1877.0,6070,607,NA,403.529747611,611.713599866,951.940019296,1342.28474227
132,7,T4,6,4.19722957957,1154.0,1754.0,7050,706,NA,541.003834032,747.40364295,1076.08668703,1463.08632875
133,1,MS,12,12.0,NA,NA,1121,112,1.0,-5.78953172469,170.417929633,654.437176305,984.826166351
133,4,T1,10,10.0,NA,NA,4101,410,1.0,301.674787504,464.719231122,701.6006702,1007.30900198
133,5,T2,8,3.57955548228,1042.0,1642.0,5040,508,NA,711.506290773,836.220325321,952.879972412,1186.71878719
133,6,T1.0,8,7.0904112961,1283.0,1883.0,6080,608,NA,402.729546334,584.890417057,859.804278989,1201.35591159
133,6,T3,8,7.0904112961,1283.0,1883.0,6080,608,NA,402.729546334,584.890417057,859.804278989,1201.35591159
133,7,T1.1,8,5.17253310395,1113.0,1713.0,7060,708,NA,549.794996766,704.594853455,952.879972412,1243.1297037
133,7,T2.0,7,5.36815028278,1149.0,1749.0,7060,707,NA,541.5021473,718.416269231,992.160034245,1323.87401286
134,1,MS,11,11.0,NA,NA,1111,111,1.0,-3.71364539968,188.512676082,667.041976034,1027.46632881
134,4,T1,8,8.0,NA,NA,4081,408,1.0,294.472329787,498.277884308,794.379683156,1176.51509788
134,6,T1.0,7,6.25790848508,1290.0,1890.0,6070,607,NA,401.053887131,609.237739385,949.464158815,1339.80888179
134,6,T3,7,6.25022297065,1289.0,1889.0,6070,607,NA,401.053887131,609.237739385,949.464158815,1339.80888179
134,7,T1.1,6,4.28250097634,1165.0,1765.0,7050,706,NA,538.527973551,744.92778247,1073.61082655,1460.61046827
134,7,T4,7,4.544054338,1115.0,1715.0,7050,707,NA,549.585106172,726.499228102,1000.24299312,1331.95697174
135,1,MS,12,12.0,NA,NA,1121,112,1.0,-15.5519224906,160.655538867,644.674785539,975.063775585
135,4,T1,9,9.0,NA,NA,4091,409,1.0,285.118878255,466.279371163,729.480970139,1069.15689434
135,5,T2,9,4.21462916141,1055.0,1655.0,5050,509,NA,706.940318113,817.797237712,918.64721249,1126.50393674
135,6,T1.0,8,7.65255177992,1347.0,1947.0,6080,608,NA,392.967155568,575.128026291,850.041888223,1191.59352083
135,6,T3,8,7.64376833486,1346.0,1946.0,6080,608,NA,392.967155568,575.128026291,850.041888223,1191.59352083
135,7,T1.1,7,5.24043741164,1192.0,1792.0,7060,707,NA,531.739756535,708.653878465,982.397643479,1314.1116221
135,7,T2.0,8,6.22138571664,1160.0,1760.0,7070,708,NA,540.032606,694.832462689,943.117581646,1233.36731294
136,1,MS,11,11.0,NA,NA,1111,111,1.0,-16.4134223661,175.812899115,654.342199068,1014.76655185
136,4,T1,9,9.0,NA,NA,4091,409,1.0,290.264450925,471.424943833,734.626542809,1074.30246701
136,5,T2,8,3.75916638238,1056.0,1656.0,5040,508,NA,706.889472678,831.603507226,948.263154317,1182.10196909
136,6,T1.0,7,6.81126552384,1362.0,1962.0,6070,607,NA,388.354110164,596.537962419,936.764381849,1327.10910483
136,7,T2.0,7,5.51240542867,1170.0,1770.0,7060,707,NA,536.885329205,713.799451136,987.54321615,1319.25719477
137,1,MS,12,12.0,NA,NA,1121,112,1.0,-0.138702547641,176.06875881,660.088005482,990.476995528
137,4,T1,9,9.0,NA,NA,4091,409,1.0,300.532098197,481.692591106,744.894190081,1084.57011428
137,6,T1.0,8,6.75664038384,1245.0,1845.0,6070,608,NA,408.380375511,590.541246234,865.455108166,1207.00674077
137,6,T3,8,6.74785693878,1244.0,1844.0,6070,608,NA,408.380375511,590.541246234,865.455108166,1207.00674077
137,7,T1.1,7,4.67971337832,1130.0,1730.0,7050,707,NA,547.152976477,724.067098408,997.810863422,1329.52484204
138,1,MS,12,12.0,NA,NA,1121,112,1.0,-15.6204689167,160.586992441,644.606239113,974.995229159
138,4,T1,9,9.0,NA,NA,4091,409,1.0,285.050331828,466.210824736,729.412423712,1069.08834792
138,5,T2,9,4.24349519893,1057.0,1657.0,5050,509,NA,706.871771687,817.728691285,918.578666064,1126.43539031
139,1,MS,11,11.0,NA,NA,1111,111,1.0,-3.66323333241,188.563088149,667.092388101,1027.51674088
139,4,T1,8,8.0,NA,NA,4081,408,1.0,294.522741854,498.328296376,794.430095223,1176.56550995
139,5,T2,8,3.18184563206,1011.0,1611.0,5040,508,NA,719.639661712,844.35369626,961.013343351,1194.85215813
139,6,T3,7,6.25022297065,1289.0,1889.0,6070,607,NA,401.104299198,609.288151453,949.514570883,1339.85929386
139,7,T2.0,6,4.69547911317,1165.0,1765.0,7050,706,NA,538.578385618,744.978194537,1073.66123862,1460.66088034
139,7,T4,6,4.27474903118,1164.0,1764.0,7050,706,NA,538.578385618,744.978194537,1073.66123862,1460.66088034
140,1,MS,12,12.0,NA,NA,1121,112,1.0,0.114533050023,176.321994408,660.34124108,990.730231126
140,4,T1,9,9.0,NA,NA,4091,409,1.0,300.785333795,481.945826703,745.147425679,1084.82334988
140,5,T2,8,3.28448043212,1019.0,1619.0,5040,508,NA,717.410355548,842.124390096,958.784037187,1192.62285196
140,6,T1.0,8,6.73907349372,1243.0,1843.0,6070,608,NA,408.633611109,590.794481831,865.708343763,1207.25997637
140,6,T3,8,6.73029004866,1242.0,1842.0,6070,608,NA,408.633611109,590.794481831,865.708343763,1207.25997637
140,7,T4,7,4.65258157026,1127.0,1727.0,7050,707,NA,547.406212075,724.320334005,998.06409902,1329.77807764
141,1,MS,11,11.0,NA,NA,1111,111,1.0,-9.13243274348,183.093888738,661.62318869,1022.04754147
141,4,T1,8,8.0,NA,NA,4081,408,1.0,289.053542443,492.859096964,788.960895812,1171.09631054
141,5,T2,7,3.25559354081,1053.0,1653.0,5040,507,NA,707.489353307,850.019678505,994.824205773,1262.06856552
141,6,T1.0,7,6.54995803331,1328.0,1928.0,6070,607,NA,395.635099787,603.818952042,944.045371472,1334.39009445
141,6,T3,7,6.54227251889,1327.0,1927.0,6070,607,NA,395.635099787,603.818952042,944.045371472,1334.39009445
142,1,MS,11,11.0,NA,NA,1111,111,1.0,-13.0189126545,179.207408827,657.736708779,1018.16106156
142,4,T1,8,8.0,NA,NA,4081,408,1.0,285.167062532,488.972617053,785.074415901,1167.20983063
142,5,T2,7,3.40152739714,1066.0,1666.0,5040,507,NA,703.602873396,846.133198594,990.937725862,1258.18208561
142,6,T1.0,7,6.74209589399,1353.0,1953.0,6070,607,NA,391.748619876,599.932472131,940.158891561,1330.50361454
