An	Jour	Jsim	hhmm	PAR	Tair	HR	Vent	Pluie
2001	319	46	900	473.38	0.097	90.8	3.692	0
2001	319	46	1000	636.32	1.448	85.4	3.71	0.2
2001	319	46	1100	802.13	2.921	78.9	4.013	0
2001	319	46	1200	873.89	4.34	70.7	4.037	0
2001	319	46	1300	836.36	5.151	63.02	4.874	0
2001	319	46	1400	682.69	5.586	58.75	5.833	0
2001	319	46	1500	431.43	5.372	59.99	5.094	0
2001	319	46	1600	154.47	4.625	61.74	4.121	0
2001	319	46	1700	-0.91	3.171	69.53	3.215	0
2001	319	46	1800	-5.57	2.42	74.8	3.388	0
2001	319	46	1900	-5.54	1.664	77.3	4.042	0
2001	319	46	2000	-5.7	0.981	79.7	3.539	0
2001	319	46	2100	-5.51	0.53	81.9	2.824	0
2001	319	46	2200	-5.84	0.192	83.3	1.973	0
2001	319	46	2300	-5.56	-0.183	84.2	2.303	0
2001	319	46	2400	-5.32	-0.389	84.9	2.577	0
2001	320	47	100	-6.48	-1.266	88.2	0.704	0
2001	320	47	200	-5.25	-1.513	89.2	0.32	0
2001	320	47	300	-4.94	-0.979	85.5	0.212	0
2001	320	47	400	-4.52	-0.916	82.4	0.933	0
2001	320	47	500	-4.25	-1.204	82.5	0.743	0
2001	320	47	600	-4.3	-0.878	78.5	0.915	0
2001	320	47	700	-2.84	-0.734	75	1.173	0
2001	320	47	800	112.05	-0.119	71.5	0.805	0
2001	320	47	900	352.6	1.591	71.3	1.48	0
2001	320	47	1000	589.73	3.574	73.3	2.879	0
2001	320	47	1100	759.3	5.626	73.6	4.21	0
2001	320	47	1200	824.43	7.42	71.5	4.842	0
2001	320	47	1300	782.93	8.65	69.78	5.081	0
2001	320	47	1400	625.5	8.99	70.7	5.128	0
2001	320	47	1500	285.26	8.85	73.9	4.517	0
2001	320	47	1600	106.89	8.09	76.6	4.836	0
2001	320	47	1700	-0.91	6.852	81.6	4.24	0
2001	320	47	1800	-4.26	5.885	85.4	3.425	0
2001	320	47	1900	-3.57	5.569	86.9	3.22	0
2001	320	47	2000	-0.78	5.943	86.3	3.418	0
2001	320	47	2100	-1.38	6.463	84.4	4.738	0
2001	320	47	2200	-2.18	6.281	84.2	3.766	0
2001	320	47	2300	-3.32	5.616	86.1	2.464	0
2001	320	47	2400	-2.68	4.601	88.9	1.622	0
2001	321	48	100	-4.02	3.896	90.6	1.589	0
2001	321	48	200	-3.27	3.222	93.2	2.238	0
2001	321	48	300	-3.64	3.07	93.4	1.819	0
2001	321	48	400	-4.15	2.553	94.1	1.761	0
2001	321	48	500	-4.4	1.874	94.6	1.678	0
2001	321	48	600	-4.28	1.253	95.2	1.503	0
2001	321	48	700	-2.86	0.983	95.7	1.57	0
2001	321	48	800	59.02	1.113	95.9	1.626	0
2001	321	48	900	270.03	2.209	95.4	1.902	0.2
2001	321	48	1000	491.48	3.731	90.6	2.102	0
2001	321	48	1100	754.44	5.356	81.1	2.805	0
2001	321	48	1200	777.85	6.149	76.5	2.885	0
2001	321	48	1300	720.66	6.33	76.4	3.04	0
2001	321	48	1400	580.24	6.422	76.3	3.47	0
2001	321	48	1500	347.75	5.905	79.1	3.699	0
2001	321	48	1600	66.41	5.319	82	2.672	0
2001	321	48	1700	0.48	5.16	83.9	2.545	0
2001	321	48	1800	-0.75	4.692	83.9	3.052	0
2001	321	48	1900	-0.72	4.337	85.8	2.682	0
2001	321	48	2000	-0.7	4.026	88.5	2.018	0
2001	321	48	2100	-0.71	3.855	90	2.063	0
2001	321	48	2200	-0.64	3.556	92.2	2.325	0
2001	321	48	2300	-0.57	3.445	92.5	2.412	0
2001	321	48	2400	-0.61	3.309	93.1	2.359	0
2001	322	49	100	-0.61	3.209	93.4	2.017	1.8
2001	322	49	200	-0.48	3.266	93.2	2.091	0
2001	322	49	300	-0.42	3.231	93	1.875	0
2001	322	49	400	-0.66	3.061	92.2	1.785	0
2001	322	49	500	-0.54	2.903	93.1	1.956	0
2001	322	49	600	-1.15	2.818	92.6	1.795	0
2001	322	49	700	-0.34	2.747	92.7	1.454	0
2001	322	49	800	17.75	2.71	92.5	1.589	0
2001	322	49	900	51.2	2.617	92.9	2.095	0
2001	322	49	1000	139.87	2.556	93.1	2.299	0
2001	322	49	1100	158.09	2.667	92	2.658	0
2001	322	49	1200	237.13	2.908	89.3	2.943	0
2001	322	49	1300	243.75	3.189	86.9	3.072	0
2001	322	49	1400	69.62	2.904	86.6	2.531	0
2001	322	49	1500	52.95	2.852	86.9	1.95	0
2001	322	49	1600	10.17	2.867	85.6	1.872	0
2001	322	49	1700	-0.28	2.658	85.9	2.426	0
2001	322	49	1800	-0.74	2.372	85.8	1.986	0
2001	322	49	1900	-0.76	2.146	85	2.056	0
2001	322	49	2000	-0.73	2.072	84.3	2.141	0
2001	322	49	2100	-0.77	2.146	83.2	1.821	0
2001	322	49	2200	-0.76	1.9	84.1	2.251	0
2001	322	49	2300	-0.73	1.747	85.3	1.428	0
2001	322	49	2400	-0.71	1.924	86.2	1.479	0
2001	323	50	100	-0.74	2.014	86.4	1.534	0
2001	323	50	200	-0.78	1.923	88.4	1.795	0
2001	323	50	300	-0.7	1.877	87.2	2.527	0
2001	323	50	400	-0.8	1.852	85.4	2.142	0
2001	323	50	500	-0.93	1.808	87.4	1.335	0
2001	323	50	600	-0.91	1.762	89.9	0.671	0
2001	323	50	700	-0.63	1.792	90.5	1.094	0
2001	323	50	800	8.3	1.948	89.1	1.488	0
2001	323	50	900	23.8	2.065	84.7	2.836	0
2001	323	50	1000	50.96	2.034	83.9	2.405	0
2001	323	50	1100	65.93	2.128	83.9	2.256	0
2001	323	50	1200	75.89	2.163	84.5	2.343	0
2001	323	50	1300	87.21	1.979	85	2.923	0
2001	323	50	1400	61.6	2.092	84.9	2.731	0
2001	323	50	1500	28.02	2.033	88.1	3.118	0
2001	323	50	1600	12.34	2.046	86.1	2.7	0
2001	323	50	1700	0.01	2.318	83.1	1.902	0
2001	323	50	1800	-0.69	2.604	82.2	1.715	0
2001	323	50	1900	-0.69	2.894	80.8	1.788	0
2001	323	50	2000	-0.75	3.164	80.8	1.571	0
2001	323	50	2100	-0.62	3.139	81.8	1.869	0
2001	323	50	2200	-0.58	3.078	83.5	1.209	0
2001	323	50	2300	-0.55	3.175	84.9	0.816	0
2001	323	50	2400	-1.33	3.435	85.2	1.149	0
2001	324	51	100	-1.82	3.215	86.6	0.797	0
2001	324	51	200	-0.72	3.005	88.4	0.413	0
2001	324	51	300	-0.6	3.402	88.5	0.316	0
2001	324	51	400	-0.78	3.615	90.2	0.577	0
2001	324	51	500	-0.94	4.07	90.1	0.937	0
2001	324	51	600	-4.59	3.288	90.9	0.544	0
2001	324	51	700	-0.53	3.476	91.7	0.331	0
2001	324	51	800	63.3	3.413	92	0.478	0
2001	324	51	900	238.23	3.948	90.7	0.482	0
2001	324	51	1000	293.21	4.835	88.3	0.462	0
2001	324	51	1100	303.59	5.888	83.6	0.976	0
2001	324	51	1200	353.71	7.01	78.9	0.593	0
2001	324	51	1300	531.22	7.9	73.7	0.958	0
2001	324	51	1400	515.55	8.39	70	1.253	0
2001	324	51	1500	302.04	8.1	72.7	1.828	0
2001	324	51	1600	99.62	7.59	75.1	0.955	0
2001	324	51	1700	0.21	6.114	79.8	1.201	0
2001	324	51	1800	-1.93	5.104	85.7	0.993	0
2001	324	51	1900	-2.55	4.86	87.5	0.411	0
2001	324	51	2000	-2.53	4.123	89.5	0.347	0
2001	324	51	2100	-3.31	3.009	91.5	0.411	0
2001	324	51	2200	-1	2.633	93	0.295	0
2001	324	51	2300	-0.16	2.465	93.8	0.387	0
2001	324	51	2400	-0.64	2.541	94	0.527	0
2001	325	52	100	-0.56	2.552	94.3	0.569	0
2001	325	52	200	-0.79	2.583	94.7	0.806	0
2001	325	52	300	-0.75	2.566	95	0.325	0
2001	325	52	400	-1.27	2.679	94.9	0.648	0
2001	325	52	500	-2.89	2.433	95.2	0.44	0
2001	325	52	600	-4.31	1.821	95.4	0.721	0
2001	325	52	700	-2.11	0.504	95.9	0.69	0
2001	325	52	800	63.04	0.376	96.4	0.361	0.2
2001	325	52	900	201.58	-0.244	96.4	0.521	0
2001	325	52	1000	439.37	1.166	96.3	0.947	0
2001	325	52	1100	537.85	4.174	94.2	0.63	0
2001	325	52	1200	342.67	5.296	87	0.765	0
2001	325	52	1300	430.1	6.339	78.8	1.273	0
2001	325	52	1400	655.97	7.76	63.03	2.282	0
2001	325	52	1500	318.6	7.35	65.72	1.822	0
2001	325	52	1600	93.79	6.174	71.3	1.097	0
2001	325	52	1700	-1.53	4.523	75.3	0.877	0
2001	325	52	1800	-3.44	3.684	77.5	0.843	0
2001	325	52	1900	-3.8	2.772	80.6	1.206	0
2001	325	52	2000	-3.31	2.102	84.6	1.284	0
2001	325	52	2100	-3.02	2.222	84.7	1.479	0
2001	325	52	2200	-3.2	2.465	84	1.336	0
2001	325	52	2300	-2.89	2.727	83.9	2.141	0
2001	325	52	2400	-3.3	3.117	82.8	2.444	0
2001	326	53	100	-2.41	2.771	84.8	2.165	0
2001	326	53	200	-0.97	3.203	84.3	2.191	0
2001	326	53	300	0.27	3.786	82.7	2.472	0
2001	326	53	400	-2.99	4.131	81.4	2.43	0
2001	326	53	500	-3.15	3.44	86.6	1.334	0
2001	326	53	600	-1.93	3.836	89	2.598	0
2001	326	53	700	-0.13	4.126	90.7	2.718	0
2001	326	53	800	18.37	4.755	90.2	2.383	0
2001	326	53	900	57.94	6.018	88.5	3.264	0
2001	326	53	1000	108.43	6.515	88.4	3.557	0
2001	326	53	1100	119.25	6.672	88.5	4.123	0
2001	326	53	1200	174.2	6.785	88.4	5.069	0
2001	326	53	1300	335.6	7.85	87.3	6.375	0
2001	326	53	1400	117.73	7.73	87.8	6.023	0
2001	326	53	1500	61.58	8.02	88.2	5.917	0
2001	326	53	1600	15.83	8.32	91.1	5.592	0.8
2001	326	53	1700	0.04	8.26	93.8	2.51	1.6
2001	326	53	1800	-0.42	7.85	92.3	2.018	0
2001	326	53	1900	-0.82	7.55	90.5	1.944	0
2001	326	53	2000	-3.8	6.417	91	1.609	0
2001	326	53	2100	-2.69	6.302	88.4	2.138	0
2001	326	53	2200	-2.64	6.461	80.4	1.615	0
2001	326	53	2300	-2.59	5.715	80.6	1.656	0
2001	326	53	2400	-4.21	5.136	79.4	2.698	0
2001	327	54	100	-4.97	3.961	82	1.498	0
2001	327	54	200	-4.57	2.959	85.6	1.111	0
2001	327	54	300	-4.35	2.121	88.8	1.422	0
2001	327	54	400	-5.16	2.227	87.4	1.689	0
2001	327	54	500	-5.11	1.581	88.7	1.769	0
2001	327	54	600	-5.32	0.641	89.8	1.371	0
2001	327	54	700	-4.57	-0.138	92.5	1.018	0
2001	327	54	800	62.04	-0.142	92.5	0.619	0
2001	327	54	900	206.88	0.836	89.3	0.649	0
2001	327	54	1000	487.29	2.02	86.7	1.188	0
2001	327	54	1100	689.09	4.21	79.1	1.618	0
2001	327	54	1200	780.28	5.684	73.9	2.272	0
2001	327	54	1300	756.21	6.31	69.6	2.938	0
2001	327	54	1400	561.25	6.589	65.81	2.82	0
2001	327	54	1500	301.16	6.476	66.8	2.183	0
2001	327	54	1600	39.85	5.44	70.7	2.069	0
2001	327	54	1700	-1.27	4.273	78.5	1.161	0
2001	327	54	1800	-2.75	3.653	80.7	0.586	0
2001	327	54	1900	-1.93	3.293	82	0.682	0
2001	327	54	2000	-0.64	2.836	84.1	0.569	0
2001	327	54	2100	-0.6	2.558	85.2	0.418	0
2001	327	54	2200	-0.27	2.946	84.2	0.774	0
2001	327	54	2300	-0.55	3.246	82.5	1.3	0
2001	327	54	2400	-0.51	3.515	82	1.61	0
2001	328	55	100	-0.8	3.817	81.4	1.99	0
2001	328	55	200	-0.08	3.964	85.5	2.32	0.2
2001	328	55	300	0.4	4.094	90.1	2.396	0.6
2001	328	55	400	0.39	4.215	92.4	2.384	0.8
2001	328	55	500	0.36	4.366	93	2.11	1
2001	328	55	600	0.26	4.736	93.5	2.449	0.2
2001	328	55	700	0.04	5.068	93.8	2.153	0.2
2001	328	55	800	7.14	5.583	94.1	2.626	0.4
2001	328	55	900	49.02	6.029	94.4	2.23	0
2001	328	55	1000	88.8	6.661	94.5	2.095	0
2001	328	55	1100	156.32	7.42	94.6	2.706	0
2001	328	55	1200	161.4	7.99	94.8	2.575	0
2001	328	55	1300	185.91	8.67	95	2.394	0
2001	328	55	1400	271.13	9.86	93.6	1.967	0
2001	328	55	1500	64.1	10.27	91.9	1.673	0
2001	328	55	1600	26.34	10.15	91.9	1.886	0
2001	328	55	1700	-0.06	9.88	92.1	1.625	0
2001	328	55	1800	-0.76	9.93	91.7	2.3	0
2001	328	55	1900	-0.79	9.85	91.8	2.295	0
2001	328	55	2000	-0.51	9.79	91.9	2.851	0
2001	328	55	2100	-0.88	9.58	92.3	2.492	0
2001	328	55	2200	-0.73	9.23	93.2	1.25	0
2001	328	55	2300	0.11	9.3	93.7	1.324	0
2001	328	55	2400	-0.09	9.46	93.4	1.672	0
2001	329	56	100	-0.35	9.27	93.5	1.497	0
2001	329	56	200	-0.35	8.94	94.1	2.063	0
2001	329	56	300	-0.35	8.76	94.2	2.427	0
2001	329	56	400	-0.3	8.45	94.7	2.158	0
2001	329	56	500	-0.17	8.36	95	1.818	0
2001	329	56	600	-0.21	8.34	95.2	2.204	0
2001	329	56	700	0.01	8.35	95.2	2.312	0
2001	329	56	800	12.83	8.22	95.1	2.295	0
2001	329	56	900	109.82	8.2	94.7	2.393	0
2001	329	56	1000	351.28	8.5	92.8	2.61	0
2001	329	56	1100	264.07	8.94	89.7	2.578	0
2001	329	56	1200	301.16	9.11	89.6	1.965	0
2001	329	56	1300	656.85	10.29	86.6	2.051	0
2001	329	56	1400	260.75	10.53	84.7	2.488	0
2001	329	56	1500	73.83	10.64	84.5	1.787	0
2001	329	56	1600	15.25	10.26	86.9	2.356	0
2001	329	56	1700	-0.68	9.64	89.8	1.936	0
2001	329	56	1800	-0.96	9.45	89.6	2.311	0
2001	329	56	1900	-3.45	9.13	89.1	2.898	0
2001	329	56	2000	-2.26	8.49	90.3	2.408	0
2001	329	56	2100	-0.69	8.35	89.5	2.537	0
2001	329	56	2200	-0.21	8.35	91.8	2.672	0
2001	329	56	2300	0.07	8.52	92.9	2.961	0.2
2001	329	56	2400	0.24	8.77	93	2.754	0
2001	330	57	100	0.15	8.95	93.1	2.487	0
2001	330	57	200	-0.26	9.04	93.4	2.296	0.6
2001	330	57	300	-0.35	9.06	93.8	2.365	0.6
2001	330	57	400	-0.2	9.15	93.9	2.308	0.8
2001	330	57	500	-0.16	9.2	94	2.199	0.8
2001	330	57	600	-0.05	9.08	93.9	2.206	1.8
2001	330	57	700	0.24	7.35	92.8	3.826	1.8
2001	330	57	800	4.16	6.569	91.3	3.749	1.2
2001	330	57	900	25.17	6.194	90.7	2.805	0.4
2001	330	57	1000	50.54	6.249	91.5	2.514	0.6
2001	330	57	1100	117.44	6.319	90.5	3.143	0
2001	330	57	1200	159.41	6.38	88.6	3.328	0
2001	330	57	1300	192.09	6.485	85.3	3.295	0
2001	330	57	1400	150.8	6.441	83.8	3.193	0
2001	330	57	1500	45.77	6.359	86.3	2.347	0
2001	330	57	1600	9.74	6.274	89	2.875	0
2001	330	57	1700	0.1	5.964	90.7	3.039	0
2001	330	57	1800	-1.94	5.969	89.7	2.265	0
2001	330	57	1900	-2.31	5.878	87.9	1.719	0
2001	330	57	2000	-1.67	5.704	85.6	2.023	0
2001	330	57	2100	-1.23	5.229	85.7	2.153	0
2001	330	57	2200	-1.95	4.621	86.3	2.377	0
2001	330	57	2300	-3.29	3.987	87.9	1.875	0
2001	330	57	2400	-4.84	2.898	90.4	1.425	0
2001	331	58	100	-5.63	1.735	93.8	0.89	0
2001	331	58	200	-6.22	0.871	95	1.387	0
2001	331	58	300	-5.57	0.209	95.9	1.429	0
2001	331	58	400	-5.18	-0.093	96.4	1.632	0.2
2001	331	58	500	-5.81	-0.394	96.8	1.622	0
2001	331	58	600	-7.13	-0.502	97	1.259	0
2001	331	58	700	-5.63	-1.427	97.1	0.583	0
2001	331	58	800	65.16	-1.416	97.2	0.406	0
2001	331	58	900	391.24	-0.781	97	0.666	0
2001	331	58	1000	522.61	2.206	96.1	1.279	0.2
2001	331	58	1100	683.57	5.373	83	2.881	0
2001	331	58	1200	607.62	7.08	76.8	4.091	0
2001	331	58	1300	449.97	7.44	75.2	5.157	0
2001	331	58	1400	430.32	7.71	75.8	5.711	0
2001	331	58	1500	260.75	7.59	76	5.396	0
2001	331	58	1600	56.57	7.02	77.9	5.278	0
2001	331	58	1700	-1.19	6.529	81.2	4.731	0
2001	331	58	1800	-1.55	6.543	82.3	5.879	0
2001	331	58	1900	-0.91	6.774	83.1	5.702	0
2001	331	58	2000	-0.61	6.886	84.5	5.549	0
2001	331	58	2100	-0.35	7.28	85.2	5.756	0
2001	331	58	2200	-0.66	7.43	86.7	5.361	0
2001	331	58	2300	-0.13	7.6	88.9	5.788	0.4
2001	331	58	2400	0.15	7.73	91.1	5.827	0.2
2001	332	59	100	-0.2	8.11	90.8	5.611	0
2001	332	59	200	0.15	8.18	91.7	3.805	0.2
2001	332	59	300	-0.06	8.01	92.6	3.49	0.4
2001	332	59	400	-0.16	7.18	86.1	1.814	0.2
2001	332	59	500	-0.5	6.896	89.4	1.894	0
2001	332	59	600	-1.8	6.964	91.4	1.911	0
2001	332	59	700	-3.13	6.628	91.2	2.201	0
2001	332	59	800	9.18	6.409	91.6	2.079	0
2001	332	59	900	94.41	6.619	89.2	2.233	0
2001	332	59	1000	327.43	7.04	88.2	2.465	0
2001	332	59	1100	618.22	8.2	85.3	3.075	0
2001	332	59	1200	500.53	8.77	82.2	3.119	0
2001	332	59	1300	433.41	9.1	79.8	2.902	0
2001	332	59	1400	323.68	9.32	75.4	3.055	0
2001	332	59	1500	143.12	8.85	76.3	2.657	0
2001	332	59	1600	29.12	8.58	76.4	3.192	0
2001	332	59	1700	-1.67	7.52	79.9	2.023	0
2001	332	59	1800	-2.77	6.995	84.8	1.044	0
2001	332	59	1900	-3.17	6.639	86.6	0.907	0
2001	332	59	2000	-0.62	7.03	85.6	1.481	0
2001	332	59	2100	-1.84	7.12	84.4	1.223	0
2001	332	59	2200	-1.68	6.996	85.3	1.858	0
2001	332	59	2300	-1.72	6.925	86.6	1.676	0
2001	332	59	2400	-2.19	6.836	87.6	1.417	0
2001	333	60	100	-4.27	6.634	88.3	2.108	0
2001	333	60	200	-2.7	6.756	88.9	2.599	0
2001	333	60	300	-2.61	6.896	88.7	3.036	0
2001	333	60	400	-4.27	6.253	90.2	2.43	0
2001	333	60	500	-3.51	6.089	90.9	2.242	0
2001	333	60	600	-2.4	6.268	91	2.686	0
2001	333	60	700	-0.9	6.7	91.1	2.717	0
2001	333	60	800	12.79	7.18	90.9	3.943	0.2
2001	333	60	900	61.03	7.51	89.5	5.172	0.2
2001	333	60	1000	106.53	8.03	89.5	4.987	0.4
2001	333	60	1100	146.16	8.47	89.4	5.355	0.2
2001	333	60	1200	129.91	8.97	89	5.121	0.4
2001	333	60	1300	76.04	9.19	90.5	5.608	1.2
2001	333	60	1400	90.52	9.37	91.6	5.92	1.2
2001	333	60	1500	45.75	9.71	91.9	5.52	1
2001	333	60	1600	11.81	10.18	92	5.49	1.2
2001	333	60	1700	1.29	10.77	90.3	5.925	0.4
2001	333	60	1800	1.06	10.76	91	4.889	1.4
2001	333	60	1900	0.66	10.79	91.5	4.807	2
2001	333	60	2000	0.55	10.79	92.5	5.288	1.6
2001	333	60	2100	0.58	10.96	92.6	4.957	2.6
2001	333	60	2200	0.9	11.45	92	5.3	0.4
2001	333	60	2300	0.4	11.8	92	5.482	0
2001	333	60	2400	0.1	12.04	93.3	4.667	0.2
2001	334	61	100	0.02	12.41	92.6	4.449	0
2001	334	61	200	0.09	12.38	94	4.022	0
2001	334	61	300	0.2	12.37	94.5	4.061	0
2001	334	61	400	0.18	12.37	94.5	4.259	0.4
2001	334	61	500	0.16	12.4	94.4	4.194	0.2
2001	334	61	600	-0.19	12.54	92.9	3.991	0
2001	334	61	700	0.47	12.53	92.3	3.834	0.6
2001	334	61	800	8.01	12.36	92.1	3.414	0.2
2001	334	61	900	47.51	12.34	91.5	2.934	0
2001	334	61	1000	79.57	12.5	90.3	3.994	0
2001	334	61	1100	142.72	12.63	88	4.565	0
2001	334	61	1200	145.02	12.7	86.5	4.924	0
2001	334	61	1300	105.18	12.56	87.5	4.652	0
2001	334	61	1400	66.02	12.44	88.6	4.252	0
2001	334	61	1500	39.9	12.36	90	3.608	0.6
2001	334	61	1600	14.21	12.18	91.5	3.791	0
2001	334	61	1700	0.35	12.13	91.7	3.629	0
2001	334	61	1800	-1.51	12.2	90.2	3.987	0
2001	334	61	1900	-1.45	12.19	89.8	3.538	0
2001	334	61	2000	-0.82	12.21	89.5	3.869	0
2001	334	61	2100	-2.41	12.16	90.2	3.419	0
2001	334	61	2200	-1.08	12.17	90.1	3.794	0
2001	334	61	2300	-0.6	12.17	90.4	4.016	0
2001	334	61	2400	-0.21	12.19	90.7	3.729	0
2001	335	62	100	-0.2	12.23	90.4	3.844	0
2001	335	62	200	-0.55	12.3	89.8	4.673	0
2001	335	62	300	-1.54	12.13	90	4.648	0
2001	335	62	400	-0.72	12.11	88.3	4.148	0
2001	335	62	500	-1.56	11.74	88.7	3.183	0
2001	335	62	600	-0.93	11.62	90.1	3.544	0
2001	335	62	700	-1.32	11.59	89.8	4.056	0
2001	335	62	800	9.77	11.52	90.5	4.559	0
2001	335	62	900	75.78	11.68	89.9	4.211	0
2001	335	62	1000	135.83	12.01	88.2	4.43	0
2001	335	62	1100	223	12.35	85.4	5.517	0
2001	335	62	1200	180.17	12.51	83.7	5.119	0
2001	335	62	1300	76.79	12.37	84.3	4.501	0
2001	335	62	1400	70.63	11.93	89.6	3.907	0
2001	335	62	1500	66.33	11.89	91.4	3.991	0.2
2001	335	62	1600	15.02	10.87	89	2.872	0.4
2001	335	62	1700	0.14	10.44	86.5	1.816	0
2001	335	62	1800	-1.68	9.97	87.6	0.991	0
2001	335	62	1900	-3.85	9.38	89.8	1.106	0
2001	335	62	2000	-3.33	8.74	90.9	0.985	0
2001	335	62	2100	-4.6	7.99	91.5	1.458	0
2001	335	62	2200	-5.11	7.28	92.4	1.375	0
2001	335	62	2300	-4.3	6.746	93.6	1.151	0
2001	335	62	2400	-3.8	6.375	94.1	0.922	0
2001	336	63	100	-3.48	5.9	94.2	0.341	0
2001	336	63	200	-4.02	5.342	94.6	0.637	0.2
2001	336	63	300	-3.65	4.624	95.1	0.466	0
2001	336	63	400	-2.94	2.882	95.4	0.586	0
2001	336	63	500	-0.38	2.64	96.1	0.421	0
2001	336	63	600	0.13	3.867	96	0.315	0
2001	336	63	700	0.1	5.342	95.7	0.651	0
2001	336	63	800	16.38	6.01	95.7	1.467	0
2001	336	63	900	89.51	6.113	95.7	1.719	0
2001	336	63	1000	117.02	6.396	95.8	2.136	0
2001	336	63	1100	157.87	6.913	95.9	2.109	0
2001	336	63	1200	162.72	7.18	96	2.19	0
2001	336	63	1300	200.48	7.66	96	2.191	0
2001	336	63	1400	193.85	7.93	96	2.024	0
2001	336	63	1500	72.75	7.98	95.8	2.22	0
2001	336	63	1600	15.61	7.88	95.1	2.081	0
2001	336	63	1700	-0.8	7.86	94.5	2.127	0
2001	336	63	1800	-0.7	7.84	94.3	1.958	0
2001	336	63	1900	-0.43	7.91	94.4	1.505	0
2001	336	63	2000	-0.38	7.91	94.5	1.702	0
2001	336	63	2100	-0.42	8.03	94.8	1.807	0
2001	336	63	2200	-0.35	8.17	95.1	1.8	0
2001	336	63	2300	-0.33	8.37	95.3	1.249	0
2001	336	63	2400	-0.3	8.45	95.4	0.727	0
2001	337	64	100	0.05	8.63	95.5	0.837	0
2001	337	64	200	-0.09	8.95	95.6	1.06	0
2001	337	64	300	-0.23	8.96	95.7	0.97	0
2001	337	64	400	-0.15	9.05	95.7	1.058	0.2
2001	337	64	500	-0.09	9.05	95.7	1.023	0
2001	337	64	600	-0.03	9.06	95.7	0.611	0
2001	337	64	700	-0.17	8.96	95.6	1.032	0
2001	337	64	800	9.58	8.91	95.5	0.6	0
2001	337	64	900	56.88	9.04	94.8	1.337	0
2001	337	64	1000	59.59	8.95	94	1.489	0
2001	337	64	1100	85	8.99	93.7	1.362	0
2001	337	64	1200	75.78	9.21	92.8	1.326	0
2001	337	64	1300	74.27	9.33	92.5	1.502	0
2001	337	64	1400	69.26	9.43	92.8	1.874	0
2001	337	64	1500	26.65	9.5	93	1.889	0.2
2001	337	64	1600	6.85	9.43	93.9	2.139	0.4
2001	337	64	1700	0.05	9.35	94.3	2.46	0.2
2001	337	64	1800	-0.31	9.37	94.2	2.747	0
2001	337	64	1900	-0.37	9.42	93.6	2.223	0
2001	337	64	2000	-0.75	9.32	92.5	2.517	0
2001	337	64	2100	-1.1	9.36	92.6	2.795	0
2001	337	64	2200	-0.99	9.38	92.7	2.832	0
2001	337	64	2300	-0.65	9.42	91.9	2.939	0
2001	337	64	2400	-1.26	9.4	91.3	3.327	0
2001	338	65	100	-1.7	9.37	89.5	4.353	0
2001	338	65	200	-1.59	8.81	82.2	5.413	0
2001	338	65	300	-2.18	7.96	82.4	4.601	0
2001	338	65	400	-1.64	7.86	84.6	5.155	0
2001	338	65	500	-1.04	8.14	85.8	6.048	0
2001	338	65	600	-0.44	8.59	85.6	6.636	0
2001	338	65	700	-0.24	8.94	86.8	5.698	0.2
2001	338	65	800	2.9	8.95	91.1	6.142	0.4
2001	338	65	900	23.62	9.12	91.7	5.591	1.2
2001	338	65	1000	214.83	9.59	92.1	4.993	0
2001	338	65	1100	283.05	10.86	86.3	5.081	0
2001	338	65	1200	286.59	11.39	81.7	5.693	0
2001	338	65	1300	367.84	11.57	78.9	5.435	0
2001	338	65	1400	245.74	11.41	77.9	4.96	0
2001	338	65	1500	133.8	11.17	79.1	4.102	0.8
2001	338	65	1600	17.99	9.33	85.6	3.078	1
2001	338	65	1700	-0.83	8.86	88.3	2.441	0
2001	338	65	1800	-4.05	8.51	87.9	2.573	0
2001	338	65	1900	-5.3	8.07	88.7	2.29	0
2001	338	65	2000	-4.83	7.62	87.9	1.707	0
2001	338	65	2100	-4.9	7.85	89.1	3.057	0
2001	338	65	2200	-3.38	7.71	89.1	2.657	0
2001	338	65	2300	-2.62	7.82	89	2.573	0
2001	338	65	2400	-2.14	7.73	89.3	2.298	0
2001	339	66	100	-1.96	7.9	87.5	1.933	0
2001	339	66	200	-1.52	7.99	86.8	1.652	0
2001	339	66	300	-1.76	7.87	87.4	0.932	0
2001	339	66	400	-1.1	7.83	89.2	0.829	0
2001	339	66	500	-1.05	8.08	89	2.026	0
2001	339	66	600	-0.83	8.25	88	2.942	0
2001	339	66	700	-1.05	8.22	88.7	3.85	0.2
2001	339	66	800	3.46	8.06	91.4	3.883	0.4
2001	339	66	900	23.98	8.28	92	4.311	1
2001	339	66	1000	38.48	8.49	92	5.093	1.6
2001	339	66	1100	70.87	8.72	91.9	5.802	0.6
2001	339	66	1200	74.21	9.32	91.9	5.849	0
2001	339	66	1300	174.43	10.26	92.1	6.055	0
2001	339	66	1400	100.68	11.23	91.5	5.858	0
2001	339	66	1500	76.72	12	91.1	6.069	0
2001	339	66	1600	18.79	12.73	89.2	6.77	0
2001	339	66	1700	-2.49	12.9	88.8	5.995	0
2001	339	66	1800	-2.15	12.74	87	4.959	0
2001	339	66	1900	-2.56	12.15	82.1	6.06	0
2001	339	66	2000	-3.17	11.24	80.8	6.139	0
2001	339	66	2100	-2.77	10.5	81.8	5.532	0
2001	339	66	2200	-1	10.29	80.1	5.35	0
