id_dim,index_rel_phytomer,L_blade,W_blade,L_sheath,W_sheath,L_internode,W_internode
407.0,0.857142857143,18.9640736309,1.92278321433,9.48477216882,0.436,3.64894445645,0.436
407.0,1.0,17.9341579338,2.23125,11.1741678161,0.436,6.91000677112,0.436
508.0,0.125,7.7948706875,0.380449286,2.10420449398,0.436,0.0,0.0
508.0,0.25,8.63635344187,0.644849388,2.51335757615,0.436,0.0,0.0
508.0,0.375,10.7901191638,0.90924949,3.86906349697,0.436,0.0,0.0
508.0,0.5,13.7036911238,1.173649592,5.89046139547,0.436,0.0,0.0
508.0,0.625,16.6761048577,1.438049694,7.91503224094,0.436,1.37796536522,0.436
508.0,0.75,18.8280503621,1.702449796,9.36313172698,0.436,3.38576472917,0.436
508.0,0.875,18.8277971583,1.966849898,10.5136358239,0.436,5.96926991079,0.436
508.0,1.0,15.00769231,2.23125,13.11875,0.436,8.318181818,0.436
507.0,0.142857142857,7.79337937296,0.380449286,2.10697272054,0.436,0.0,0.0
507.0,0.285714285714,8.70360837575,0.688916071667,2.55144966267,0.436,0.0,0.0
507.0,0.428571428571,11.1869945009,0.997382857333,4.13807023037,0.436,0.0,0.0
507.0,0.571428571429,14.4787036872,1.305849643,6.4303425784,0.436,0.0,0.0
507.0,0.714285714286,17.595255629,1.61431642867,8.51243473754,0.436,2.00575429041,0.436
507.0,0.857142857143,19.2048399523,1.92278321433,9.85755032248,0.436,4.53811230186,0.436
507.0,1.0,17.0526433493,2.23125,11.7631838994,0.436,7.47661623199,0.436
509.0,0.111111111111,7.8003445583,0.380449286,2.1040463937,0.436,0.0,0.0
509.0,0.222222222222,8.5856815119,0.61179937525,2.48494714857,0.436,0.0,0.0
509.0,0.333333333333,10.4928623589,0.8431494645,3.67024244928,0.436,0.0,0.0
509.0,0.444444444444,13.1033836485,1.07449955375,5.46991122082,0.436,0.0,0.0
509.0,0.555555555556,15.889087807,1.305849643,7.39316310543,0.436,0.0,0.0
509.0,0.666666666667,18.2174482214,1.53719973225,8.92006489259,0.436,2.57576692294,0.436
509.0,0.777777777778,19.2105004386,1.7685498215,9.95960983317,0.436,4.78765171909,0.436
509.0,0.888888888889,17.4574194797,1.99989991075,11.4942298378,0.436,7.24058243136,0.436
