,variety,HS,aire du plot,Nbr.plant.perplot,ThermalTime,LAI_tot,LAI_vert,PAI_tot,PAI_vert,LAI_tot_MS,LAI_vert_MS,PAI_tot_MS,PAI_vert_MS,LAI_tot_ferti,LAI_vert_ferti,PAI_tot_ferti,PAI_vert_ferti,TCgreen,TCsen,TCtot,TCgreen_57,TCsen_57,TCtot_57,Gapgreen,Gapsen,Gaptot,Gapgreen_57,Gapsen_57,Gaptot_57,LightPenetration_0,LightPenetration_5,LightPenetration_20,LightPenetration_25,LightInterception_0,LightInterception_5,LightInterception_20,LightInterception_25
0,Tremie12,1.8957278618858961,0.13169446883230906,30.0,400.0,0.09607794621247301,0.09607794621247301,0.15335256005106968,0.15335256005106968,0.09606349387982283,0.09606349387982283,0.1533381077184195,0.1533381077184195,0.09607794621247301,0.09607794621247301,0.15335256005106968,0.15335256005106968,0.024722307338746745,0.0,0.024722307338746745,0.0906955720211295,0.0,0.0906955720211295,0.9752776926612533,1.0,0.9752776926612533,0.9093044279788705,1.0,0.9093044279788705,0.9049365,0.9564714999999999,0.9992715000000001,0.9993019999999999,0.09506349999999997,0.04352850000000008,0.0007284999999999098,0.0006980000000000874
1,Tremie12,2.1167855967489695,0.13169446883230906,30.0,420.0,0.11020969615621598,0.11020969615621598,0.1712715033029956,0.1712715033029956,0.10977451216517851,0.10977451216517851,0.1708363193119581,0.1708363193119581,0.11020969615621598,0.11020969615621598,0.1712715033029956,0.1712715033029956,,,,,,,,,,,,,,,,,,,,
2,Tremie12,2.3378433316120426,0.13169446883230906,30.0,440.0,0.12560959460106197,0.12560959460106197,0.1896781225690909,0.1896781225690909,0.12351380478353878,0.12351380478353878,0.1875823327515677,0.1875823327515677,0.12560959460106197,0.12560959460106197,0.1896781225690909,0.1896781225690909,,,,,,,,,,,,,,,,,,,,
3,Tremie12,2.5589010664751157,0.13169446883230906,30.0,460.0,0.14331489895913033,0.14331489895913033,0.20932723855563595,0.20932723855563595,0.1377672307886175,0.1377672307886175,0.20377957038512312,0.20377957038512312,0.14331489895913033,0.14331489895913033,0.20932723855563595,0.20932723855563595,,,,,,,,,,,,,,,,,,,,
4,Tremie12,2.7799588013381884,0.13169446883230906,30.0,480.0,0.16397418466148111,0.16397418466148111,0.23106969195662763,0.23106969195662763,0.15306437763112293,0.15306437763112293,0.22015988492626942,0.22015988492626942,0.1639737223715902,0.1639737223715902,0.2310692296667367,0.2310692296667367,,,,,,,,,,,,,,,,,,,,
5,Tremie12,3.0010165362012615,0.13169446883230906,30.0,500.0,0.1875019011854338,0.1875019011854338,0.25465262463583965,0.25465262463583965,0.16870746549614668,0.16870746549614668,0.23585818894655253,0.23585818894655253,0.18723475752092075,0.18723475752092075,0.2543854809713266,0.2543854809713266,0.045246667688064963,0.0,0.045246667688064963,0.15229154110681745,0.0,0.15229154110681745,0.954753332311935,1.0,0.954753332311935,0.8477084588931826,1.0,0.8477084588931826,0.8591145,0.9104190000000001,0.9992715000000001,0.9993019999999999,0.1408855,0.08958099999999991,0.0007284999999999098,0.0006980000000000874
6,Tremie12,3.2220742710643346,0.13169446883230906,30.0,520.0,0.2148860314067437,0.2148860314067437,0.2820367548571495,0.2820367548571495,0.18418562976046865,0.18418562976046865,0.2513363532108745,0.2513363532108745,0.21325078294427485,0.21325078294427485,0.2804015063946807,0.2804015063946807,,,,,,,,,,,,,,,,,,,,
7,Tremie12,3.4431320059274078,0.13169446883230906,30.0,540.0,0.24587122083946142,0.24587122083946142,0.3130219442898673,0.3130219442898673,0.19965614821106953,0.19965614821106953,0.26680687166147543,0.26680687166147543,0.2410276172584899,0.2410276172584899,0.30817834070889577,0.30817834070889577,,,,,,,,,,,,,,,,,,,,
8,Tremie12,3.664189740790481,0.13169446883230906,30.0,560.0,0.28114781998590876,0.2809925071283652,0.34829854343631467,0.3481432305787711,0.2160395152736871,0.2160395152736871,0.283190238724093,0.283190238724093,0.27073071799121645,0.2705754051336729,0.33788144144162235,0.3377261285840788,,,,,,,,,,,,,,,,,,,,
9,Tremie12,3.8852474756535536,0.13169446883230906,30.0,580.0,0.3199686878582834,0.31921857434456125,0.38711941130868927,0.3863692977949671,0.23327757287576448,0.23324781600040856,0.30042829632617035,0.3003985394508144,0.30109246029999404,0.3003423467862719,0.36824318375039994,0.36749307023667777,,,,,,,,,,,,,,,,,,,,
10,Tremie12,4.106305210516627,0.13169446883230906,30.0,600.0,0.36350613074563576,0.36047594244496767,0.4306568541960416,0.42762666589537357,0.25085638762594203,0.24971501874750024,0.3180071110763479,0.31686574219790614,0.3325606991837754,0.32953051088310736,0.39971142263418125,0.3966812343335132,0.08086027271334457,0.00137824932332363,0.0822385220366682,0.2405612229824748,0.001536630978125997,0.2420978539606008,0.9191397272866554,0.9986217506766764,0.9177614779633319,0.7594387770175253,0.998463369021874,0.7579021460393992,0.7946435,0.8444809999999999,0.9992715000000001,0.9993019999999999,0.20535650000000005,0.15551900000000007,0.0007284999999999098,0.0006980000000000874
11,Tremie12,4.3273629453797,0.13169446883230906,30.0,620.0,0.41190007200484674,0.4024187750620826,0.47925207986121243,0.46977078291844837,0.2684762828157601,0.2630905343987766,0.33562700626616593,0.33024125784918257,0.36569482001565895,0.3562135230728949,0.4330468278720247,0.42356553092926064,,,,,,,,,,,,,,,,,,,,
12,Tremie12,4.548420680242773,0.13169446883230906,30.0,640.0,0.46630895700081665,0.44374167767128,0.5344067640705106,0.5118394847409738,0.28683531619922786,0.27298379294044844,0.35398603964963377,0.34013451639085435,0.40132584166870805,0.3789680674144357,0.46921823404140156,0.4468604597871293,,,,,,,,,,,,,,,,,,,,
13,Tremie12,4.769478415105846,0.13169446883230906,30.0,660.0,0.5272822830694254,0.48419312396973896,0.596497932753425,0.5534087736537386,0.30700821837705394,0.2805004158812987,0.3741589418274598,0.3476511393317046,0.44016625101534085,0.39829204301652404,0.5090195095787152,0.4671453015798985,,,,,,,,,,,,,,,,,,,,
14,Tremie12,4.99053614996892,0.13169446883230906,30.0,680.0,0.5963639312651785,0.526086601272186,0.6674591767376196,0.5969232156580094,0.32835756211542744,0.2856694035443898,0.3955432602566329,0.3525964705989776,0.48046946786680517,0.4132120033007915,0.550318705231505,0.4828026095788736,,,,,,,,,,,,,,,,,,,,
15,Tremie12,5.211593884831992,0.13169446883230906,30.0,700.0,0.6742296427322274,0.5719067709074819,0.747577718334392,0.6433934702189327,0.350200260856637,0.28898023526307604,0.4173509843070429,0.354269582422768,0.5226242130014149,0.42632503751600126,0.5936959484717202,0.4955353966955926,0.10885041621980492,0.0359008732955416,0.14475128951534652,0.32606526453244467,0.052550489831129386,0.37861575436357403,0.891149583780195,0.9640991267044584,0.8552487104846535,0.6739347354675553,0.9474495101688706,0.621384245636426,0.706,0.7504230000000001,0.999271,0.9993019999999999,0.29400000000000004,0.24957699999999994,0.0007289999999999797,0.0006980000000000874
16,Tremie12,5.432651619695066,0.13169446883230906,30.0,720.0,0.7609800294913829,0.6230211758313436,0.8391771582587867,0.6939550175097756,0.37297804136726875,0.29147095929705946,0.44039268090872374,0.3516223117495426,0.5683606243161964,0.4411957533954582,0.6401368566412565,0.5057086986315465,,,,,,,,,,,,,,,,,,,,
17,Tremie12,5.6537093545581385,0.13169446883230906,30.0,740.0,0.8587402037989573,0.6797695223185766,0.9449610999442162,0.7500262684913137,0.39822370261574946,0.29486320268314326,0.4661812631930775,0.3468566132879496,0.6193498983494319,0.4587324920180198,0.6945535480731337,0.5179719917692,,,,,,,,,,,,,,,,,,,,
18,Tremie12,5.874767089421211,0.13169446883230906,30.0,760.0,0.9683650948949527,0.7433420694359701,1.0633792611619672,0.808081506400357,0.42604714296302554,0.30006506419991774,0.495408363918725,0.3391515558529897,0.6750853429362041,0.4794078577086829,0.7541150415509251,0.5281628270207763,,,,,,,,,,,,,,,,,,,,
19,Tremie12,6.095824824284285,0.13169446883230906,30.0,780.0,1.0879253226617422,0.8099896401655439,1.1961436779259016,0.8728859197398482,0.4555716289295077,0.30514932221689084,0.5272134458433226,0.33146906344085086,0.7331945760410811,0.49805752687852956,0.8184296521924848,0.5379705273400782,,,,,,,,,,,,,,,,,,,,
20,Tremie12,6.316882559147357,0.13169446883230906,30.0,800.0,1.220139881002335,0.884485160541009,1.3419680898823099,0.9483801268478603,0.48643896188874763,0.31058066171409604,0.5605392099762803,0.32674766722850523,0.7943827618046604,0.5175934517648499,0.88571587525386,0.550993322640926,0.1542132679638425,0.09231589295745876,0.24652916092130125,0.40398733765850087,0.15287797946136303,0.5568653171198639,0.8457867320361575,0.9076841070425412,0.7534708390786987,0.5960126623414992,0.8471220205386369,0.44313468288013613,0.5793900000000001,0.6149979999999999,0.999271,0.9993019999999999,0.42060999999999993,0.38500200000000007,0.0007289999999999797,0.0006980000000000874
21,Tremie12,6.537940294010431,0.13169446883230906,30.0,820.0,1.3674584794429674,0.9695592066177148,1.5045665982313554,1.042219910021202,0.5201644967116322,0.318254431771821,0.5965422581668106,0.3302085894009514,0.8624911298189125,0.5432873920326085,0.9577083703604454,0.5740810287480933,,,,,,,,,,,,,,,,,,,,
22,Tremie12,6.758998028873504,0.13169446883230906,30.0,840.0,1.5322448650215912,1.0615646880935545,1.6879855205489203,1.1506608038919195,0.5592096607777848,0.3294563082547157,0.6378746213872295,0.34157197537060785,0.9407371038926732,0.5757104979148517,1.0427461441936674,0.6111702447222932,,,,,,,,,,,,,,,,,,,,
23,Tremie12,6.980055763736577,0.13169446883230906,30.0,860.0,1.717139345191463,1.1641406626768547,1.8895966527164483,1.269079163243091,0.6025942613860125,0.3436415121690033,0.6851154466708844,0.35901197400346935,1.0271231345338427,0.6141804537448156,1.136233319176065,0.6559474446487381,,,,,,,,,,,,,,,,,,,,
24,Tremie12,7.20111349859965,0.13169446883230906,30.0,880.0,1.9182809825681495,1.2726403407000828,2.11474327549321,1.400870911686826,0.6487646718607666,0.3591123541502393,0.7357029662644827,0.37883027167998384,1.1174784725377023,0.651533953678968,1.237619256502946,0.7040302132449193,,,,,,,,,,,,,,,,,,,,
