date,num_plant,axis,degree_days,num_leaf_bottom,area,green_area,senesced_area,length,green_length,senesced_length,height,min_height,max_height,fnl,num_leaf_top,cur_max_leaf_top,cur_num_leaf_top,HS,nb_axis
2011-11-03 02:00:00,1.0,MS,140.0,1.0,0.49353650195421717,0.49353650195421717,0.0,2.131128130845197,2.131128130845197,0.0,0.6299528991002639,0.17469894264108798,1.0852068555594399,12.0,12.0,12.0,1.0,-0.97,1.0
2011-11-04 12:00:00,1.0,MS,161.0,1.0,0.9314855477264947,0.9314855477264947,0.0,3.2225802881547536,3.2225802881547536,0.0,1.4257785582050815,0.5735127410270721,2.278044375383091,12.0,12.0,12.0,1.0,-0.75,1.0
2011-11-04 12:00:00,2.0,MS,161.0,1.0,0.7734998820428567,0.7734998820428567,0.0,2.8456132285518487,2.8456132285518487,0.0,1.1939407148927867,0.40031093331813944,1.9875704964674341,12.0,12.0,12.0,1.0,-0.75,1.0
2011-11-04 12:00:00,3.0,MS,161.0,1.0,0.6213392028639924,0.6213392028639924,0.0,2.4686461689489434,2.4686461689489434,0.0,0.8950851735509132,0.29069697538996936,1.4994733717118571,12.0,12.0,12.0,1.0,-0.75,1.0
2011-11-04 12:00:00,4.0,MS,161.0,1.0,0.48118308429823986,0.48118308429823986,0.0,2.097452158695642,2.097452158695642,0.0,0.6148760227825374,0.16625103366461247,1.0635010119004622,13.0,13.0,13.0,1.0,-0.75,1.0
2011-11-06 00:00:00,1.0,MS,182.0,1.0,1.3946039766622793,1.3946039766622793,0.0,4.322673662300499,4.322673662300499,0.0,1.6904850287109454,0.3408558005084337,3.123294602014186,12.0,12.0,12.0,1.0,-0.52,1.0
2011-11-06 00:00:00,2.0,MS,182.0,1.0,1.2367904742283022,1.2367904742283022,0.0,3.945706602697594,3.945706602697594,0.0,1.4274467706718206,0.13623454934100598,2.80713850933952,12.0,12.0,12.0,1.0,-0.52,1.0
2011-11-06 00:00:00,3.0,MS,182.0,1.0,1.0779801784775995,1.0779801784775995,0.0,3.5687395430946887,3.5687395430946887,0.0,1.6354977858227824,0.8317647335410968,2.439230838104468,12.0,12.0,12.0,1.0,-0.52,1.0
2011-11-06 00:00:00,4.0,MS,182.0,1.0,0.9195276078883854,0.9195276078883854,0.0,3.1949514402845005,3.1949514402845005,0.0,1.4062261059625594,0.5506177303263937,2.2618344815987252,13.0,13.0,13.0,1.0,-0.52,1.0
2011-11-06 00:00:00,5.0,MS,182.0,1.0,0.7883621342729732,0.7883621342729732,0.0,2.8815529848896233,2.8815529848896233,0.0,1.1710216656914534,0.3374699109266158,2.004573420456291,13.0,13.0,13.0,1.0,-0.52,1.0
2011-11-06 00:00:00,6.0,MS,182.0,1.0,0.7363569624798338,0.7363569624798338,0.0,2.756193602731704,2.756193602731704,0.0,1.055027594272662,0.3973670705919998,1.712688117953324,13.0,13.0,13.0,1.0,-0.52,1.0
2011-11-06 00:00:00,7.0,MS,182.0,1.0,0.6355589573932523,0.6355589573932523,0.0,2.5054748384158123,2.5054748384158123,0.0,0.917229815994895,0.30419693980086976,1.5302626921889202,13.0,13.0,13.0,1.0,-0.52,1.0
