,variety,HS,aire du plot,Nbr.plant.perplot,ThermalTime,LAI_tot,LAI_vert,PAI_tot,PAI_vert,LAI_tot_MS,LAI_vert_MS,PAI_tot_MS,PAI_vert_MS,LAI_tot_ferti,LAI_vert_ferti,PAI_tot_ferti,PAI_vert_ferti,TCgreen,TCsen,TCtot,TCgreen_57,TCsen_57,TCtot_57,Gapgreen,Gapsen,Gaptot,Gapgreen_57,Gapsen_57,Gaptot_57,LightPenetration_0,LightPenetration_5,LightPenetration_20,LightPenetration_25,LightInterception_0,LightInterception_5,LightInterception_20,LightInterception_25
0,Mercia,3.054259319671195,0.14705882352941174,30.0,400.0,0.2208212578359309,0.2208212578359309,0.2744907087747544,0.2744907087747544,0.19883209656615194,0.19883209656615194,0.25250154750497544,0.25250154750497544,0.21483266760353076,0.21483266760353076,0.26850211854235423,0.26850211854235423,0.08032186121699562,0.0,0.08032186121699562,0.18054634030913483,0.0,0.18054634030913483,0.9196781387830044,1.0,0.9196781387830044,0.8194536596908651,1.0,0.8194536596908651,0.8305990000000001,0.875316,1.0001675,1.000262,0.1694009999999999,0.12468400000000002,-0.00016750000000009813,-0.00026199999999998447
1,Mercia,3.2380358577199093,0.14705882352941174,30.0,420.0,0.24678636734421325,0.24678636734421325,0.30045581828303675,0.30045581828303675,0.21416549897586773,0.21416549897586773,0.2678349499146912,0.2678349499146912,0.23780352302213303,0.23780352302213303,0.2914729739609565,0.2914729739609565,,,,,,,,,,,,,,,,,,,,
2,Mercia,3.4218123957686237,0.14705882352941174,30.0,440.0,0.2753163654543456,0.2753163654543456,0.3289858163931691,0.3289858163931691,0.22728177807505234,0.22728177807505234,0.2809512290138758,0.2809512290138758,0.261890160413286,0.261890160413286,0.31555961135210947,0.31555961135210947,,,,,,,,,,,,,,,,,,,,
3,Mercia,3.605588933817338,0.14705882352941174,30.0,460.0,0.3081906756441942,0.3081906756441942,0.36186012658301764,0.36186012658301764,0.24031960647275113,0.24031960647275113,0.2939890574115746,0.2939890574115746,0.289420342158005,0.289420342158005,0.3430897930968284,0.3430897930968284,,,,,,,,,,,,,,,,,,,,
4,Mercia,3.7893654718660525,0.14705882352941174,30.0,480.0,0.34709730544795625,0.34709730544795625,0.40091202100048196,0.40091202100048196,0.2556111790218303,0.2556111790218303,0.30928062996065375,0.30928062996065375,0.3220140405554819,0.3220140405554819,0.3757371653185191,0.3757371653185191,,,,,,,,,,,,,,,,,,,,
5,Mercia,3.973142009914767,0.14705882352941174,30.0,500.0,0.38929112766117885,0.38929112766117885,0.4432388789220347,0.4432388789220347,0.27367492304494384,0.27367492304494384,0.3273931811613219,0.3273931811613219,0.35757024690258926,0.35757024690258926,0.4113547564078468,0.4113547564078468,0.12009237731255114,0.0,0.12009237731255114,0.27093126983518767,0.0,0.27093126983518767,0.8799076226874488,1.0,0.8799076226874488,0.7290687301648123,1.0,0.7290687301648123,0.7637035,0.8047169999999999,1.0001675,1.000262,0.23629650000000002,0.1952830000000001,-0.00016750000000009813,-0.00026199999999998447
6,Mercia,4.156918547963481,0.14705882352941174,30.0,520.0,0.43464832129528636,0.43449044320715774,0.4888905298166443,0.48873265172851577,0.2921773145937707,0.2920194365056421,0.34602330569751133,0.3458654276093827,0.39607783986485967,0.39591996177673106,0.4502560674161981,0.4500981893280695,,,,,,,,,,,,,,,,,,,,
7,Mercia,4.340695086012196,0.14705882352941174,30.0,540.0,0.48445968520633287,0.48213700049192953,0.5394986512041593,0.537175966489756,0.30955729608513716,0.3072497377014357,0.36349647422280457,0.3611889158391031,0.4376346847336948,0.4353271263499934,0.492387951691716,0.49008039330801456,,,,,,,,,,,,,,,,,,,,
8,Mercia,4.52447162406091,0.14705882352941174,30.0,560.0,0.5416034296688955,0.5325930033046151,0.5977524159566385,0.5887419895923581,0.3257079355108899,0.31690401466110313,0.3796890740188136,0.3708851531690268,0.4828194554789345,0.4740087450904971,0.5384587243091459,0.5296480139207085,,,,,,,,,,,,,,,,,,,,
9,Mercia,4.708248162109625,0.14705882352941174,30.0,580.0,0.6088229698292308,0.5865199570480527,0.6685409393340735,0.6462379265528956,0.3438449683757723,0.32243776125603113,0.39782799133407326,0.3764207842143321,0.5322735774398635,0.5105302306190718,0.5901028479455577,0.568359501124766,,,,,,,,,,,,,,,,,,,,
10,Mercia,4.892024700158339,0.14705882352941174,30.0,600.0,0.6884915685855817,0.6475264158829416,0.7522219489394846,0.7112567962368443,0.36531702394080223,0.327317943840273,0.41940853270175726,0.381409452601228,0.5869261799538473,0.5473341665194718,0.6480787273417711,0.6084867139073955,0.18125523878899155,0.013270975113257628,0.19452621390224917,0.3873798292652922,0.01759243760465887,0.4049722668699511,0.8187447612110085,0.9867290248867424,0.8054737860977508,0.6126201707347079,0.9824075623953411,0.5950277331300489,0.6713715,0.703977,1.0001675,1.000262,0.3286285,0.29602300000000004,-0.00016750000000009813,-0.00026199999999998447
11,Mercia,5.075801238207053,0.14705882352941174,30.0,620.0,0.7794291197074426,0.7167714670540044,0.8475166735196179,0.7848590208661796,0.3890209899644887,0.3335429881871845,0.44333242964394065,0.3878544278666364,0.6461211911765213,0.5862391423964595,0.7109698094067552,0.6510877606266935,,,,,,,,,,,,,,,,,,,,
12,Mercia,5.259577776255767,0.14705882352941174,30.0,640.0,0.8792918314863988,0.7921122996754862,0.9530657433518879,0.8658862115409753,0.4127715180259865,0.3395529183866096,0.4682275277130349,0.395008928073658,0.7104365403715431,0.627951240331135,0.779460630236767,0.6969753301963589,,,,,,,,,,,,,,,,,,,,
