,variety,HS,aire du plot,Nbr.plant.perplot,ThermalTime,LAI_tot,LAI_vert,PAI_tot,PAI_vert,LAI_tot_MS,LAI_vert_MS,PAI_tot_MS,PAI_vert_MS,LAI_tot_ferti,LAI_vert_ferti,PAI_tot_ferti,PAI_vert_ferti,TCgreen,TCsen,TCtot,TCgreen_57,TCsen_57,TCtot_57,Gapgreen,Gapsen,Gaptot,Gapgreen_57,Gapsen_57,Gaptot_57,LightPenetration_0,LightPenetration_5,LightPenetration_20,LightPenetration_25,LightInterception_0,LightInterception_5,LightInterception_20,LightInterception_25
13,Rht3,5.206480506552698,0.1435406698564593,30.0,660.0,1.0442308034123353,0.9439578292440731,1.1240266597121271,1.023701822351958,0.47995560972579754,0.3873379525360502,0.5308481099118625,0.43817858953020816,0.8011152457160451,0.7034246428820624,0.8709821931758798,0.77323972714999,,,,,,,,,,,,,,,,,,,,
14,Rht3,5.381704227669084,0.1435406698564593,30.0,680.0,1.1704579525332834,1.0372100027129658,1.2597828810967913,1.1259117522319426,0.5059484255553851,0.38901153675575256,0.5589403518889513,0.4413802840447875,0.86978091656108,0.7417570173649604,0.9448747841311278,0.8162277058904769,,,,,,,,,,,,,,,,,,,,
15,Rht3,5.55692794878547,0.1435406698564593,30.0,700.0,1.3192206180303474,1.14937277544563,1.4191017091176739,1.2459338775561821,0.5321414582681476,0.39017180527560347,0.5865152332588716,0.4412255912895532,0.9434649369627757,0.7823173765168523,1.0222734345018614,0.8578058850791638,0.25187627681307456,0.053730847803881515,0.30560712461695605,0.5378553309589537,0.0625260442303517,0.6003813751893053,0.7481237231869254,0.9462691521961185,0.694392875383044,0.46214466904104634,0.9374739557696483,0.39961862481069466,0.5354475,0.6169695,1.0002,1.000405,0.46455250000000003,0.38303050000000005,-0.00019999999999997797,-0.0004049999999999887
16,Rht3,5.732151669901856,0.1435406698564593,30.0,720.0,1.4967272276633798,1.289515994475261,1.6152505702376387,1.396839143549346,0.5592378113628579,0.39405090971057555,0.6149524418240951,0.43856534667163877,1.0216671131364083,0.8274899787519252,1.107146063260472,0.9017687353758148,,,,,,,,,,,,,,,,,,,,
17,Rht3,5.907375391018242,0.1435406698564593,30.0,740.0,1.7043436580050797,1.455248417642311,1.8417873978760668,1.56988915097442,0.5897607300138179,0.3994763181453711,0.6466199178100303,0.4335324994027053,1.1065158073838761,0.8752945810298555,1.1983694123116329,0.9443451794187341,,,,,,,,,,,,,,,,,,,,
18,Rht3,6.082599112134627,0.1435406698564593,30.0,760.0,1.9442968496449753,1.6492507658474047,2.0972371846244515,1.7668830592346465,0.6241318437522176,0.4070654982366253,0.6815639009495551,0.42918951384172843,1.198836883760859,0.9269141028350044,1.296516544316498,0.989285721798409,,,,,,,,,,,,,,,,,,,,
19,Rht3,6.257822833251013,0.1435406698564593,30.0,780.0,2.210161294376127,1.8687526090206763,2.3809136477302917,1.996773180719455,0.6623848404234708,0.42118727444090437,0.7225320118946665,0.43860266425671396,1.2979284212782993,0.9860604847976794,1.4035739684639976,1.0489742503279915,,,,,,,,,,,,,,,,,,,,
20,Rht3,6.433046554367399,0.1435406698564593,30.0,800.0,2.495476762319668,2.1007228216852645,2.6921815825059343,2.251760803273998,0.7016942303861761,0.43410952509791795,0.765477514720536,0.4522259708347446,1.4022264506495137,1.0450703628466962,1.5173395809376629,1.114516654537312,0.3809090909090909,0.08952438712972421,0.47043347803881513,0.7207866335278419,0.08480169973581542,0.8055883332636573,0.6190909090909091,0.9104756128702758,0.5295665219611849,0.2792133664721581,0.9151983002641846,0.1944116667363427,0.3659255,0.41960149999999996,1.0001995000000001,1.000405,0.6340745,0.5803985,-0.00019950000000013013,-0.0004049999999999887
21,Rht3,6.608270275483785,0.1435406698564593,30.0,820.0,2.804290988372437,2.3491892621822688,3.0221574433595104,2.520945321438197,0.7416743869066587,0.4449996170943563,0.8088783381413982,0.4661564260492146,1.5131704676292344,1.1051799867022043,1.6349819264624192,1.1808810498042444,,,,,,,,,,,,,,,,,,,,
22,Rht3,6.783493996600171,0.1435406698564593,30.0,840.0,3.1322468898492617,2.6137966781410866,3.3846385797736107,2.8200779723342912,0.7842728045493074,0.45929206757741964,0.854791558997373,0.48376367974560414,1.632122962676593,1.1722329543485652,1.7623989660774064,1.256398562018234,,,,,,,,,,,,,,,,,,,,
23,Rht3,6.9587177177165565,0.1435406698564593,30.0,860.0,3.47610011294789,2.8852123707855584,3.7761014523101286,3.1386156966483205,0.8311720299475698,0.4779887933826802,0.903793631228055,0.5045632523832844,1.7603588208337773,1.2458117900994932,1.898643085436171,1.337701586768924,,,,,,,,,,,,,,,,,,,,
24,Rht3,7.1339414388329425,0.1445131152784766,30.0,880.0,3.8056716423928956,3.1352327244455274,4.145311859642369,3.428356960010245,0.8802588901032,0.49627541908662604,0.95405241276809,0.5243316560034851,1.8898239315355712,1.3153152893266116,2.034153988365718,1.4133403679190026,,,,,,,,,,,,,,,,,,,,
25,Rht3,7.309165159949329,0.14580535078112442,30.0,900.0,4.163810434680769,3.3996076053033337,4.537218464409603,3.725191388057882,0.9321432836394928,0.5178296255511058,1.012040070457907,0.5520022601227668,2.0223520169443057,1.3892622577778255,2.1793965628366316,1.498962411417477,0.5726543185061607,0.09753321541275552,0.6701875339189162,0.8926520088323998,0.054050315058164586,0.9467023238905644,0.42734568149383934,0.9024667845872445,0.32981246608108383,0.10734799116760019,0.9459496849418354,0.05329767610943559,0.17682900000000001,0.20145249999999998,1.0000285,1.0000615000000002,0.823171,0.7985475,-2.849999999998687e-05,-6.150000000015865e-05
26,Rht3,7.484388881065715,0.1471209051266241,30.0,920.0,4.535644411531725,3.6872372750083087,4.939367824601671,4.04174867367091,0.9816172725501422,0.5503737635125548,1.0696518830004225,0.5921327610274665,2.156199847723369,1.476468635415782,2.3273756654409965,1.5993333262793081,,,,,,,,,,,,,,,,,,,,
27,Rht3,7.659612602182101,0.14846041525694256,30.0,940.0,4.726727471124999,3.8109961571536957,5.143194263498021,4.176349836957197,1.0197433896921673,0.5914275066004151,1.1133400249123013,0.6384285465984516,2.2819562080337588,1.57631181187622,2.4627884824368507,1.7072242047866895,,,,,,,,,,,,,,,,,,,,
28,Rht3,7.834836323298486,0.14982454152417313,30.0,960.0,4.818257402419535,3.839855626554236,5.2421549745053095,4.21055795584172,1.0658439741724046,0.6351186305556609,1.1627690484076125,0.685629922176519,2.4176196956878875,1.6813094043321142,2.6091287161108934,1.821085640372701,,,,,,,,,,,,,,,,,,,,
29,Rht3,8.010060044414873,0.15121396877602708,30.0,980.0,4.933478555751675,3.8723785231973955,5.367047563840219,4.248940562708517,1.112199435620762,0.6820195283931,1.2115008217632943,0.7352236638076568,2.554902389410334,1.7902284834118414,2.7538765809658683,1.9358513268871729,,,,,,,,,,,,,,,,,,,,
30,Rht3,8.185283765531258,0.15262940750229073,30.0,1000.0,5.045337448840817,3.8914391437172147,5.4840039687652915,4.27008081864347,1.1565466003158793,0.7364894001703328,1.2561704337988602,0.7904006657746168,2.6947045473977878,1.9089334634787571,2.8989382232479133,2.0575193946216075,0.5754012324859792,0.1752859579470773,0.7506871904330565,0.8804200350880022,0.0969756076591789,0.977395642747181,0.4245987675140208,0.8247140420529226,0.24931280956694346,0.11957996491199785,0.9030243923408211,0.022604357252818952,0.1123525,0.13889,0.9979985,0.9992690000000001,0.8876475,0.86111,0.0020014999999999894,0.0007309999999999262
31,Rht3,8.360507486647643,0.15407159504627826,30.0,1020.0,5.163867415357431,3.8985935688572413,5.625400601583621,4.293539132528935,1.196627629613199,0.792963022617205,1.2993498727504944,0.8504005904797486,2.8352058583070363,2.033710662695828,3.054583005659669,2.1913269861975677,,,,,,,,,,,,,,,,,,,,
32,Rht3,8.53573120776403,0.15554129688562232,30.0,1040.0,5.258967444230248,3.879033708351087,5.744642372506519,4.292269080297242,1.246013466345423,0.8449700099900095,1.3542634768473236,0.9082250566871437,2.986426530003223,2.157124997674285,3.224164121354155,2.3283451600029417,,,,,,,,,,,,,,,,,,,,
33,Rht3,8.710954928880415,0.15703930798707558,30.0,1060.0,5.375139725702149,3.863082015866298,5.901303730756402,4.306174651720162,1.278907697231168,0.8918447565983305,1.3901822219349365,0.9582171148181529,3.124244808543447,2.276332649903996,3.382420037324516,2.4589547880797262,,,,,,,,,,,,,,,,,,,,
34,Rht3,8.886178649996802,0.15856645424036164,30.0,1080.0,5.465824662899867,3.841029079328787,6.0273338212249215,4.305626880618423,1.3136595026693183,0.9396662193457185,1.4268807975367392,1.0077926707465157,3.2531746271411977,2.3939258315698866,3.5281576383150393,2.582992578321718,,,,,,,,,,,,,,,,,,,,
35,Rht3,9.061402371113187,0.16012359397651008,30.0,1100.0,5.576830141733259,3.836928569236486,6.179630089200878,4.327481713154062,1.3540224631741744,0.9952666867855817,1.4727687997555776,1.0691734068882905,3.387644698553368,2.5170899553399706,3.6861372734190447,2.718268528143105,0.45578198845142426,0.32625358594310305,0.7820355743945273,0.8119923556309759,0.1682862060354804,0.9802785616664563,0.5442180115485757,0.673746414056897,0.2179644256054727,0.18800764436902406,0.8317137939645196,0.019721438333543673,0.09110449999999999,0.1423545,0.9522025000000001,0.9991099999999999,0.9088955,0.8576455000000001,0.04779749999999994,0.0008900000000000574
36,Rht3,9.236626092229573,0.16171161957653923,30.0,1120.0,5.691643486151514,3.8346147659992753,6.3180826861264245,4.334962823405439,1.4113460621718303,1.0598856265935535,1.5368682427711753,1.1410085205992806,3.540916953182882,2.6516394603905113,3.856367892217369,2.861524103867135,,,,,,,,,,,,,,,,,,,,
