axe,hins,rank,ranktop,plant,inerv,x,y,variety_name,side,harvest,relative_ranktop
MS,1.86481115353,2,11.0,1,22,2.17132273516,1.58425564461,Mercia,1,1,4
MS,1.86481115353,2,11.0,1,22,2.62899855761,1.86759698245,Mercia,1,1,4
MS,1.86481115353,2,11.0,1,22,3.08667438006,2.15093832029,Mercia,1,1,4
MS,1.86481115353,2,11.0,1,22,3.55539443788,2.41523781952,Mercia,1,1,4
MS,1.86481115353,2,11.0,1,22,4.02859891524,2.67180553922,Mercia,1,1,4
MS,1.86481115353,2,11.0,1,22,4.5034834769,2.92515393329,Mercia,1,1,4
MS,1.86481115353,2,11.0,1,22,4.98457486644,3.16660899555,Mercia,1,1,4
MS,1.86481115353,2,11.0,1,22,5.47261627796,3.39360165135,Mercia,1,1,4
MS,1.86481115353,2,11.0,1,22,5.96172090913,3.61838183721,Mercia,1,1,4
MS,1.86481115353,2,11.0,1,22,6.4508255403,3.84316202307,Mercia,1,1,4
MS,1.86481115353,2,11.0,1,22,6.94667199805,4.05247318618,Mercia,1,1,4
MS,1.86481115353,2,11.0,1,22,7.44428474046,4.25773163489,Mercia,1,1,4
MS,1.86481115353,2,11.0,1,22,7.9450859203,4.4548822555,Mercia,1,1,4
MS,1.86481115353,2,11.0,1,22,8.44921753073,4.64356397571,Mercia,1,1,4
MS,1.86481115353,2,11.0,1,22,8.95334914117,4.83224569592,Mercia,1,1,4
MS,2.35914162767,3,9.0,5,1562,-0.0387390204067,0.0159225270436,Mercia,1,1,3
MS,2.35914162767,3,9.0,5,1562,0.136493497221,0.475143440346,Mercia,1,1,3
MS,2.35914162767,3,9.0,5,1562,0.316681295633,0.932407171128,Mercia,1,1,3
MS,2.35914162767,3,9.0,5,1562,0.505404807892,1.38617407749,Mercia,1,1,3
MS,2.35914162767,3,9.0,5,1562,0.714459667492,1.83101826159,Mercia,1,1,3
MS,2.35914162767,3,9.0,5,1562,0.923514527092,2.27586244569,Mercia,1,1,3
MS,2.35914162767,3,9.0,5,1562,1.13256938669,2.72070662979,Mercia,1,1,3
MS,2.35914162767,3,9.0,5,1562,1.34162424629,3.16555081388,Mercia,1,1,3
MS,2.35914162767,3,9.0,5,1562,1.55067910589,3.61039499798,Mercia,1,1,3
MS,2.35914162767,3,9.0,5,1562,1.78474549599,4.04254539104,Mercia,1,1,3
MS,2.35914162767,3,9.0,5,1562,2.02037752123,4.47390119676,Mercia,1,1,3
MS,2.35914162767,3,9.0,5,1562,2.2611094863,4.90231157394,Mercia,1,1,3
MS,2.35914162767,3,9.0,5,1562,2.51697914244,5.32197930146,Mercia,1,1,3
MS,2.35914162767,3,9.0,5,1562,2.77284879857,5.74164702897,Mercia,1,1,3
MS,2.35914162767,3,9.0,5,1562,3.02871845471,6.16131475649,Mercia,1,1,3
MS,2.35914162767,3,9.0,5,1562,3.2948742677,6.57441701488,Mercia,1,1,3
MS,2.35914162767,3,9.0,5,1562,3.56779192847,6.98320330733,Mercia,1,1,3
MS,2.35914162767,3,9.0,5,1562,3.85000736135,7.38555351423,Mercia,1,1,3
MS,2.35914162767,3,9.0,5,1562,4.13651590327,7.78493195362,Mercia,1,1,3
MS,2.35914162767,3,9.0,5,1562,4.4230244452,8.18431039301,Mercia,1,1,3
MS,1.67195343722,1,12.0,16,5661,-0.0311425035187,0.0459108732354,Mercia,1,1,5
MS,1.67195343722,1,12.0,16,5661,0.332165250003,0.267331028491,Mercia,1,1,5
MS,1.67195343722,1,12.0,16,5661,0.695473003524,0.488751183746,Mercia,1,1,5
MS,1.67195343722,1,12.0,16,5661,1.05878075704,0.710171339002,Mercia,1,1,5
MS,1.67195343722,1,12.0,16,5661,1.44044994678,0.897887973841,Mercia,1,1,5
MS,1.67195343722,1,12.0,16,5661,1.82349653483,1.08307631121,Mercia,1,1,5
MS,1.67195343722,1,12.0,16,5661,2.20654312289,1.26826464859,Mercia,1,1,5
MS,1.67195343722,1,12.0,16,5661,2.58958971095,1.45345298596,Mercia,1,1,5
MS,1.67195343722,1,12.0,16,5661,2.97659166427,1.62966343517,Mercia,1,1,5
MS,1.67195343722,1,12.0,16,5661,3.37176242396,1.78733232751,Mercia,1,1,5
MS,1.67195343722,1,12.0,16,5661,3.77059451487,1.93540038952,Mercia,1,1,5
MS,1.67195343722,1,12.0,16,5661,4.1733773454,2.07206125753,Mercia,1,1,5
MS,1.67195343722,1,12.0,16,5661,4.57989109762,2.19762390396,Mercia,1,1,5
MS,1.67195343722,1,12.0,16,5661,4.98640484984,2.3231865504,Mercia,1,1,5
MS,1.67195343722,1,12.0,16,5661,5.39291860206,2.44874919683,Mercia,1,1,5
MS,1.67195343722,1,12.0,16,5661,5.80381267616,2.55882676054,Mercia,1,1,5
MS,1.67195343722,1,12.0,16,5661,6.21686687367,2.66056038057,Mercia,1,1,5
MS,1.67195343722,1,12.0,16,5661,6.63285707358,2.7498439877,Mercia,1,1,5
MS,1.67195343722,1,12.0,16,5661,7.04884727349,2.83912759483,Mercia,1,1,5
MS,1.67195343722,1,12.0,16,5661,7.4648374734,2.92841120196,Mercia,1,1,5
MS,2.3585352258,2,10.0,9,3102,-0.0528560308762,0.0458482065432,Mercia,1,1,4
MS,2.3585352258,2,10.0,9,3102,0.301736104298,0.451950615835,Mercia,1,1,4
MS,2.3585352258,2,10.0,9,3102,0.656328239471,0.858053025127,Mercia,1,1,4
MS,2.3585352258,2,10.0,9,3102,1.01092037465,1.26415543442,Mercia,1,1,4
MS,2.3585352258,2,10.0,9,3102,1.38456085404,1.65249895768,Mercia,1,1,4
MS,2.3585352258,2,10.0,9,3102,1.76485345681,2.03464066626,Mercia,1,1,4
MS,2.3585352258,2,10.0,9,3102,2.14514605958,2.41678237485,Mercia,1,1,4
MS,2.3585352258,2,10.0,9,3102,2.52543866235,2.79892408343,Mercia,1,1,4
MS,2.3585352258,2,10.0,9,3102,2.92024242678,3.16580841813,Mercia,1,1,4
MS,2.3585352258,2,10.0,9,3102,3.32095791788,3.52647702552,Mercia,1,1,4
MS,2.3585352258,2,10.0,9,3102,3.72400020452,3.88447885154,Mercia,1,1,4
MS,2.3585352258,2,10.0,9,3102,4.13565382964,4.23261107079,Mercia,1,1,4
MS,2.3585352258,2,10.0,9,3102,4.55739807673,4.5683902223,Mercia,1,1,4
MS,2.3585352258,2,10.0,9,3102,4.98068517838,4.90228059165,Mercia,1,1,4
MS,2.3585352258,2,10.0,9,3102,5.40397228002,5.236170961,Mercia,1,1,4
MS,2.3585352258,2,10.0,9,3102,5.83758864944,5.55641347549,Mercia,1,1,4
MS,2.3585352258,2,10.0,9,3102,6.27389613716,5.87310026921,Mercia,1,1,4
MS,2.3585352258,2,10.0,9,3102,6.71539990186,6.18236354909,Mercia,1,1,4
MS,2.3585352258,2,10.0,9,3102,7.16230807252,6.48390597754,Mercia,1,1,4
MS,2.3585352258,2,10.0,9,3102,7.60921624318,6.78544840598,Mercia,1,1,4
MS,2.05304262757,3,10.0,1,34,-0.0478541993417,0.0415095340873,Mercia,1,1,3
MS,2.05304262757,3,10.0,1,34,0.273182443787,0.409181970425,Mercia,1,1,3
MS,2.05304262757,3,10.0,1,34,0.594219086916,0.776854406763,Mercia,1,1,3
MS,2.05304262757,3,10.0,1,34,0.915255730045,1.1445268431,Mercia,1,1,3
MS,2.05304262757,3,10.0,1,34,1.25353814904,1.49612093874,Mercia,1,1,3
MS,2.05304262757,3,10.0,1,34,1.59784319275,1.8421001051,Mercia,1,1,3
MS,2.05304262757,3,10.0,1,34,1.94214823645,2.18807927145,Mercia,1,1,3
MS,2.05304262757,3,10.0,1,34,2.28645328016,2.53405843781,Mercia,1,1,3
MS,2.05304262757,3,10.0,1,34,2.64389627637,2.86622405443,Mercia,1,1,3
MS,2.05304262757,3,10.0,1,34,3.00669156525,3.19276214569,Mercia,1,1,3
MS,2.05304262757,3,10.0,1,34,3.37159346211,3.51688581641,Mercia,1,1,3
MS,2.05304262757,3,10.0,1,34,3.74429179587,3.83207385345,Mercia,1,1,3
MS,2.05304262757,3,10.0,1,34,4.12612586356,4.13607780881,Mercia,1,1,3
MS,2.05304262757,3,10.0,1,34,4.50935678357,4.4383717198,Mercia,1,1,3
MS,2.05304262757,3,10.0,1,34,4.89258770358,4.7406656308,Mercia,1,1,3
MS,2.05304262757,3,10.0,1,34,5.28517041999,5.03060320031,Mercia,1,1,3
MS,2.05304262757,3,10.0,1,34,5.68018959086,5.31732153129,Mercia,1,1,3
MS,2.05304262757,3,10.0,1,34,6.07991330858,5.59731884473,Mercia,1,1,3
MS,2.05304262757,3,10.0,1,34,6.48453000665,5.87032594045,Mercia,1,1,3
MS,2.05304262757,3,10.0,1,34,6.88914670472,6.14333303617,Mercia,1,1,3
MS,2.35914162767,4,8.0,5,1574,-0.0132110223528,0.000760791083862,Mercia,1,1,2
MS,2.35914162767,4,8.0,5,1574,-0.0130073751973,0.246635564967,Mercia,1,1,2
MS,2.35914162767,4,8.0,5,1574,-0.00936975294512,0.492477316744,Mercia,1,1,2
MS,2.35914162767,4,8.0,5,1574,-0.00484499245261,0.73831053754,Mercia,1,1,2
MS,2.35914162767,4,8.0,5,1574,-0.000320231960102,0.984143758335,Mercia,1,1,2
MS,2.35914162767,4,8.0,5,1574,0.00924799546897,1.2297759688,Mercia,1,1,2
MS,2.35914162767,4,8.0,5,1574,0.0243021639416,1.47518953386,Mercia,1,1,2
MS,2.35914162767,4,8.0,5,1574,0.0393563324142,1.72060309892,Mercia,1,1,2
MS,2.35914162767,4,8.0,5,1574,0.0544105008868,1.96601666398,Mercia,1,1,2
MS,2.35914162767,4,8.0,5,1574,0.0694646693594,2.21143022904,Mercia,1,1,2
MS,2.35914162767,4,8.0,5,1574,0.0845188378319,2.4568437941,Mercia,1,1,2
MS,2.35914162767,4,8.0,5,1574,0.100709183431,2.70216982666,Mercia,1,1,2
MS,2.35914162767,4,8.0,5,1574,0.12342348519,2.94699324547,Mercia,1,1,2
MS,2.35914162767,4,8.0,5,1574,0.14613778695,3.19181666429,Mercia,1,1,2
MS,2.35914162767,4,8.0,5,1574,0.16885208871,3.4366400831,Mercia,1,1,2
MS,2.35914162767,4,8.0,5,1574,0.19156639047,3.68146350191,Mercia,1,1,2
MS,2.35914162767,4,8.0,5,1574,0.222125983361,3.92542087474,Mercia,1,1,2
MS,2.35914162767,4,8.0,5,1574,0.253360239743,4.16930377109,Mercia,1,1,2
MS,2.35914162767,4,8.0,5,1574,0.284594496125,4.41318666744,Mercia,1,1,2
MS,2.35914162767,4,8.0,5,1574,0.323075139741,4.65602060546,Mercia,1,1,2
MS,1.86512734103,2,11.0,16,5673,-0.0491869472969,0.0659999651616,Mercia,1,1,4
MS,1.86512734103,2,11.0,16,5673,0.387660355567,0.38050577777,Mercia,1,1,4
MS,1.86512734103,2,11.0,16,5673,0.824507658431,0.695011590378,Mercia,1,1,4
MS,1.86512734103,2,11.0,16,5673,1.26135496129,1.00951740299,Mercia,1,1,4
MS,1.86512734103,2,11.0,16,5673,1.71364691271,1.30091430677,Mercia,1,1,4
MS,1.86512734103,2,11.0,16,5673,2.17132273516,1.58425564461,Mercia,1,1,4
MS,1.86512734103,2,11.0,16,5673,2.62899855761,1.86759698245,Mercia,1,1,4
MS,1.86512734103,2,11.0,16,5673,3.08667438006,2.15093832029,Mercia,1,1,4
MS,1.86512734103,2,11.0,16,5673,3.55539443788,2.41523781952,Mercia,1,1,4
MS,1.86512734103,2,11.0,16,5673,4.02859891524,2.67180553922,Mercia,1,1,4
MS,1.86512734103,2,11.0,16,5673,4.5034834769,2.92515393329,Mercia,1,1,4
MS,1.86512734103,2,11.0,16,5673,4.98457486644,3.16660899555,Mercia,1,1,4
MS,1.86512734103,2,11.0,16,5673,5.47261627796,3.39360165135,Mercia,1,1,4
MS,1.86512734103,2,11.0,16,5673,5.96172090913,3.61838183721,Mercia,1,1,4
MS,1.86512734103,2,11.0,16,5673,6.4508255403,3.84316202307,Mercia,1,1,4
MS,1.86512734103,2,11.0,16,5673,6.94667199805,4.05247318618,Mercia,1,1,4
MS,1.86512734103,2,11.0,16,5673,7.44428474046,4.25773163489,Mercia,1,1,4
MS,1.86512734103,2,11.0,16,5673,7.9450859203,4.4548822555,Mercia,1,1,4
MS,1.86512734103,2,11.0,16,5673,8.44921753073,4.64356397571,Mercia,1,1,4
MS,1.86512734103,2,11.0,16,5673,8.95334914117,4.83224569592,Mercia,1,1,4
MS,2.3585352258,3,9.0,9,3114,-0.0387390204067,0.0159225270436,Mercia,1,1,3
MS,2.3585352258,3,9.0,9,3114,0.136493497221,0.475143440346,Mercia,1,1,3
MS,2.3585352258,3,9.0,9,3114,0.316681295633,0.932407171128,Mercia,1,1,3
MS,2.3585352258,3,9.0,9,3114,0.505404807892,1.38617407749,Mercia,1,1,3
MS,2.3585352258,3,9.0,9,3114,0.714459667492,1.83101826159,Mercia,1,1,3
MS,2.3585352258,3,9.0,9,3114,0.923514527092,2.27586244569,Mercia,1,1,3
MS,2.3585352258,3,9.0,9,3114,1.13256938669,2.72070662979,Mercia,1,1,3
MS,2.3585352258,3,9.0,9,3114,1.34162424629,3.16555081388,Mercia,1,1,3
MS,2.3585352258,3,9.0,9,3114,1.55067910589,3.61039499798,Mercia,1,1,3
MS,2.3585352258,3,9.0,9,3114,1.78474549599,4.04254539104,Mercia,1,1,3
MS,2.3585352258,3,9.0,9,3114,2.02037752123,4.47390119676,Mercia,1,1,3
MS,2.3585352258,3,9.0,9,3114,2.2611094863,4.90231157394,Mercia,1,1,3
MS,2.3585352258,3,9.0,9,3114,2.51697914244,5.32197930146,Mercia,1,1,3
MS,2.3585352258,3,9.0,9,3114,2.77284879857,5.74164702897,Mercia,1,1,3
MS,2.3585352258,3,9.0,9,3114,3.02871845471,6.16131475649,Mercia,1,1,3
MS,2.3585352258,3,9.0,9,3114,3.2948742677,6.57441701488,Mercia,1,1,3
MS,2.3585352258,3,9.0,9,3114,3.56779192847,6.98320330733,Mercia,1,1,3
MS,2.3585352258,3,9.0,9,3114,3.85000736135,7.38555351423,Mercia,1,1,3
MS,2.3585352258,3,9.0,9,3114,4.13651590327,7.78493195362,Mercia,1,1,3
MS,2.3585352258,3,9.0,9,3114,4.4230244452,8.18431039301,Mercia,1,1,3
MS,1.99801194985,4,9.0,1,46,-0.0304437269577,0.0125129923448,Mercia,1,1,2
MS,1.99801194985,4,9.0,1,46,0.0953557312871,0.342187774686,Mercia,1,1,2
MS,1.99801194985,4,9.0,1,46,0.225215586987,0.670268824303,Mercia,1,1,2
MS,1.99801194985,4,9.0,1,46,0.357253991513,0.997494779168,Mercia,1,1,2
MS,1.99801194985,4,9.0,1,46,0.504646020615,1.31802156261,Mercia,1,1,2
MS,1.99801194985,4,9.0,1,46,0.654726544693,1.63737528828,Mercia,1,1,2
MS,1.99801194985,4,9.0,1,46,0.804807068771,1.95672901395,Mercia,1,1,2
MS,1.99801194985,4,9.0,1,46,0.954887592849,2.27608273962,Mercia,1,1,2
MS,1.99801194985,4,9.0,1,46,1.10496811693,2.59543646529,Mercia,1,1,2
MS,1.99801194985,4,9.0,1,46,1.25844843147,2.91306473758,Mercia,1,1,2
MS,1.99801194985,4,9.0,1,46,1.42760870789,3.22273515382,Mercia,1,1,2
MS,1.99801194985,4,9.0,1,46,1.59676898431,3.53240557005,Mercia,1,1,2
MS,1.99801194985,4,9.0,1,46,1.76933638288,3.84010823074,Mercia,1,1,2
MS,1.99801194985,4,9.0,1,46,1.95302525844,4.14138777337,Mercia,1,1,2
MS,1.99801194985,4,9.0,1,46,2.13671413399,4.44266731599,Mercia,1,1,2
MS,1.99801194985,4,9.0,1,46,2.32040300954,4.74394685862,Mercia,1,1,2
MS,1.99801194985,4,9.0,1,46,2.50786587709,5.04278599677,Mercia,1,1,2
MS,1.99801194985,4,9.0,1,46,2.70725102117,5.33391574469,Mercia,1,1,2
MS,1.99801194985,4,9.0,1,46,2.90663616525,5.62504549262,Mercia,1,1,2
MS,1.99801194985,4,9.0,1,46,3.10602130932,5.91617524055,Mercia,1,1,2
MS,2.35914162767,5,7.0,5,1586,-0.0145789211251,0.000839565092546,Mercia,1,1,1
MS,2.35914162767,5,7.0,5,1586,-0.0145748635945,0.00573845213245,Mercia,1,1,1
MS,2.35914162767,5,7.0,5,1586,-0.0145708060639,0.0106373391724,Mercia,1,1,1
MS,2.35914162767,5,7.0,5,1586,-0.0145667485334,0.0155362262123,Mercia,1,1,1
MS,2.35914162767,5,7.0,5,1586,-0.0145626910028,0.0204351132522,Mercia,1,1,1
MS,2.35914162767,5,7.0,5,1586,-0.0145586334722,0.0253340002921,Mercia,1,1,1
MS,2.35914162767,5,7.0,5,1586,-0.0145545759417,0.030232887332,Mercia,1,1,1
MS,2.35914162767,5,7.0,5,1586,-0.0145505184111,0.0351317743719,Mercia,1,1,1
MS,2.35914162767,5,7.0,5,1586,-0.0145464608805,0.0400306614118,Mercia,1,1,1
MS,2.35914162767,5,7.0,5,1586,-0.01454240335,0.0449295484517,Mercia,1,1,1
MS,2.35914162767,5,7.0,5,1586,-0.0145383458194,0.0498284354916,Mercia,1,1,1
MS,2.35914162767,5,7.0,5,1586,-0.0145342882888,0.0547273225315,Mercia,1,1,1
MS,2.35914162767,5,7.0,5,1586,-0.0145302307583,0.0596262095714,Mercia,1,1,1
MS,2.35914162767,5,7.0,5,1586,-0.0145261732277,0.0645250966113,Mercia,1,1,1
MS,2.35914162767,5,7.0,5,1586,-0.0145221156971,0.0694239836512,Mercia,1,1,1
MS,2.35914162767,5,7.0,5,1586,-0.0145180581666,0.0743228706911,Mercia,1,1,1
MS,2.35914162767,5,7.0,5,1586,-0.014514000636,0.079221757731,Mercia,1,1,1
MS,2.35914162767,5,7.0,5,1586,-0.0145099431054,0.0841206447709,Mercia,1,1,1
MS,2.35914162767,5,7.0,5,1586,-0.0145058855749,0.0890195318108,Mercia,1,1,1
MS,2.35914162767,5,7.0,5,1586,-0.0145018280443,0.0939184188508,Mercia,1,1,1
MS,2.05355892067,3,10.0,16,5685,-0.0478541993417,0.0415095340873,Mercia,1,1,3
MS,2.05355892067,3,10.0,16,5685,0.273182443787,0.409181970425,Mercia,1,1,3
MS,2.05355892067,3,10.0,16,5685,0.594219086916,0.776854406763,Mercia,1,1,3
MS,2.05355892067,3,10.0,16,5685,0.915255730045,1.1445268431,Mercia,1,1,3
MS,2.05355892067,3,10.0,16,5685,1.25353814904,1.49612093874,Mercia,1,1,3
MS,2.05355892067,3,10.0,16,5685,1.59784319275,1.8421001051,Mercia,1,1,3
MS,2.05355892067,3,10.0,16,5685,1.94214823645,2.18807927145,Mercia,1,1,3
MS,2.05355892067,3,10.0,16,5685,2.28645328016,2.53405843781,Mercia,1,1,3
MS,2.05355892067,3,10.0,16,5685,2.64389627637,2.86622405443,Mercia,1,1,3
MS,2.05355892067,3,10.0,16,5685,3.00669156525,3.19276214569,Mercia,1,1,3
MS,2.05355892067,3,10.0,16,5685,3.37159346211,3.51688581641,Mercia,1,1,3
MS,2.05355892067,3,10.0,16,5685,3.74429179587,3.83207385345,Mercia,1,1,3
MS,2.05355892067,3,10.0,16,5685,4.12612586356,4.13607780881,Mercia,1,1,3
MS,2.05355892067,3,10.0,16,5685,4.50935678357,4.4383717198,Mercia,1,1,3
MS,2.05355892067,3,10.0,16,5685,4.89258770358,4.7406656308,Mercia,1,1,3
MS,2.05355892067,3,10.0,16,5685,5.28517041999,5.03060320031,Mercia,1,1,3
MS,2.05355892067,3,10.0,16,5685,5.68018959086,5.31732153129,Mercia,1,1,3
MS,2.05355892067,3,10.0,16,5685,6.07991330858,5.59731884473,Mercia,1,1,3
MS,2.05355892067,3,10.0,16,5685,6.48453000665,5.87032594045,Mercia,1,1,3
MS,2.05355892067,3,10.0,16,5685,6.88914670472,6.14333303617,Mercia,1,1,3
MS,2.3585352258,4,8.0,9,3126,-0.0132110223528,0.000760791083862,Mercia,1,1,2
