axe,hins,rank,ranktop,plant,inerv,x,y,variety_name,side,harvest,relative_ranktop
MS,14.8093187717,9,4.0,10,4109,6.27128039697,17.5690653411,Tremie13,1,1,4
MS,14.8093187717,9,4.0,10,4109,6.82141611653,18.4538905247,Tremie13,1,1,4
MS,22.6252444023,10,3.0,10,4121,-0.0215619841653,0.0136638448247,Tremie13,1,1,3
MS,22.6252444023,10,3.0,10,4121,0.18461673486,1.18491069282,Tremie13,1,1,3
MS,22.6252444023,10,3.0,10,4121,0.390795453886,2.35615754081,Tremie13,1,1,3
MS,22.6252444023,10,3.0,10,4121,0.6108911837,3.52483278396,Tremie13,1,1,3
MS,22.6252444023,10,3.0,10,4121,0.836885169872,4.69241813901,Tremie13,1,1,3
MS,22.6252444023,10,3.0,10,4121,1.08733811413,5.85499554749,Tremie13,1,1,3
MS,22.6252444023,10,3.0,10,4121,1.33841634865,7.01744492844,Tremie13,1,1,3
MS,22.6252444023,10,3.0,10,4121,1.6206016378,8.17251911162,Tremie13,1,1,3
MS,22.6252444023,10,3.0,10,4121,1.91812483923,9.32395681629,Tremie13,1,1,3
MS,22.6252444023,10,3.0,10,4121,2.21564804066,10.4753945209,Tremie13,1,1,3
MS,22.6252444023,10,3.0,10,4121,2.51416810508,11.6265520755,Tremie13,1,1,3
MS,22.6252444023,10,3.0,10,4121,2.8600098048,12.7644107494,Tremie13,1,1,3
MS,22.6252444023,10,3.0,10,4121,3.24177839531,13.8900459369,Tremie13,1,1,3
MS,22.6252444023,10,3.0,10,4121,3.6616406332,15.0027204375,Tremie13,1,1,3
MS,22.6252444023,10,3.0,10,4121,4.08150287108,16.1153949381,Tremie13,1,1,3
MS,22.6252444023,10,3.0,10,4121,4.50136510897,17.2280694387,Tremie13,1,1,3
MS,22.6252444023,10,3.0,10,4121,4.92122734685,18.3407439393,Tremie13,1,1,3
MS,22.6252444023,10,3.0,10,4121,5.38927574557,19.4327660192,Tremie13,1,1,3
MS,22.6252444023,10,3.0,10,4121,5.90549080978,20.504144034,Tremie13,1,1,3
MS,22.6252444023,10,3.0,10,4121,6.42170587398,21.5755220488,Tremie13,1,1,3
MS,4.99636157509,6,7.0,14,6171,-0.00813179128117,-0.0312052337411,Tremie13,1,1,7
MS,4.99636157509,6,7.0,14,6171,0.405846635833,0.266536244935,Tremie13,1,1,7
MS,4.99636157509,6,7.0,14,6171,0.819825062947,0.564277723611,Tremie13,1,1,7
MS,4.99636157509,6,7.0,14,6171,1.23380349006,0.862019202287,Tremie13,1,1,7
MS,4.99636157509,6,7.0,14,6171,1.66400660369,1.13172460971,Tremie13,1,1,7
MS,4.99636157509,6,7.0,14,6171,2.12841996495,1.3423151036,Tremie13,1,1,7
MS,4.99636157509,6,7.0,14,6171,2.59283332622,1.55290559749,Tremie13,1,1,7
MS,4.99636157509,6,7.0,14,6171,3.05724668749,1.76349609138,Tremie13,1,1,7
MS,4.99636157509,6,7.0,14,6171,3.52451708613,1.9664713489,Tremie13,1,1,7
MS,4.99636157509,6,7.0,14,6171,4.01284329121,2.11332380434,Tremie13,1,1,7
MS,4.99636157509,6,7.0,14,6171,4.50732301903,2.23311170739,Tremie13,1,1,7
MS,4.99636157509,6,7.0,14,6171,5.0111388669,2.31183729205,Tremie13,1,1,7
MS,4.99636157509,6,7.0,14,6171,5.51495471477,2.3905628767,Tremie13,1,1,7
MS,4.99636157509,6,7.0,14,6171,6.01877056263,2.46928846136,Tremie13,1,1,7
MS,4.99636157509,6,7.0,14,6171,6.5225864105,2.54801404602,Tremie13,1,1,7
MS,4.99636157509,6,7.0,14,6171,7.02655526608,2.62506464183,Tremie13,1,1,7
MS,4.99636157509,6,7.0,14,6171,7.53629636698,2.63892596569,Tremie13,1,1,7
MS,4.99636157509,6,7.0,14,6171,8.04603746787,2.65278728956,Tremie13,1,1,7
MS,4.99636157509,6,7.0,14,6171,8.55567729568,2.63805676709,Tremie13,1,1,7
MS,4.99636157509,6,7.0,14,6171,9.06530741323,2.62058480304,Tremie13,1,1,7
MS,4.99507884752,6,7.0,19,8221,-0.00813179128117,-0.0312052337411,Tremie13,1,1,7
MS,4.99507884752,6,7.0,19,8221,0.405846635833,0.266536244935,Tremie13,1,1,7
MS,4.99507884752,6,7.0,19,8221,0.819825062947,0.564277723611,Tremie13,1,1,7
MS,4.99507884752,6,7.0,19,8221,1.23380349006,0.862019202287,Tremie13,1,1,7
MS,4.99507884752,6,7.0,19,8221,1.66400660369,1.13172460971,Tremie13,1,1,7
MS,4.99507884752,6,7.0,19,8221,2.12841996495,1.3423151036,Tremie13,1,1,7
MS,4.99507884752,6,7.0,19,8221,2.59283332622,1.55290559749,Tremie13,1,1,7
MS,4.99507884752,6,7.0,19,8221,3.05724668749,1.76349609138,Tremie13,1,1,7
MS,4.99507884752,6,7.0,19,8221,3.52451708613,1.9664713489,Tremie13,1,1,7
MS,4.99507884752,6,7.0,19,8221,4.01284329121,2.11332380434,Tremie13,1,1,7
MS,4.99507884752,6,7.0,19,8221,4.50732301903,2.23311170739,Tremie13,1,1,7
MS,4.99507884752,6,7.0,19,8221,5.0111388669,2.31183729205,Tremie13,1,1,7
MS,4.99507884752,6,7.0,19,8221,5.51495471477,2.3905628767,Tremie13,1,1,7
MS,4.99507884752,6,7.0,19,8221,6.01877056263,2.46928846136,Tremie13,1,1,7
MS,4.99507884752,6,7.0,19,8221,6.5225864105,2.54801404602,Tremie13,1,1,7
MS,4.99507884752,6,7.0,19,8221,7.02655526608,2.62506464183,Tremie13,1,1,7
MS,4.99507884752,6,7.0,19,8221,7.53629636698,2.63892596569,Tremie13,1,1,7
MS,4.99507884752,6,7.0,19,8221,8.04603746787,2.65278728956,Tremie13,1,1,7
MS,4.99507884752,6,7.0,19,8221,8.55567729568,2.63805676709,Tremie13,1,1,7
MS,4.99507884752,6,7.0,19,8221,9.06530741323,2.62058480304,Tremie13,1,1,7
MS,28.3836559048,11,2.0,10,4133,-0.0335878799699,0.00896722170286,Tremie13,1,1,2
MS,28.3836559048,11,2.0,10,4133,0.108788588917,1.06780595525,Tremie13,1,1,2
MS,28.3836559048,11,2.0,10,4133,0.258662179712,2.12559549716,Tremie13,1,1,2
MS,28.3836559048,11,2.0,10,4133,0.412423070722,3.18284102727,Tremie13,1,1,2
MS,28.3836559048,11,2.0,10,4133,0.570953384218,4.23936203077,Tremie13,1,1,2
MS,28.3836559048,11,2.0,10,4133,0.738295190312,5.29454167405,Tremie13,1,1,2
MS,28.3836559048,11,2.0,10,4133,0.921214555639,6.34713420126,Tremie13,1,1,2
MS,28.3836559048,11,2.0,10,4133,1.10413392097,7.39972672847,Tremie13,1,1,2
MS,28.3836559048,11,2.0,10,4133,1.30329784109,8.44931323302,Tremie13,1,1,2
MS,28.3836559048,11,2.0,10,4133,1.50915339722,9.4976614636,Tremie13,1,1,2
MS,28.3836559048,11,2.0,10,4133,1.72715220896,10.5434434403,Tremie13,1,1,2
MS,28.3836559048,11,2.0,10,4133,1.96305306171,11.5854421496,Tremie13,1,1,2
MS,28.3836559048,11,2.0,10,4133,2.19895391445,12.6274408589,Tremie13,1,1,2
MS,28.3836559048,11,2.0,10,4133,2.45872780956,13.6634817476,Tremie13,1,1,2
MS,28.3836559048,11,2.0,10,4133,2.74008393283,14.6941365173,Tremie13,1,1,2
MS,28.3836559048,11,2.0,10,4133,3.0214400561,15.7247912871,Tremie13,1,1,2
MS,28.3836559048,11,2.0,10,4133,3.30279617936,16.7554460569,Tremie13,1,1,2
MS,28.3836559048,11,2.0,10,4133,3.61884727137,17.7757044958,Tremie13,1,1,2
MS,28.3836559048,11,2.0,10,4133,3.95063345973,18.7912479207,Tremie13,1,1,2
MS,28.3836559048,11,2.0,10,4133,4.28241964809,19.8067913455,Tremie13,1,1,2
MS,6.49527004762,7,6.0,14,6183,-0.0298160493556,0.0248845366277,Tremie13,1,1,6
MS,6.49527004762,7,6.0,14,6183,0.486827518064,0.369183646348,Tremie13,1,1,6
MS,6.49527004762,7,6.0,14,6183,1.00541303666,0.710284905483,Tremie13,1,1,6
MS,6.49527004762,7,6.0,14,6183,1.54917138037,1.00993356032,Tremie13,1,1,6
MS,6.49527004762,7,6.0,14,6183,2.09292972409,1.30958221516,Tremie13,1,1,6
MS,6.49527004762,7,6.0,14,6183,2.65259577945,1.57654057137,Tremie13,1,1,6
MS,6.49527004762,7,6.0,14,6183,3.223931589,1.8195176185,Tremie13,1,1,6
MS,6.49527004762,7,6.0,14,6183,3.79526739856,2.06249466563,Tremie13,1,1,6
MS,6.49527004762,7,6.0,14,6183,4.37281942239,2.28882093713,Tremie13,1,1,6
MS,6.49527004762,7,6.0,14,6183,4.96360581059,2.479697589,Tremie13,1,1,6
MS,6.49527004762,7,6.0,14,6183,5.5546332646,2.66970187935,Tremie13,1,1,6
MS,6.49527004762,7,6.0,14,6183,6.15960179952,2.8092566158,Tremie13,1,1,6
MS,6.49527004762,7,6.0,14,6183,6.76457033444,2.94881135226,Tremie13,1,1,6
MS,6.49527004762,7,6.0,14,6183,7.36953886936,3.08836608872,Tremie13,1,1,6
MS,6.49527004762,7,6.0,14,6183,7.9776456651,3.21162432157,Tremie13,1,1,6
MS,6.49527004762,7,6.0,14,6183,8.59117596594,3.30671913035,Tremie13,1,1,6
MS,6.49527004762,7,6.0,14,6183,9.20683730085,3.38444945997,Tremie13,1,1,6
MS,6.49527004762,7,6.0,14,6183,9.82515536968,3.44053170736,Tremie13,1,1,6
MS,6.49527004762,7,6.0,14,6183,10.4434734385,3.49661395474,Tremie13,1,1,6
MS,6.49527004762,7,6.0,14,6183,11.0617915073,3.55269620213,Tremie13,1,1,6
MS,6.49360250179,7,6.0,19,8233,-0.0298160493556,0.0248845366277,Tremie13,1,1,6
MS,6.49360250179,7,6.0,19,8233,0.486827518064,0.369183646348,Tremie13,1,1,6
MS,6.49360250179,7,6.0,19,8233,1.00541303666,0.710284905483,Tremie13,1,1,6
MS,6.49360250179,7,6.0,19,8233,1.54917138037,1.00993356032,Tremie13,1,1,6
MS,6.49360250179,7,6.0,19,8233,2.09292972409,1.30958221516,Tremie13,1,1,6
MS,6.49360250179,7,6.0,19,8233,2.65259577945,1.57654057137,Tremie13,1,1,6
MS,6.49360250179,7,6.0,19,8233,3.223931589,1.8195176185,Tremie13,1,1,6
MS,6.49360250179,7,6.0,19,8233,3.79526739856,2.06249466563,Tremie13,1,1,6
MS,6.49360250179,7,6.0,19,8233,4.37281942239,2.28882093713,Tremie13,1,1,6
MS,6.49360250179,7,6.0,19,8233,4.96360581059,2.479697589,Tremie13,1,1,6
MS,6.49360250179,7,6.0,19,8233,5.5546332646,2.66970187935,Tremie13,1,1,6
MS,6.49360250179,7,6.0,19,8233,6.15960179952,2.8092566158,Tremie13,1,1,6
MS,6.49360250179,7,6.0,19,8233,6.76457033444,2.94881135226,Tremie13,1,1,6
MS,6.49360250179,7,6.0,19,8233,7.36953886936,3.08836608872,Tremie13,1,1,6
MS,6.49360250179,7,6.0,19,8233,7.9776456651,3.21162432157,Tremie13,1,1,6
MS,6.49360250179,7,6.0,19,8233,8.59117596594,3.30671913035,Tremie13,1,1,6
MS,6.49360250179,7,6.0,19,8233,9.20683730085,3.38444945997,Tremie13,1,1,6
MS,6.49360250179,7,6.0,19,8233,9.82515536968,3.44053170736,Tremie13,1,1,6
MS,6.49360250179,7,6.0,19,8233,10.4434734385,3.49661395474,Tremie13,1,1,6
MS,6.49360250179,7,6.0,19,8233,11.0617915073,3.55269620213,Tremie13,1,1,6
MS,28.3836559048,12,1.0,10,4145,-0.025363864833,0.00302548175513,Tremie13,1,1,1
MS,28.3836559048,12,1.0,10,4145,0.01351402174,0.412221634742,Tremie13,1,1,1
MS,28.3836559048,12,1.0,10,4145,0.0523919083131,0.821417787729,Tremie13,1,1,1
MS,28.3836559048,12,1.0,10,4145,0.0923972645825,1.23050229704,Tremie13,1,1,1
MS,28.3836559048,12,1.0,10,4145,0.134525889066,1.63937655728,Tremie13,1,1,1
MS,28.3836559048,12,1.0,10,4145,0.176654513549,2.04825081751,Tremie13,1,1,1
MS,28.3836559048,12,1.0,10,4145,0.221457466172,2.45683923756,Tremie13,1,1,1
MS,28.3836559048,12,1.0,10,4145,0.266696713596,2.86538102511,Tremie13,1,1,1
MS,28.3836559048,12,1.0,10,4145,0.31193596102,3.27392281266,Tremie13,1,1,1
MS,28.3836559048,12,1.0,10,4145,0.358092520736,3.68236132872,Tremie13,1,1,1
MS,28.3836559048,12,1.0,10,4145,0.40482207809,4.09073533641,Tremie13,1,1,1
MS,28.3836559048,12,1.0,10,4145,0.455302676368,4.49865843197,Tremie13,1,1,1
MS,28.3836559048,12,1.0,10,4145,0.506687023283,4.90647288804,Tremie13,1,1,1
MS,28.3836559048,12,1.0,10,4145,0.558071370198,5.3142873441,Tremie13,1,1,1
MS,28.3836559048,12,1.0,10,4145,0.609455717113,5.72210180017,Tremie13,1,1,1
MS,28.3836559048,12,1.0,10,4145,0.660840064027,6.12991625623,Tremie13,1,1,1
MS,28.3836559048,12,1.0,10,4145,0.716712347298,6.53713507325,Tremie13,1,1,1
MS,28.3836559048,12,1.0,10,4145,0.773483408841,6.94423460439,Tremie13,1,1,1
MS,28.3836559048,12,1.0,10,4145,0.830254470385,7.35133413554,Tremie13,1,1,1
MS,28.3836559048,12,1.0,10,4145,0.889974996513,7.75799644315,Tremie13,1,1,1
MS,9.63298511676,8,5.0,14,6195,-0.0581583502086,0.085738150191,Tremie13,1,1,5
MS,9.63298511676,8,5.0,14,6195,0.620315670035,0.499238334107,Tremie13,1,1,5
MS,9.63298511676,8,5.0,14,6195,1.29878969028,0.912738518023,Tremie13,1,1,5
MS,9.63298511676,8,5.0,14,6195,1.97726371052,1.32623870194,Tremie13,1,1,5
MS,9.63298511676,8,5.0,14,6195,2.69002755068,1.67679785921,Tremie13,1,1,5
MS,9.63298511676,8,5.0,14,6195,3.40536367005,2.02263544331,Tremie13,1,1,5
MS,9.63298511676,8,5.0,14,6195,4.12069978942,2.3684730274,Tremie13,1,1,5
MS,9.63298511676,8,5.0,14,6195,4.83603590879,2.71431061149,Tremie13,1,1,5
MS,9.63298511676,8,5.0,14,6195,5.55875863785,3.04338206875,Tremie13,1,1,5
MS,9.63298511676,8,5.0,14,6195,6.29673654063,3.33782733234,Tremie13,1,1,5
MS,9.63298511676,8,5.0,14,6195,7.04155194713,3.61434313013,Tremie13,1,1,5
MS,9.63298511676,8,5.0,14,6195,7.79374532496,3.86955609387,Tremie13,1,1,5
MS,9.63298511676,8,5.0,14,6195,8.55290616609,4.10404322686,Tremie13,1,1,5
MS,9.63298511676,8,5.0,14,6195,9.31206700722,4.33853035986,Tremie13,1,1,5
MS,9.63298511676,8,5.0,14,6195,10.0712278484,4.57301749285,Tremie13,1,1,5
MS,9.63298511676,8,5.0,14,6195,10.8385689019,4.77858637065,Tremie13,1,1,5
MS,9.63298511676,8,5.0,14,6195,11.6099439668,4.96857300735,Tremie13,1,1,5
MS,9.63298511676,8,5.0,14,6195,12.3868019903,5.13530935493,Tremie13,1,1,5
MS,9.63298511676,8,5.0,14,6195,13.1636600138,5.30204570251,Tremie13,1,1,5
MS,9.63298511676,8,5.0,14,6195,13.9405180373,5.4687820501,Tremie13,1,1,5
MS,9.63051201801,8,5.0,19,8245,-0.0581583502086,0.085738150191,Tremie13,1,1,5
MS,9.63051201801,8,5.0,19,8245,0.620315670035,0.499238334107,Tremie13,1,1,5
MS,9.63051201801,8,5.0,19,8245,1.29878969028,0.912738518023,Tremie13,1,1,5
MS,9.63051201801,8,5.0,19,8245,1.97726371052,1.32623870194,Tremie13,1,1,5
MS,9.63051201801,8,5.0,19,8245,2.69002755068,1.67679785921,Tremie13,1,1,5
MS,9.63051201801,8,5.0,19,8245,3.40536367005,2.02263544331,Tremie13,1,1,5
MS,9.63051201801,8,5.0,19,8245,4.12069978942,2.3684730274,Tremie13,1,1,5
MS,9.63051201801,8,5.0,19,8245,4.83603590879,2.71431061149,Tremie13,1,1,5
MS,9.63051201801,8,5.0,19,8245,5.55875863785,3.04338206875,Tremie13,1,1,5
MS,9.63051201801,8,5.0,19,8245,6.29673654063,3.33782733234,Tremie13,1,1,5
MS,9.63051201801,8,5.0,19,8245,7.04155194713,3.61434313013,Tremie13,1,1,5
MS,9.63051201801,8,5.0,19,8245,7.79374532496,3.86955609387,Tremie13,1,1,5
MS,9.63051201801,8,5.0,19,8245,8.55290616609,4.10404322686,Tremie13,1,1,5
MS,9.63051201801,8,5.0,19,8245,9.31206700722,4.33853035986,Tremie13,1,1,5
MS,9.63051201801,8,5.0,19,8245,10.0712278484,4.57301749285,Tremie13,1,1,5
MS,9.63051201801,8,5.0,19,8245,10.8385689019,4.77858637065,Tremie13,1,1,5
MS,9.63051201801,8,5.0,19,8245,11.6099439668,4.96857300735,Tremie13,1,1,5
MS,9.63051201801,8,5.0,19,8245,12.3868019903,5.13530935493,Tremie13,1,1,5
MS,9.63051201801,8,5.0,19,8245,13.1636600138,5.30204570251,Tremie13,1,1,5
MS,9.63051201801,8,5.0,19,8245,13.9405180373,5.4687820501,Tremie13,1,1,5
MS,2.99942318798,5,7.0,1,58,-0.00897012027923,-0.0344222681474,Tremie13,1,1,7
MS,2.99942318798,5,7.0,1,58,0.447686495197,0.29401420833,Tremie13,1,1,7
MS,2.99942318798,5,7.0,1,58,0.904343110673,0.622450684808,Tremie13,1,1,7
MS,2.99942318798,5,7.0,1,58,1.36099972615,0.950887161286,Tremie13,1,1,7
MS,2.99942318798,5,7.0,1,58,1.83555367623,1.24839724989,Tremie13,1,1,7
MS,2.99942318798,5,7.0,1,58,2.34784470361,1.48069810397,Tremie13,1,1,7
MS,2.99942318798,5,7.0,1,58,2.86013573099,1.71299895806,Tremie13,1,1,7
MS,2.99942318798,5,7.0,1,58,3.37242675836,1.94529981214,Tremie13,1,1,7
MS,2.99942318798,5,7.0,1,58,3.88786936305,2.16920035394,Tremie13,1,1,7
MS,2.99942318798,5,7.0,1,58,4.42653847587,2.33119223778,Tremie13,1,1,7
MS,2.99942318798,5,7.0,1,58,4.97199549523,2.46332940919,Tremie13,1,1,7
MS,2.99942318798,5,7.0,1,58,5.52775112122,2.5501710335,Tremie13,1,1,7
MS,2.99942318798,5,7.0,1,58,6.08350674722,2.63701265781,Tremie13,1,1,7
MS,2.99942318798,5,7.0,1,58,6.63926237321,2.72385428212,Tremie13,1,1,7
MS,2.99942318798,5,7.0,1,58,7.19501799921,2.81069590643,Tremie13,1,1,7
MS,2.99942318798,5,7.0,1,58,7.75094240692,2.89568986264,Tremie13,1,1,7
MS,2.99942318798,5,7.0,1,58,8.31323413677,2.91098018896,Tremie13,1,1,7
MS,2.99942318798,5,7.0,1,58,8.87552586662,2.92627051528,Tremie13,1,1,7
MS,2.99942318798,5,7.0,1,58,9.43770588287,2.91002138225,Tremie13,1,1,7
MS,2.99942318798,5,7.0,1,58,9.99987518779,2.8907481848,Tremie13,1,1,7
MS,14.8092157086,9,4.0,14,6207,0.000831451224551,0.012845926629,Tremie13,1,1,4
MS,14.8092157086,9,4.0,14,6207,0.214589515375,1.03258726908,Tremie13,1,1,4
MS,14.8092157086,9,4.0,14,6207,0.431198400169,2.05168382649,Tremie13,1,1,4
MS,14.8092157086,9,4.0,14,6207,0.677077653417,3.0641601513,Tremie13,1,1,4
MS,14.8092157086,9,4.0,14,6207,0.922956906665,4.07663647612,Tremie13,1,1,4
MS,14.8092157086,9,4.0,14,6207,1.16883615991,5.08911280094,Tremie13,1,1,4
MS,14.8092157086,9,4.0,14,6207,1.41738222561,6.10087529418,Tremie13,1,1,4
MS,14.8092157086,9,4.0,14,6207,1.71016588837,7.10079661224,Tremie13,1,1,4
MS,14.8092157086,9,4.0,14,6207,2.00294955113,8.1007179303,Tremie13,1,1,4
MS,14.8092157086,9,4.0,14,6207,2.32407223941,9.0917538122,Tremie13,1,1,4
MS,14.8092157086,9,4.0,14,6207,2.65575731046,10.0794205062,Tremie13,1,1,4
MS,14.8092157086,9,4.0,14,6207,3.03700415749,11.0490677396,Tremie13,1,1,4
MS,14.8092157086,9,4.0,14,6207,3.41825100452,12.0187149729,Tremie13,1,1,4
MS,14.8092157086,9,4.0,14,6207,3.81139481722,12.9830912938,Tremie13,1,1,4
MS,14.8092157086,9,4.0,14,6207,4.2734786286,13.9169239698,Tremie13,1,1,4
MS,14.8092157086,9,4.0,14,6207,4.73556243998,14.8507566458,Tremie13,1,1,4
MS,14.8092157086,9,4.0,14,6207,5.19764625137,15.7845893218,Tremie13,1,1,4
MS,14.8092157086,9,4.0,14,6207,5.72114467741,16.6842401575,Tremie13,1,1,4
MS,14.8092157086,9,4.0,14,6207,6.27128039697,17.5690653411,Tremie13,1,1,4
MS,14.8092157086,9,4.0,14,6207,6.82141611653,18.4538905247,Tremie13,1,1,4
MS,14.805413704,9,4.0,19,8257,0.000831451224551,0.012845926629,Tremie13,1,1,4
MS,14.805413704,9,4.0,19,8257,0.214589515375,1.03258726908,Tremie13,1,1,4
MS,14.805413704,9,4.0,19,8257,0.431198400169,2.05168382649,Tremie13,1,1,4
MS,14.805413704,9,4.0,19,8257,0.677077653417,3.0641601513,Tremie13,1,1,4
MS,14.805413704,9,4.0,19,8257,0.922956906665,4.07663647612,Tremie13,1,1,4
MS,14.805413704,9,4.0,19,8257,1.16883615991,5.08911280094,Tremie13,1,1,4
MS,14.805413704,9,4.0,19,8257,1.41738222561,6.10087529418,Tremie13,1,1,4
MS,14.805413704,9,4.0,19,8257,1.71016588837,7.10079661224,Tremie13,1,1,4
MS,14.805413704,9,4.0,19,8257,2.00294955113,8.1007179303,Tremie13,1,1,4
MS,14.805413704,9,4.0,19,8257,2.32407223941,9.0917538122,Tremie13,1,1,4
MS,14.805413704,9,4.0,19,8257,2.65575731046,10.0794205062,Tremie13,1,1,4
MS,14.805413704,9,4.0,19,8257,3.03700415749,11.0490677396,Tremie13,1,1,4
MS,14.805413704,9,4.0,19,8257,3.41825100452,12.0187149729,Tremie13,1,1,4
MS,14.805413704,9,4.0,19,8257,3.81139481722,12.9830912938,Tremie13,1,1,4
MS,14.805413704,9,4.0,19,8257,4.2734786286,13.9169239698,Tremie13,1,1,4
MS,14.805413704,9,4.0,19,8257,4.73556243998,14.8507566458,Tremie13,1,1,4
MS,14.805413704,9,4.0,19,8257,5.19764625137,15.7845893218,Tremie13,1,1,4
MS,14.805413704,9,4.0,19,8257,5.72114467741,16.6842401575,Tremie13,1,1,4
MS,14.805413704,9,4.0,19,8257,6.27128039697,17.5690653411,Tremie13,1,1,4
MS,14.805413704,9,4.0,19,8257,6.82141611653,18.4538905247,Tremie13,1,1,4
MS,4.9990386466,6,6.0,1,70,-0.0288053358181,0.0240409930132,Tremie13,1,1,6
MS,4.9990386466,6,6.0,1,70,0.470324890332,0.356668946472,Tremie13,1,1,6
MS,4.9990386466,6,6.0,1,70,0.971331238802,0.686207451059,Tremie13,1,1,6
MS,4.9990386466,6,6.0,1,70,1.49665709629,0.975698524378,Tremie13,1,1,6
MS,4.9990386466,6,6.0,1,70,2.02198295378,1.2651895977,Tremie13,1,1,6
MS,4.9990386466,6,6.0,1,70,2.56267727845,1.5230985181,Tremie13,1,1,6
MS,4.9990386466,6,6.0,1,70,3.11464577242,1.75783905516,Tremie13,1,1,6
MS,4.9990386466,6,6.0,1,70,3.6666142664,1.99257959222,Tremie13,1,1,6
MS,4.9990386466,6,6.0,1,70,4.22458825552,2.21123378672,Tremie13,1,1,6
MS,4.9990386466,6,6.0,1,70,4.79534798649,2.39564004361,Tremie13,1,1,6
MS,4.9990386466,6,6.0,1,70,5.36634061155,2.57920351055,Tremie13,1,1,6
MS,4.9990386466,6,6.0,1,70,5.95080173851,2.71402757798,Tremie13,1,1,6
MS,4.9990386466,6,6.0,1,70,6.53526286546,2.8488516454,Tremie13,1,1,6
MS,4.9990386466,6,6.0,1,70,7.11972399242,2.98367571282,Tremie13,1,1,6
MS,4.9990386466,6,6.0,1,70,7.70721699847,3.10275570049,Tremie13,1,1,6
MS,4.9990386466,6,6.0,1,70,8.299949662,3.19462695644,Tremie13,1,1,6
